"施設名","所在地","緯度","経度"
"蒲刈まちづくりセンター","広島県呉市蒲刈町1112-29","34.18745","132.688392"
"蒲刈市民センター","広島県呉市蒲刈町宮盛1-2","34.197234","132.73203"
"宮盛集会所","広島県呉市蒲刈町宮盛字前田913-1","34.194824","132.736606"
"向清水集会所","広島県呉市蒲刈町向2535-1","34.188267","132.694971"
"向コミュニティセンター","広島県呉市蒲刈町向3206-1","34.1913","132.688808"
"蒲刈中学校グラウンド","広島県呉市蒲刈町向771","34.185107","132.692155"
"蒲刈中学校（体育館，教室）","広島県呉市蒲刈町向771","34.18441","132.692364"
"蒲刈小学校グラウンド","広島県呉市蒲刈町向771","34.185369","132.692032"
"蒲刈小学校（体育館，教室）","広島県呉市蒲刈町向771","34.185704","132.691939"
"大浦集会所グラウンド","広島県呉市蒲刈町大浦5116","34.179528","132.753466"
"大浦集会所（旧蒲刈小学校）","広島県呉市蒲刈町大浦5116","34.179623","132.753661"
"蒲刈介護予防センター","広島県呉市蒲刈町大浦字宮田新開5109-2","34.179347","132.75409"
"恵みの丘蒲刈","広島県呉市蒲刈町大浦字前沖浦","34.1641","132.749133"
"蒲刈町開発総合センター","広島県呉市蒲刈町田戸2308-1","34.197042","132.722644"
"宮花町区自治会館","広島県呉市吉浦宮花町1-27","34.25948","132.526419"
"吉浦運動場","広島県呉市吉浦西城町16","34.260847","132.526011"
"吉浦小学校グラウンド","広島県呉市吉浦中町2-6-5","34.260784","132.52948"
"吉浦小学校（体育館，教室）","広島県呉市吉浦中町2-6-5","34.261074","132.529669"
"誓光寺","広島県呉市吉浦中町2-8-30","34.261343","132.530748"
"勝法寺","広島県呉市吉浦東町1-14","34.257016","132.530978"
"吉浦まちづくりセンター","広島県呉市吉浦東本町1-7-23","34.257803","132.529749"
"吉浦集会所","広島県呉市吉浦本町3-11-35","34.263077","132.529899"
"魚見会館","広島県呉市吉浦潭鼓町3-12","34.255844","132.531644"
"休谷ホーム","広島県呉市宮原1-5-26","34.235998","132.568144"
"坪内小学校（体育館，教室）","広島県呉市宮原12-13-1","34.223564","132.555999"
"坪内小学校グラウンド","広島県呉市宮原12-13-1","34.223293","132.556158"
"呉宮原高等学校（体育館）","広島県呉市宮原3-1-1","34.235755","132.563"
"呉宮原高等学校グラウンド","広島県呉市宮原3-1-1","34.235641","132.563259"
"宮原集会所（宮原支所）","広島県呉市宮原4-10-1","34.233414","132.562577"
"宮原小学校（体育館，教室）","広島県呉市宮原4-8-1","34.233357","132.562136"
"宮原小学校グラウンド","広島県呉市宮原4-8-1","34.233314","132.561577"
"正圓寺","広島県呉市宮原5-7-29","34.232725","132.5631"
"宮原まちづくりセンター","広島県呉市宮原7-4-21","34.229797","132.559801"
"郷原小学校グラウンド","広島県呉市郷原町1584-1","34.300579","132.635218"
"郷原小学校（体育館，教室）","広島県呉市郷原町1584-1","34.300971","132.635323"
"郷原まちづくりセンター","広島県呉市郷原町1585-8","34.30001","132.636412"
"郷原中学校グラウンド","広島県呉市郷原町1706","34.297537","132.638629"
"郷原中学校（教室，図書室）","広島県呉市郷原町1706","34.297756","132.638033"
"浄光寺","広島県呉市郷原町1912","34.30205","132.633641"
"グリーンヒル郷原（グラウンド）","広島県呉市郷原野路の里2-3-1","34.299061","132.652461"
"グリーンヒル郷原","広島県呉市郷原野路の里2-3-1","34.299907","132.651635"
"グリーンヒル郷原","広島県呉市郷原野路の里2-3-1","34.299907","132.651635"
"警固屋公園多目的広場","広島県呉市警固屋2","34.21293","132.542929"
"警固屋まちづくりセンター","広島県呉市警固屋2-222","34.213338","132.544337"
"警固屋体育館","広島県呉市警固屋2-222","34.213683","132.543943"
"満行寺","広島県呉市警固屋4-11-5","34.211536","132.546436"
"法晃寺","広島県呉市警固屋5-9-8","34.207797","132.545354"
"警固屋市民センター","広島県呉市警固屋6-3-15","34.202146","132.540994"
"警固屋中学校グラウンド","広島県呉市警固屋7-4-1","34.199698","132.541829"
"警固屋中学校（体育館，教室）","広島県呉市警固屋7-4-1","34.199368","132.541902"
"警固屋小学校グラウンド","広島県呉市警固屋7-5-1","34.20049","132.542304"
"警固屋小学校（体育館，教室）","広島県呉市警固屋7-5-1","34.200241","132.542246"
"みはらし荘","広島県呉市警固屋8-17-1","34.197102","132.545016"
"警固屋９丁目アパート集会所","広島県呉市警固屋9-7","34.197283","132.554681"
"見晴説教場","広島県呉市見晴2-5-57","34.198856","132.551958"
"入船山公園多目的広場","広島県呉市幸町5","34.238776","132.562295"
"白岳小学校（東西校舎）","広島県呉市広駅前1-6-1","34.231862","132.628385"
"白岳小学校（校舎）","広島県呉市広駅前1-6-1","34.231933","132.628071"
"白岳小学校（体育館，教室）","広島県呉市広駅前1-6-1","34.231532","132.62728"
"白岳小学校グラウンド","広島県呉市広駅前1-6-1","34.231465","132.627902"
"白岳中学校（校舎）","広島県呉市広駅前2-11-1","34.230725","132.632609"
"白岳中学校（体育館，教室）","広島県呉市広駅前2-11-1","34.230821","132.63318"
"白岳中学校グラウンド","広島県呉市広駅前2-11-1","34.230167","132.632531"
"白岳中学校（特別教室）","広島県呉市広駅前2-11-1","34.230958","132.632854"
"広北ふれあい集会所","広島県呉市広塩焼1-2-29","34.249279","132.630784"
"南横路自治会館","広島県呉市広横路2-1-5","34.239843","132.610168"
"広西集会所","広島県呉市広横路4-1-47","34.24279","132.616525"
"横路小学校グラウンド","広島県呉市広横路4-1-9","34.242624","132.615468"
"横路小学校（体育館，教室）","広島県呉市広横路4-1-9","34.24222","132.614808"
"横路小学校（北校舎）","広島県呉市広横路4-1-9","34.242768","132.614905"
"横路小学校（南校舎）","広島県呉市広横路4-1-9","34.242482","132.615107"
"横路中学校（体育館，教室）","広島県呉市広横路4-9-15","34.243202","132.615851"
"横路中学校グラウンド","広島県呉市広横路4-9-15","34.243718","132.615478"
"横路中学校（西校舎）","広島県呉市広横路4-9-15","34.243295","132.615205"
"横路中学校（校舎）","広島県呉市広横路4-9-15","34.243088","132.615402"
"広中央中学校グラウンド","広島県呉市広吉松2-15-1","34.242943","132.629099"
"広中央中学校（体育館，教室）","広島県呉市広吉松2-15-1","34.242988","132.630086"
"広まちづくりセンター","広島県呉市広古新開2-1-3","34.232554","132.615208"
"東消防署・防災センター","広島県呉市広古新開2-1-9","34.233049","132.614332"
"呉商業高等学校（体育館）","広島県呉市広古新開4-1-1","34.238016","132.613228"
"呉商業高等学校グラウンド","広島県呉市広古新開4-1-1","34.237963","132.614028"
"広島国際大学呉キャンパスグラウンド","広島県呉市広古新開5-1-1","34.237201","132.616206"
"広島国際大学呉キャンパス１号館","広島県呉市広古新開5-1-1","34.237872","132.616326"
"広島国際大学呉キャンパス（体育館）","広島県呉市広古新開5-1-1","34.23683","132.616935"
"広島国際大学呉キャンパス５号館","広島県呉市広古新開5-1-1","34.238453","132.615548"
"教法寺","広島県呉市広古新開6-17-27","34.23773","132.620922"
"広小学校（第一校舎）","広島県呉市広杭本町3-1","34.238738","132.626967"
"広小学校（体育館，教室）","広島県呉市広杭本町3-1","34.238608","132.627405"
"広小学校（第三校舎）","広島県呉市広杭本町3-1","34.238284","132.626803"
"広小学校（第二校舎）","広島県呉市広杭本町3-1","34.238506","132.626867"
"広小学校グラウンド","広島県呉市広杭本町3-1","34.237918","132.626633"
"（旧）小坪小学校グラウンド","広島県呉市広小坪1-24-1","34.207687","132.633959"
"（旧）小坪小学校（体育館）","広島県呉市広小坪1-24-1","34.207557","132.634842"
"小坪集会所","広島県呉市広小坪1-40-6","34.206805","132.636275"
"東小坪自治会館","広島県呉市広小坪2-1-1","34.204055","132.638416"
"石内老人集会所","広島県呉市広石内2-8-7","34.265871","132.630979"
"クリーンセンターくれ","広島県呉市広多賀谷3-9-3","34.223949","132.605452"
"広中央老人集会所","広島県呉市広大新開1-2-27","34.231642","132.62389"
"広公園","広島県呉市広大新開1-7","34.231758","132.62595"
"オークアリーナ","広島県呉市広大新開1-7-1","34.232389","132.62663"
"オークアリーナ（駐車場）","広島県呉市広大新開1-7-1","34.232996","132.626578"
"広高等学校グラウンド","広島県呉市広大新開3-6-44","34.234281","132.629231"
"広高等学校（体育館，格技場）","広島県呉市広大新開3-6-44","34.234444","132.630055"
"善通寺支坊","広島県呉市広中新開2-2-10","34.23897","132.624545"
"三坂地小学校グラウンド","広島県呉市広中迫町4-1","34.246588","132.629693"
"三坂地小学校（体育館，教室）","広島県呉市広中迫町4-1","34.247074","132.629714"
"長浜老人集会所","広島県呉市広長浜2-1-17","34.212776","132.621753"
