"施設名","所在地","緯度","経度"
"福井県こども家族館","福井県おおい町成海1-1-1","35.481267","135.627934"
"ホテルうみんぴあ","福井県おおい町成海1-8","35.48166","135.631585"
"丸山公園","福井県おおい町成和2-1-1","35.484196","135.614847"
"総合町民体育館","福井県おおい町成和2-1-1","35.484003","135.612036"
"川上公民館","福井県おおい町川上86-4","35.441583","135.522005"
"大島小学校","福井県おおい町大島60-6","35.527863","135.646113"
"一次産業活動拠点施設（志摩豊夢）","福井県おおい町大島85-27-1","35.527849","135.643374"
"はまかぜ交流センター（しーまいる）","福井県おおい町大島90-27","35.525429","135.643214"
"長井多目的研修施設","福井県おおい町長井41-1-1","35.477309","135.640853"
"総合町民福祉センター","福井県おおい町本郷136-1-1","35.481413","135.617383"
"本郷小学校","福井県おおい町本郷80-7","35.472144","135.622862"
"いきいき長寿村（あみーシャン大飯）","福井県おおい町本郷82-14","35.473313","135.623477"
"保健福祉センターなごみ","福井県おおい町本郷92-51-1","35.47442","135.624031"
"やまびこ会館","福井県おおい町万願寺27-81","35.456647","135.599944"
"あまご山会館","福井県おおい町名田庄下33-12-1","35.407265","135.651288"
"あっとほ～むいきいき館","福井県おおい町名田庄下6-1","35.406967","135.644056"
"里山文化交流センター（ぶらっと）","福井県おおい町名田庄久坂3-21-1","35.399411","135.681367"
"さきやま会館","福井県おおい町名田庄三重47-48","35.405795","135.683946"
"名田庄中学校","福井県おおい町名田庄小倉2-9","35.403008","135.665971"
"名田庄体育館","福井県おおい町名田庄小倉5-24","35.40318","135.667001"
"名田庄小学校","福井県おおい町名田庄小倉6-1","35.402737","135.667307"
"久田の里交流センター","福井県おおい町名田庄虫鹿野3-5-1","35.39966","135.700469"
"流星館コンベンションホール","福井県おおい町名田庄納田終120-8","35.394676","135.587428"
"大飯中学校","福井県おおい町野尻57-1","35.461422","135.608473"
"志比北小学校","福井県永平寺町岩野2-1","36.095808","136.360893"
"志比北小学校グラウンド","福井県永平寺町岩野2-1","36.095302","136.360609"
"永平寺生活改善センター","福井県永平寺町吉波23-10-33","36.095038","136.361385"
"上志比中学校","福井県永平寺町栗往波16-47","36.075249","136.39583"
"上志比中学校グラウンド","福井県永平寺町栗往波16-47","36.074806","136.39535"
"上志比小学校グラウンド","福井県永平寺町栗往波26-15","36.071381","136.399159"
"上志比小学校","福井県永平寺町栗往波26-15","36.071916","136.398969"
"永平寺緑の村ふれあいセンター","福井県永平寺町山10-1","36.091567","136.325575"
"永平寺緑の村運動広場","福井県永平寺町山9-4-1","36.089555","136.326213"
"志比南小学校グラウンド","福井県永平寺町市野々1-11","36.070074","136.326966"
"志比南小学校","福井県永平寺町市野々1-11","36.070387","136.326558"
"松岡多目的集会センター（ざおう荘）","福井県永平寺町松岡吉野25-18","36.072173","136.296059"
"吉野小学校","福井県永平寺町松岡吉野26-3","36.073045","136.295751"
"吉野小学校グラウンド","福井県永平寺町松岡吉野26-3","36.07245","136.295453"
"松岡中学校","福井県永平寺町松岡吉野堺61-10-1","36.086168","136.299696"
"松岡中学校　武道場","福井県永平寺町松岡吉野堺61-10-1","36.086795","136.299871"
"松岡中学校グラウンド","福井県永平寺町松岡吉野堺61-10-1","36.086744","136.298847"
"御陵小学校グラウンド","福井県永平寺町松岡兼定島39-15","36.107407","136.289488"
"御陵小学校","福井県永平寺町松岡兼定島39-15","36.107974","136.289463"
"福井県立大学グラウンド","福井県永平寺町松岡兼定島4-1-1","36.107182","136.277935"
"福井県立大学体育館","福井県永平寺町松岡兼定島4-1-1","36.108207","136.277183"
"福井県立大学交流センター","福井県永平寺町松岡兼定島4-1-1","36.108562","136.278132"
"松岡ふるさと学習館","福井県永平寺町松岡松ケ原4-803","36.093141","136.28764"
"松岡河川公園","福井県永平寺町松岡上合月地先","36.099048","136.298639"
"松岡公民館","福井県永平寺町松岡神明1-129","36.093886","136.300768"
"松岡小学校グラウンド","福井県永平寺町松岡神明3-132","36.090748","136.300707"
"松岡小学校","福井県永平寺町松岡神明3-132","36.090999","136.300423"
"松岡総合運動公園","福井県永平寺町松岡湯谷33-1-1","36.063418","136.294831"
"上志比グラウンド","福井県永平寺町石上28-55","36.071325","136.400806"
"上志比文化会館サンサンホール","福井県永平寺町石上29-67-1","36.07084","136.403209"
"志比小学校","福井県永平寺町谷口1-70","36.094606","136.334279"
"志比小学校グラウンド","福井県永平寺町谷口1-70","36.094198","136.334116"
"永平寺河川公園","福井県永平寺町谷口地先","36.094491","136.336733"
"中島河川公園","福井県永平寺町中島地先","36.078064","136.412179"
"永平寺中学校","福井県永平寺町東古市22-46","36.098772","136.328724"
"永平寺中学校グラウンド","福井県永平寺町東古市22-46","36.099306","136.32901"
"越前市いまだて芸術館","福井県越前市粟田部町11-1-1","35.918737","136.247433"
"花筐公民館・児童館","福井県越前市粟田部町41-11-1","35.913966","136.241056"
"花筐小学校","福井県越前市粟田部町41-12","35.91418","136.239676"
"稲寄第一公園","福井県越前市稲寄町23-11-33","35.920736","136.188133"
"瓜生水と緑公園","福井県越前市瓜生町19-7-1","35.927922","136.184781"
"瓜生水と緑公園体育館","福井県越前市瓜生町19-7-1","35.926682","136.183401"
"瓜生公園","福井県越前市瓜生町33-25-3","35.923632","136.177773"
"八王子公園","福井県越前市横市町3-1","35.910323","136.190684"
"家久南部公園","福井県越前市家久町1001","35.926516","136.172869"
"家久スポーツ公園","福井県越前市家久町105-1","35.920005","136.173124"
"コミュニティーセンター柳荘","福井県越前市家久町105-10-1","35.920463","136.1719"
"柳原公園","福井県越前市家久町105-14","35.922246","136.17203"
"家久公園","福井県越前市家久町2-47","35.931185","136.169507"
"今立南部公園","福井県越前市岩本町1-12","35.909065","136.240671"
"越前市今立体育センター","福井県越前市岩本町1-9","35.909886","136.240687"
"岩本公園","福井県越前市岩本町6-29","35.908984","136.244569"
"武生東運動公園","福井県越前市宮谷町35-10","35.89251","136.219744"
"あかしや公園","福井県越前市宮谷町47-6-18","35.890788","136.221601"
"富永公園","福井県越前市栗田部町45-49","35.912903","136.239687"
"粟田部児童公園","福井県越前市栗田部町中央1-601","35.919756","136.243326"
"月見公園","福井県越前市月見町22","35.879387","136.162406"
"向が丘公園","福井県越前市向が丘町105","35.893747","136.137943"
"夕陽公園","福井県越前市向陽町188","35.87351","136.150226"
"神山小学校","福井県越前市広瀬町102-43","35.885379","136.135649"
"神山公民館","福井県越前市広瀬町102-55-2","35.88588","136.135578"
"新小野ふれあい公園","福井県越前市広瀬町117-1-16","35.892047","136.139871"
"ひばりが丘第二公園","福井県越前市広瀬町168-18-46","35.881603","136.122957"
"ひばりが丘第一公園","福井県越前市広瀬町53-1-2","35.881377","136.125081"
"わかすぎ公園","福井県越前市行松町2-1-12","35.880965","136.161242"
"陣屋第一公園","福井県越前市高森町12-1-9","35.905389","136.139406"
"大虫小学校","福井県越前市高森町14-15","35.906208","136.141424"
"陣屋第二公園","福井県越前市高森町7-1-40","35.903625","136.136992"
"高瀬公園","福井県越前市高瀬1-170","35.894535","136.157273"
"武生中央公園","福井県越前市高瀬2-26","35.899854","136.158288"
"高木町泓運動公園","福井県越前市高木町201","35.917984","136.193571"
"国高小学校","福井県越前市国高1-15-5","35.912326","136.185411"
"国高さくら公園","福井県越前市国高1-8-1","35.909632","136.18555"
"国高公園","福井県越前市国高2-259","35.909634","136.187737"
"国高フラワー公園","福井県越前市国高2-320-1","35.911953","136.187789"
"国高公民館","福井県越前市国高2-324-13","35.911359","136.189841"
"武生東小学校","福井県越前市国府2-9-12","35.908562","136.168041"
"武生東公民館","福井県越前市国府2-9-12","35.909004","136.167799"
"王子保小学校","福井県越前市今宿町5-14","35.865845","136.16822"
"三ツ口公園","福井県越前市三ツ口町48","35.887457","136.159022"
"武生第六中学校","福井県越前市四郎丸町16-1","35.865806","136.158642"
"こまどり第一公園","福井県越前市四郎丸町16-5-45","35.865919","136.160421"
"こまどり第二公園","福井県越前市四郎丸町19-4-38","35.864502","136.161126"
"朝霞公園","福井県越前市四郎丸町64-42","35.868858","136.169884"
"王子保公民館","福井県越前市四郎丸町65-2-1","35.867465","136.168878"
"芝原第二公園","福井県越前市芝原1-203","35.919225","136.162947"
"芝原第一公園","福井県越前市芝原1-642-1","35.918286","136.16109"
"芝原公園","福井県越前市芝原5-16-1","35.925153","136.162354"
"武生芝原公園","福井県越前市芝原5-908","35.923242","136.163105"
"ひまわり公園","福井県越前市小松2-4-33","35.907804","136.156943"
"北日野小学校","福井県越前市小野谷町2-2","35.889225","136.190261"
"羽衣公園","福井県越前市上太田町26","35.900228","136.151013"
"常久徳神遺跡公園","福井県越前市常久町115","35.884932","136.162131"
"新在家公園","福井県越前市新在家町6-45","35.912799","136.244877"
"南中山公民館・児童館","福井県越前市西庄境町21-7-1","35.929197","136.248169"
"万葉中学校","福井県越前市西尾谷町48-18","35.892126","136.213091"
"千福第二公園","福井県越前市千福町314","35.890279","136.153876"
"千福公園","福井県越前市千福町522","35.886111","136.154917"
"村国芦山第二公園","福井県越前市村国2-193","35.906064","136.17723"
"武生第三中学校","福井県越前市村国2-3-56","35.905996","136.175076"
"村国芦山第一公園","福井県越前市村国2-76","35.907048","136.174928"
"村国公園","福井県越前市村国3-22-1","35.911151","136.179282"
"梨ノ木公園","福井県越前市村国3-41-9","35.91257","136.183468"
"城間出公園","福井県越前市村国3-64-1","35.908322","136.182146"
"押田公園","福井県越前市村国町53-3-3","35.903597","136.185388"
"日野川河川緑地公園（右岸）","福井県越前市村国町87","35.900518","136.175675"
"桜が丘公園","福井県越前市大虫町69-7-18","35.894996","136.125418"
"朝霧公園","福井県越前市沢町61","35.895072","136.153002"
"大虫公民館大虫公民館・大虫体育館","福井県越前市丹生郷町13-20-1","35.907671","136.141524"
"ライオンズの丘第二公園","福井県越前市池ノ上町82-114","35.879439","136.137084"
"味真野小学校","福井県越前市池泉町9-1","35.891024","136.23284"
"越前市武道館","福井県越前市中央1-8-15","35.900936","136.156507"
"武生西小学校","福井県越前市中央2-2-13","35.902422","136.157291"
"武生西公民館","福井県越前市中央2-5-35","35.902104","136.156535"
"長土呂公園","福井県越前市長土呂町3-1-19","35.919396","136.188796"
"福万公園","福井県越前市塚町201","35.910852","136.19854"
"岡本小学校","福井県越前市定友町10-15","35.915029","136.244461"
"岡本公民館 （今立生涯学習センター）","福井県越前市定友町10-2-2","35.913823","136.244871"
"白山小学校","福井県越前市都辺町24-2","35.88813","136.053124"
"武生第五中学校","福井県越前市都辺町36-73","35.888702","136.056377"
"白山公民館","福井県越前市都辺町36-84","35.887877","136.055768"
"紫式部公園","福井県越前市東千福町369","35.889583","136.157663"
"坂口公民館","福井県越前市湯谷町24-18-1","35.8599","136.08711"
"坂口小学校","福井県越前市湯谷町24-25","35.858872","136.086706"
"服間小学校","福井県越前市藤木町12-11","35.935634","136.264434"
"服間公民館 （服間改善センター）","福井県越前市藤木町12-39-1","35.934705","136.263773"
"畷公園","福井県越前市畷町4","35.888055","136.166742"
"福井県立武生高等学校","福井県越前市八幡1-25-15","35.910569","136.175706"
"八幡公園","福井県越前市八幡1-5","35.91377","136.177718"
"帆山公園","福井県越前市帆山町10-13-1","35.896435","136.178321"
"南元公園","福井県越前市姫川1-106","35.891377","136.168244"
"姫川公園","福井県越前市姫川2-77","35.893936","136.169649"
"茶の木公園","福井県越前市富士見が丘1-5-4","35.872949","136.169153"
"武生南公民館","福井県越前市武生柳町12-27","35.895308","136.164081"
"武生南小学校","福井県越前市武生柳町13-20","35.894352","136.164224"
"福井県立武生商工高等学校 工業キャンパス","福井県越前市文京1-14-16","35.888981","136.162321"
"文京公園","福井県越前市文京2-91","35.894211","136.161091"
"武生第一中学校","福井県越前市平出1-6-1","35.908154","136.157861"
"加茂公園","福井県越前市平出1-932","35.908379","136.162306"
"石原公園","福井県越前市平出2-1712","35.912471","136.161464"
"西浦公園","福井県越前市平出2-441","35.909918","136.159099"
"五郎公園","福井県越前市平出3-1202","35.914192","136.157022"
"枚井手公園","福井県越前市平出3-2901","35.915878","136.161863"
"西ノ郷第１公園","福井県越前市北山町21-3-5","35.912873","136.135751"
"北山公園","福井県越前市北山町43-1-32","35.919945","136.131128"
"唐松公園","福井県越前市北千福町34","35.898459","136.153173"
"北新庄小学校","福井県越前市北町47-6","35.913952","136.21063"
"北新庄公民館・北新庄体育館","福井県越前市北町54-25","35.912676","136.211048"
"福井県立武生東高等学校","福井県越前市北町89-10","35.908127","136.217516"
"北府ふれあい公園","福井県越前市北府4-125","35.916089","136.166339"
"武生きたご公園","福井県越前市北府4-320","35.918218","136.16621"
"錦公園","福井県越前市堀川町18-1","35.899691","136.172196"
"日野川河川緑地公園（左岸）","福井県越前市堀川町6","35.900184","136.173383"
"吉野小学校","福井県越前市本保町17-1","35.925818","136.157737"
"吉野公民館","福井県越前市本保町19-6","35.926434","136.158282"
"上本保団地公園","福井県越前市本保町24-34","35.924997","136.158593"
"味真野公民館","福井県越前市味真野町7-2-1","35.887386","136.226679"
"神山南部式部公園","福井県越前市妙法寺町392","35.883091","136.159501"
"武生第二中学校","福井県越前市妙法寺町42-15","35.887235","136.16083"
"妙法寺公園","福井県越前市妙法寺町648","35.880677","136.157837"
"南越中学校","福井県越前市野岡町28-4","35.926345","136.24915"
"今立中央公園","福井県越前市野岡町29-9-1","35.9262","136.250716"
"北日野公民館・北日野体育館","福井県越前市矢放町21-11","35.88965","136.188679"
"丹南総合公園（グラウンド部分）","福井県越前市余田町50-4-1","35.92897","136.15389"
"丹南総合公園体育館","福井県越前市余田町50-4-1","35.929862","136.154163"
"円満ふれあい会館","福井県越前町円満13-29-18","35.9296","136.125443"
"横山公民館ふれあい広場","福井県越前町横山56-15-3","35.977995","136.10846"
"乙坂区民会館","福井県越前町乙坂23-25","35.988234","136.140612"
"下河原集落農事集会所","福井県越前町下河原28-4","35.941758","136.056795"
"織田中央公園","福井県越前町下河原37-19-1","35.949167","136.056543"
"矢倉集落センター","福井県越前町下河原37-3","35.951467","136.058478"
"山中児童館","福井県越前町下山中6-3-1","35.957229","136.029876"
"野田ふる里集落センター","福井県越前町下糸生106-39","35.987997","136.092802"
"葛野区民会館","福井県越前町下糸生130-4-1","35.990663","136.096178"
"下糸生多目的集会施設","福井県越前町下糸生33-40","35.986389","136.084789"
"樫津隣保館","福井県越前町樫津16-13-1","35.9399","136.088199"
"宮崎総合運動場","福井県越前町樫津82-1","35.939142","136.08536"
"丸山区防災コミュニティ防災拠点施設","福井県越前町丸山9","35.975119","136.060077"
"岩開生活改善センター","福井県越前町岩開16-73","35.960023","136.124541"
"芸能伝承センター","福井県越前町気比庄46-11","35.974985","136.135948"
"新庄ふれあい会館","福井県越前町気比庄52-7","35.978214","136.131588"
"笈松集落センター","福井県越前町笈松24-37","35.981661","136.04224"
"加茂神社（玉川）","福井県越前町玉川36-13","35.969808","135.970841"
"玉川地区集会施設","福井県越前町玉川44-27-1","35.970102","135.97012"
"金谷すみよし会館","福井県越前町金谷15-56-1","35.965544","136.112288"
"熊谷ふれあい会館","福井県越前町熊谷15-1","35.924194","136.042135"
"西三区集落センター","福井県越前町熊谷35-36","35.925268","136.045362"
"血ヶ平地区集会施設","福井県越前町血ヶ平108-11-2","35.97756","135.97686"
"水仙の館","福井県越前町血ヶ平28-6-1","35.980596","135.961108"
"広野・蚊谷寺集落センター","福井県越前町広野35-3-2","35.948589","136.086029"
"江波コミュニティセンター","福井県越前町江波63-52","35.941969","136.070941"
"宮崎中央保育所","福井県越前町江波67-14","35.944063","136.07481"
"高佐多目的運動場","福井県越前町高佐32-13-1","35.897632","135.995532"
"高佐地区集会施設","福井県越前町高佐32-13-1","35.8973","135.99624"
"発願寺（高佐）","福井県越前町高佐35-9","35.895076","135.996261"
"白浜地区集会施設","福井県越前町高佐9-1","35.901528","135.997596"
"宇田集落生活改善センター","福井県越前町佐々生29-20","35.953351","136.124358"
"佐々生生活改善センター","福井県越前町佐々生67-2-3","35.952685","136.117195"
"左右地区集会施設","福井県越前町左右2-4-1","35.987723","135.96295"
"神明神社（左右）","福井県越前町左右6-7","35.986362","135.965472"
"細野集落センター","福井県越前町細野47-48","35.980191","136.067915"
"萩野生活改善センター","福井県越前町細野73-3","35.976068","136.063128"
"脇谷ふれあい会館","福井県越前町細野75-78","35.971698","136.065247"
"桜谷ふれあい会館","福井県越前町桜谷20-2","35.974997","136.069224"
"市区公民館","福井県越前町市2-1-8","35.984084","136.138312"
"陶の谷サブセンター","福井県越前町寺11-11","35.938946","136.113619"
"陶の谷保育所","福井県越前町寺13-1-1","35.935146","136.108383"
"宮里あずま館","福井県越前町寺13-4","35.931954","136.111788"
"八田新保・舟場集落センター","福井県越前町舟場3-15-1","35.928968","136.099571"
"宿地区集会施設","福井県越前町宿1-4","35.951703","135.98649"
"気比神社（宿）","福井県越前町宿8-31","35.951154","135.987441"
"四ヶ浦小学校グラウンド","福井県越前町小樟42-175","35.945406","135.98998"
"小樟地区集会施設","福井県越前町小樟43-8-26","35.94033","135.993082"
"剱神社（小樟）","福井県越前町小樟5-13","35.942096","135.992147"
"小川区公民館","福井県越前町小川29-4","36.005045","136.063978"
"若竹荘","福井県越前町小曽原119-1-2","35.930301","136.063437"
"小曽原保育所","福井県越前町小曽原34-31-1","35.927958","136.064232"
"小曽原区民会館","福井県越前町小曽原36-41","35.928595","136.063916"
"小倉多目的集会施設","福井県越前町小倉49-32","35.99698","136.101804"
"上戸集落センター","福井県越前町上戸26-29","35.960867","136.082759"
"奥糸生多目的集会施設","福井県越前町上糸生11-3","36.00769","136.069585"
"森区民会館","福井県越前町上糸生19-15","36.004976","136.076838"
"清水ふれあい会館","福井県越前町上糸生40-8","36.001198","136.080231"
"大玉公民館","福井県越前町上糸生54-8","35.996281","136.078934"
"上糸生集落生活改善センター","福井県越前町上糸生81-8","35.995375","136.085387"
"越前町営球技場","福井県越前町上川去11-1","35.968982","136.136274"
"春日区民会館","福井県越前町上川去24-10-1","35.963894","136.12633"
"上川去集落生活改善センター","福井県越前町上川去6-33-2","35.96911","136.132252"
"市場集落センター","福井県越前町織田101-12-2","35.960182","136.051555"
"堤区集落センター","福井県越前町織田104-83-1","35.959235","136.049156"
"寺家区ふれあい会館","福井県越前町織田114-1-2","35.95629","136.054173"
"杉の花公民館","福井県越前町織田153-1","35.959429","136.054078"
"北区集落センター","福井県越前町織田33-8-2","35.96181","136.059164"
"辻区集落センター","福井県越前町織田39-37","35.959538","136.056236"
"高橋区集落センター","福井県越前町織田40-36","35.95968","136.057854"
"鎌坂区集落センター","福井県越前町織田63-1","35.958468","136.055906"
"東区コミュニティセンター","福井県越前町織田77-3","35.953515","136.063275"
"上野区集落センター","福井県越前町織田91-42","35.953491","136.056785"
"馬場集落センター","福井県越前町織田97-39","35.956414","136.057521"
"鹿嶋神社（新保）","福井県越前町新保11-36","35.949462","135.987941"
"新保地区集会施設","福井県越前町新保12-35","35.949982","135.986771"
"八幡神社（城ヶ谷）","福井県越前町新保13-39","35.946717","135.988864"
"城ヶ谷地区集会施設","福井県越前町新保14-17-2","35.94663","135.987452"
"西徳寺保育園","福井県越前町厨13-37","35.924606","136.0121"
"厨地区集会施設","福井県越前町厨16-17-1","35.92841","135.998373"
"アクティブランド運動場","福井県越前町厨71-326-1","35.918697","135.996669"
"越前町観光会館","福井県越前町厨71-327-4","35.921785","135.997788"
"西ケ丘ふれあい会館","福井県越前町西ケ丘7","35.971538","136.063864"
"越前町役場前駐車場","福井県越前町西田中13-5-1","35.973822","136.129284"
"西田中区民会館","福井県越前町西田中8-27-1","35.976848","136.129487"
"青野区生活改善センター","福井県越前町青野15-3","35.963267","136.109039"
"赤井谷集落センター","福井県越前町赤井谷25-8","35.972307","136.051834"
"打越区公民館","福井県越前町打越160","35.966896","136.055425"
"大王丸区集落生活改善センター","福井県越前町大王丸17-32","35.960151","136.047344"
"三崎区文殊の里会館","福井県越前町大王丸21-36","35.958433","136.044126"
"越前中学校グラウンド","福井県越前町大樟14-19","35.936991","135.998522"
"剱神社（大樟）","福井県越前町大樟6-3","35.940133","135.995215"
"大樟地区集会施設","福井県越前町大樟8-58-9","35.937096","135.995734"
"青少年旅行村管理棟","福井県越前町大谷寺29-16-9","36.004582","136.091032"
"大畑公民館","福井県越前町大畑9-20-2","35.999307","136.115147"
"中集落センター","福井県越前町中19-20-1","35.962249","136.050566"
"古墳公園","福井県越前町朝日21-4-1","35.972004","136.120898"
"朝日総合運動場","福井県越前町朝日42-8","35.970927","136.117076"
"朝日区民会館","福井県越前町朝日5-51","35.973203","136.123949"
"天谷公民館","福井県越前町天谷71-34","36.018878","136.062196"
"陣屋の里","福井県越前町天宝6-9","35.979515","136.124463"
"田中生活改善センター","福井県越前町田中10-2-1","35.984839","136.144234"
"東部１号公園","福井県越前町東内郡4-501","35.972107","136.13238"
"宇須尾集落センター","福井県越前町陶の谷73-34","35.935928","136.122701"
"頭谷公民館","福井県越前町頭谷15-5","35.956225","136.102636"
"道口地区集会施設","福井県越前町道口9-34-8","35.932324","135.998046"
"栃川地域農業拠点施設","福井県越前町栃川34-5","35.985602","136.128791"
"内郡区民会館","福井県越前町内郡2-89","35.975803","136.122994"
"等覚寺","福井県越前町内郡4-48","35.974241","136.124006"
"入尾集落センター","福井県越前町入尾28-15","35.988661","136.055166"
"上側地区集会施設","福井県越前町梅浦59-18-1","35.953813","135.983492"
"常花神社（薬師宮）","福井県越前町梅浦63-1","35.952715","135.986694"
"鷺崎地区集会施設","福井県越前町梅浦63-14-1","35.952644","135.986348"
"梅浦地区集会施設","福井県越前町梅浦70-13-1","35.957481","135.983905"
"剣神社（梅浦）","福井県越前町梅浦70-14","35.957182","135.983694"
"萩野の里公民館","福井県越前町萩野136","35.971542","136.061443"
"白浜高台","福井県越前町白浜","35.901238","135.998931"
"八田集落センター","福井県越前町八田49-12-1","35.921578","136.114853"
"平等婦人の家","福井県越前町平等54-1","35.941201","136.048915"
"米ノ高台","福井県越前町米ノ","35.888014","135.996045"
"日吉神社（米ノ）","福井県越前町米ノ51-19","35.890035","135.99853"
"米ノ地区集会施設","福井県越前町米ノ52-49","35.887331","135.996176"
"茂原地区集会施設","福井県越前町茂原12-11-1","35.905829","135.997728"
"城崎小学校グラウンド","福井県越前町茂原4-8-1","35.913239","135.998342"
"医王神社（茂原）","福井県越前町茂原5-37-1","35.910041","135.997462"
"朝日農村環境改善サブセンター","福井県越前町野末12-61","35.990377","136.107561"
"梨子ヶ平地区集会施設","福井県越前町梨子ヶ平19-6","35.988251","135.966556"
"ふるさと文化交流施設","福井県越前町梨子ヶ平28-1-2","35.988546","135.96977"
"越前町常磐就業改善センター","福井県越前町茱原32-18","35.963844","136.097576"
"安土山公園","福井県高浜町安土","35.497049","135.581994"
"若狭体育館","福井県高浜町安土2-1-2","35.494287","135.584012"
"高浜町立認定こども園ｃｏｃｏｋａｒａ","福井県高浜町薗部40-1-1","35.485718","135.559809"
"（旧）音海小中学校","福井県高浜町音海30-13","35.536276","135.51308"
"高浜町道の駅「シーサイド高浜」","福井県高浜町下車持46-10-1","35.488811","135.596144"
"佐伎治神社","福井県高浜町宮崎52-11","35.48402","135.551795"
"瑞祥苑","福井県高浜町宮崎67-4-1","35.488361","135.551439"
"高浜中学校","福井県高浜町宮崎70-15","35.488978","135.552386"
"高浜小学校","福井県高浜町宮崎75-12-1","35.489141","135.54956"
"若狭高浜病院","福井県高浜町宮崎87-14-2","35.489094","135.547357"
"高浜町中央体育館","福井県高浜町宮崎92-1-1","35.484959","135.54421"
"青郷小学校高野分校","福井県高浜町高野17-2","35.491047","135.483417"
"内浦公民館","福井県高浜町山中104-4-2","35.517966","135.46387"
"内浦小中学校","福井県高浜町山中107-30","35.519359","135.467067"
"青郷小学校","福井県高浜町小和田69-40","35.485437","135.502898"
"（旧）神野小学校","福井県高浜町神野4-1-1","35.512509","135.498041"
"脇坂公園","福井県高浜町西三松","35.500263","135.512407"
"青郷公民館","福井県高浜町青8-4-1","35.484278","135.503899"
"青葉ふれあいドーム","福井県高浜町中山13-26-1","35.494795","135.509365"
"（旧）日引小学校","福井県高浜町日引21-6","35.540712","135.469506"
"高浜町文化会館","福井県高浜町立石12-1","35.485778","135.541446"
"高浜町中央図書館","福井県高浜町立石13-7","35.486285","135.541242"
"高浜町社会福祉センター","福井県高浜町緑ヶ丘1-1-1","35.49283","135.508119"
"高浜町保健福祉センター","福井県高浜町和田117-68","35.489931","135.579467"
"和田公民館","福井県高浜町和田123-24-2","35.491589","135.578917"
"和田小学校","福井県高浜町和田124-3","35.491415","135.581277"
"和田保育所","福井県高浜町和田124-3","35.49107","135.58052"
"高浜けいあいの里　本館","福井県高浜町和田168-22","35.487628","135.582522"
"霞が城ふれあい広場","福井県坂井市丸岡町霞町1-59","36.153596","136.27379"
"平章小学校","福井県坂井市丸岡町霞町2-41","36.153635","136.271149"
"鳴鹿小学校","福井県坂井市丸岡町楽間4-40","36.112257","136.304324"
"丸岡南中学校","福井県坂井市丸岡町高瀬15-2","36.125791","136.269229"
"竹田農山村交流センター　ちくちくぼんぼん","福井県坂井市丸岡町山口60-8","36.161867","136.331881"
"長畝小学校","福井県坂井市丸岡町松川2-131","36.154564","136.278622"
"磯部小学校","福井県坂井市丸岡町上安田7-24","36.122706","136.257636"
"高椋小学校","福井県坂井市丸岡町寅国2-13","36.144322","136.269214"
