"施設名","所在地","緯度","経度"
"旧小出小学校グラウンド","秋田県にかほ市中三地字橋本293-1","39.243132","139.95717"
"三日市児童遊園地","秋田県にかほ市中三地字森ノ内69","39.255439","139.956891"
"中野児童遊園地","秋田県にかほ市中三地字中ノ堀10-19","39.246948","139.957447"
"立居地児童遊園地","秋田県にかほ市中三地字立居地89-1","39.253275","139.950718"
"田抓児童遊園地","秋田県にかほ市田抓字小荒田170","39.267594","139.951565"
"石田広場","秋田県にかほ市田抓字地蔵森164","39.26131","139.958094"
"冬師児童遊園地","秋田県にかほ市冬師字冬師20-2","39.219499","140.030502"
"馬場児童遊園地","秋田県にかほ市馬場字石水口84","39.257673","139.968048"
"旧釜ケ台小中学校グラウンド","秋田県にかほ市馬場字冬師山8-4","39.230233","140.033226"
"桂坂会館広場","秋田県にかほ市畑字一本木下20-12","39.218255","139.972552"
"畑運動広場","秋田県にかほ市畑字宮嶋132-3","39.234979","139.963914"
"塩竈神社","秋田県にかほ市飛字飛ケ崎3-1","39.263113","139.916103"
"堺児童遊園地","秋田県にかほ市樋目野字下山54-13","39.255111","139.943078"
"樋ノ口会館前広場","秋田県にかほ市樋目野字中道115","39.250018","139.947269"
"久斯神社境内","秋田県にかほ市樋目野字堂ノ本58-1","39.248318","139.949108"
"百目木運動公園","秋田県にかほ市樋目野字百目木11","39.254709","139.947105"
"平森高台","秋田県にかほ市平沢","39.287131","139.948611"
"室沢会館駐車場","秋田県にかほ市平沢字家妻71","39.287176","139.96915"
"望海公園","秋田県にかほ市平沢字画書面37-1","39.289586","139.956466"
"室内神社","秋田県にかほ市平沢字宮ノ前46","39.286304","139.966588"
"ＴＤＫ琴浦工場跡地","秋田県にかほ市平沢字古里38-5","39.295954","139.969502"
"行ヒ森公園","秋田県にかほ市平沢字行ヒ森17-7","39.284867","139.96567"
"安楽寺","秋田県にかほ市平沢字坂ノ下108","39.290337","139.959125"
"八幡神社","秋田県にかほ市平沢字上町5","39.291423","139.958568"
"ＴＤＫ健保駐車場","秋田県にかほ市平沢字新町","39.291718","139.966519"
"秋葉神社","秋田県にかほ市平沢字新町17-2","39.290903","139.964419"
"駅前広場","秋田県にかほ市平沢字清水152","39.29007","139.963837"
"仁賀保公園","秋田県にかほ市平沢字清水4","39.290431","139.961959"
"清水尻公園","秋田県にかほ市平沢字清水尻109-6","39.285308","139.970302"
"石橋公園","秋田県にかほ市平沢字石橋47-15","39.287152","139.971983"
"大日神社","秋田県にかほ市平沢字前谷地238","39.287604","139.951137"
"ＴＤＫ秋田工場東門","秋田県にかほ市平沢字前田","39.293044","139.974349"
"大水口国道緑地","秋田県にかほ市平沢字大水口","39.287307","139.95325"
"墓地公園","秋田県にかほ市平沢字団子坂1","39.286677","139.974787"
"ホテルエクセルキクスイ","秋田県にかほ市平沢字町田108-1","39.290612","139.972298"
"平沢小学校グラウンド","秋田県にかほ市平沢字長磯32","39.290052","139.954896"
"マックスバリュ駐車場","秋田県にかほ市平沢字天ケ町80-1","39.289342","139.97274"
"仁賀保運動公園","秋田県にかほ市平沢字馬飼森","39.28722","139.963917"
"共立エーティーエス駐車場","秋田県にかほ市平沢字平森83-8","39.28663","139.948792"
"サイエンスパーク","秋田県にかほ市平沢字宝田47","39.284174","139.961308"
"高速両前寺緊急避難施設","秋田県にかほ市両前寺字阿部館","39.299994","139.976667"
"香取神社境内","秋田県にかほ市両前寺字阿部館53","39.296042","139.978045"
"両前寺児童遊園地","秋田県にかほ市両前寺字阿部堂68-40","39.299046","139.971651"
"水道記念碑","秋田県にかほ市両前寺字狐森3-2","39.299886","139.977958"
"大台地区防災センター前広場","秋田県井川町井内字桂畑62-13","39.869026","140.16215"
"仲台運動広場（仲台分館前広場）","秋田県井川町井内字上野239","39.892942","140.1347"
"井内運動広場（井内児童館前広場）","秋田県井川町井内字杉ケ崎125","39.888976","140.139515"
"井内農村公園（井内地区緑化施設）","秋田県井川町井内字菅生沢160","39.886834","140.140487"
"宇治木運動広場","秋田県井川町宇治木字伊勢堂41-1","39.915708","140.112084"
"泉岳地区集会所前広場","秋田県井川町宇治木字伊勢堂45","39.915782","140.110795"
"小泉運動広場","秋田県井川町黒坪字小泉9","39.917895","140.110291"
"新間分館前広場","秋田県井川町黒坪字新間198-7","39.922648","140.106742"
"小今戸運動広場","秋田県井川町今戸字カチ田191-1","39.918238","140.072961"
"今戸運動広場","秋田県井川町今戸字ヲマキ49-1","39.922461","140.073151"
"今戸分館前広場（今戸コミュニティセンター前）","秋田県井川町今戸字家ノ後77-1","39.925218","140.070834"
"横岡地区防災センター前広場","秋田県井川町坂本字横岡27-1","39.909463","140.100671"
"井川義務教育学校グラウンド","秋田県井川町坂本字山崎38","39.911015","140.097344"
"町民体育館前","秋田県井川町坂本字山崎5-1","39.910802","140.099351"
"坂本団地児童公園広場","秋田県井川町坂本字四百刈61-14","39.91412","140.096113"
"大野地分館前広場","秋田県井川町坂本字大野地54-3","39.900505","140.105684"
"日本国花苑広場","秋田県井川町坂本字飛塚42","39.904684","140.094853"
"老人福祉センター前広場","秋田県井川町寺沢字綱木沢145-1","39.893286","140.121611"
"翠香苑駐車場","秋田県井川町小竹花字道端14-1","39.909616","140.084968"
"こどもセンター内広場","秋田県井川町小竹花字道端50","39.910124","140.086361"
"赤沢分館前広場","秋田県井川町赤沢字赤沢163","39.897712","140.114556"
"大麦運動広場（大麦分館前広場）","秋田県井川町大麦字向村31-2","39.90052","140.132692"
"八幡運動広場","秋田県井川町八田大倉字八幡2-1","39.90727","140.105004"
"㈱スズキ部品秋田駐車場","秋田県井川町浜井川字家ノ東136","39.90552","140.082431"
"浜井川運動広場","秋田県井川町浜井川字家ノ東425-2","39.9104","140.080339"
"田中分館前","秋田県井川町浜井川字家ノ東54-2","39.912603","140.078685"
"新屋敷運動広場","秋田県井川町浜井川字洲崎99-2","39.916226","140.072023"
"さくら駅児童公園","秋田県井川町浜井川字新堰30-2","39.912408","140.075518"
"旧井川小学校グラウンド","秋田県井川町浜井川字二階103","39.904646","140.097409"
"街道運動広場","秋田県井川町北川尻字海老沢巡り21","39.916987","140.079813"
"海老沢分館前広場","秋田県井川町北川尻字海老沢村191-2","39.921061","140.092345"
"役場駐車場","秋田県井川町北川尻字海老沢樋ノ口78-1","39.913815","140.081389"
"農村環境改善センター前広場","秋田県井川町北川尻字海老沢樋ノ口78-4","39.913724","140.081116"
"上村分館前広場","秋田県井川町北川尻字上村宅地66","39.913757","140.094541"
"中下村分館前広場","秋田県井川町北川尻字中村42-5","39.912024","140.088874"
"館岡分館前広場","秋田県井川町葹田字羽根田195","39.90673","140.120609"
"葹田分館前広場","秋田県井川町葹田字轡田31-3","39.90485","140.117929"
"寺沢分館前広場","秋田県井川町葹田字中ノ目29-9","39.90218","140.12419"
"葹田農村公園（コミュニティセンター前広場）","秋田県井川町葹田字柳町36-1","39.903762","140.121391"
"旧田代仙道診療所屋外広場","秋田県羽後町下仙道字田中122","39.183588","140.309143"
"高瀬ケアセンター駐車場","秋田県羽後町下仙道字風平97-1","39.169119","140.320561"
"三輪公民館（美里音）駐車場","秋田県羽後町貝沢字拾三本塚111-1","39.195025","140.441556"
"町営三輪陸上競技場・町営三輪球場","秋田県羽後町貝沢字拾三本塚25","39.19812","140.440178"
"旧三輪中学校校庭","秋田県羽後町貝沢字拾三本塚25","39.19777","140.44014"
"三輪小学校校庭・屋外運動場","秋田県羽後町貝沢字拾三本塚7","39.19592","140.438815"
"郡山公園","秋田県羽後町郡山字下郡330","39.222047","140.422005"
"旧田代小学校校庭・屋外運動場","秋田県羽後町軽井沢字下除野山6-2","39.216404","140.271294"
"軽井沢山村広場","秋田県羽後町軽井沢字下杉沢山5-3","39.220671","140.284791"
"貝沢公園","秋田県羽後町字前谷地186","39.180134","140.447736"
"県立羽後高等学校校庭","秋田県羽後町字大戸1","39.191583","140.398085"
"多目的運動広場","秋田県羽後町字大戸14-1","39.192561","140.401139"
"羽後中学校校庭","秋田県羽後町字雄勝野1","39.200405","140.397582"
"町営羽後陸上競技場・町営羽後球場","秋田県羽後町字雄勝野1","39.201502","140.399309"
"西馬音内公民館・明通分館屋外広場","秋田県羽後町床舞字軽内180-4","39.17888","140.414194"
"新処公園","秋田県羽後町床舞字堤下55","39.180091","140.42119"
"ポプラ館屋外広場","秋田県羽後町上仙道字約束沢45","39.135371","140.313586"
"田代公民館・上到米分館館屋外広場","秋田県羽後町上到米字高橋39-6","39.232699","140.304129"
"旧明治小学校跡地","秋田県羽後町新町字京塚野1","39.238488","140.392743"
"八反田公園","秋田県羽後町新町字馬ノ峰16-1","39.244338","140.397086"
"田畑公園","秋田県羽後町杉宮字田畑177-1","39.20422","140.425998"
"西馬音内小学校校庭・屋外運動場","秋田県羽後町西馬音内字祭ノ神19","39.196299","140.40259"
"活性化センター駐車場","秋田県羽後町西馬音内字中野187","39.19987","140.41273"
"元西公園","秋田県羽後町西馬音内堀回字関ノ口71-1","39.195604","140.384138"
"大手門会館屋外広場","秋田県羽後町西馬音内堀回字上石地蔵10-3","39.19169","140.378676"
"五輪坂アルカディア公園","秋田県羽後町足田字古堤上地内","39.219398","140.400582"
"ひばり野グラウンド","秋田県羽後町足田字新城川1-5","39.225761","140.403782"
"土舘公園","秋田県羽後町足田字大谷地200-1","39.224922","140.4053"
"羽後明成小学校校庭","秋田県羽後町足田字大谷地223","39.224413","140.406787"
"大久保公園","秋田県羽後町大久保字柏原124-1","39.209155","140.440182"
"旧田代小学校屋外広場","秋田県羽後町田代字明通山3","39.203049","140.308654"
"嶋田公園","秋田県羽後町嶋田新田字嶋田214","39.235947","140.411434"
"農林業体験交流施設屋外広場","秋田県羽後町飯沢字瀬後野50","39.159165","140.356409"
"五輪坂運動広場","秋田県羽後町林崎字三ツ盛22","39.220269","140.391326"
"本郷第一公園","秋田県横手市旭川1-6","39.310037","140.575748"
"本郷第二公園","秋田県横手市旭川2-44","39.308053","140.578961"
"八王寺公園","秋田県横手市安田柳堤3-1","39.297705","140.56179"
"横手市立横手南小学校","秋田県横手市羽黒町4-36","39.315847","140.570981"
"Ｙ２ぷらざ","秋田県横手市駅前町1-21","39.311756","140.561583"
"横手駅南児童公園","秋田県横手市駅南1-35","39.299602","140.563494"
"横手市横手保健センター","秋田県横手市横山町1-1","39.304313","140.563666"
"旧横手市立金沢中学校グラウンド","秋田県横手市金沢中野字根小屋84","39.376305","140.569647"
"立馬郊グラウンド","秋田県横手市金沢中野字三貫堰645-1","39.363541","140.555851"
"横手市金沢地区交流センター（金沢孔城館）","秋田県横手市金沢中野字長持213-1","39.369704","140.567138"
"旧横手市立横手西中学校グラウンド","秋田県横手市黒川字一本木32","39.358004","140.519691"
"横手市黒川地区交流センター（オアシス館）","秋田県横手市黒川字館西619","39.364208","140.501259"
"旧横手市立黒川小学校グラウンド","秋田県横手市黒川字福島59","39.365072","140.500288"
"秋田県立横手城南高等学校","秋田県横手市根岸町2-14","39.322384","140.567875"
"旧横手市黒沢小学校グラウンド","秋田県横手市山内黒沢字田代沢口4-1","39.273367","140.707577"
"横手市山内三又コミュニティセンター","秋田県横手市山内三又字堂林72","39.211081","140.706311"
"旧横手市松川小学校グラウンド","秋田県横手市山内大松川字上台140","39.298399","140.632485"
"道の駅さんない","秋田県横手市山内土渕字小目倉沢34","39.289153","140.625746"
"横手市立山内小学校","秋田県横手市山内土渕字菅生37-1","39.28509","140.623003"
"横手市山内ほっとパレス「ゆうらく館」","秋田県横手市山内土渕字鶴ケ池31-3","39.28224","140.621503"
"鶴ケ池公園","秋田県横手市山内土渕字鶴ケ池地内1-1","39.280899","140.620611"
"山内農林産物加工交流施設（ふれあい館）","秋田県横手市山内土渕字道地59-12","39.28291","140.615344"
"横手市山内地区交流センター（山内庁舎）","秋田県横手市山内土渕字二瀬8-4","39.277688","140.620741"
"横手市山内南郷コミュニティセンター","秋田県横手市山内南郷字赤渕31","39.246433","140.690507"
"横手市山内地区交流センター筏分館","秋田県横手市山内筏字久保5","39.262403","140.652595"
"横手市山内陸上競技場、野球場","秋田県横手市山内筏字力石126-3","39.26707","140.634069"
"横手市山内体育館","秋田県横手市山内平野沢字南相野々42-1","39.271741","140.621709"
"横手駅東口市営駐車場","秋田県横手市寿町11","39.31232","140.561787"
"横手市十文字地区交流センター（十文字庁舎）","秋田県横手市十文字町海道下12-5","39.224948","140.521157"
"道の駅十文字","秋田県横手市十文字町字海道下21-4","39.226124","140.52149"
"旧横手市立十文字第一小学校グラウンド","秋田県横手市十文字町字十文字48","39.224813","140.523587"
"横手市三重地区交流センター","秋田県横手市十文字町十五野新田字増田道東19","39.230782","140.513475"
"横手市十文字陸上競技場","秋田県横手市十文字町十五野新田字坊主沢20","39.236221","140.518462"
"横手市立十文字小学校","秋田県横手市十文字町十五野新田字坊主沢5-1","39.239157","140.519461"
"横手市立十文字中学校","秋田県横手市十文字町十五野新田字梨木境134-1","39.241461","140.520289"
"横手市十文字西スポーツセンター","秋田県横手市十文字町植田字一ト市127","39.226976","140.461988"
"横手市十文字西地区交流センター（西地区館／交流館）","秋田県横手市十文字町植田字一ト市330","39.226847","140.460619"
"横手市十文字防災センター","秋田県横手市十文字町植田字古川端111-2","39.218059","140.472931"
"旧横手市立植田小学校グラウンド","秋田県横手市十文字町植田字忍ノ沢14-4","39.235174","140.47339"
"梨木公園","秋田県横手市十文字町西原二番町54","39.230252","140.530008"
"西原児童公園","秋田県横手市十文字町西原二番町55","39.226353","140.528281"
"海蔵院農村公園","秋田県横手市十文字町鼎字海蔵院34-1","39.220032","140.482412"
"柳原農村公園","秋田県横手市十文字町鼎字中川原10","39.213238","140.489857"
"能平喜農村公園","秋田県横手市十文字町鼎字能平喜160","39.233872","140.497686"
"宝竜公園","秋田県横手市十文字町宝竜2-74","39.2174","140.523366"
"旧横手市立睦合小学校グラウンド","秋田県横手市十文字町睦合字宿屋布36","39.22995","140.448105"
"睦合農村公園","秋田県横手市十文字町睦合字乱場115-1","39.238587","140.442052"
"木下広域健康広場","秋田県横手市十文字町木下字木下167","39.248579","140.460128"
"中央団地児童公園","秋田県横手市十文字町梨木字羽場下10-24","39.232384","140.529352"
"腕越児童公園","秋田県横手市十文字町腕越字山道端105-2","39.224515","140.534235"
"横手市境町地区交流センター（ふるさと館）","秋田県横手市上境字谷地中144-1","39.342611","140.527382"
"旧横手市立境町小学校グラウンド","秋田県横手市上境字谷地中17","39.340651","140.526777"
"横手市横手体育館","秋田県横手市条里2-2-40","39.313007","140.552397"
"大鳥公園","秋田県横手市新坂町132-1","39.329241","140.564192"
"清川児童公園","秋田県横手市清川町112","39.310933","140.570571"
"横手市立横手北中学校","秋田県横手市静町字鶴田37","39.327711","140.545747"
"横手市立横手南中学校","秋田県横手市赤坂字郷士館32-1","39.300697","140.54801"
"横手市立旭小学校","秋田県横手市赤坂字城野岡222","39.314767","140.526901"
"秋田県立横手支援学校","秋田県横手市赤坂字仁坂105-1","39.29728","140.531667"
"赤坂総合公園","秋田県横手市赤坂字大沼沢2-9","39.297016","140.5458"
"花瑞木児童公園","秋田県横手市前郷一番町760","39.311422","140.56669"
"秋田県立横手高等学校青雲館","秋田県横手市前郷二番町10-1","39.30802","140.564888"
"横手市西成瀬地区交流センター","秋田県横手市増田町荻袋字真当72","39.203955","140.575267"
"横手市亀田地区交流センター","秋田県横手市増田町亀田字半助村70","39.215531","140.5617"
"横手市狙半内地区交流センター","秋田県横手市増田町狙半内字七曲下101","39.164098","140.621895"
"秋田県立増田高等学校","秋田県横手市増田町増田字一本柳137","39.211973","140.533525"
"横手市増田野球場","秋田県横手市増田町増田字若松106","39.201973","140.558412"
"横手市立増田中学校","秋田県横手市増田町増田字若松27","39.202336","140.556739"
"横手市増田体育館","秋田県横手市増田町増田字若松44-4","39.202824","140.558497"
"横手市増田まんが美術館","秋田県横手市増田町増田字新町285","39.204719","140.550513"
"横手市立増田小学校","秋田県横手市増田町増田字土肥館141","39.202219","140.542388"
"増田地区多目的研修センター","秋田県横手市増田町増田字土肥館173","39.201265","140.542734"
"横手市立栄小学校","秋田県横手市大屋寺内字長谷下6-3","39.274646","140.557735"
"横手市栄地区交流センター（さかえ館）","秋田県横手市大屋新町字堂ノ前32-1","39.276265","140.557778"
"横手市川西地区交流センター","秋田県横手市大森町袴形字東神成309","39.372826","140.447135"
"坂部農村公園","秋田県横手市大森町坂部字小屋ノ沢1-1","39.367905","140.282628"
"横手市坂部多目的集落集会所","秋田県横手市大森町坂部字小屋ノ沢1-1","39.367636","140.283261"
"旧大森コミュニティ交流センター駐車場","秋田県横手市大森町字高口下水戸提1","39.3489","140.430367"
"横手市大森体育館","秋田県横手市大森町字持向192","39.355353","140.434456"
"横手市大森町高齢者等保健福祉センター","秋田県横手市大森町字菅生田245-206","39.351333","140.416919"
"横手市大森地区交流センター分館","秋田県横手市大森町字大森145","39.342568","140.427233"
"横手市大森地区交流センター","秋田県横手市大森町字大中島276","39.342988","140.433566"
"横手市立大森小学校","秋田県横手市大森町字中田1-4","39.341705","140.425236"
"山村広場（松原団地おまつり広場）","秋田県横手市大森町上溝字観音寺361","39.346131","140.399512"
