"施設名","所在地","緯度","経度"
"広野高齢者活動促進施設","和歌山県かつらぎ町大字短野210-1","34.316698","135.52181"
"中飯降グラウンド","和歌山県かつらぎ町大字中飯降1344-3","34.310089","135.53856"
"中飯降児童館","和歌山県かつらぎ町大字中飯降284-1","34.305456","135.531934"
"和歌山県農林大学校","和歌山県かつらぎ町大字中飯降422","34.308239","135.529013"
"かつらぎ町地域福祉センター","和歌山県かつらぎ町大字丁ノ町2338-2","34.295549","135.504271"
"かつらぎ総合文化会館","和歌山県かつらぎ町大字丁ノ町2454","34.294937","135.504915"
"かつらぎ公園体育センター","和歌山県かつらぎ町大字丁ノ町2527","34.295268","135.518528"
"丁ノ町地域交流センター","和歌山県かつらぎ町大字丁ノ町459-1","34.299661","135.517533"
"丁ノ町第二集会所","和歌山県かつらぎ町大字丁ノ町65-2","34.300089","135.508385"
"渋田小学校","和歌山県かつらぎ町大字東渋田152","34.277115","135.475769"
"東渋田軽スポーツセンター","和歌山県かつらぎ町大字東渋田428-8","34.278621","135.483218"
"見好公民館","和歌山県かつらぎ町大字東渋田50","34.279964","135.477452"
"河南グラウンド","和歌山県かつらぎ町大字東渋田626-3","34.284027","135.490456"
"河南地域交流センター","和歌山県かつらぎ町大字東渋田667-1","34.282349","135.493099"
"東谷ふるさとセンター","和歌山県かつらぎ町大字東谷1847","34.338923","135.489533"
"背ノ山ふれあい会館","和歌山県かつらぎ町大字背ノ山390","34.282374","135.458194"
"萩原コミュニティセンター","和歌山県かつらぎ町大字萩原353-2","34.289179","135.466264"
"西柏木会館","和歌山県かつらぎ町大字柏木305-1","34.308198","135.491597"
"平生活改善センター","和歌山県かつらぎ町大字平93","34.336927","135.478032"
"ゆうゆうコミュニテイホーム","和歌山県かつらぎ町大字妙寺146-2","34.300695","135.527995"
"紀北農芸高校","和歌山県かつらぎ町大字妙寺1781","34.309537","135.529279"
"妙寺公民館","和歌山県かつらぎ町大字妙寺445-1","34.297647","135.52091"
"妙寺中学校","和歌山県かつらぎ町大字妙寺581","34.30173","135.520402"
"妙寺小学校","和歌山県かつらぎ町大字妙寺857","34.302784","135.526441"
"町道見老津長井橋山手線東国道付近","和歌山県すさみ町見老津","33.516671","135.573737"
"旧見老津小学校（※グラウンド）","和歌山県すさみ町見老津","33.509174","135.580159"
"見老津生活改善センター","和歌山県すさみ町見老津295","33.510862","135.580186"
"常栄寺","和歌山県すさみ町見老津322","33.510813","135.580843"
"見老津避難所","和歌山県すさみ町見老津404","33.509198","135.580163"
"おんどの山","和歌山県すさみ町見老津２１６－１先","33.512842","135.579942"
"観流坊","和歌山県すさみ町見老津２１６－１先","33.511442","135.579655"
"西平見","和歌山県すさみ町見老津２１６－１先","33.512364","135.57849"
"口和深川東線１号橋南山辺","和歌山県すさみ町口和深","33.526867","135.518501"
"太公望裏山","和歌山県すさみ町口和深","33.530851","135.515925"
"口和深避難路（１）","和歌山県すさみ町口和深","33.53277","135.513366"
"口和深避難路（２）","和歌山県すさみ町口和深","33.52663","135.516252"
"下谷渡船駐車場裏山","和歌山県すさみ町口和深","33.52959","135.515137"
"下谷渡船付近裏山","和歌山県すさみ町口和深","33.528903","135.516225"
"町道小家の元線支線付近裏山","和歌山県すさみ町口和深","33.529358","135.517755"
"町道小家の元線付近裏山","和歌山県すさみ町口和深","33.529405","135.518262"
"町道小家の元線支線付近裏畑","和歌山県すさみ町口和深","33.529702","135.518249"
"町道西浜和深川線（ＪＲ線路付近）","和歌山県すさみ町口和深","33.534329","135.514323"
"口和深集会センター","和歌山県すさみ町口和深283-2","33.529669","135.520667"
"谷口渡船裏山","和歌山県すさみ町口和深３６８－２西方","33.530777","135.515118"
"国道４２号線江須ノ川橋西側","和歌山県すさみ町江住","33.50811","135.589784"
"国道４２号線江須ノ川橋下東側付近山","和歌山県すさみ町江住","33.508579","135.591152"
"江須ノ川漁港北国道４２号線","和歌山県すさみ町江住","33.507524","135.593931"
"江須ノ川漁港事務所付近個人宅高台","和歌山県すさみ町江住","33.507077","135.59421"
"公営住宅江住団地西高台","和歌山県すさみ町江住","33.509644","135.602733"
"吉田組事務所東付近山","和歌山県すさみ町江住","33.510704","135.606537"
"ＪＲ江須之川橋梁北高台","和歌山県すさみ町江住","33.51057","135.588647"
"吉田組プラント付近県道","和歌山県すさみ町江住","33.51422","135.602583"
"ＪＲ江須之川橋梁西高台","和歌山県すさみ町江住","33.510096","135.588701"
"童謡公園","和歌山県すさみ町江住142","33.50467","135.588534"
"江須之川避難所","和歌山県すさみ町江住142","33.504733","135.588197"
"江須之川生活改善センター","和歌山県すさみ町江住240","33.50768","135.590868"
"旧江住小学校（体育館）","和歌山県すさみ町江住670","33.507228","135.600557"
"旧江住小学校（校舎）","和歌山県すさみ町江住670","33.507536","135.601061"
"江住避難所","和歌山県すさみ町江住716-1","33.506785","135.599799"
"けんゆう苑","和歌山県すさみ町江住800","33.505472","135.600851"
"道の駅すさみ","和歌山県すさみ町江住808-1","33.505508","135.599722"
"公営住宅江住団地北県道バイパス","和歌山県すさみ町江住（公営住宅江住団地北県道バイパス）","33.511174","135.602132"
"江須之川生活改善センター東国道４２号線１","和歌山県すさみ町江住（江須之川生活改善センター東国道４２号線１）","33.505967","135.589114"
"江須之川生活改善センター東国道４２号線２","和歌山県すさみ町江住（江須之川生活改善センター東国道４２号線２）","33.508204","135.591249"
"江須之川本谷線三号橋付近","和歌山県すさみ町江住（江須之川本谷線三号橋付近）","33.509358","135.590015"
"酒井渡船付近個人宅高台","和歌山県すさみ町江住（酒井渡船付近個人宅高台）","33.507202","135.595025"
"小倉酒店付近裏山","和歌山県すさみ町江住（小倉酒店付近裏山）","33.511509","135.605628"
"城の平","和歌山県すさみ町江住（城の平）","33.511934","135.605927"
"町営住宅小郷谷団地付近","和歌山県すさみ町江住（町営住宅小郷谷団地付近）","33.513741","135.605737"
"町道江住新平見線付近","和歌山県すさみ町江住（町道江住新平見線付近）","33.509801","135.60939"
"町道江須之川西津浦線東国道４２号線","和歌山県すさみ町江住（町道江須之川西津浦線東国道４２号線）","33.507837","135.596431"
"町道江須平線起点付近","和歌山県すさみ町江住（町道江須平線起点付近）","33.506388","135.599392"
"楠堂谷東側山","和歌山県すさみ町江住（楠堂谷東側山）","33.508386","135.595946"
"薬師さん北個人宅裏山","和歌山県すさみ町江住（薬師さん北個人宅裏山）","33.51341","135.604139"
"薬師さん","和歌山県すさみ町江住１２７４－３東方先","33.512891","135.60454"
"町道平線タイラ橋付近県道バイパス","和歌山県すさみ町江住９８９北方先","33.51341","135.602191"
"栗垣内集会所","和歌山県すさみ町佐本西栗垣内58","33.591143","135.609715"
"佐本中集会所","和歌山県すさみ町佐本中205-1","33.589932","135.625294"
"公民館佐本分館","和歌山県すさみ町佐本中228-2","33.589225","135.62467"
"旧佐本小学校（校舎）","和歌山県すさみ町佐本中86","33.591135","135.627483"
"旧佐本小学校（体育館）","和歌山県すさみ町佐本中86","33.590858","135.62704"
"中野集会所","和歌山県すさみ町佐本中野113-2","33.600655","135.618677"
"追川集会所","和歌山県すさみ町佐本追川220","33.587227","135.618363"
"王子神社裏","和歌山県すさみ町周参見","33.553021","135.494678"
"下山避難路","和歌山県すさみ町周参見","33.543024","135.494544"
"町道山崎太間地線１号橋西個人宅裏山２","和歌山県すさみ町周参見","33.556149","135.490288"
"町道山崎太間地線１号橋西個人宅裏山１","和歌山県すさみ町周参見","33.555769","135.490057"
"ＪＲ山崎踏切付近個人宅裏山１","和歌山県すさみ町周参見","33.554747","135.493944"
"石橋墓地横砂防堰堤付近","和歌山県すさみ町周参見","33.551767","135.49924"
"町道小泊西線北個人宅裏山","和歌山県すさみ町周参見","33.552183","135.486079"
"小泊生活改善センター北個人宅裏山","和歌山県すさみ町周参見","33.551146","135.488987"
"ＪＲ山崎踏切付近個人宅裏山３","和歌山県すさみ町周参見","33.554068","135.493556"
"ＪＲ山崎踏切付近個人宅裏山２","和歌山県すさみ町周参見","33.553835","135.493781"
"関電すさみ変電所付近個人宅裏山","和歌山県すさみ町周参見","33.556751","135.501402"
"ＪＲ堀切踏切付近裏山","和歌山県すさみ町周参見","33.560695","135.49536"
"堀切生活改善センター","和歌山県すさみ町周参見1682","33.557853","135.494489"
"きのくに林産加工場","和歌山県すさみ町周参見1704","33.562859","135.493766"
"平松観音堂","和歌山県すさみ町周参見2023","33.549757","135.491122"
"漁村センター","和歌山県すさみ町周参見2050-28","33.549334","135.492412"
"歴史民俗資料館","和歌山県すさみ町周参見2290","33.552766","135.494473"
"平松津波避難タワー","和歌山県すさみ町周参見2305","33.551385","135.493249"
"県営住宅すさみ団地（四階）","和歌山県すさみ町周参見2338-2","33.554447","135.495578"
"防地避難所","和歌山県すさみ町周参見2465-1","33.559085","135.502187"
"農村活性化センター","和歌山県すさみ町周参見2820-1","33.556749","135.510164"
"周参見保育所","和歌山県すさみ町周参見2871-1","33.556546","135.511057"
"農林漁業者等健康増進施設","和歌山県すさみ町周参見3305-3","33.555507","135.503705"
"神田愛育文化センター","和歌山県すさみ町周参見3502-2","33.558442","135.503347"
"金比羅宮","和歌山県すさみ町周参見3553","33.558274","135.501916"
"周参見中学校　（体育館）","和歌山県すさみ町周参見3685","33.55435","135.50045"
"周参見中学校（校舎）","和歌山県すさみ町周参見3685","33.554786","135.499684"
"住民福祉会館","和歌山県すさみ町周参見3871-3","33.552251","135.497917"
"周参見小学校（体育館）","和歌山県すさみ町周参見4027","33.551382","135.497282"
"周参見小学校（校舎）","和歌山県すさみ町周参見4027","33.55114","135.497594"
"役場庁舎（屋上）","和歌山県すさみ町周参見4089","33.550148","135.496673"
"総合センター（津波の場合は屋上）","和歌山県すさみ町周参見4120-1","33.549813","135.495997"
"地域福祉センター［※福祉避難所］","和歌山県すさみ町周参見4133","33.549889","135.495611"
"津波避難タワー","和歌山県すさみ町周参見4289-1","33.547424","135.495559"
"下地一集会所","和歌山県すさみ町周参見4449","33.545616","135.496121"
"小泊生活改善センター","和歌山県すさみ町周参見4596","33.550746","135.488313"
"すさみ町避難ビル","和歌山県すさみ町周参見4626-15","33.550666","135.497124"
"天理教紀周文教会","和歌山県すさみ町周参見5009-1","33.556944","135.495983"
"曽根田橋西個人宅裏山","和歌山県すさみ町周参見（曽根田橋西個人宅裏山）","33.55135","135.490058"
"太間地集会所北個人宅裏山","和歌山県すさみ町周参見（太間地集会所北個人宅裏山）","33.55871","135.491229"
"大日山配水池西側１","和歌山県すさみ町周参見（大日山配水池西側１）","33.554754","135.493944"
"大日山配水池西側２","和歌山県すさみ町周参見（大日山配水池西側２）","33.554955","135.493965"
"町道小泊中之谷線北個人宅裏山","和歌山県すさみ町周参見（町道小泊中之谷線北個人宅裏山）","33.552183","135.487249"
"町道曽根田線起点付近裏山","和歌山県すさみ町周参見（町道曽根田線起点付近裏山）","33.552244","135.490466"
"町道太間地線太間地橋西個人宅裏山１","和歌山県すさみ町周参見（町道太間地線太間地橋西個人宅裏山１）","33.554696","135.490092"
"町道太間地線太間地橋西個人宅裏山２","和歌山県すさみ町周参見（町道太間地線太間地橋西個人宅裏山２）","33.555053","135.489813"
"町道太間地線堀切橋東個人宅裏山","和歌山県すさみ町周参見（町道太間地線堀切橋東個人宅裏山）","33.561008","135.495499"
"町道大阪火尻線支線付近個人宅裏山","和歌山県すさみ町周参見（町道大阪火尻線支線付近個人宅裏山）","33.556967","135.495585"
"天理教紀周文教会北個人宅付近１","和歌山県すさみ町周参見（天理教紀周文教会北個人宅付近１）","33.557253","135.496218"
"天理教紀周文教会北個人宅付近２","和歌山県すさみ町周参見（天理教紀周文教会北個人宅付近２）","33.557557","135.496261"
"藤原谷","和歌山県すさみ町周参見（藤原谷）","33.551745","135.502759"
"太間地集会所付近裏山","和歌山県すさみ町周参見１８３１先","33.55694","135.490199"
"太間地観音堂付近裏山","和歌山県すさみ町周参見１９２１南方先","33.554017","135.490556"
"三助谷","和歌山県すさみ町周参見１９６１先","33.550349","135.49094"
"畑山","和歌山県すさみ町周参見１９８４先","33.550077","135.491342"
"天神参道","和歌山県すさみ町周参見２０２１北西","33.549547","135.490595"
"県道王子橋","和歌山県すさみ町周参見２１００－３先","33.551928","135.493972"
"大日山","和歌山県すさみ町周参見２２８８－１北方先","33.55473","135.494498"
"大日山配水池昇り道","和歌山県すさみ町周参見２３３８－２西方先","33.555846","135.495647"
"大阪殿","和歌山県すさみ町周参見２４００北方先","33.557966","135.496572"
"石橋墓地裏上段","和歌山県すさみ町周参見４００５－２先","33.551649","135.498923"
"背戸山","和歌山県すさみ町周参見４０７５先","33.548206","135.497215"
"万福寺裏山","和歌山県すさみ町周参見４２８０東方","33.547473","135.497123"
"観音谷の高台","和歌山県すさみ町周参見４４２３北東先","33.547439","135.498231"
"串の戸（旧君嶋石油前の山）","和歌山県すさみ町周参見４４９１－１西方先","33.543192","135.495354"
"小泊地蔵堂付近裏山","和歌山県すさみ町周参見４６１５先","33.551673","135.488354"
"中の谷","和歌山県すさみ町周参見４６７１北方先","33.553635","135.487475"
"小河内集会センター","和歌山県すさみ町小河内913-1","33.565836","135.57902"
"西野川会館","和歌山県すさみ町西野川","33.60299","135.627421"
"太間川上会館","和歌山県すさみ町太間川38","33.599693","135.508827"
"大鎌集会所","和歌山県すさみ町大鎌237","33.551532","135.624951"
"大谷会館","和歌山県すさみ町大谷179-3","33.577069","135.616588"
"防己避難所","和歌山県すさみ町防己","33.575486","135.602838"
"里野海水浴場南国道４２号線","和歌山県すさみ町里野","33.508555","135.633075"
"中山","和歌山県すさみ町里野","33.511403","135.627513"
"町道里野椎平線ＪＲ下トンネル付近高台","和歌山県すさみ町里野","33.512127","135.625332"
"里野漁港北高台","和歌山県すさみ町里野","33.503701","135.625246"
"里野集会所","和歌山県すさみ町里野526","33.508786","135.626814"
"正福寺駐車場付近","和歌山県すさみ町里野847","33.513755","135.627315"
"和深川集会所","和歌山県すさみ町和深川383","33.535178","135.535447"
"ミナベ化工㈱事務所","和歌山県みなべ町気佐藤173-1","33.776012","135.321195"
"紀州農協アグリセンターみなべ","和歌山県みなべ町気佐藤321-6","33.773701","135.320655"
"みなべ町津波避難センター","和歌山県みなべ町気佐藤72-1","33.770328","135.318432"
"南部川右岸防災ヘリポート（タブチ池跡地）","和歌山県みなべ町筋528","33.787884","135.318231"
"道林寺","和歌山県みなべ町熊岡82","33.780084","135.337409"
"熊岡地区畑崎付近","和歌山県みなべ町熊岡４４８地先","33.776769","135.336351"
"鶴の湯温泉","和歌山県みなべ町熊瀬川47","33.835211","135.319961"
"高城公民館","和歌山県みなべ町広野9","33.846825","135.355672"
"高城高齢者センター","和歌山県みなべ町高野1404","33.851773","135.340566"
"堺地区日吉神社奥高台","和歌山県みなべ町堺383","33.74857","135.332763"
"堺地区ほうじ","和歌山県みなべ町堺418-3","33.746536","135.332554"
"堺地区灰屋付近","和歌山県みなべ町堺528","33.745274","135.329855"
"もとや魚店周辺","和歌山県みなべ町堺540-2","33.744426","135.329405"
"堺地区しんばし山","和歌山県みなべ町堺660","33.746505","135.337333"
"常福寺裏山高台","和歌山県みなべ町堺73","33.74863","135.330121"
"堺地区小川商店付近高台","和歌山県みなべ町堺４０－１外","33.748499","135.328965"
"堺地区地蔵尊裏高台","和歌山県みなべ町堺６１８外","33.745492","135.332253"
"山内地区岩井谷付近","和歌山県みなべ町山内1163","33.773886","135.308792"
"紀州梅干館","和歌山県みなべ町山内1339","33.772539","135.314076"
"紀州南部ロイヤルホテル駐車場","和歌山県みなべ町山内348","33.768746","135.301104"
"片倉地区千里球場入口付近","和歌山県みなべ町山内78-2","33.778882","135.290523"
"諏訪神社付近高台","和歌山県みなべ町山内891-2","33.776965","135.313027"
"山内地区国道４２号峠付近","和歌山県みなべ町山内４４８－３地先","33.776225","135.310592"
"新福寺裏高台（岡山）","和歌山県みなべ町山内７９０－２外","33.778151","135.315291"
"南部高等学校　体育館","和歌山県みなべ町芝407","33.764886","135.324557"
"南部高等学校（３号棟）","和歌山県みなべ町芝407","33.764592","135.325815"
"みなべ町社会福祉センター","和歌山県みなべ町芝447-2","33.766047","135.323451"
"南部公民館","和歌山県みなべ町芝503","33.765499","135.322566"
"武道館","和歌山県みなべ町芝503-6","33.765388","135.322415"
"南部中学校　体育館","和歌山県みなべ町芝510","33.764271","135.322364"
"みなべ町役場","和歌山県みなべ町芝742","33.77241","135.321627"
"猪ノ山","和歌山県みなべ町芝１０－１外","33.768378","135.328822"
"ゆうゆう館","和歌山県みなべ町埴田1444-1","33.752261","135.326885"
"なかよし作業所","和歌山県みなべ町埴田1444-1","33.752468","135.326594"
"介護老人福祉施設　虹","和歌山県みなべ町埴田1450-1","33.75175","135.327602"
"国民宿舎紀州路みなべ","和歌山県みなべ町埴田1540","33.751598","135.324055"
"埴田拝殿高台","和歌山県みなべ町埴田483-5","33.762483","135.328072"
"埴田グラウンド","和歌山県みなべ町埴田929-2","33.758161","135.327721"
"埴田医王寺（寺山）","和歌山県みなべ町埴田５１５－３外","33.763533","135.328815"
"紀州備長炭振興館","和歌山県みなべ町清川1254","33.851499","135.395381"
"旧清川中学校　体育館","和歌山県みなべ町清川2202","33.854384","135.398877"
"清川公民館","和歌山県みなべ町清川2223-3","33.853347","135.398804"
"清川小学校　体育館","和歌山県みなべ町清川2340","33.850059","135.399735"
"西中村墓地","和歌山県みなべ町西岩代1231-2","33.79092","135.272429"
"西岩代地区大師堂付近","和歌山県みなべ町西岩代1416","33.787581","135.277745"
"岩代小学校　体育館","和歌山県みなべ町西岩代2162","33.781232","135.281068"
"岩代小学校　校舎","和歌山県みなべ町西岩代2162","33.781675","135.281427"
"光照寺","和歌山県みなべ町西岩代495","33.784741","135.270986"
"戸仲会場","和歌山県みなべ町西岩代801-1","33.797234","135.271288"
"西本庄地区天王神社","和歌山県みなべ町西本庄1791-2","33.811318","135.327597"
"須賀神社前","和歌山県みなべ町西本庄242","33.799194","135.32625"
"水越観音前","和歌山県みなべ町西本庄472-1","33.805203","135.322426"
"西本庄区民会館","和歌山県みなべ町西本庄746","33.80656","135.326398"
"西本庄多目的集会場","和歌山県みなべ町西本庄773","33.80774","135.327332"
"瓜谷地区上","和歌山県みなべ町西本庄１２４外","33.796145","135.324464"
"瓜谷地区下","和歌山県みなべ町西本庄１５２－１外","33.795111","135.325805"
"特別養護老人ホームときわ寮梅の里","和歌山県みなべ町滝437","33.84112","135.3501"
"高城中学校　体育館","和歌山県みなべ町滝81","33.848856","135.3557"
"みなべ町生涯学習センター","和歌山県みなべ町谷口301-4","33.791589","135.330586"
"うめ振興館","和歌山県みなべ町谷口538-1","33.790697","135.327094"
"上南部小学校　校舎","和歌山県みなべ町谷口549","33.791142","135.32843"
"上南部小学校　体育館","和歌山県みなべ町谷口549","33.790839","135.327778"
"片山地区南紀用水ポンプ場","和歌山県みなべ町谷口730-1","33.790064","135.323831"
"高城小学校　体育館","和歌山県みなべ町土井431","33.853629","135.350561"
"東岩代地区三尾正明倉庫","和歌山県みなべ町東岩代159-2","33.778494","135.284328"
"久木会場","和歌山県みなべ町東岩代1625-1","33.795577","135.296361"
"ひかり保育所","和歌山県みなべ町東岩代2059","33.785959","135.286457"
"東岩代地区木下宅裏山","和歌山県みなべ町東岩代649","33.781352","135.287659"
"東中村会場","和歌山県みなべ町東岩代785-1","33.782126","135.288372"
"鎌田池公園","和歌山県みなべ町東吉田459","33.774423","135.327684"
"みなべ町保健福祉センター","和歌山県みなべ町東本庄100","33.78783","135.328276"
"東本庄地区堀本光生様宅","和歌山県みなべ町東本庄274","33.793811","135.336291"
"東本庄区民会館","和歌山県みなべ町東本庄571","33.798331","135.331116"
"来迎寺","和歌山県みなべ町東本庄897","33.800439","135.332053"
"上南部中学校　体育館","和歌山県みなべ町東本庄91","33.792613","135.33124"
"東本庄地区永井恒雄宅前","和歌山県みなべ町東本庄２９５－３外","33.794972","135.336604"
"東本庄地区赤坂弘治宅前空地","和歌山県みなべ町東本庄３８１－２外","33.798436","135.335316"
"閉谷政井谷二号橋付近","和歌山県みなべ町徳蔵384-15","33.782864","135.317866"
"みなべＩＣ駐車場","和歌山県みなべ町徳蔵74-3","33.780273","135.326647"
"晩稲地区小殿神社","和歌山県みなべ町晩稲1309-1","33.78339","135.342295"
"晩稲地区薬師堂","和歌山県みなべ町晩稲1358","33.783524","135.339195"
"晩稲地区観音","和歌山県みなべ町晩稲291","33.789016","135.33728"
"大谷会館","和歌山県みなべ町晩稲640-19","33.794866","135.341748"
"晩稲地区小川恒則宅前","和歌山県みなべ町晩稲１０１８外","33.786234","135.34111"
"南部小学校　校舎","和歌山県みなべ町北道289","33.7662","135.32164"
"南部小学校　体育館","和歌山県みなべ町北道289","33.766532","135.321601"
"上野山","和歌山県印南町印南1484","33.815784","135.216844"
"若もの広場","和歌山県印南町印南1559-1","33.824501","135.218573"
"印南変電所上","和歌山県印南町印南1616-3","33.824483","135.221064"
"津波避難タワー","和歌山県印南町印南1757-6","33.81327","135.218793"
"要害山","和歌山県印南町印南1866-2","33.81523","135.217741"
"印南小学校","和歌山県印南町印南1915","33.816723","135.217869"
"印南町体育センター","和歌山県印南町印南2012","33.818639","135.217534"
"庚申坂付近","和歌山県印南町印南2031-1","33.818518","135.214611"
"片見谷入口付近","和歌山県印南町印南2040-2","33.820652","135.215187"
"印南浄水場","和歌山県印南町印南2193-3","33.823412","135.217956"
"東光寺奥","和歌山県印南町印南2332","33.813169","135.223319"
"かえる大橋","和歌山県印南町印南2441-1","33.822247","135.222634"
"宇杉ヶ丘","和歌山県印南町印南2721-38","33.816303","135.224083"
"光川ＪＲトンネル奥","和歌山県印南町印南2876","33.812082","135.226213"
"印南大権現周辺","和歌山県印南町印南2973-1","33.812572","135.22101"
"殿平","和歌山県印南町印南3256-7","33.810998","135.220516"
"光川町道沿い空き地","和歌山県印南町印南3505","33.810055","135.224422"
"いなみカントリークラブフジ","和歌山県印南町印南4064-1","33.829926","135.233156"
"光川神社下","和歌山県印南町印南4479-1","33.804511","135.223799"
"印南土地改良区事務所前","和歌山県印南町印南551-2","33.814909","135.210365"
"叶神社付近","和歌山県印南町印南750","33.813128","135.211919"
"稲原中学校","和歌山県印南町印南原1743","33.859453","135.227017"
"稲原小学校","和歌山県印南町印南原4850","33.859568","135.233844"
"滝ノ口コミュニティーセンター","和歌山県印南町印南原698-2","33.84915","135.227596"
"清流小学校","和歌山県印南町羽六776","33.838732","135.262406"
"宮ノ前多目的共同利用施設","和歌山県印南町宮ノ前598","33.824537","135.252411"
"清流中学校","和歌山県印南町古井5","33.848896","135.265608"
"切目川防災センター","和歌山県印南町古井623","33.854523","135.264799"
"古屋公民館","和歌山県印南町古屋249-3","33.821297","135.254999"
"西山口高速側道","和歌山県印南町山口1023-3","33.836344","135.220842"
"八幡神社","和歌山県印南町山口1217-1","33.831692","135.221105"
"カルフール・ド・ルポ印南","和歌山県印南町山口150-1","33.821966","135.221601"
"仙光寺","和歌山県印南町山口558-1","33.830783","135.225134"
"山口研修センター","和歌山県印南町山口636-1","33.832363","135.224084"
"西ノ地集会場","和歌山県印南町西ノ地1370-2","33.804267","135.244687"
"丸山","和歌山県印南町西ノ地1402","33.80382","135.245215"
"千手観音","和歌山県印南町西ノ地1860-1","33.80794","135.243936"
"元村コミュニティーセンター","和歌山県印南町西ノ地210","33.800832","135.235481"
"高垣集会所上墓地","和歌山県印南町西ノ地2389","33.810804","135.249574"
"切目小学校","和歌山県印南町西ノ地536","33.802355","135.235448"
"川又集会センター","和歌山県印南町川又334-2","33.89543","135.357373"
"印南避難センター","和歌山県印南町大字印南1307","33.815941","135.214255"
"印南町公民館","和歌山県印南町大字印南2009-1","33.818103","135.217675"
"宇杉研修施設","和歌山県印南町大字印南2340-1","33.814023","135.221495"
"光川コミュニティセンター","和歌山県印南町大字印南3652-2","33.807669","135.223638"
"稲原防災センター","和歌山県印南町大字印南原4850","33.860173","135.23272"
"ラ・グレースゴルフクラブ","和歌山県印南町大字古井1145","33.858864","135.279629"
"いなみこども園","和歌山県印南町大字山口150-3","33.822568","135.222886"
"松原コミュニティセンター","和歌山県印南町大字松原90-1","33.870355","135.280175"
"上洞生活改善センター","和歌山県印南町大字上洞1039-1","33.885174","135.342249"
"弘龍庵","和歌山県印南町大字島田1869-1","33.788521","135.235727"
"南谷公民館","和歌山県印南町大字南谷712","33.863914","135.199143"
"紀南カントリークラブ","和歌山県印南町大字南谷925","33.852025","135.2105"
"丹生多目的集会施設","和歌山県印南町丹生439-1","33.868484","135.2823"
"津井コミュニティセンター","和歌山県印南町津井306","33.814607","135.204256"
