"施設名","所在地","緯度","経度"
"羽黒小学校","山梨県甲府市羽黒町527","35.690226","138.543643"
"朝日小学校","山梨県甲府市塩部1-4-1","35.672001","138.560588"
"甲府工業高等学校","山梨県甲府市塩部2-7-1","35.671186","138.560024"
"駿台甲府高等学校グラウンド","山梨県甲府市塩部2-8-1","35.670232","138.557243"
"荒川緑地（音羽橋下流左岸）","山梨県甲府市音羽町1","35.676936","138.540844"
"貢川団地　８号館東側空地","山梨県甲府市下河原町3","35.664345","138.533397"
"貢川団地　２９号館南側空地","山梨県甲府市下河原町3","35.666088","138.532903"
"貢川団地　３７号館東側空地","山梨県甲府市下河原町3","35.666103","138.53401"
"貢川団地　４号館南側空地","山梨県甲府市下河原町3","35.665195","138.532661"
"中道南小学校","山梨県甲府市下向山町4366","35.577133","138.583447"
"中道スポーツ広場","山梨県甲府市下向山町946","35.58631","138.588611"
"南部市民センター","山梨県甲府市下今井町15","35.614161","138.579911"
"南西第四公園","山梨県甲府市下石田2-3","35.649028","138.551256"
"南西第三公園","山梨県甲府市下石田2-8","35.647875","138.554078"
"甲府市立笛南中学校","山梨県甲府市下曽根町270","35.594801","138.575525"
"千代田小学校","山梨県甲府市下帯那町3034-2","35.712947","138.552568"
"下飯田防災拠点","山梨県甲府市下飯田1-442","35.668993","138.547678"
"甲府城西高等学校","山梨県甲府市下飯田1-9-1","35.666649","138.546929"
"甲府西高等学校","山梨県甲府市下飯田4-1-1","35.660816","138.549568"
"舞鶴小学校","山梨県甲府市丸の内2-35-5","35.662828","138.565024"
"ダイタ駅前第一・第二駐車場","山梨県甲府市丸の内2-5","35.666253","138.566553"
"中央部市民センター","山梨県甲府市丸の内3-26-16","35.66093","138.563336"
"八幡神社境内","山梨県甲府市宮前町194","35.674693","138.575595"
"東海甲府高等学校グラウンド","山梨県甲府市金竹町1-1","35.667203","138.538804"
"上九一色出張所","山梨県甲府市古関町1158","35.530794","138.609913"
"上条中学校","山梨県甲府市古上条町95","35.629559","138.556047"
"相川小学校","山梨県甲府市古府中町1501","35.686753","138.574269"
"武田神社境内","山梨県甲府市古府中町2611","35.686348","138.576942"
"大国小学校","山梨県甲府市後屋町150","35.628566","138.565811"
"老人ホーム敷地（へいりん荘）空地","山梨県甲府市向町568","35.644663","138.612045"
"玉諸公園","山梨県甲府市向町568","35.643515","138.613007"
"荒川緑地（音羽橋下流右岸）","山梨県甲府市荒川1","35.676849","138.540506"
"県立美術館広場","山梨県甲府市貢川1-4-27","35.660388","138.538263"
"南西第二公園","山梨県甲府市貢川本町14","35.65367","138.551208"
"貢川小学校","山梨県甲府市貢川本町8-1","35.654493","138.548847"
"荒川緑地（千秋橋上流右岸）","山梨県甲府市高畑1","35.648759","138.565521"
"荒川緑地（千秋橋下流右岸）","山梨県甲府市高畑3","35.646204","138.565083"
"国母小学校","山梨県甲府市国母4-1-10","35.64069","138.558056"
"南西部市民センター","山梨県甲府市国母6-4-2","35.637245","138.554789"
"地方卸売市場駐車場","山梨県甲府市国母6-5-1","35.635464","138.557428"
"国母南公園","山梨県甲府市国母8-32","35.632761","138.552221"
"黒平小学校跡地","山梨県甲府市黒平町485-1","35.804467","138.587142"
"山宮福祉センター","山梨県甲府市山宮町383-1","35.696587","138.52684"
"甲府市立北西中学校","山梨県甲府市山宮町538","35.691698","138.529308"
"甲府東高等学校","山梨県甲府市酒折1-17-1","35.655797","138.59732"
"山梨学院大学第３駐車場","山梨県甲府市酒折2-4-5","35.656853","138.602567"
"寿宝第一公園","山梨県甲府市寿町26","35.657475","138.561546"
"ＹＣＣ県民文化ホール駐車場","山梨県甲府市寿町26-1","35.658305","138.561335"
"住吉区画整理３号公園","山梨県甲府市住吉4-3036","35.638675","138.584262"
"小瀬スポーツ公園","山梨県甲府市小瀬町840","35.621675","138.586968"
"玉諸小学校","山梨県甲府市上阿原町491","35.645641","138.602901"
"甲府商業高等学校","山梨県甲府市上今井町300","35.626042","138.574908"
"山城小学校","山梨県甲府市上今井町474-2","35.626184","138.578671"
"南西第一公園","山梨県甲府市上石田3-15","35.651562","138.555194"
"石田小学校","山梨県甲府市上石田3-6-31","35.652612","138.557089"
"南西中学校","山梨県甲府市上石田4-10-8","35.648828","138.555801"
"甲府市立中道北小学校","山梨県甲府市上曽根町3368-36","35.602557","138.587517"
"環境センター","山梨県甲府市上町601-4","35.6283","138.596161"
"教育研修所駐車場ゲートボール場","山梨県甲府市城東1-12-28","35.659428","138.580537"
"市立図書館駐車場","山梨県甲府市城東1-12-33","35.659797","138.581711"
"オギノ城東店駐車場","山梨県甲府市城東4-3-17","35.658408","138.583487"
"新田小学校","山梨県甲府市新田町12-28","35.662551","138.539109"
"甲府商科専門学校","山梨県甲府市西下条町1020","35.608879","138.576001"
"甲府市総合市民会館駐車場","山梨県甲府市青沼3-5-44","35.652218","138.576074"
"青葉スポーツ広場グラウンド","山梨県甲府市青葉町19-1","35.643063","138.583348"
"千塚小学校","山梨県甲府市千塚1-2-16","35.680434","138.541224"
"千塚公園","山梨県甲府市千塚3-4","35.68453","138.542281"
"県立青少年センター駐車場・グラウンド","山梨県甲府市川田町517","35.65296","138.625397"
"甲運小学校","山梨県甲府市川田町65-2","35.656329","138.622436"
"里垣小学校","山梨県甲府市善光寺2-7-1","35.662839","138.590021"
"甲府市役所南庁舎別館","山梨県甲府市相生1-9-7","35.65646","138.565894"
"甲府市役所南庁舎","山梨県甲府市相生2-17-1","35.655284","138.567619"
"山梨大学グラウンド（東）","山梨県甲府市大手2-1","35.67764","138.576337"
"山梨大学グラウンド（北）","山梨県甲府市大手2-2","35.678818","138.577709"
"北東中学校","山梨県甲府市大手2-4-18","35.681728","138.579032"
"甲府市浄化センターグラウンド","山梨県甲府市大津町1645","35.59769","138.561366"
"アイメッセ山梨軒下・駐車場","山梨県甲府市大津町2192-8","35.60175","138.564459"
"甲府市立城南中学校","山梨県甲府市大里町2590-1","35.619218","138.569234"
"大里小学校","山梨県甲府市大里町3785-2","35.61409","138.56586"
"オギノ国母店駐車場","山梨県甲府市大里町5016","35.625347","138.550476"
"北中学校","山梨県甲府市大和町4-35","35.679223","138.55555"
"県立大学（池田）グラウンド","山梨県甲府市池田1-6-1","35.671084","138.546709"
"中央公園","山梨県甲府市中央1-11","35.660012","138.567861"
"富士川悠遊館","山梨県甲府市中央3-3-1","35.66334","138.576626"
"甲府南高等学校","山梨県甲府市中小河原町222","35.630344","138.574114"
"池田公園","山梨県甲府市中村町10","35.665594","138.536084"
"東小学校","山梨県甲府市朝気1-14-1","35.651483","138.58315"
"善誘館小学校","山梨県甲府市朝気1-2-52","35.65502","138.580782"
"イーストモールバリオ駐車場","山梨県甲府市朝気3-1-12","35.650249","138.583757"
"西部市民センター","山梨県甲府市長松寺町12-30","35.664912","138.540367"
"池田小学校","山梨県甲府市長松寺町7-1","35.666255","138.541699"
"かえで支援学校","山梨県甲府市東光寺2-25-1","35.66497","138.586487"
"東中学校","山梨県甲府市東光寺2-8-1","35.663169","138.585799"
"北部市民センター","山梨県甲府市湯村3-5-20","35.680271","138.550063"
"湯田小学校","山梨県甲府市湯田1-8-1","35.648887","138.575194"
"南中学校","山梨県甲府市湯田2-21-24","35.643416","138.575161"
"オギノ貢川店駐車場","山梨県甲府市徳行1-2-18","35.655478","138.544827"
"貢川福祉センター","山梨県甲府市徳行3-12-1","35.647524","138.542055"
"笠屋神社境内","山梨県甲府市徳行5-1","35.653685","138.54"
"県立大学（飯田）グラウンド","山梨県甲府市飯田5-11-1","35.663228","138.556689"
"県営飯田野球場グラウンド","山梨県甲府市飯田5-12","35.662644","138.555047"
"西中学校","山梨県甲府市飯田5-13-1","35.663598","138.554589"
"甲府第一高等学校","山梨県甲府市美咲2-13-44","35.677304","138.564047"
"八幡神社境内","山梨県甲府市富竹3-4","35.65719","138.541332"
"富竹中学校","山梨県甲府市富竹4-5-8","35.655477","138.536739"
"新紺屋小学校","山梨県甲府市武田1-3-34","35.671915","138.56936"
"北東部市民センター","山梨県甲府市武田3-1-6","35.675272","138.569758"
"県営グリーンライン駐車場","山梨県甲府市平瀬町3221","35.738291","138.565344"
"ＪＡパーキング協同駐車場","山梨県甲府市宝1-1","35.667926","138.564337"
"甲府市役所西庁舎","山梨県甲府市宝2-8-19","35.66314","138.559767"
"山梨県自治会館","山梨県甲府市蓬沢1-15-35","35.641974","138.587304"
"歴史公園","山梨県甲府市北口2","35.66763","138.570742"
"附属小中学校グラウンド","山梨県甲府市北新1-4-1","35.678905","138.566585"
"附属小中学校テニスコート","山梨県甲府市北新1-4-2","35.678388","138.566294"
"北新小学校グラウンド","山梨県甲府市北新1-5-1","35.679817","138.565688"
"堀之内南公園","山梨県甲府市堀之内町961","35.610516","138.560551"
"甲斐清和高等学校里吉グラウンド","山梨県甲府市里吉2-7","35.650461","138.592871"
"緑が丘スポーツ公園","山梨県甲府市緑が丘2-8-2","35.68381","138.55754"
"東部市民センター","山梨県甲府市和戸町955-1","35.652952","138.613037"
"和田堀公園","山梨県甲府市和田町2968","35.690846","138.561808"
"沖新畑消防詰所","山梨県山中湖村山中1099-320","35.449322","138.861635"
"桂川梁尻公園","山梨県山中湖村山中1421-16","35.429812","138.8511"
"老人福祉しあわせセンター","山梨県山中湖村山中237-1","35.410527","138.861757"
"山中湖中学校","山梨県山中湖村山中341-40","35.408545","138.857117"
"山中湖村民体育館","山梨県山中湖村山中341-40","35.408018","138.857421"
"山中湖村公民館交流センター","山梨県山中湖村山中448","35.420263","138.849301"
"山中小学校","山梨県山中湖村山中705","35.425327","138.846813"
"山中湖村住民児童体育館","山梨県山中湖村山中705","35.42508","138.84624"
"山中保育所","山梨県山中湖村山中865-292","35.428815","138.849309"
"山中湖温泉紅富士の湯","山梨県山中湖村山中865-776","35.43013","138.842474"
"長池親水公園","山梨県山中湖村平野","35.42718","138.870267"
"山中湖平野温泉石割の湯","山梨県山中湖村平野1450","35.435098","138.908767"
"平野保育所","山梨県山中湖村平野1997-1","35.429544","138.898875"
"東小学校","山梨県山中湖村平野2435-1","35.423319","138.891957"
"平野コミュニティセンター","山梨県山中湖村平野283","35.425801","138.909266"
"長池コミュニティセンター","山梨県山中湖村平野3307","35.428446","138.870614"
"山中湖交流プラザきらら","山梨県山中湖村平野479-2","35.419997","138.901971"
"山中湖情報創造館","山梨県山中湖村平野506-296","35.406868","138.869048"
"旭日丘公民館交流センター","山梨県山中湖村平野506-624","35.408075","138.885512"
"ゆいの広場ひらり","山梨県山中湖村平野98-1","35.426498","138.903789"
"県立日川高等学校グラウンド","山梨県山梨市一町田中1062","35.663574","138.682647"
"加納岩小学校グラウンド","山梨県山梨市下神内川123-2","35.681792","138.685414"
"山梨南中学校グラウンド","山梨県山梨市下石森287","35.672423","138.686036"
"日川小学校グラウンド","山梨県山梨市歌田143","35.66519","138.690087"
"後屋敷小学校グラウンド","山梨県山梨市三ケ所877","35.688984","138.704241"
"旧三富保育園前庭","山梨県山梨市三富下荻原120","35.770932","138.737874"
"旧三富小学校グラウンド","山梨県山梨市三富下釜口165-1","35.781137","138.738732"
"三富川浦スポーツ広場","山梨県山梨市三富川浦1394","35.788847","138.738183"
"広瀬地区集会所前庭","山梨県山梨市三富川浦1819-189","35.850748","138.758742"
"三富基幹集落センター前庭","山梨県山梨市三富川浦262","35.792924","138.738934"
"徳和地区多目的集会施設前庭","山梨県山梨市三富徳和628","35.791062","138.72533"
"八幡スポーツ広場","山梨県山梨市市川1220","35.709488","138.674697"
"日下部小学校グラウンド","山梨県山梨市小原東305","35.697291","138.699314"
"山梨北中学校グラウンド","山梨県山梨市小原東359","35.699276","138.697515"
"県立山梨高等学校グラウンド","山梨県山梨市上神内川194","35.682038","138.686809"
"市民総合体育館駐車場","山梨県山梨市上石森701","35.675317","138.696659"
"県立ろう学校グラウンド","山梨県山梨市大野1009","35.673613","138.674398"
"岩手小学校グラウンド","山梨県山梨市東1760","35.71541","138.69708"
"八幡小学校グラウンド","山梨県山梨市北1889","35.70666","138.684116"
"笛川中学校グラウンド","山梨県山梨市牧丘町窪平1100","35.743531","138.713678"
"笛川小学校グラウンド","山梨県山梨市牧丘町窪平1200","35.746179","138.713619"
"牧丘町総合会館駐車場","山梨県山梨市牧丘町窪平350","35.739051","138.714534"
"花かげの湯前庭","山梨県山梨市牧丘町窪平453-1","35.736471","138.713747"
"牧丘町コミュニティセンター前庭・駐車場","山梨県山梨市牧丘町窪平56","35.740028","138.714299"
"道の駅花かげの郷まきおか駐車場","山梨県山梨市牧丘町室伏2120","35.754224","138.718499"
"中牧多目的集会施設前庭","山梨県山梨市牧丘町西保下2230","35.7421","138.692285"
"旧牧丘第二小学校グラウンド","山梨県山梨市牧丘町倉科5938-2","35.747439","138.695658"
"旧保健農園ホテル・フフ山梨庭園","山梨県山梨市牧丘町倉科7190","35.758732","138.685864"
"旧牧丘第三小学校グラウンド","山梨県山梨市牧丘町牧平16","35.745492","138.652724"
"柳平分校グラウンド","山梨県山梨市牧丘町柳平43","35.810274","138.654484"
"旧堀之内小学校グラウンド","山梨県山梨市堀内1936","35.717106","138.663964"
"山梨市民会館駐車場","山梨県山梨市万力1830","35.693601","138.681979"
"山梨小学校グラウンド","山梨県山梨市落合3","35.684005","138.666127"
"高田地区公民館","山梨県市川三郷町印沢71-1","35.557654","138.491912"
"下芦川地域集会所","山梨県市川三郷町下芦川1103","35.537966","138.586943"
"下大鳥居自治公民館","山梨県市川三郷町下大鳥居33","35.549898","138.479911"
"葛篭沢公民館","山梨県市川三郷町葛篭沢998","35.492078","138.471366"
"鴨狩公民館","山梨県市川三郷町鴨狩津向240","35.483461","138.45579"
"鴨狩スポーツ広場","山梨県市川三郷町鴨狩津向無番地","35.484693","138.456257"
"岩下公民館","山梨県市川三郷町岩下117","35.494351","138.485848"
"上手方ふれあいプラザ","山梨県市川三郷町岩間118","35.501251","138.468447"
"駅前ふれあいプラザ","山梨県市川三郷町岩間1361","35.492855","138.462918"
"下宿公民館","山梨県市川三郷町岩間1886","35.490252","138.461245"
"上仲公民館","山梨県市川三郷町岩間2096","35.494543","138.460156"
"細田公民館","山梨県市川三郷町岩間2454-1","35.490226","138.461242"
"六郷小学校体育館","山梨県市川三郷町岩間2917","35.498113","138.461949"
"六郷小学校","山梨県市川三郷町岩間2917","35.497751","138.462539"
"総合子どもセンター","山梨県市川三郷町岩間2917","35.497202","138.462126"
"文京交流センター","山梨県市川三郷町岩間2920-1","35.496615","138.462584"
"六郷中学校体育館","山梨県市川三郷町岩間2927","35.49817","138.463062"
"六郷中学校","山梨県市川三郷町岩間2927","35.498526","138.463663"
"西河原地域交流センター","山梨県市川三郷町岩間4418-4","35.492993","138.455867"
"市川三郷町六郷町民会館","山梨県市川三郷町岩間485","35.495463","138.463482"
"原公民館","山梨県市川三郷町岩間708","35.49275","138.467772"
"山宮スポーツ広場","山梨県市川三郷町宮原1290","35.489621","138.469766"
"宮原公民館","山梨県市川三郷町宮原609","35.490285","138.47028"
"五八公民館","山梨県市川三郷町五八540","35.500447","138.486323"
"上中浦自治公民館","山梨県市川三郷町高田2427","35.558299","138.488943"
"宮本自治公民館","山梨県市川三郷町高田2944-1","35.554945","138.487386"
"旧下九一色中学校校庭","山梨県市川三郷町高萩829","35.53328","138.55131"
"市川南小学校","山梨県市川三郷町黒沢1420","35.535185","138.475576"
"市川南中学校","山梨県市川三郷町黒沢1462","35.535276","138.476234"
"旧市川南小学校南分校","山梨県市川三郷町黒沢4250","35.534521","138.461096"
"市川三郷町高齢者生産活動施設「すずかけの里」","山梨県市川三郷町黒沢598-1","35.539935","138.469878"
"１３東組自治公民館","山梨県市川三郷町黒沢598-1","35.54001","138.470008"
"大同地区公民館","山梨県市川三郷町黒沢872-1","35.539171","138.47135"
"三帳地域集会所","山梨県市川三郷町三帳51","35.531316","138.572393"
"藤田自治公民館","山梨県市川三郷町山保2561","35.521841","138.504668"
"四尾連自治公民館","山梨県市川三郷町山保3695-7","35.524869","138.514079"
"帯那自治公民館","山梨県市川三郷町山保4810","35.532986","138.494937"
"市川東小学校","山梨県市川三郷町山保6320","35.524591","138.497121"
"山保地区公民館","山梨県市川三郷町山保6360-1","35.524924","138.496231"
"芦久保自治公民館","山梨県市川三郷町山保6935","35.523098","138.489475"
"堀切自治公民館","山梨県市川三郷町山保827","35.511871","138.504328"
"近萩自治公民館","山梨県市川三郷町山保8309-6","35.518657","138.494696"
"下町自治公民館","山梨県市川三郷町市川大門1377-7","35.563063","138.495066"
"市川三郷町生涯学習センター","山梨県市川三郷町市川大門1437-1","35.564165","138.492349"
"旧保泉自治公民館","山梨県市川三郷町市川大門146-1","35.560457","138.503127"
"山梨県立青洲高等学校文化創造館","山梨県市川三郷町市川大門1733-2","35.5661","138.499316"
"山梨県立青洲高等学校校舎","山梨県市川三郷町市川大門1733-2","35.56605","138.501313"
"山梨県立青洲高等学校体育館","山梨県市川三郷町市川大門1733-2","35.565724","138.500135"
"八乙女自治公民館","山梨県市川三郷町市川大門1781-16","35.565179","138.501273"
"小御崎自治公民館","山梨県市川三郷町市川大門2107-8","35.567779","138.49385"
"富士見自治公民館","山梨県市川三郷町市川大門3663","35.57188","138.50449"
"ケアセンターいちかわ","山梨県市川三郷町市川大門416","35.559972","138.492719"
"下地区公民館","山梨県市川三郷町市川大門423-1","35.56059","138.492644"
"上町自治公民館","山梨県市川三郷町市川大門4330","35.559712","138.50798"
"市川中学校","山梨県市川三郷町市川大門5064-1","35.55639","138.506022"
"平塩自治公民館","山梨県市川三郷町市川大門5275-1","35.557067","138.504666"
"市川小学校","山梨県市川三郷町市川大門5744","35.559077","138.501394"
"上地区公民館","山梨県市川三郷町市川大門63-1","35.55991","138.505564"
"寺所さくらの里会館","山梨県市川三郷町寺所58-1","35.497397","138.491964"
"矢作ふれあいプラザ","山梨県市川三郷町上野1575-1","35.568403","138.513224"
"上野桃林橋コミュニティセンター","山梨県市川三郷町上野1751","35.570599","138.515831"
"三珠中学校","山梨県市川三郷町上野2697","35.566072","138.514325"
"町屋集会所","山梨県市川三郷町上野2815","35.5641","138.510344"
"市川三郷町民健康管理センター","山梨県市川三郷町上野2968-7","35.564015","138.516248"
"上野本村コミュニティセンター","山梨県市川三郷町上野3015-1","35.566746","138.518299"
"上野小学校","山梨県市川三郷町上野4916","35.564347","138.511356"
"川浦集会所","山梨県市川三郷町上野74","35.55894","138.514488"
"大塚桃林橋集会所","山梨県市川三郷町大塚1438-7","35.571334","138.521676"
"道林ふれあいプラザ","山梨県市川三郷町大塚1507-3","35.569537","138.524284"
"大塚保育所","山梨県市川三郷町大塚2077-1","35.568311","138.53033"
"上ノ原集会所","山梨県市川三郷町大塚3787","35.57085","138.543305"
"大塚小学校","山梨県市川三郷町大塚4264","35.570207","138.537601"
"市川三郷町ふるさと交流センター","山梨県市川三郷町大塚4763","35.572854","138.538214"
"中山集会所","山梨県市川三郷町中山918","35.540822","138.543976"
"楠甫公民館","山梨県市川三郷町楠甫274","35.497584","138.450049"
"八之尻多目的集会所","山梨県市川三郷町八之尻1020","35.538079","138.478897"
"落居５・６区ふれあいプラザ","山梨県市川三郷町落居1916","35.511458","138.48212"
"落居３・４区公民館","山梨県市川三郷町落居2254","35.508965","138.476731"
"網倉公民館","山梨県市川三郷町落居4009","35.508241","138.488832"
"落居１・２区公民館","山梨県市川三郷町落居6548","35.504067","138.472229"
"総合体育館（２階）","山梨県昭和町押越1001","35.628831","138.538261"
"押原中学校校舎","山梨県昭和町押越542-1","35.627341","138.535133"
"押原中学校校庭","山梨県昭和町押越542-1","35.626728","138.535538"
"押原小学校校舎","山梨県昭和町押越885","35.629719","138.535008"
"押原小学校校庭","山梨県昭和町押越885","35.629281","138.534673"
"常永小学校校舎","山梨県昭和町河西15-1","35.618122","138.525252"
"常永小学校校庭","山梨県昭和町河西15-1","35.617528","138.525787"
"阿原一号公園（天白神社）","山梨県昭和町紙漉阿原2497","35.621087","138.546736"
"西条小学校校舎","山梨県昭和町西条2222","35.637803","138.53931"
"西条小学校校庭","山梨県昭和町西条2222","35.637231","138.539361"
"甲府昭和高校校庭","山梨県昭和町西条3000","35.641646","138.541211"
"甲府昭和高校校舎","山梨県昭和町西条3000","35.642919","138.540468"
"釜無工業団地公園運動場管理棟（２階）","山梨県昭和町築地新居1627-1","35.627205","138.520698"
"釜無工業団地公園","山梨県昭和町築地新居1627-1","35.627602","138.520324"
"上野原西小学校体育館","山梨県上野原市コモアしおつ2-13-1","35.615975","139.078478"
"上野原西中学校体育館","山梨県上野原市四方津215","35.618393","139.089488"
"無生野集会所","山梨県上野原市秋山12370-1","35.57177","139.028798"
"旧桜井小学校体育館","山梨県上野原市秋山3325","35.581752","139.113713"
"秋山小学校体育館","山梨県上野原市秋山8674","35.570314","139.071153"
"上野原小学校体育館","山梨県上野原市上野原3454","35.630738","139.112164"
"上野原市文化ホール","山梨県上野原市上野原3832","35.630045","139.10824"
"西原出張所","山梨県上野原市西原3947","35.701948","139.022726"
"大目出張所","山梨県上野原市大野1261","35.620939","139.06005"
"旧大鶴小学校体育館","山梨県上野原市鶴川1571","35.636414","139.093622"
"島田小学校体育館","山梨県上野原市鶴島2024","35.615044","139.118666"
"旧沢松小学校体育館","山梨県上野原市八ッ沢12","35.620067","139.103521"
"甲東出張所","山梨県上野原市野田尻334-1","35.636421","139.0639"
"旧平和中学校校舎・体育館","山梨県上野原市野田尻808","35.632091","139.060855"
"旧甲東小学校和見分校","山梨県上野原市和見955","35.658956","139.057978"
"ふるさと長寿館","山梨県上野原市棡原2374-1","35.669839","139.089418"
"身延清稜小学校２・３階","山梨県身延町西嶋1228","35.487088","138.44736"
"西桂町役場","山梨県西桂町小沼1500-1","35.524222","138.847412"
"猿橋小学校","山梨県大月市猿橋町伊良原48","35.611978","138.982545"
"猿橋中学校","山梨県大月市猿橋町猿橋567","35.616963","138.980482"
"猿橋公民館桂台分館","山梨県大月市猿橋町桂台1-19-1","35.610362","138.970641"
"猿橋公民館小沢分館","山梨県大月市猿橋町小沢1452","35.592757","138.966958"
"猿橋公民館殿上分館","山梨県大月市猿橋町殿上4-1","35.614555","138.967628"
"猿橋公民館藤崎分館","山梨県大月市猿橋町藤崎1522-1","35.604487","138.994063"
"大月短期大学","山梨県大月市御太刀1-16-2","35.612844","138.946494"
"大月市民会館","山梨県大月市御太刀2-11-22","35.615818","138.949214"
"旧笹子小学校","山梨県大月市笹子町吉久保196","35.605224","138.831073"
"笹子公民館（西部ふれあいセンター）","山梨県大月市笹子町黒野田1359-7","35.603752","138.827583"
"七保公民館下和田分館","山梨県大月市七保町下和田1021","35.624502","138.975565"
"七保小学校","山梨県大月市七保町葛野2345","35.631808","138.9555"
"旧瀬戸小学校","山梨県大月市七保町瀬戸1000","35.664021","138.967548"
"旧上和田小学校","山梨県大月市七保町瀬戸1909-1","35.691317","138.960666"
"七保公民館浅川分館","山梨県大月市七保町浅川1027","35.654103","138.989177"
"旧奈良子保育所","山梨県大月市七保町奈良子9-3","35.660616","138.950293"
"初狩小学校","山梨県大月市初狩町下初狩1144","35.59891","138.884335"
"旧初狩小学校","山梨県大月市初狩町中初狩21","35.596718","138.878461"
"大月東中学校","山梨県大月市大月2-15-11","35.611159","138.936118"
"大月東小学校","山梨県大月市大月2-7-43","35.610344","138.9407"
"総合福祉センター","山梨県大月市大月町花咲10","35.604547","138.927198"
"旧大月西小学校","山梨県大月市大月町真木2288","35.609306","138.906046"
"真木公民館間明野分館","山梨県大月市大月町真木6469","35.631576","138.893256"
"旧強瀬小学校","山梨県大月市賑岡町強瀬747","35.615816","138.956659"
"（社福）山の都福祉会","山梨県大月市賑岡町浅利1108-6","35.620963","138.925606"
"賑岡公民館","山梨県大月市賑岡町畑倉1288-1","35.628312","138.94766"
"旧宮谷小学校","山梨県大月市富浜町宮谷915","35.622721","138.990208"
"鳥沢小学校","山梨県大月市富浜町鳥沢1979","35.610098","139.005159"
"旧富浜中学校","山梨県大月市富浜町鳥沢562","35.605357","138.999321"
"（学法）自然学園高等学校（旧梁川小学校）","山梨県大月市梁川町綱の上1225","35.600306","139.042828"
"旧梁川中学校","山梨県大月市梁川町綱の上1389-1","35.602238","139.042142"
"芦川小学校グラウンド","山梨県笛吹市芦川町中芦川835","35.554939","138.670748"
"一宮北小学校グラウンド","山梨県笛吹市一宮町中尾933","35.65688","138.705445"
"一宮南小学校グラウンド","山梨県笛吹市一宮町土塚655-2","35.632524","138.697817"
"一宮西小学校グラウンド","山梨県笛吹市一宮町東原330-2","35.647704","138.681144"
"一宮中学校グラウンド","山梨県笛吹市一宮町末木801","35.648629","138.690709"
"境川スポーツセンターグラウンド","山梨県笛吹市境川町三椚4","35.603167","138.615827"
"境川小学校グラウンド","山梨県笛吹市境川町小黒坂1941","35.596956","138.622946"
"御坂中学校グラウンド","山梨県笛吹市御坂町下野原1257","35.618859","138.669519"
"御坂西小学校グラウンド","山梨県笛吹市御坂町夏目原592-1","35.62595","138.662659"
"御坂東小学校グラウンド","山梨県笛吹市御坂町上黒駒1692","35.611576","138.700821"
"みさかの湯駐車場","山梨県笛吹市御坂町成田2200","35.638235","138.643948"
"春日居小学校グラウンド","山梨県笛吹市春日居町桑戸664","35.671228","138.659016"
"春日居中学校グラウンド","山梨県笛吹市春日居町鎮目613-2","35.663409","138.642949"
"石和農村スポーツ広場","山梨県笛吹市石和町広瀬666-1","35.634463","138.63048"
"富士見小学校グラウンド","山梨県笛吹市石和町今井10","35.629415","138.611246"
"石和南小学校グラウンド","山梨県笛吹市石和町市部720","35.647811","138.637523"
"石和中学校グラウンド","山梨県笛吹市石和町小石和716","35.633078","138.628085"
"石和北小学校グラウンド","山梨県笛吹市石和町松本1442-20","35.654008","138.63699"
"石和東小学校グラウンド","山梨県笛吹市石和町中川478","35.643798","138.656221"
