"施設名","所在地","緯度","経度"
"国家公務員宿舎","兵庫県伊丹市昆陽東1-2","34.779723","135.405254"
"西中学校","兵庫県伊丹市昆陽東4-2-5","34.778745","135.401037"
"よつばセンター","兵庫県伊丹市昆陽東6-3-28","34.776443","135.402674"
"摂陽小学校","兵庫県伊丹市昆陽南2-1-55","34.774997","135.395911"
"せつようセンター","兵庫県伊丹市昆陽南3-3-6","34.774502","135.399881"
"ふれあいセンター","兵庫県伊丹市昆陽南3-8-21","34.773386","135.397901"
"伊丹幼稚園","兵庫県伊丹市桜ケ丘1-5-20","34.784115","135.411097"
"桜ヶ丘コミュニティセンター","兵庫県伊丹市桜ケ丘2-3-3","34.784489","135.411158"
"昆陽南公園","兵庫県伊丹市山田1-6","34.774283","135.39153"
"松崎中学校","兵庫県伊丹市山田2-1-1","34.77313","135.391768"
"昆陽里小学校","兵庫県伊丹市山田2-1-2","34.772819","135.390768"
"山田東センター","兵庫県伊丹市山田2-4-18","34.77164","135.390841"
"山田西在センター","兵庫県伊丹市山田5-8-23","34.769565","135.384333"
"寺本東センター","兵庫県伊丹市寺本1-100","34.775176","135.388594"
"花里小学校","兵庫県伊丹市寺本3-135","34.777788","135.38609"
"あすなろセンター","兵庫県伊丹市車塚1-32","34.765679","135.401521"
"笹原公園","兵庫県伊丹市車塚1-32-1","34.764782","135.399357"
"車塚センター","兵庫県伊丹市車塚2-6","34.76366","135.399387"
"若菱柏木センター","兵庫県伊丹市若菱町2-3","34.761307","135.414678"
"三菱総合グランド","兵庫県伊丹市若菱町5","34.761042","135.412989"
"春日丘センター","兵庫県伊丹市春日丘2-60-3","34.789082","135.413249"
"松ケ丘センター","兵庫県伊丹市松ケ丘1-64","34.788043","135.3902"
"猪名川河川敷緑地　いこいの広場","兵庫県伊丹市森本","34.77991","135.427908"
"いながわセンター","兵庫県伊丹市森本1-1-4","34.782326","135.429026"
"神津小学校","兵庫県伊丹市森本1-8-1","34.780036","135.428568"
"神津交流センター","兵庫県伊丹市森本1-8-22","34.779458","135.430326"
"神津こども園","兵庫県伊丹市森本1-8-25","34.779285","135.429876"
"森本センター","兵庫県伊丹市森本2-196-1","34.780441","135.431989"
"長山センター","兵庫県伊丹市森本6-129","34.775748","135.432603"
"伊丹スカイパーク（大阪国際空港周辺緑地）","兵庫県伊丹市森本7-1-1","34.7792","135.440633"
"上須古センター","兵庫県伊丹市森本7-31","34.781586","135.436338"
"瑞ケ丘公園","兵庫県伊丹市瑞ケ丘1","34.792051","135.39985"
"住友総合グランド","兵庫県伊丹市瑞ケ丘2","34.790522","135.39765"
"瑞ケ池公園","兵庫県伊丹市瑞ケ丘5","34.794723","135.398455"
"瑞原センター","兵庫県伊丹市瑞原3-63","34.798848","135.395815"
"みずほ幼稚園","兵庫県伊丹市瑞穂町3-46","34.792349","135.404534"
"瑞穂小学校","兵庫県伊丹市瑞穂町3-50-1","34.793118","135.405032"
"瑞穂センター","兵庫県伊丹市瑞穂町4-25","34.792506","135.40312"
"北中学校","兵庫県伊丹市清水4-3-1","34.786364","135.413799"
"西台センター","兵庫県伊丹市西台2-5-6","34.779466","135.41065"
"武庫川河川敷緑地","兵庫県伊丹市西野","34.782223","135.373483"
"十六名公園","兵庫県伊丹市西野1","34.786177","135.378391"
"西野福祉会館","兵庫県伊丹市西野2-251","34.788041","135.377004"
"西野センター","兵庫県伊丹市西野3-76","34.790443","135.374524"
"武庫川センター","兵庫県伊丹市西野5-300","34.788949","135.372512"
"伊丹西野高層住宅","兵庫県伊丹市西野5-305","34.788366","135.372988"
"市庁舎周辺","兵庫県伊丹市千僧1","34.783803","135.401058"
"アルビス伊丹千僧敷地","兵庫県伊丹市千僧5","34.781301","135.405789"
"千僧堂ノ前センター","兵庫県伊丹市千僧6-103-6","34.782808","135.40351"
"伊丹小学校","兵庫県伊丹市船原1-1-1","34.782516","135.412347"
"大鹿交流センター","兵庫県伊丹市大鹿3-51-3","34.788033","135.40901"
"おぎの幼稚園","兵庫県伊丹市大野2-159","34.803983","135.396425"
"大野センター","兵庫県伊丹市大野3-5","34.804867","135.398603"
"池尻南センター","兵庫県伊丹市池尻1-199","34.776336","135.382962"
"池尻文化センター","兵庫県伊丹市池尻6-172-1","34.782048","135.379672"
"池尻小学校","兵庫県伊丹市池尻6-221","34.782328","135.377582"
"いけじり幼稚園","兵庫県伊丹市池尻6-231","34.783175","135.377208"
"県立阪神昆陽高校","兵庫県伊丹市池尻7-108","34.77958","135.376756"
"中央コミュニティセンター","兵庫県伊丹市中央6-3-7","34.778554","135.41777"
"天神川団地","兵庫県伊丹市中野西1","34.788627","135.38652"
"中野西センター","兵庫県伊丹市中野西1-147","34.788663","135.385621"
"サンシティホール","兵庫県伊丹市中野西1-148-1","34.788648","135.384808"
"桜台小学校","兵庫県伊丹市中野西4-100","34.790189","135.382166"
"さくらだいこども園","兵庫県伊丹市中野西4-92","34.790298","135.383089"
"中野東センター","兵庫県伊丹市中野東2-30-3","34.793665","135.392853"
"中野北センター","兵庫県伊丹市中野北2-10-19","34.793705","135.382092"
"猪名川河川敷緑地　第３・４運動広場","兵庫県伊丹市東桑津字池田川筋地先","34.783814","135.426409"
"東有岡センター","兵庫県伊丹市東有岡1-19","34.778913","135.424842"
"兵庫障害者職業能力開発校運動場","兵庫県伊丹市東有岡4-8-1","34.776502","135.426541"
"当田藤ノ木センター","兵庫県伊丹市藤ノ木3-5-1","34.785938","135.42201"
"南中学校","兵庫県伊丹市南町2-4-1","34.768115","135.418128"
"笹原小学校","兵庫県伊丹市南野6-5-33","34.766856","135.399024"
"南野センター","兵庫県伊丹市南野北1-3-41","34.771321","135.403735"
"笹原中学校","兵庫県伊丹市南野北2-7-4","34.769481","135.402832"
"コミュニティセンター梅ノ木","兵庫県伊丹市梅ノ木2-3-21","34.771656","135.414769"
"美鈴センター","兵庫県伊丹市美鈴町4-22-4","34.772805","135.400383"
"平松会館","兵庫県伊丹市平松5-1-2","34.772824","135.415977"
"北伊丹第２公園","兵庫県伊丹市北伊丹4-71","34.795952","135.41863"
"北伊丹センター","兵庫県伊丹市北伊丹7-29-1","34.796201","135.416187"
"ローラースケート場","兵庫県伊丹市北伊丹8-230-1","34.798313","135.415284"
"猪名川河川敷緑地　第１・２運動公場","兵庫県伊丹市北伊丹９地先","34.801103","135.422578"
"北保育所","兵庫県伊丹市北園1-13","34.792819","135.415777"
"北村センター（北村交流センター）","兵庫県伊丹市北園1-21-1","34.793029","135.41597"
"北河原センター","兵庫県伊丹市北河原2-8-6","34.787956","135.419488"
"くすのきセンター","兵庫県伊丹市北本町1-302","34.784034","135.419256"
"北センター","兵庫県伊丹市北野1-13","34.801997","135.38618"
"北野センター","兵庫県伊丹市北野5-61","34.804328","135.38819"
"人権啓発センター","兵庫県伊丹市堀池2-2-20","34.772793","135.398214"
"ひかり保育園","兵庫県伊丹市堀池3-7-26","34.771974","135.397394"
"ささはらこども園","兵庫県伊丹市野間1-10-16","34.766572","135.39687"
"野間団地","兵庫県伊丹市野間北4","34.768948","135.392983"
"野間笠松センター","兵庫県伊丹市野間北4-4-28","34.768088","135.393236"
"緑ケ丘公園","兵庫県伊丹市緑ケ丘1","34.794433","135.40787"
"緑ケ丘体育館・武道館","兵庫県伊丹市緑ケ丘1-10-1","34.793745","135.41004"
"緑ケ丘センター","兵庫県伊丹市緑ケ丘1-70","34.795274","135.407526"
"東野センター","兵庫県伊丹市緑ケ丘6-43-1","34.799581","135.40414"
"県立伊丹高校","兵庫県伊丹市緑ケ丘7-31-1","34.800242","135.407835"
"稲美町立天満東小学校","兵庫県稲美町岡1500","34.738552","134.919848"
"サン・スポーツランドいなみ","兵庫県稲美町岡1840-2","34.739644","134.923739"
"稲美町立稲美中学校","兵庫県稲美町岡2075-1","34.743377","134.924004"
"稲美町立加古小学校","兵庫県稲美町加古2316","34.763836","134.909256"
"稲美町立稲美北中学校","兵庫県稲美町加古4269","34.761722","134.90674"
"稲美中央公園","兵庫県稲美町国安1287-3","34.74953","134.923357"
"稲美町立天満小学校","兵庫県稲美町国岡538","34.748779","134.903186"
"稲美町立天満南小学校","兵庫県稲美町森安81","34.740852","134.894649"
"さくらの森公園","兵庫県稲美町草谷1202-25","34.772337","134.948862"
"大沢池スポーツ公園","兵庫県稲美町中一色280","34.754419","134.887702"
"兵庫県立東播磨高等学校","兵庫県稲美町中一色594-2","34.755892","134.884645"
"稲美町立母里小学校","兵庫県稲美町野寺88-1","34.753604","134.942666"
"天満大池公園","兵庫県稲美町六分一1179-1","34.731598","134.908186"
"県立加古川東高等学校","兵庫県加古川市加古川町粟津232-2","34.761841","134.838336"
"鳩里小学校","兵庫県加古川市加古川町稲屋81","34.760616","134.820778"
"氷丘南小学校","兵庫県加古川市加古川町溝之口246","34.769116","134.844621"
"加古川公民館","兵庫県加古川市加古川町寺家町12-4","34.766952","134.833058"
"加古川市総合福祉会館","兵庫県加古川市加古川町寺家町177-12","34.768574","134.836018"
"日岡山公園","兵庫県加古川市加古川町大野1682","34.778538","134.863588"
"氷丘中学校","兵庫県加古川市加古川町大野845","34.770495","134.857268"
"氷丘公民館","兵庫県加古川市加古川町大野931","34.771394","134.856592"
"氷丘小学校","兵庫県加古川市加古川町中津886-1","34.770429","134.848754"
"加古川中学校","兵庫県加古川市加古川町備後203","34.760279","134.823862"
"人権文化センター","兵庫県加古川市加古川町備後332-1","34.757097","134.823"
"市民会館","兵庫県加古川市加古川町北在家2000","34.757057","134.839792"
"小柳公園","兵庫県加古川市加古川町北在家2788","34.756134","134.838545"
"鶴林寺公園","兵庫県加古川市加古川町北在家419","34.753238","134.832982"
"県立加古川西高等学校","兵庫県加古川市加古川町本町118","34.768536","134.82809"
"加古川小学校","兵庫県加古川市加古川町木村222-3","34.765028","134.830659"
"金剛寺浦公園","兵庫県加古川市加古川町木村232-1","34.76649","134.83252"
"県立加古川南高等学校","兵庫県加古川市加古川町友沢65-1","34.768023","134.818972"
"山手中学校","兵庫県加古川市山手1-9-1","34.779827","134.886109"
"志方西小学校","兵庫県加古川市志方町原587","34.815863","134.808423"
"志方東公園","兵庫県加古川市志方町細工所1138-22","34.839387","134.851051"
"志方東小学校","兵庫県加古川市志方町細工所146","34.832412","134.838212"
"志方小学校","兵庫県加古川市志方町志方町1050","34.818722","134.822378"
"志方公民館","兵庫県加古川市志方町志方町1758-3","34.821079","134.819417"
"志方体育館","兵庫県加古川市志方町志方町176","34.817742","134.829485"
"志方中学校","兵庫県加古川市志方町志方町字宮山","34.823973","134.827889"
"見土呂フルーツパーク","兵庫県加古川市上荘町見土呂845-16","34.810051","134.902328"
"上荘小学校","兵庫県加古川市上荘町都染400","34.799012","134.897888"
"迎野公園","兵庫県加古川市新神野2-11","34.792369","134.874022"
"陵北小学校","兵庫県加古川市新神野5-1","34.789144","134.873517"
"加古川北公民館","兵庫県加古川市神野町西条1519-2","34.786293","134.883662"
"神野小学校","兵庫県加古川市神野町石守1043","34.776148","134.877148"
"石守公園","兵庫県加古川市神野町石守471-9","34.767655","134.874216"
"日岡山体育館","兵庫県加古川市神野町日岡苑25","34.777472","134.865991"
"北山公園","兵庫県加古川市西条山手2-28","34.784168","134.887077"
"西神吉小学校","兵庫県加古川市西神吉町西村121","34.798165","134.820795"
"加古川運動公園","兵庫県加古川市西神吉町鼎1050","34.808224","134.82474"
"東神吉南小学校","兵庫県加古川市東神吉町砂部393","34.787","134.827194"
"東神吉小学校","兵庫県加古川市東神吉町神吉156","34.790671","134.829683"
"県立東播工業高等学校","兵庫県加古川市東神吉町神吉1748-1","34.798832","134.832949"
"神吉中学校","兵庫県加古川市東神吉町神吉591-1","34.789775","134.826178"
"ウェルネスパーク","兵庫県加古川市東神吉町天下原370","34.797018","134.8374"
"少年自然の家","兵庫県加古川市東神吉町天下原715-5","34.799653","134.841922"
"八幡小学校","兵庫県加古川市八幡町宗佐345","34.794031","134.914657"
"浜の宮小学校","兵庫県加古川市尾上町口里770-37","34.736978","134.834709"
"浜の宮公園","兵庫県加古川市尾上町口里817-1","34.735296","134.833509"
"尾上公民館","兵庫県加古川市尾上町池田1804-1","34.732745","134.823474"
"池田公園","兵庫県加古川市尾上町池田850-10","34.736037","134.822703"
"尾上小学校","兵庫県加古川市尾上町長田519","34.741798","134.823626"
"若宮小学校","兵庫県加古川市尾上町養田218","34.752436","134.815719"
"東加古川公民館","兵庫県加古川市平岡町一色797-295","34.739647","134.86029"
"平岡小学校","兵庫県加古川市平岡町高畑164-1","34.737396","134.8725"
"加古川総合文化センター","兵庫県加古川市平岡町新在家1224-7","34.74945","134.872725"
"平岡北小学校","兵庫県加古川市平岡町新在家1327-1","34.748551","134.871251"
"平岡中学校","兵庫県加古川市平岡町新在家1801","34.743079","134.877577"
"県立農業高等学校","兵庫県加古川市平岡町新在家902-4","34.753266","134.874279"
"平岡東小学校","兵庫県加古川市平岡町土山109","34.724087","134.890092"
"平岡公民館","兵庫県加古川市平岡町土山699-2","34.731434","134.882886"
"平岡南小学校","兵庫県加古川市平岡町二俣180","34.733701","134.861929"
"平岡南中学校","兵庫県加古川市平岡町二俣285-4","34.733297","134.863431"
"両荘公民館","兵庫県加古川市平荘町山角725-2","34.802246","134.880283"
"両荘みらい学園","兵庫県加古川市平荘町山角725-2","34.802233","134.88065"
"両荘中学校","兵庫県加古川市平荘町山角740","34.801961","134.880959"
"いずみプラザ","兵庫県加古川市平荘町上原230-1","34.813548","134.875002"
"川西小学校","兵庫県加古川市米田町平津108","34.779187","134.822228"
"加古川西公民館","兵庫県加古川市米田町平津384-2","34.786074","134.815671"
"別府公民館","兵庫県加古川市別府町宮田町3-3","34.72964","134.844719"
"浜の宮中学校","兵庫県加古川市別府町新野辺574","34.734148","134.835861"
"別府西小学校","兵庫県加古川市別府町新野辺574-175","34.731975","134.835801"
"別府中学校","兵庫県加古川市別府町新野辺北町8-9","34.736531","134.845215"
"別府小学校","兵庫県加古川市別府町西町1","34.726904","134.843116"
"なかじま公園","兵庫県加古川市別府町中島町11","34.7305","134.846027"
"野口南小学校","兵庫県加古川市野口町古大内245-3","34.744207","134.850975"
"陵南公民館","兵庫県加古川市野口町水足333-333","34.761948","134.861044"
"陵南中学校","兵庫県加古川市野口町水足333-333","34.760159","134.861711"
"県立加古川北高等学校","兵庫県加古川市野口町水足867-1","34.769597","134.85894"
"野口公民館","兵庫県加古川市野口町長砂49-5","34.749481","134.851289"
"野口北小学校","兵庫県加古川市野口町北野1110","34.759967","134.870344"
"北野公園","兵庫県加古川市野口町北野1193-1","34.758068","134.876498"
"野口小学校","兵庫県加古川市野口町野口493","34.754845","134.854724"
"加古川市役所南館（旧勤労会館）","兵庫県加古川市野口町良野1739","34.755869","134.840197"
"中部中学校","兵庫県加古川市野口町良野890-1","34.750687","134.852007"
"富田小学校","兵庫県加西市窪田町22","34.93833","134.813925"
"善防公民館","兵庫県加西市戸田井町388-10","34.883618","134.835597"
"加西中学校","兵庫県加西市上宮木町524","34.895386","134.874365"
"南部公民館","兵庫県加西市上宮木町524-2","34.894426","134.875658"
"西在田小学校","兵庫県加西市上道山町47-1","34.965661","134.838341"
"下里小学校","兵庫県加西市西笠原町172-1","34.877692","134.840444"
"北条高等学校","兵庫県加西市段下町847-5","34.909677","134.850378"
"九会小学校","兵庫県加西市中野町5","34.885962","134.878491"
"泉小学校","兵庫県加西市殿原町54","34.947354","134.860851"
