"施設名","所在地","緯度","経度"
"活性化センター（水紀行館）","群馬県みなかみ町湯原1681-1","36.76493","138.968524"
"水産学習館（水紀行館）","群馬県みなかみ町湯原1681-1","36.764797","138.968315"
"水上小学校","群馬県みなかみ町湯原222","36.775851","138.964791"
"水上社会体育館","群馬県みなかみ町湯原441","36.771034","138.96794"
"水上公民館","群馬県みなかみ町湯原441","36.770896","138.968224"
"新治農村環境改善センター","群馬県みなかみ町湯宿温泉2272-49","36.694717","138.916708"
"湯桧曽公園","群馬県みなかみ町湯桧曽215-3","36.814983","138.985578"
"藤原小学校体育館","群馬県みなかみ町藤原3491","36.836556","139.060244"
"水上農業者トレーニングセンター","群馬県みなかみ町藤原4053","36.838373","139.054608"
"坂東会館","群馬県みなかみ町藤原5817-3","36.858305","139.062822"
"国民休養施設","群馬県みなかみ町藤原6000","36.862197","139.062521"
"藤原湖畔公園（横山）多目的広場","群馬県みなかみ町藤原字横山地内","36.826308","139.046824"
"藤原湖畔公園（蟹掛）","群馬県みなかみ町藤原字蟹掛地内","36.83478","139.050714"
"藤原湖畔公園（西）多目的広場","群馬県みなかみ町藤原字西地内","36.832946","139.048047"
"ヒルトップならまた","群馬県みなかみ町藤原字洗ノ沢","36.879586","139.080674"
"入須川社会体育館","群馬県みなかみ町入須川1924","36.676539","138.879571"
"農村交流公園（遊神館）","群馬県みなかみ町入須川378","36.677825","138.873078"
"旧新治中学校","群馬県みなかみ町布施238","36.689983","138.924376"
"新治公民館（新治支所）","群馬県みなかみ町布施365","36.685631","138.925336"
"上野尻第二公会堂","群馬県安中市安中1-13-24","36.323776","138.885837"
"小間公民館","群馬県安中市安中1085-1","36.334818","138.892264"
"藤山団地南側公園","群馬県安中市安中1350","36.335251","138.888714"
"米山公民館","群馬県安中市安中1780","36.329961","138.887404"
"谷津公会堂","群馬県安中市安中3-13-1","36.326441","138.895231"
"谷津児童公園","群馬県安中市安中3-15-1","36.326363","138.896947"
"伝馬町公民館","群馬県安中市安中3-20-16","36.329347","138.89924"
"下野尻公会堂　（正龍寺境内）","群馬県安中市安中4-9-3","36.332571","138.903564"
"新邸公会堂","群馬県安中市安中１－５地内","36.320691","138.886109"
"うんどう遊園","群馬県安中市安中２－１４地内","36.327506","138.892473"
"上磯部公会堂","群馬県安中市磯部2-4-16","36.296872","138.842689"
"磯部第２区　金井自治会公会堂","群馬県安中市磯部3-10-30","36.301224","138.855723"
"磯部児童公園","群馬県安中市磯部3-18-15","36.303651","138.859125"
"磯部宮本自治会公民館　（磯部神社社務所）","群馬県安中市下磯部140-2","36.311193","138.869118"
"馬場公会堂","群馬県安中市下磯部547-1","36.312901","138.876152"
"第１７区後小峰公会堂","群馬県安中市下間仁田169-2","36.3151","138.900807"
"上耕地公会堂","群馬県安中市下間仁田850-1","36.303675","138.898643"
"下後閑公会堂","群馬県安中市下後閑1338-1","36.332232","138.854832"
"下後閑コミュニティセンター","群馬県安中市下後閑1429-1","36.330624","138.851393"
"旧後閑３区住民センター","群馬県安中市下後閑1479-1","36.332398","138.852898"
"下後閑西集会所","群馬県安中市下後閑15-1","36.327493","138.845774"
"秋間農村公園","群馬県安中市下秋間1480-1","36.3454","138.882274"
"中岩井公会堂","群馬県安中市岩井1596-3","36.328537","138.933268"
"東岩井公会堂","群馬県安中市岩井434","36.331051","138.935348"
"オサカベ自動車工業東側駐車場","群馬県安中市岩井875-1","36.329561","138.92393"
"郷原公会堂　原市第７区公会堂","群馬県安中市郷原1270-1","36.306181","138.82906"
"原市６区集会所","群馬県安中市郷原2910-4","36.309082","138.840669"
"ダイナム群馬安中店駐車場","群馬県安中市郷原字中村686-1","36.305976","138.8358"
"第四区八本木公会堂","群馬県安中市原市1660-1","36.311533","138.848041"
"原市第４区住民センター","群馬県安中市原市1846-1","36.315532","138.848332"
"末広町住民センター　原市第３乙区住民センター","群馬県安中市原市2-10-14","36.313396","138.863914"
"原市第３区甲集会所　原市第３区甲住民センター","群馬県安中市原市2-2-1111","36.313958","138.858362"
"５区集会所（宮内集会所）","群馬県安中市原市2143-10","36.31793","138.854748"
"第２区集会所　原市第２区住民センター","群馬県安中市原市3-2-30","36.316016","138.865563"
"杉名公民館","群馬県安中市原市3912-1","36.324089","138.858339"
"原市第１区住民センター","群馬県安中市原市4-3-13","36.317586","138.869861"
"古屋公会堂","群馬県安中市古屋494-3","36.325291","138.871772"
"安中市ふるや広場","群馬県安中市古屋920","36.327276","138.862883"
"高別当公会堂","群馬県安中市高別当371-2","36.32617","138.882105"
"金平居公会堂","群馬県安中市鷺宮1199","36.304694","138.885057"
"宮本住民センター　（咲前神社）","群馬県安中市鷺宮3308","36.301363","138.879425"
"上平公会堂","群馬県安中市鷺宮375-6","36.304841","138.892449"
"松栄児童遊園地","群馬県安中市鷺宮606","36.30333","138.889405"
"松栄集会所","群馬県安中市鷺宮642-6","36.305106","138.888672"
"パノラマパーク","群馬県安中市秋間みのりが丘2284-9","36.359671","138.848463"
"みのりが丘集会所","群馬県安中市秋間みのりが丘3-174","36.358665","138.847787"
"小俣公会堂　（漉藻農村公園）","群馬県安中市小俣949-2","36.334255","138.872271"
"麻苧茶屋","群馬県安中市松井田町横川441","36.336891","138.734246"
"おぎのやドライブイン東側駐車場","群馬県安中市松井田町横川３２７－２２付近","36.335006","138.740853"
"下増田集会所","群馬県安中市松井田町下増田2056","36.337044","138.80681"
"原生活改善センター","群馬県安中市松井田町原240","36.341267","138.725292"
"坂本・原生きがいセンター","群馬県安中市松井田町原405","36.34507","138.721418"
"坂本スポーツ広場","群馬県安中市松井田町原529","36.343979","138.719324"
"旧市立松井田西中学校校庭","群馬県安中市松井田町原53","36.338454","138.727769"
"灘田住民センター","群馬県安中市松井田町原641","36.337809","138.72195"
"西尾公会堂","群馬県安中市松井田町五料2780","36.328453","138.74637"
"小竹公民館","群馬県安中市松井田町五料3798-5","36.321528","138.763948"
"平地区多目的活動施設","群馬県安中市松井田町五料656","36.322904","138.768767"
"梨の木公民館","群馬県安中市松井田町五料１４０８乙","36.328981","138.761868"
"行田公会堂","群馬県安中市松井田町行田101-1","36.306841","138.778659"
"転作促進施設　（上高梨子公会堂）","群馬県安中市松井田町高梨子1286-1","36.329818","138.800864"
"下高梨子公民館","群馬県安中市松井田町高梨子812-1","36.324826","138.809066"
"九十九地区生涯学習センター","群馬県安中市松井田町国衙115-1","36.324569","138.814225"
"くつろぎの郷　駐車場","群馬県安中市松井田町坂本1258","36.352691","138.718275"
"坂本公民館　駐車場","群馬県安中市松井田町坂本216","36.349967","138.717931"
"小日向ふれあいセンター　（小日向ふれあい広場）","群馬県安中市松井田町小日向777","36.319683","138.830569"
"新田町公民館","群馬県安中市松井田町松井田138","36.311356","138.806009"
"南横町自治会駐車場","群馬県安中市松井田町松井田273-1","36.311798","138.801092"
"仲町公会堂","群馬県安中市松井田町松井田400-2","36.312609","138.801537"
"南横町公民館","群馬県安中市松井田町松井田421","36.312187","138.800352"
"上町住民センター　（公園）","群馬県安中市松井田町松井田549","36.314465","138.799682"
"仲町駐車場","群馬県安中市松井田町松井田582","36.3136","138.801301"
"下町集会所","群馬県安中市松井田町松井田815-5","36.313219","138.804064"
"北横町住民センター","群馬県安中市松井田町松井田842-2","36.315111","138.802542"
"１１区多目的集会所","群馬県安中市松井田町上増田2054","36.368409","138.762257"
"上増田東区９東公会堂","群馬県安中市松井田町上増田3509","36.344246","138.785596"
"十二区住民センター","群馬県安中市松井田町上増田993-1","36.356333","138.778964"
"旧６区ゲートボール場","群馬県安中市松井田町新井1423-3","36.331325","138.791225"
"新井５区住民センター","群馬県安中市松井田町新井752","36.335117","138.7883"
"新町公民館","群馬県安中市松井田町新堀236-19","36.315922","138.792964"
"中宿住民センター","群馬県安中市松井田町新堀388-16","36.315265","138.788311"
"森崎住民センター","群馬県安中市松井田町新堀6","36.314672","138.796752"
"上本町公民館","群馬県安中市松井田町新堀704-7","36.317442","138.782525"
"高野谷戸公会堂","群馬県安中市松井田町人見1015-8","36.29911","138.820756"
"大王寺団地公園","群馬県安中市松井田町人見1533-1","36.296435","138.831337"
"上人見公会堂","群馬県安中市松井田町人見1806","36.290149","138.832784"
"塚原公会堂","群馬県安中市松井田町人見535","36.298086","138.835264"
"大王寺公会堂","群馬県安中市松井田町人見889","36.297754","138.826583"
"下平生活改善センター","群馬県安中市松井田町西野牧16832","36.295127","138.684127"
"恩賀住民センター","群馬県安中市松井田町西野牧17293-5","36.297129","138.676394"
"細野４区多目的集会施設","群馬県安中市松井田町土塩107-2","36.338998","138.77926"
"土塩２区公会堂","群馬県安中市松井田町土塩1568","36.342832","138.769181"
"土塩１区住民センター","群馬県安中市松井田町土塩893-9","36.350649","138.765363"
"別所住民センター","群馬県安中市松井田町二軒在家1311-2","36.298012","138.807116"
"三日市住宅団地公園","群馬県安中市松井田町二軒在家650-63","36.305671","138.807182"
"烏留住民センター","群馬県安中市松井田町二軒在家686-9","36.30436","138.810018"
"二軒在家公会堂","群馬県安中市松井田町二軒在家822","36.300851","138.81592"
"中区公民館","群馬県安中市松井田町入山甲648","36.329268","138.683169"
"源ヶ原公会堂","群馬県安中市松井田町八城1451-2","36.310304","138.770558"
"八城西住民センター","群馬県安中市松井田町八城170-1","36.306897","138.794752"
"八城集会所","群馬県安中市松井田町八城441","36.305286","138.802315"
"旧入牧生きがいセンター跡地","群馬県安中市松井田町北野牧18201","36.322576","138.696339"
"白山公園及び研修センター　（鰻橋転作研修施設）","群馬県安中市上間仁田371-1","36.292727","138.890996"
"上後閑山里ふれあいの会　（旧１８区集会所）","群馬県安中市上後閑2686-2","36.358669","138.800173"
"１区３班集会所","群馬県安中市西上秋間409-1","36.352022","138.835703"
"長坂公民館","群馬県安中市大谷1117-1","36.310139","138.947742"
"坂組公会堂","群馬県安中市大谷345","36.319138","138.93534"
"上組公会堂","群馬県安中市大谷592-1","36.317691","138.938312"
"大竹住民センター","群馬県安中市大竹463-2","36.309683","138.888265"
"１２区公会堂","群馬県安中市中後閑2314-3","36.333846","138.82221"
"１４区公会堂","群馬県安中市中後閑2662","36.339349","138.81903"
"中後閑ふれあいセンター　（旧９区集会所）","群馬県安中市中後閑611","36.330016","138.834254"
"秋間第１５区公民館","群馬県安中市中秋間1367-3","36.348137","138.873068"
"中宿公民館","群馬県安中市中宿1-8-6","36.335524","138.918641"
"久保公会堂","群馬県安中市中野谷1910-1","36.290206","138.863567"
"中屋敷公会堂","群馬県安中市中野谷2138-3","36.286133","138.859859"
"上宿公会堂","群馬県安中市中野谷2363","36.283702","138.855522"
"共立集会所","群馬県安中市中野谷439-2","36.292508","138.8529"
"金谷戸公会堂","群馬県安中市東上磯部1841-38","36.306786","138.871532"
"新井公会堂　（第８区公会堂）","群馬県安中市東上磯部1964-2","36.308168","138.873936"
"板鼻スポーツ広場","群馬県安中市板鼻1287-1","36.342955","138.927934"
"トワーズ安中店駐車場","群馬県安中市板鼻179-1","36.335903","138.942841"
"板鼻第５区集会所","群馬県安中市板鼻2087-1","36.339865","138.929614"
"中野殿公会堂","群馬県安中市野殿1871-4","36.318382","138.918032"
"東野殿公会堂","群馬県安中市野殿1923","36.319921","138.920344"
"第６区水境公会堂","群馬県安中市野殿3179-3","36.310248","138.923251"
"北野殿公会堂","群馬県安中市野殿889","36.321332","138.916021"
"嶺公会堂","群馬県安中市嶺甲506","36.320594","138.847172"
"原市第９区住民センター　（簗瀬公会堂）","群馬県安中市簗瀬743","36.308784","138.857735"
"簗瀬二子塚古墳公園","群馬県安中市簗瀬756-1","36.310445","138.859086"
"伊勢崎市広瀬生涯学習館","群馬県伊勢崎市ひろせ町4080-5","36.302239","139.194613"
"伊勢崎市立殖蓮第二小学校","群馬県伊勢崎市下植木町1203","36.323758","139.21511"
"ほっとる～む・南部教室","群馬県伊勢崎市下道寺町163-1","36.277247","139.206573"
"伊勢崎市立第四中学校","群馬県伊勢崎市下道寺町26","36.278509","139.204204"
"伊勢崎市立境南中学校","群馬県伊勢崎市境188","36.267351","139.255402"
"群馬県立伊勢崎高等特別支援学校","群馬県伊勢崎市境492","36.271239","139.253768"
"伊勢崎市立境小学校","群馬県伊勢崎市境515","36.272666","139.252293"
"伊勢崎市境公民館","群馬県伊勢崎市境598-1","36.275168","139.249711"
"伊勢崎市境体育館","群馬県伊勢崎市境609-1","36.27569","139.249559"
"伊勢崎市立境剛志小学校","群馬県伊勢崎市境下武士831","36.275606","139.23657"
"伊勢崎市境剛志公民館","群馬県伊勢崎市境下武士862-3","36.277436","139.235059"
"伊勢崎市立境西中学校","群馬県伊勢崎市境下武士872-2","36.276734","139.235379"
"伊勢崎市立境北中学校","群馬県伊勢崎市境下渕名2011-1","36.29927","139.238592"
"伊勢崎市立境采女小学校","群馬県伊勢崎市境下渕名2020","36.300548","139.238867"
"伊勢崎市境采女公民館","群馬県伊勢崎市境下渕名2023-1","36.300304","139.237551"
"伊勢崎市境社会福祉センター","群馬県伊勢崎市境女塚296","36.274385","139.269989"
"伊勢崎市境児童センター","群馬県伊勢崎市境新栄12-4","36.277874","139.264443"
"伊勢崎市境産業振興会館","群馬県伊勢崎市境新栄13-6","36.278281","139.264556"
"旧伊勢崎市立境島小学校","群馬県伊勢崎市境島村1968-40","36.248412","139.241365"
"伊勢崎市境島村公民館","群馬県伊勢崎市境島村2720","36.246749","139.253731"
"伊勢崎市境武道館","群馬県伊勢崎市境萩原1750-2","36.276187","139.249661"
"伊勢崎市立境東小学校","群馬県伊勢崎市境米岡253-2","36.267585","139.261455"
"伊勢崎市境東公民館","群馬県伊勢崎市境米岡764-1","36.263011","139.260891"
"伊勢崎市境総合文化センター","群馬県伊勢崎市境木島818","36.286597","139.248649"
"伊勢崎市図書館","群馬県伊勢崎市曲輪町22-21","36.322507","139.189635"
"伊勢崎市立第一幼稚園","群馬県伊勢崎市曲輪町24-26","36.323619","139.191916"
"伊勢崎市立北小学校","群馬県伊勢崎市曲輪町28-24","36.322599","139.191178"
"上武大学","群馬県伊勢崎市戸谷塚町634-1","36.27882","139.177042"
"伊勢崎市赤堀あさひ児童館","群馬県伊勢崎市香林町1-1348-1","36.385321","139.248449"
"伊勢崎市立赤堀東小学校","群馬県伊勢崎市香林町1-260-2","36.385596","139.246332"
"伊勢崎市立あずま北小学校","群馬県伊勢崎市国定町2-1627","36.359962","139.245754"
"群馬県立精神医療センター","群馬県伊勢崎市国定町2-2374","36.359987","139.23305"
"群馬県総合教育センター・みらい共創中学校","群馬県伊勢崎市今泉町1-233-2","36.31482","139.208877"
"群馬県立伊勢崎清明高等学校","群馬県伊勢崎市今泉町2-331-6","36.310397","139.195744"
"伊勢崎市立あずま南小学校","群馬県伊勢崎市三室町4290","36.328963","139.243618"
"伊勢崎市立隣保館","群馬県伊勢崎市山王町1422-1","36.29303","139.202473"
"東京福祉大学","群馬県伊勢崎市山王町2020-1","36.286171","139.193801"
"いせさき市民のもり公園","群馬県伊勢崎市山王町2663","36.29443","139.198618"
"伊勢崎市教育研究所","群馬県伊勢崎市鹿島町581-1","36.332822","139.202811"
"伊勢崎市清掃リサイクルセンター２１","群馬県伊勢崎市柴町954","36.299025","139.16224"
"伊勢崎市立北第二小学校","群馬県伊勢崎市宗高町125","36.328745","139.20059"
"伊勢崎市立坂東小学校","群馬県伊勢崎市除ケ町422","36.280223","139.189864"
"伊勢崎市絣の郷","群馬県伊勢崎市昭和町1712-2","36.331302","139.204109"
"伊勢崎市文化会館","群馬県伊勢崎市昭和町3918","36.32761","139.211419"
"伊勢崎市立四ツ葉学園中等教育学校","群馬県伊勢崎市上植木本町1702-1","36.332399","139.208659"
"伊勢崎市立殖蓮中学校","群馬県伊勢崎市上植木本町2152-2","36.330768","139.214089"
"伊勢崎市立殖蓮幼稚園","群馬県伊勢崎市上植木本町2740-2","36.334335","139.210604"
"伊勢崎市殖蓮公民館","群馬県伊勢崎市上植木本町2760","36.333822","139.210258"
"伊勢崎市立殖蓮小学校","群馬県伊勢崎市上植木本町2763","36.334004","139.211715"
"群馬県立伊勢崎興陽高等学校","群馬県伊勢崎市上泉町212","36.31384","139.191452"
"伊勢崎市立南小学校","群馬県伊勢崎市上泉町310","36.31345","139.194564"
"伊勢崎市南公民館","群馬県伊勢崎市上泉町619-1","36.312668","139.189148"
"伊勢崎市立広瀬小学校","群馬県伊勢崎市新栄町4074-1","36.30334","139.192438"
"伊勢崎市立赤堀小学校","群馬県伊勢崎市西久保町1-72","36.379463","139.228603"
"伊勢崎市立あかぼり幼稚園","群馬県伊勢崎市西久保町2-100","36.380836","139.231602"
"伊勢崎市赤堀児童館","群馬県伊勢崎市西久保町2-105","36.380266","139.231623"
"伊勢崎市赤堀保健福祉センター","群馬県伊勢崎市西久保町2-123-1","36.380629","139.232326"
"伊勢崎市立赤堀中学校","群馬県伊勢崎市西久保町2-329-1","36.374944","139.237283"
"伊勢崎市赤堀体育館","群馬県伊勢崎市西久保町2-81","36.381419","139.230237"
"伊勢崎市赤堀公民館","群馬県伊勢崎市西久保町2-81","36.381255","139.230752"
"伊勢崎市ふくしプラザ","群馬県伊勢崎市中央町26-22","36.316394","139.198473"
"群馬県立伊勢崎工業高等学校","群馬県伊勢崎市中央町3-8","36.321882","139.202273"
"伊勢崎市華蔵寺公園・市民体育館","群馬県伊勢崎市堤西町93","36.34186","139.193259"
"伊勢崎市立宮郷中学校","群馬県伊勢崎市田中島町1065","36.322231","139.15724"
"伊勢崎市宮郷公民館","群馬県伊勢崎市田中島町1102","36.320529","139.159028"
"伊勢崎市立宮郷小学校","群馬県伊勢崎市田中島町1475-4","36.319866","139.163507"
"伊勢崎市立宮郷幼稚園","群馬県伊勢崎市田中島町1486-8","36.32186","139.16348"
"伊勢崎市あずまスタジアム","群馬県伊勢崎市田部井町3-1908","36.356176","139.257753"
