"施設名","所在地","緯度","経度"
"蒲生田小学校　（休校中）２階以上　（高潮）","徳島県阿南市椿町蒲生田2","33.838369","134.741568"
"椿町中学校校舎２階以上","徳島県阿南市椿町宮ケ谷23","33.834354","134.681229"
"椿町中学校体育館","徳島県阿南市椿町宮ケ谷23","33.834309","134.68162"
"椿小学校体育館","徳島県阿南市椿町黒田47","33.828829","134.666109"
"椿小学校校舎２階以上","徳島県阿南市椿町黒田47","33.82861","134.666391"
"椿小学校グラウンド","徳島県阿南市椿町黒田47","33.828254","134.666517"
"かもだ岬温泉保養施設建物","徳島県阿南市椿町船瀬60-2","33.831699","134.726508"
"かもだ岬温泉保養施設敷地","徳島県阿南市椿町船瀬60-2","33.83165","134.725774"
"椿会館２階","徳島県阿南市椿町浜14","33.831247","134.677507"
"椿公民館椿泊分館２階","徳島県阿南市椿泊町出島9-2","33.842929","134.710454"
"椿泊小学校グラウンド","徳島県阿南市椿泊町東127","33.845097","134.716214"
"椿泊小学校校舎２階","徳島県阿南市椿泊町東127","33.84441","134.716048"
"那賀川スポーツセンター２階","徳島県阿南市那賀川町苅屋354-1","33.948513","134.663068"
"那賀川中学校校舎２階以上","徳島県阿南市那賀川町苅屋370-1","33.948872","134.662572"
"那賀川中学校グラウンド","徳島県阿南市那賀川町苅屋370-1","33.949121","134.662594"
"工地地区命山津波避難施設","徳島県阿南市那賀川町工地592-1","33.955261","134.673087"
"黒地文化センター２階","徳島県阿南市那賀川町黒地712-1","33.963153","134.64107"
"那賀川公民館２階","徳島県阿南市那賀川町今津浦喜来31-1","33.962121","134.651495"
"那賀川Ｂ＆Ｇ海洋センター敷地","徳島県阿南市那賀川町今津浦向新田20-5","33.962143","134.667699"
"那賀川Ｂ＆Ｇ海洋センター","徳島県阿南市那賀川町今津浦向新田20-5","33.961992","134.667468"
"科学センター天文館２階以上","徳島県阿南市那賀川町上福井南川渕8-1","33.948884","134.682039"
"科学センター体験館２階以上","徳島県阿南市那賀川町上福井南川渕8-1","33.949076","134.681594"
"平島小学校校舎２階以上","徳島県阿南市那賀川町赤池131-2","33.943533","134.66276"
"那賀川公民館平島分館２階","徳島県阿南市那賀川町赤池307-2","33.942336","134.663013"
"（株）レーザーシステム徳島事業所屋上","徳島県阿南市那賀川町中島414-1","33.94136","134.667708"
"中島緊急避難階段","徳島県阿南市那賀川町中島968-1","33.942362","134.674677"
"今津小学校校舎２階以上","徳島県阿南市那賀川町敷地238","33.963837","134.646125"
"ゆたか野地区防災公園","徳島県阿南市那賀川町豊香野39","33.968156","134.64833"
"阿南第二中学校グラウンド","徳島県阿南市内原町竹ノ内口143-1","33.876233","134.62844"
"阿南第二中学校南校舎２階以上","徳島県阿南市内原町竹ノ内口143-1","33.876807","134.628226"
"楠根桜づつみ公園","徳島県阿南市楠根町新田175-3","33.932825","134.569662"
"徳島県南部総合県民局阿南庁舎３階以上","徳島県阿南市富岡町あ王谷46","33.918081","134.65551"
"阿南市役所低層部１階","徳島県阿南市富岡町トノ町12-3","33.921805","134.659572"
"牛岐城趾公園高台","徳島県阿南市富岡町トノ町24-3","33.920806","134.658072"
"阿南琴江寮・富岡保育所２階","徳島県阿南市富岡町トノ町96-1","33.920627","134.656038"
"阿南社会福祉会館２階以上","徳島県阿南市富岡町今福寺40-17","33.91859","134.662292"
"富岡西高等学校グラウンド","徳島県阿南市富岡町小山18-3","33.918332","134.649597"
"富岡西高等学校校舎　（津波）","徳島県阿南市富岡町小山18-3","33.919437","134.650289"
"富岡西高等学校校舎２階以上　（洪水・高潮）","徳島県阿南市富岡町小山18-3","33.91905","134.650013"
"富岡西高等学校体育館","徳島県阿南市富岡町小山18-3","33.919393","134.649396"
"桑野川防災ステーション","徳島県阿南市富岡町庄境7-1","33.918747","134.648052"
"富岡公民館","徳島県阿南市富岡町西池田135-1","33.915384","134.656566"
"阿南市文化会館駐車場","徳島県阿南市富岡町西池田135-1","33.916114","134.656427"
"阿南市文化会館","徳島県阿南市富岡町西池田135-1","33.915642","134.656099"
"阿南ひまわり会館　（土砂災害）","徳島県阿南市富岡町北通33-1","33.92137","134.662617"
"阿南ひまわり会館２階以上　（津波・洪水・高潮）","徳島県阿南市富岡町北通33-1","33.921448","134.662622"
"福井町総合センター敷地","徳島県阿南市福井町古津198-2","33.836905","134.620874"
"福井町総合センター建物２階","徳島県阿南市福井町古津198-2","33.836834","134.621172"
"福井保育所建物","徳島県阿南市福井町高田117-3","33.83746","134.621416"
"福井保育所敷地","徳島県阿南市福井町高田117-3","33.837327","134.621599"
"福井中学校校舎２階以上　（津波・洪水・高潮）","徳島県阿南市福井町大西141","33.838655","134.623028"
"福井中学校校舎　（土砂災害）","徳島県阿南市福井町大西141","33.83865","134.623097"
"福井中学校グラウンド","徳島県阿南市福井町大西141","33.839046","134.623142"
"福井小学校東校舎２階","徳島県阿南市福井町大西192-1","33.83807","134.622268"
"福井小学校敷地","徳島県阿南市福井町大西192-1","33.838005","134.621764"
"福井小学校校舎・体育館","徳島県阿南市福井町大西192-1","33.838219","134.62149"
"大西地区津波避難タワー","徳島県阿南市福井町大西78-5","33.841423","134.62386"
"福井教育集会所２階","徳島県阿南市福井町内歩128-3","33.833647","134.623061"
"福井コミュニティハウス","徳島県阿南市福井町内歩66-1","33.831358","134.623446"
"福井南小学校　（休校中）敷地","徳島県阿南市福井町日の地122-1","33.798847","134.589681"
"福井南小学校　（休校中）体育館","徳島県阿南市福井町日の地122-1","33.79912","134.590111"
"宝田小学校校舎２階以上","徳島県阿南市宝田町久保田124","33.920663","134.635658"
"宝田小学校グラウンド","徳島県阿南市宝田町久保田124","33.9202","134.635819"
"宝田公民館２階","徳島県阿南市宝田町久保田97-1","33.922982","134.637544"
"阿南光高等学校宝田キャンパスグラウンド","徳島県阿南市宝田町今市中新開10-6","33.924669","134.64043"
"阿南光高等学校宝田キャンパス体育館２階　（洪水）","徳島県阿南市宝田町今市中新開10-6","33.92453","134.639043"
"阿南光高等学校宝田キャンパス体育館　（津波）","徳島県阿南市宝田町今市中新開10-6","33.92464","134.63892"
"中野島総合センター３階　（洪水・高潮）","徳島県阿南市柳島町中川原10","33.933195","134.640734"
"中野島総合センター　（津波）","徳島県阿南市柳島町中川原10","33.933227","134.640697"
"中野島総合センター敷地","徳島県阿南市柳島町中川原10","33.933234","134.640965"
"富岡東中学校・高等学校校舎２階以上","徳島県阿南市領家町走寄102-2","33.921741","134.6653"
"富岡東中学校・高等学校グラウンド","徳島県阿南市領家町走寄102-2","33.921454","134.663966"
"富岡幼稚園２階","徳島県阿南市領家町浜田182-1","33.92297","134.668803"
"富岡小学校校舎２階以上","徳島県阿南市領家町浜田200","33.923829","134.668215"
"阿南労働総合庁舎　（ハローワーク）２階以上","徳島県阿南市領家町本荘ヶ内120-6","33.923132","134.664105"
"徳島県南部総合県民局　保健福祉環境部阿南庁舎　（阿南保健所）３階休養室・廊下、屋上","徳島県阿南市領家町野神319","33.925158","134.671606"
"老人ホーム福寿荘２階以上","徳島県阿南市畭町亀崎93-7","33.916533","134.697565"
"阿波伊沢北分館","徳島県阿波市阿波町亀底199-1","34.128936","134.227352"
"阿波久勝公民館","徳島県阿波市阿波町庚申原218-1","34.083366","134.250974"
"久勝小学校（体育館）","徳島県阿波市阿波町森沢28","34.084976","134.251913"
"阿波農村環境改善センター","徳島県阿波市阿波町東原173-1","34.082683","134.235449"
"阿波中学校（体育館）","徳島県阿波市阿波町東原230-1","34.08582","134.234696"
"林小学校（体育館）","徳島県阿波市阿波町東整理155-1","34.074156","134.201686"
"伊沢小学校（体育館）","徳島県阿波市阿波町南柴生172","34.08936","134.228746"
"阿波伊沢公民館","徳島県阿波市阿波町南柴生84","34.088158","134.229535"
"阿波林公民館","徳島県阿波市阿波町南整理182-1","34.072189","134.198191"
"柿原小学校（体育館）","徳島県阿波市吉野町柿原字ヒロナカ256-1","34.097507","134.35222"
"一条小学校（体育館）","徳島県阿波市吉野町西条字岡ノ川原135","34.100568","134.386694"
"吉野コミュニティーセンター","徳島県阿波市吉野町西条字大西28","34.098205","134.372063"
"吉野中学校（体育館）","徳島県阿波市吉野町西条字大西4-1","34.098823","134.369421"
"市場コミュニティーセンター","徳島県阿波市市場町市場字上野段388","34.089999","134.284703"
"市場中学校（体育館）","徳島県阿波市市場町市場字上野段6-3","34.098441","134.286179"
"市場小学校（体育館）","徳島県阿波市市場町市場字上野段670","34.087156","134.286853"
"大俣小学校（体育館）","徳島県阿波市市場町上喜来字西原200","34.104088","134.262619"
"大俣公民館","徳島県阿波市市場町上喜来字田中602-3","34.103557","134.269141"
"八幡公民館","徳島県阿波市市場町大野島字稲荷112-1","34.090677","134.312781"
"八幡小学校（体育館）","徳島県阿波市市場町大野島字稲荷138-1","34.091103","134.311493"
"土成中学校（体育館）","徳島県阿波市土成町吉田字一本松の二42","34.114258","134.347971"
"御所小学校（体育館）","徳島県阿波市土成町宮川内字広坪89","34.119366","134.361869"
"土成小学校（体育館）","徳島県阿波市土成町成当1203","34.109055","134.325346"
"土成コミュニティーセンター","徳島県阿波市土成町土成字丸山10","34.115478","134.339695"
"国道鹿ヶ谷高台","徳島県海陽町奥浦字鹿ヶ谷12-2","33.591609","134.351946"
"遊遊ＮＡＳＡ","徳島県海陽町奥浦字鹿ヶ谷58-3","33.588271","134.35407"
"六地蔵前広場（～散策道）","徳島県海陽町奥浦字西分38-1","33.594675","134.35156"
"妙見山公園（新町側）","徳島県海陽町奥浦字町内192-1","33.594809","134.353899"
"明現神社（町内側）","徳島県海陽町奥浦字町内192-2","33.594661","134.354496"
"薬師寺（～明現神社）","徳島県海陽町奥浦字町内192-3","33.594876","134.355"
"西山墓地散策道","徳島県海陽町奥浦字脇ノ宮108-1","33.5966","134.34965"
"安養寺高台","徳島県海陽町久保字安養寺55-1","33.573572","134.2946"
"浄福寺裏山","徳島県海陽町久保字久保1-1","33.569451","134.301596"
"八幡神社（宍喰）","徳島県海陽町久保字久保1-3","33.569791","134.303259"
"ジャンボ緑風会前広場","徳島県海陽町久保字板取243-310","33.57671","134.307014"
"板取地区高台","徳島県海陽町久保字板取243-58","33.570443","134.307046"
"宍喰県民グランド駐車場（～高台）","徳島県海陽町久保字北田57-2","33.572406","134.299418"
"海南小学校","徳島県海陽町四方原字旭町50","33.606881","134.354596"
"海南保育所横避難所","徳島県海陽町四方原字広谷19","33.614673","134.358147"
"海南文化村（～高台）","徳島県海陽町四方原字広谷20","33.613797","134.358255"
"竹ヶ島高台（戎田宅裏山）","徳島県海陽町宍喰浦","33.545705","134.319298"
"県道沿高台（金目地区裏山）","徳島県海陽町宍喰浦字金目9-9","33.551901","134.309591"
"正梶地区高台","徳島県海陽町宍喰浦字古目61-3","33.559438","134.306558"
"県道沿高台（旧水床旅館前から高台）","徳島県海陽町宍喰浦字古目84-22","33.55732","134.311892"
"愛宕神社（宍喰）","徳島県海陽町宍喰浦字三反田98","33.565366","134.302229"
"宍喰津波避難タワー","徳島県海陽町宍喰浦字宍喰228-1","33.56482","134.306729"
"ホテルリビエラししくい（３階以上）","徳島県海陽町宍喰浦字松原226-1","33.568517","134.307132"
"弁天山（宍喰）","徳島県海陽町宍喰浦字正梶186","33.561682","134.305718"
"正梶避難所","徳島県海陽町宍喰浦字正梶191-1","33.56031","134.305069"
"竹ヶ島高台（民宿竹ヶ島裏山）","徳島県海陽町宍喰浦字竹ヶ島28-3","33.547761","134.31771"
"竹ヶ島高台（川野宅上高台から遊歩道）","徳島県海陽町宍喰浦字竹ヶ島32-1","33.544806","134.319835"
"竹ヶ島神社","徳島県海陽町宍喰浦字竹ヶ島34","33.544896","134.318488"
"国道沿高台（豚皇裏高台）","徳島県海陽町宍喰浦字那佐328-14","33.581778","134.315788"
"那佐高台２","徳島県海陽町宍喰浦字那佐329","33.584263","134.323131"
"那佐高台１","徳島県海陽町宍喰浦字那佐329","33.584021","134.324923"
"国道沿高台（那佐高台）","徳島県海陽町宍喰浦字那佐329-1","33.583172","134.319304"
"那佐神社","徳島県海陽町宍喰浦字那佐335","33.58361","134.326129"
"高畠地区高台","徳島県海陽町浅川","33.638016","134.356914"
"イナ地区高台","徳島県海陽町浅川字イナ19-1","33.628163","134.361661"
"取池避難所","徳島県海陽町浅川字イナ4-4","33.628914","134.362112"
"観音庵","徳島県海陽町浅川字イナ47-1","33.627199","134.361216"
"スベリ坂","徳島県海陽町浅川字ノドロ42-10","33.621521","134.364349"
"浅川東（裏山）","徳島県海陽町浅川字ノドロ6-3","33.62283","134.361999"
"粟ノ浦神社","徳島県海陽町浅川字粟浦口53-2","33.634358","134.367878"
"弁天神社（浅川）","徳島県海陽町浅川字新町30-3","33.624134","134.359542"
"東泉寺（～裏山高台）","徳島県海陽町浅川字新町30-3","33.623956","134.359816"
"まぜのおか","徳島県海陽町浅川字西福良43","33.624014","134.369314"
"まぜのおか　体育館","徳島県海陽町浅川字西福良43","33.622583","134.369399"
"江音寺（～愛宕山）","徳島県海陽町浅川字川ヨリ西169-4","33.622758","134.361355"
"愛宕山（浅川）","徳島県海陽町浅川字川ヨリ西169-4","33.623169","134.360502"
"大田地区高台","徳島県海陽町浅川字大田38-2","33.631763","134.363083"
"大田（県道浅川港線）","徳島県海陽町浅川字大田71-2","33.629963","134.363533"
"加島城趾","徳島県海陽町浅川字鍛冶屋44-2","33.634323","134.375858"
"鯖瀬","徳島県海陽町浅川字中相21-25","33.64802","134.38504"
"鯖床","徳島県海陽町浅川字天神前14-1","33.631317","134.36739"
"天神前","徳島県海陽町浅川字天神前7-3","33.632809","134.367911"
"加島（森田宅裏山）","徳島県海陽町浅川字別当7-10","33.634926","134.3729"
"柳ノ内","徳島県海陽町浅川字柳ノ内109","33.637632","134.3612"
"西法寺","徳島県海陽町多良字片山90-1","33.604446","134.345943"
"（株）丸本","徳島県海陽町大井字谷口4","33.630548","134.323976"
"五反田（ごんげんさん高台）","徳島県海陽町大里","33.617166","134.375839"
"久米山高台","徳島県海陽町大里字奥馬谷33","33.61071","134.363844"
"海部高等学校","徳島県海陽町大里字古畑58-2","33.607771","134.357809"
"五反田地区高台（さつき台前）","徳島県海陽町大里字五反田91-1","33.61516","134.372975"
"大里台高台","徳島県海陽町大里字五反田92-5","33.613476","134.371977"
"海陽中学校　体育館","徳島県海陽町大里字松原34-83","33.606568","134.363835"
"海陽中学校","徳島県海陽町大里字松原34-83","33.606408","134.363682"
"海陽町役場海南庁舎","徳島県海陽町大里字上中須128","33.601971","134.352043"
"愛宕山（大里）","徳島県海陽町大里字片山21-1","33.604022","134.350305"
"馳馬避難所","徳島県海陽町日比原","33.563117","134.285916"
"大野地区高台","徳島県海陽町日比原","33.565831","134.287738"
"海陽町日比原西避難所","徳島県海陽町日比原字日比原128","33.571065","134.288193"
"海陽町日比原氏神神社","徳島県海陽町日比原字日比原142","33.571387","134.289915"
"海陽町日比原東避難所","徳島県海陽町日比原字日比原149-1","33.57157","134.291236"
"城山山下避難所（若宮神社上）","徳島県海陽町鞆浦","33.594112","134.358823"
