"施設名","所在地","緯度","経度"
"鶴田小学校","鹿児島県さつま町神子661-3","31.949408","130.480472"
"鶴田中央公民館","鹿児島県さつま町神子666-1","31.94973","130.482053"
"鶴田体育館","鹿児島県さつま町神子668-10","31.950208","130.480013"
"虎居地区公民館","鹿児島県さつま町西新町11-3","31.907493","130.449907"
"宮之城総合体育館","鹿児島県さつま町船木302-1","31.890611","130.454767"
"船木農業構造改善センター","鹿児島県さつま町船木769-1","31.885507","130.449284"
"薩摩小学校","鹿児島県さつま町中津川1999-4","31.905699","130.541018"
"鶴田地区コミュニティセンター","鹿児島県さつま町鶴田3424-1","31.9522","130.494385"
"湯田いきいき研修館","鹿児島県さつま町湯田900-1","31.938709","130.467254"
"二渡営農研修館","鹿児島県さつま町二渡4809","31.870616","130.425809"
"柏原小学校","鹿児島県さつま町柏原1588","31.930794","130.465525"
"柏原地区集会施設ほたる館","鹿児島県さつま町柏原1637-3","31.932008","130.464431"
"泊野地区体育館","鹿児島県さつま町泊野451","31.940581","130.37072"
"うましき里　きららの楽校","鹿児島県さつま町白男川1501-1","31.912626","130.418614"
"柊野地区体育館","鹿児島県さつま町柊野467","31.982515","130.441741"
"平川地区体育館","鹿児島県さつま町平川2009-2","31.939874","130.412824"
"平川区公民館","鹿児島県さつま町平川7446-1","31.940492","130.416326"
"阿久根市立阿久根小学校","鹿児島県阿久根市栄町94","32.01928","130.196716"
"風テラスあくね（市民交流センター）","鹿児島県阿久根市塩鶴町2-2","32.012084","130.193901"
"阿久根市立尾崎小学校","鹿児島県阿久根市山下5916","32.004713","130.240539"
"阿久根市立山下小学校","鹿児島県阿久根市山下834","32.009713","130.213347"
"阿久根市立西目小学校","鹿児島県阿久根市西目1245","31.98758","130.201855"
"阿久根市立みなみ保育園","鹿児島県阿久根市西目2086","31.984395","130.208836"
"西目地区集会施設","鹿児島県阿久根市西目2142-2","31.984246","130.207448"
"番所丘公園","鹿児島県阿久根市西目6812-439","32.004108","130.188079"
"阿久根市総合運動公園","鹿児島県阿久根市赤瀬川2486-1","32.03395","130.213465"
"阿久根市立折多小学校","鹿児島県阿久根市折口1760","32.05926","130.223583"
"折多地区集会施設","鹿児島県阿久根市多田26-5","32.057248","130.225392"
"牛之浜区集落センター","鹿児島県阿久根市大川10676","31.974231","130.210329"
"旧大川中学校・大川小学校屋内運動場","鹿児島県阿久根市大川8250","31.951431","130.219844"
"阿久根市立鶴川内中学校","鹿児島県阿久根市鶴川内10300","32.044052","130.240287"
"鶴川内地区集会施設","鹿児島県阿久根市鶴川内5033-11","32.03177","130.240155"
"阿久根市山村開発センター","鹿児島県阿久根市鶴川内6614-9","31.985048","130.280463"
"阿久根市立田代小学校","鹿児島県阿久根市鶴川内7257","32.009832","130.271606"
"阿久根市立阿久根中学校","鹿児島県阿久根市波留5529","32.013122","130.200355"
"脇本地区公民館隼人分館","鹿児島県阿久根市脇本12047-1","32.123653","130.212455"
"脇本地区公民館","鹿児島県阿久根市脇本7363","32.077094","130.201667"
"阿久根市立三笠中学校","鹿児島県阿久根市脇本7877","32.080913","130.201036"
"阿久根市立脇本小学校","鹿児島県阿久根市脇本8060","32.081169","130.194795"
"永池公園","鹿児島県姶良市永池町11","31.715198","130.613106"
"山田小学校","鹿児島県姶良市下名1018","31.771467","130.612167"
"山田校区コミュニティ協議会事務所","鹿児島県姶良市下名1073-4","31.772087","130.612495"
"山田地区公民館","鹿児島県姶良市下名1188","31.773499","130.614206"
"山田中学校","鹿児島県姶良市下名977","31.770702","130.61106"
"柁城小学校","鹿児島県姶良市加治木町仮屋町248","31.742076","130.664206"
"錦江小学校","鹿児島県姶良市加治木町錦江74","31.737012","130.65933"
"竜門小学校","鹿児島県姶良市加治木町小山田1363","31.764487","130.675323"
"竜門陶芸・健康の里「陶夢ランド」","鹿児島県姶良市加治木町小山田1583-1","31.76248","130.670296"
"加治木工業高校","鹿児島県姶良市加治木町新富町131","31.741505","130.669479"
"天神公園","鹿児島県姶良市加治木町諏訪町11","31.737383","130.668022"
"姶良・伊佐地域振興局本庁舎本館","鹿児島県姶良市加治木町諏訪町12","31.737603","130.669212"
"永原小校区公民館","鹿児島県姶良市加治木町西別府2490","31.765748","130.65117"
"高岡公園","鹿児島県姶良市加治木町西別府2944","31.756688","130.655401"
"永原小学校","鹿児島県姶良市加治木町西別府594","31.764232","130.650863"
"中野地区多目的集会施設","鹿児島県姶良市加治木町日木山1175-5","31.752532","130.686429"
"加治木中学校","鹿児島県姶良市加治木町反土2162","31.74704","130.663767"
"加治木小学校","鹿児島県姶良市加治木町反土2955","31.742509","130.655909"
"辺川地区多目的集会施設","鹿児島県姶良市加治木町辺川801","31.793427","130.659548"
"加治木保健センター","鹿児島県姶良市加治木町本町253","31.739084","130.661615"
"加治木福祉センター","鹿児島県姶良市加治木町本町393","31.739271","130.666543"
"タイヨー西加治木店","鹿児島県姶良市加治木町木田159-2","31.735667","130.656021"
"加治木特別支援学校","鹿児島県姶良市加治木町木田1784","31.728961","130.643357"
"姶良市消防本部","鹿児島県姶良市加治木町木田2040-1","31.734078","130.642781"
"木田自興館","鹿児島県姶良市加治木町木田3409-4","31.747066","130.651061"
"文化会館「加音ホール」","鹿児島県姶良市加治木町木田5348-185","31.730269","130.654629"
"田園パークホスピタル","鹿児島県姶良市蒲生町下久徳462-1","31.755895","130.586409"
"下久徳地区いきいき交流センター","鹿児島県姶良市蒲生町下久徳544-2","31.754691","130.585704"
"蒲生高校","鹿児島県姶良市蒲生町下久徳848-2","31.758084","130.588434"
"久末地区公民館","鹿児島県姶良市蒲生町久末1304","31.756253","130.557267"
"迫地区いきいき交流センター","鹿児島県姶良市蒲生町久末18-6","31.759345","130.56983"
"漆の里「万来館」","鹿児島県姶良市蒲生町漆301-1","31.824806","130.5592"
"漆小学校","鹿児島県姶良市蒲生町漆317","31.824483","130.558047"
"蒲生小学校","鹿児島県姶良市蒲生町上久徳2252","31.764871","130.570426"
"八幡公園","鹿児島県姶良市蒲生町上久徳2271","31.766536","130.56834"
"中央Ａ地区いきいき交流センター","鹿児島県姶良市蒲生町上久徳2516","31.761407","130.574063"
"川東地区いきいき交流センター","鹿児島県姶良市蒲生町上久徳320-2","31.762757","130.578786"
"小川内地区いきいき交流センター","鹿児島県姶良市蒲生町西浦4187-2","31.799489","130.558329"
"西浦小学校","鹿児島県姶良市蒲生町西浦815","31.800786","130.532373"
"姶良市温泉センター「くすの湯」","鹿児島県姶良市蒲生町白男1504","31.771949","130.541004"
"新留地区公民館","鹿児島県姶良市蒲生町白男2834-2","31.783661","130.528907"
"大楠運動公園多目的屋内運動場","鹿児島県姶良市蒲生町白男293-1","31.76435","130.567732"
"蒲生高齢者福祉センター","鹿児島県姶良市蒲生町白男347","31.760594","130.567153"
"結の郷「大山館」","鹿児島県姶良市蒲生町白男5548-1","31.747888","130.50423"
"米丸いきいき交流センター","鹿児島県姶良市蒲生町米丸1618-1","31.780398","130.567133"
"蒲生中学校","鹿児島県姶良市蒲生町北10","31.764161","130.565329"
"スポレク広場「陣ヶ丘」","鹿児島県姶良市蒲生町北2232","31.766952","130.56507"
"蒲生体育館","鹿児島県姶良市蒲生町北24-1","31.764177","130.564187"
"姶良市役所２号館","鹿児島県姶良市宮島町33-1","31.727921","130.627207"
"宮島西公園","鹿児島県姶良市宮島町37-1","31.726746","130.626893"
"三叉コミュニティセンター","鹿児島県姶良市寺師818-3","31.758988","130.60255"
"松原地区公民館","鹿児島県姶良市松原町1-16-2","31.719439","130.628438"
"松原なぎさ小学校","鹿児島県姶良市松原町1-23-1","31.719422","130.630728"
"松原たいこ公園","鹿児島県姶良市松原町2-22-1","31.721429","130.633087"
"上名地区農村振興センター","鹿児島県姶良市上名2683-2","31.782486","130.624185"
"上名村づくり活性センター","鹿児島県姶良市上名303-5","31.783724","130.62094"
"姶良ニュータウン北公園","鹿児島県姶良市西姶良","31.734688","130.600849"
"西姶良小学校","鹿児島県姶良市西姶良1-37-1","31.728189","130.603789"
"姶良ニュータウン中央公園","鹿児島県姶良市西姶良2-21-1","31.731818","130.59958"
"西宮島公園","鹿児島県姶良市西宮島町7-2","31.725733","130.621345"
"県立姶良高等技術専門校","鹿児島県姶良市西餅田1120","31.73248","130.621826"
"帖佐中学校","鹿児島県姶良市西餅田1586","31.740301","130.623502"
"三郷台公園","鹿児島県姶良市西餅田1777-388","31.738902","130.617561"
"青葉台公園","鹿児島県姶良市西餅田1970-73","31.735494","130.6154"
"イオンタウン姶良","鹿児島県姶良市西餅田264-1","31.73222","130.626485"
"姶良小学校","鹿児島県姶良市西餅田2726","31.723053","130.61918"
"姶良高齢者福祉センター","鹿児島県姶良市西餅田3311","31.717394","130.620728"
"働く女性の家","鹿児島県姶良市西餅田3311-1","31.716914","130.621139"
"中央図書館","鹿児島県姶良市西餅田489-3","31.727577","130.625577"
"姶良公民館","鹿児島県姶良市西餅田589","31.731523","130.630374"
"船津公園","鹿児島県姶良市船津1536","31.746785","130.604493"
"三船小学校","鹿児島県姶良市増田399","31.754938","130.600842"
"姶良塩入団地","鹿児島県姶良市東餅田1215-1","31.725086","130.639473"
"グラード姶良店","鹿児島県姶良市東餅田2372-1","31.726144","130.628715"
"建昌小学校","鹿児島県姶良市東餅田2405","31.727268","130.630172"
"帖佐小学校","鹿児島県姶良市鍋倉663","31.743144","130.628316"
"姶良市総合運動公園","鹿児島県姶良市平松2392","31.72478","130.601078"
"ヤマト運輸（株）鹿児島主幹支店","鹿児島県姶良市平松3455","31.719148","130.600727"
"タイヨー重富店","鹿児島県姶良市平松3675-1","31.716301","130.605042"
"重富公園","鹿児島県姶良市平松5076-1","31.712539","130.598293"
"重富小学校","鹿児島県姶良市平松5636","31.706047","130.604194"
"白銀公園","鹿児島県姶良市平松5693-1","31.704606","130.607448"
"重富地区公民館","鹿児島県姶良市平松6252","31.712348","130.608431"
"重富中学校","鹿児島県姶良市平松7092","31.7135","130.615845"
"えぼし館","鹿児島県姶良市北山2659-1","31.858917","130.601895"
"北山小学校","鹿児島県姶良市北山3783","31.821455","130.600931"
"姶良生活改善センター","鹿児島県姶良市北山849-3","31.820414","130.599957"
"郷土芸能等「伝承館」","鹿児島県姶良市北山852-1","31.821497","130.600191"
"木津志出張所","鹿児島県姶良市木津志1844-2","31.821093","130.582189"
"脇元地区公民館","鹿児島県姶良市脇元158","31.703154","130.612628"
"旧大口南中学校校庭","鹿児島県伊佐市大口下殿1678-10","32.022654","130.596146"
"羽月小学校校庭","鹿児島県伊佐市大口下殿531","32.043022","130.591926"
"牛尾小学校校庭","鹿児島県伊佐市大口牛尾298-1","32.088669","130.606505"
"布計地区多目的集会施設広場","鹿児島県伊佐市大口山野3195-1","32.166252","130.596848"
"山野小学校校庭","鹿児島県伊佐市大口山野4334","32.101735","130.575436"
"旧山野西小学校校庭","鹿児島県伊佐市大口小川内573-99","32.133171","130.511291"
"針持小学校校庭","鹿児島県伊佐市大口針持4275-2","31.98254","130.580059"
"曽木小学校校庭","鹿児島県伊佐市大口曽木1753","32.005015","130.601955"
"羽月西小学校校庭","鹿児島県伊佐市大口田代277-2","32.030732","130.541801"
"旧羽月北小学校校庭","鹿児島県伊佐市大口白木1354-37","32.060561","130.527666"
"平出水小学校校庭","鹿児島県伊佐市大口平出水901","32.085308","130.570804"
"大口東小学校校庭","鹿児島県伊佐市大口目丸1286-2","32.059678","130.632976"
"大口小学校校庭","鹿児島県伊佐市大口里1859","32.057471","130.614687"
"湯之尾小学校校庭","鹿児島県伊佐市菱刈川北2463","31.986553","130.662038"
"菱刈小学校校庭","鹿児島県伊佐市菱刈前目2013","32.012529","130.641254"
"菱刈中学校校庭","鹿児島県伊佐市菱刈前目2697","31.998281","130.650257"
"田中小学校校庭","鹿児島県伊佐市菱刈田中1011","32.039134","130.643233"
"南永小学校校庭","鹿児島県伊佐市菱刈南浦1002-5","31.94945","130.659547"
"本城小学校校庭","鹿児島県伊佐市菱刈南浦3449","31.989316","130.6317"
"総合体育館","鹿児島県伊仙町3071","27.688436","128.942451"
"保健福祉会館","鹿児島県伊仙町阿権1542-1","27.709121","128.926253"
"阿権小学校","鹿児島県伊仙町阿権1562","27.708889","128.926359"
"生活館","鹿児島県伊仙町阿三1168-2","27.688122","128.930083"
"生活館","鹿児島県伊仙町阿三2056","27.695361","128.930083"
"鹿浦小学校","鹿児島県伊仙町阿三2206-5","27.691113","128.919781"
"営農センター","鹿児島県伊仙町伊仙1237-2","27.671957","128.941963"
"中央公民館","鹿児島県伊仙町伊仙1842","27.67365","128.937319"
"伊仙小学校","鹿児島県伊仙町伊仙2085","27.673255","128.936482"
"ほーらい館","鹿児島県伊仙町伊仙2575-2","27.673501","128.935177"
"伊仙中学校","鹿児島県伊仙町伊仙2635","27.675935","128.933822"
"未来館","鹿児島県伊仙町伊仙2712","27.672073","128.933023"
"公民館","鹿児島県伊仙町伊仙3508","27.678803","128.930594"
"南西糖業入口・町道","鹿児島県伊仙町伊仙3717","27.677159","128.922029"
"生活館","鹿児島県伊仙町喜念34-1","27.685025","128.992363"
"生活館","鹿児島県伊仙町犬田布1503","27.713048","128.892478"
"犬田布小学校","鹿児島県伊仙町犬田布271","27.713187","128.908382"
"集会場","鹿児島県伊仙町犬田布286-1","27.714482","128.908642"
"犬田布中学校","鹿児島県伊仙町犬田布327","27.711689","128.909053"
"前泊港入口・町道","鹿児島県伊仙町犬田布539","27.709096","128.897492"
"西公民館","鹿児島県伊仙町犬田布778","27.716214","128.909677"
"生活館","鹿児島県伊仙町古里203","27.673947","128.955306"
"面縄駐在所前・町道","鹿児島県伊仙町古里53-8","27.671582","128.960783"
"営農センター","鹿児島県伊仙町佐弁40-7","27.681406","128.987689"
"青少年会館","鹿児島県伊仙町崎原1254-3","27.724137","128.904766"
"営農センター","鹿児島県伊仙町崎原126","27.729241","128.915838"
"生活館","鹿児島県伊仙町糸木名110","27.724759","128.925169"
"糸木名小学校","鹿児島県伊仙町糸木名722","27.733153","128.923773"
"保健福祉館","鹿児島県伊仙町糸木名845-3","27.734484","128.922569"
"青少年会館","鹿児島県伊仙町小島637-2","27.743172","128.910023"
"営農センター","鹿児島県伊仙町中山442-3","27.710968","128.955406"
"馬根小学校","鹿児島県伊仙町馬根475","27.71336","128.948449"
"営農センター","鹿児島県伊仙町八重竿110","27.723125","128.940546"
"東公民館","鹿児島県伊仙町面縄1977","27.676104","128.970303"
"面縄中学校","鹿児島県伊仙町面縄2196","27.673767","128.971051"
"青少年会館","鹿児島県伊仙町面縄2252-1","27.672332","128.969632"
"面縄小学校北側・農道","鹿児島県伊仙町面縄671","27.673342","128.965031"
"上面縄生活館","鹿児島県伊仙町面縄77","27.679266","128.964094"
"町道（木之香バス停付近）","鹿児島県伊仙町木之香171","27.703617","128.907634"
"生活館","鹿児島県伊仙町木之香562-1","27.711177","128.91635"
"西目手久公民館","鹿児島県伊仙町目手久1758","27.680895","128.978401"
"青少年会館","鹿児島県伊仙町目手久410","27.68408","128.980833"
"阿室小中学校","鹿児島県宇検村阿室195","28.256631","129.200229"
"阿室小中学校体育館","鹿児島県宇検村阿室195","28.25648","129.199392"
"芦検公民館","鹿児島県宇検村芦検517-3","28.287175","129.269346"
"宇検防災会館","鹿児島県宇検村宇検544-2","28.295518","129.22919"
"久志小中学校","鹿児島県宇検村久志2","28.286723","129.233159"
"久志小中学校体育館","鹿児島県宇検村久志2","28.287101","129.233325"
"佐念公民館","鹿児島県宇検村佐念134","28.263074","129.236845"
"須古公民館","鹿児島県宇検村須古472-5","28.272245","129.293942"
"生勝公民館","鹿児島県宇検村生勝181-2","28.285411","129.24348"
"田検保育所","鹿児島県宇検村田検102-3","28.284725","129.290471"
"田検中学校体育館","鹿児島県宇検村田検191","28.285646","129.290834"
"田検中学校","鹿児島県宇検村田検191","28.285865","129.290067"
"田検小学校","鹿児島県宇検村田検37","28.285324","129.292894"
"石良公民館","鹿児島県宇検村湯湾1640-8","28.269981","129.311712"
"宇検村地域福祉センター","鹿児島県宇検村湯湾2937-87","28.274235","129.295701"
"宇検村総合体育館","鹿児島県宇検村湯湾2943","28.276139","129.298374"
"宇検診療所","鹿児島県宇検村湯湾37","28.279059","129.294952"
"湯湾会館","鹿児島県宇検村湯湾712-9","28.278815","129.296214"
"湯湾生活館","鹿児島県宇検村湯湾722","28.279965","129.295939"
"役場庁舎会議室","鹿児島県宇検村湯湾915","28.280716","129.297278"
"部連公民館","鹿児島県宇検村部連622-7","28.260905","129.273676"
"平田公民館","鹿児島県宇検村平田59","28.253807","129.20469"
"名柄小中学校体育館","鹿児島県宇検村名柄1263","28.252629","129.249304"
"名柄小中学校","鹿児島県宇検村名柄1263","28.252203","129.24998"
"蒲生崎観光公園","鹿児島県奄美市笠利町屋仁1551","28.497587","129.651104"
"緑が丘小学校","鹿児島県奄美市笠利町喜瀬1570","28.415105","129.656241"
"宇宿農道２５号線（泰氏宅周辺）","鹿児島県奄美市笠利町大字宇宿2592-2","28.4536","129.717508"
"市道蒲生崎線（川上方面）","鹿児島県奄美市笠利町大字屋仁1707","28.489149","129.656536"
"外金久厳島神社","鹿児島県奄美市笠利町大字外金久139-2","28.458983","129.674201"
"市道赤木名・笠利線（笠利方面）","鹿児島県奄美市笠利町大字外金久338-3","28.462504","129.679484"
"三鳥屋（津田氏宅）","鹿児島県奄美市笠利町大字外金久812-2","28.470533","129.669831"
"市道蒲生崎線（赤木名方面）","鹿児島県奄美市笠利町大字外金久７７２先","28.477097","129.664901"
"笠利中学校","鹿児島県奄美市笠利町大字笠利1924","28.490145","129.691292"
"川上石油店","鹿児島県奄美市笠利町大字笠利989","28.484636","129.694027"
"国道５８号（手花部方面）","鹿児島県奄美市笠利町大字喜瀬","28.434494","129.661871"
"喜瀬２市営団地喜瀬２","鹿児島県奄美市笠利町大字喜瀬235","28.422446","129.656091"
"手花部田","鹿児島県奄美市笠利町大字喜瀬2771","28.428247","129.662101"
"市道手花部・打田原線（前肥田方面）","鹿児島県奄美市笠利町大字喜瀬3402-5","28.455612","129.654265"
"鯨浜地区（裏山）","鹿児島県奄美市笠利町大字喜瀬３１３１先","28.446261","129.652508"
"打田原崎原地区（裏山）","鹿児島県奄美市笠利町大字喜瀬３６６７－１先","28.46398","129.651569"
"国道５８号（龍郷町方面）","鹿児島県奄美市笠利町大字喜瀬９４８－１先","28.425224","129.645315"
"佐仁厳島神社","鹿児島県奄美市笠利町大字佐仁2735","28.514174","129.672141"
"楠野地区（裏山）","鹿児島県奄美市笠利町大字佐仁１８１先","28.507171","129.666343"
"市道佐仁・用岬線","鹿児島県奄美市笠利町大字佐仁２９９９先","28.524832","129.680349"
"国道５８号（喜瀬方面）","鹿児島県奄美市笠利町大字手花部2761-1","28.436591","129.662955"
"市道手花部・打田原線（打田原方面）","鹿児島県奄美市笠利町大字手花部2983-5","28.455241","129.655421"
"国道５８号（赤木名方面）","鹿児島県奄美市笠利町大字手花部605-1","28.444712","129.673548"
"前肥田墓地周辺","鹿児島県奄美市笠利町大字手花部３１０５先","28.448429","129.659393"
"須野ダム","鹿児島県奄美市笠利町大字須野2539","28.473699","129.69918"
"奄美市歴史民俗資料館","鹿児島県奄美市笠利町大字須野670","28.471552","129.713442"
"市道節田１４号線（上部）","鹿児島県奄美市笠利町大字節田2266-1","28.41967","129.691837"
"市道手花部・節田線及び農道節田・土浜線交叉周辺","鹿児島県奄美市笠利町大字節田830","28.422311","129.687137"
"市道川上・笠利線（笠利方面）","鹿児島県奄美市笠利町大字川上829-2","28.484234","129.673701"
"徳州会　笠利病院","鹿児島県奄美市笠利町大字中金久120","28.453581","129.676508"
"菅原神社","鹿児島県奄美市笠利町大字中金久83","28.455411","129.67663"
"国道５８号（手花部方面）","鹿児島県奄美市笠利町大字中金久５９７－２先","28.446467","129.673374"
"市道平・土浜線","鹿児島県奄美市笠利町大字平1058","28.415792","129.673358"
"平公民館","鹿児島県奄美市笠利町大字平1874-3","28.426813","129.679222"
"市道東部線","鹿児島県奄美市笠利町大字辺留1071","28.497631","129.690913"
"太陽が丘運動公園","鹿児島県奄美市笠利町大字万屋1164-1","28.44345","129.697488"
"前田氏宅","鹿児島県奄美市笠利町大字万屋２９１先","28.446448","129.708704"
"県道佐仁・万屋・赤木名線（佐仁方面）","鹿児島県奄美市笠利町大字用６０６－１先","28.508016","129.68624"
"旧市道神の子１号線","鹿児島県奄美市笠利町大字用安1465-1","28.405145","129.646159"
"市道喜瀬・用安線","鹿児島県奄美市笠利町大字用安1831","28.407968","129.654331"
"秋葉神社","鹿児島県奄美市笠利町大字里273-1","28.453075","129.679958"
"市道赤木名・和野線","鹿児島県奄美市笠利町大字和野1258-1","28.428592","129.697313"
"市道大塔線","鹿児島県奄美市住用町見里チャ水958","28.283862","129.44161"
"林道滝行線","鹿児島県奄美市住用町山間カズラ勝821","28.24598","129.408105"
"林道山間支線","鹿児島県奄美市住用町山間戸玉５４８－ロ","28.234079","129.426898"
"市道山間市線","鹿児島県奄美市住用町山間持寄470-1","28.231992","129.430817"
"市道青久線","鹿児島県奄美市住用町市青久1722","28.201406","129.438025"
"市小中学校裏畑","鹿児島県奄美市住用町市中里62","28.227589","129.454144"
"林道住用中央東線","鹿児島県奄美市住用町市白畑1072","28.220692","129.448144"
"市道和瀬城線","鹿児島県奄美市住用町城小和瀬1306","28.298248","129.465266"
"林道城線","鹿児島県奄美市住用町城池田34-1","28.297621","129.45849"
"東城小中学校裏山","鹿児島県奄美市住用町摺勝610","28.294984","129.443378"
"森田邸裏山","鹿児島県奄美市住用町摺勝736","28.297283","129.441642"
"市道三太郎線","鹿児島県奄美市住用町石原立篭15","28.264489","129.41041"
"川内集落裏畑","鹿児島県奄美市住用町川内82","28.306693","129.432297"
"山間集落高千穂神社","鹿児島県奄美市住用町大字山間135","28.241823","129.414377"
"市道三太郎線","鹿児島県奄美市住用町東仲間桂勝山1028","28.289857","129.434057"
"中役勝公民館裏山","鹿児島県奄美市住用町役勝192","28.252","129.380505"
"住用中学校裏山","鹿児島県奄美市住用町役勝27","28.255587","129.399485"
"上役勝集落墓地前","鹿児島県奄美市住用町役勝296-25","28.234177","129.372439"
"去勝地区農道横","鹿児島県奄美市住用町役勝去勝117","28.255642","129.387685"
"旧役勝浄水場","鹿児島県奄美市住用町役勝池畑259-12","28.243697","129.372935"
"新和瀬トンネル前広場","鹿児島県奄美市住用町和瀬山地660","28.300426","129.477947"
"旧和瀬浄水場","鹿児島県奄美市住用町和瀬仲山５５７－甲","28.295455","129.476309"
"小浜町１１・１２・１３番地内","鹿児島県奄美市小浜町11","28.38255","129.504016"
"教会（芦花部）","鹿児島県奄美市名瀬芦花部1233","28.440536","129.542695"
