"施設名","所在地","緯度","経度"
"桜舞館小学校","福岡県みやま市高田町舞鶴257-1","33.119495","130.518509"
"旧山川南部小学校","福岡県みやま市山川町重冨121","33.107391","130.52973"
"山川中学校","福岡県みやま市山川町尾野1690","33.123502","130.516078"
"山川市民センター","福岡県みやま市山川町尾野1706-2","33.122157","130.51606"
"旧山川東部小学校","福岡県みやま市山川町尾野1943-1","33.132221","130.512433"
"げんきかん","福岡県みやま市山川町立山1234-1","33.123801","130.518288"
"瀬高小学校","福岡県みやま市瀬高町下庄1373","33.158943","130.475555"
"瀬高中学校","福岡県みやま市瀬高町下庄1885","33.153816","130.478955"
"みやま市総合市民センター","福岡県みやま市瀬高町下庄792-1","33.153362","130.475021"
"旧上庄小学校","福岡県みやま市瀬高町上庄1259","33.159737","130.46585"
"山門高等学校（体育館）","福岡県みやま市瀬高町上庄1730-1","33.161282","130.468034"
"山門高校体育館","福岡県みやま市瀬高町上庄1730-1","33.160496","130.467277"
"南小学校","福岡県みやま市瀬高町太神1318","33.135418","130.467408"
"大江小学校","福岡県みやま市瀬高町大江1726","33.145161","130.484854"
"清水小学校","福岡県みやま市瀬高町大草1596-1","33.153818","130.507022"
"清水公民館","福岡県みやま市瀬高町大草2594","33.153679","130.50531"
"水上小学校","福岡県みやま市瀬高町長田3228-2","33.176153","130.514472"
"東山中学校","福岡県みやま市瀬高町長田3360","33.171239","130.509123"
"旧本郷小学校","福岡県みやま市瀬高町本郷1314","33.168384","130.486384"
"花美坂区公民館","福岡県芦屋町花美坂35-4","33.903447","130.675302"
"東町区公民館","福岡県芦屋町祇園町1569-65","33.889088","130.673561"
"幸町区公民館","福岡県芦屋町幸町2464-2","33.895228","130.661126"
"江川台区公民館","福岡県芦屋町江川台12-338","33.893525","130.681523"
"高浜町区公民館","福岡県芦屋町高浜町3043-7","33.889271","130.669065"
"雁木区公民館","福岡県芦屋町山鹿2107","33.896933","130.667867"
"山鹿公民館","福岡県芦屋町山鹿2862","33.901029","130.666954"
"正門町区公民館","福岡県芦屋町正門町2868-4","33.890669","130.663215"
"市場区公民館","福岡県芦屋町西浜町2170-1","33.896718","130.662977"
"浜崎区公民館","福岡県芦屋町西浜町2354-57","33.896999","130.660768"
"船頭町区公民館","福岡県芦屋町船頭町1832","33.893114","130.668487"
"芦屋中央公園","福岡県芦屋町船頭町8-54","33.891657","130.667882"
"粟屋区公民館","福岡県芦屋町大字芦屋1155-1","33.873536","130.651936"
"大城区公民館","福岡県芦屋町大字芦屋881","33.872959","130.658613"
"柏原区公民館","福岡県芦屋町大字山鹿1119-2","33.906391","130.664106"
"大君区公民館","福岡県芦屋町大字山鹿129-1","33.898371","130.676057"
"正津ケ浜区公民館","福岡県芦屋町大字山鹿1415-2","33.907366","130.670338"
"元町区公民館","福岡県芦屋町大字山鹿1753-1","33.899501","130.667957"
"万町区公民館","福岡県芦屋町大字山鹿1874","33.899011","130.666807"
"浦区公民館","福岡県芦屋町大字山鹿2257-1","33.899463","130.665074"
"はまゆう区公民館","福岡県芦屋町大字山鹿535-22","33.910626","130.671927"
"三軒屋区公民館","福岡県芦屋町大字山鹿93-2","33.897964","130.671009"
"田屋区公民館","福岡県芦屋町大字山鹿965-3","33.909387","130.668706"
"芦屋町武道館","福岡県芦屋町中ノ浜10-13","33.892853","130.666518"
"芦屋町民会館","福岡県芦屋町中ノ浜11-6","33.892472","130.667477"
"芦屋町小体育館","福岡県芦屋町中ノ浜12-23","33.892299","130.666446"
"金屋区公民館","福岡県芦屋町中ノ浜2006-1","33.895049","130.664902"
"中ノ浜区公民館","福岡県芦屋町中ノ浜3790","33.893022","130.667077"
"白浜町区公民館","福岡県芦屋町白浜町2745-10","33.891984","130.660658"
"浜口町区公民館","福岡県芦屋町浜口町3891","33.882868","130.669318"
"芦屋東公民館","福岡県芦屋町緑ケ丘4-22","33.884869","130.668498"
"室木小学校（校舎）","福岡県鞍手町大字室木1290","33.759623","130.66282"
"室木小学校（体育館）","福岡県鞍手町大字室木1290","33.759231","130.663388"
"室木小学校（グラウンド）","福岡県鞍手町大字室木1290","33.759895","130.663126"
"鞍手町立体育館","福岡県鞍手町大字小牧2104-1","33.791127","130.693557"
"鞍手町中央公民館","福岡県鞍手町大字小牧2105","33.791748","130.693267"
"鞍手町立武道館","福岡県鞍手町大字小牧2105","33.791604","130.693954"
"鞍手中学校（体育館）","福岡県鞍手町大字小牧2122-1","33.788408","130.694659"
"鞍手中学校（グラウンド）","福岡県鞍手町大字小牧2122-1","33.789451","130.694112"
"鞍手中学校（校舎）","福岡県鞍手町大字小牧2122-1","33.788791","130.695818"
"鞍手町民グラウンド","福岡県鞍手町大字小牧2226","33.791033","130.692302"
"新延小学校（体育館）","福岡県鞍手町大字新延1511","33.790292","130.65948"
"新延小学校（グラウンド）","福岡県鞍手町大字新延1511","33.790435","130.658815"
"新延小学校（校舎）","福岡県鞍手町大字新延1511","33.790779","130.659014"
"鞍手町総合福祉センター","福岡県鞍手町大字新延414-1","33.781756","130.668197"
"西川小学校（体育館）","福岡県鞍手町大字新北1081","33.771016","130.670618"
"西川小学校（グラウンド）","福岡県鞍手町大字新北1081","33.770686","130.670929"
"西川小学校（校舎）","福岡県鞍手町大字新北1081","33.771065","130.670044"
"旧鞍手南中学校（体育館）","福岡県鞍手町大字新北993-1","33.771592","130.67168"
"旧鞍手南中学校（校舎）","福岡県鞍手町大字新北993-1","33.771668","130.670956"
"剣南小学校（校舎）","福岡県鞍手町大字中山2213-1","33.78798","130.691981"
"剣南小学校（体育館）","福岡県鞍手町大字中山2213-1","33.78771","130.691385"
"剣南小学校（グラウンド）","福岡県鞍手町大字中山2213-1","33.788325","130.691583"
"鞍手公園","福岡県鞍手町大字中山2802-7","33.788374","130.683307"
"剣北小学校（グラウンド）","福岡県鞍手町大字中山3266","33.790397","130.679461"
"剣北小学校（校舎）","福岡県鞍手町大字中山3266","33.790829","130.678699"
"剣北小学校（体育館）","福岡県鞍手町大字中山3266","33.790357","130.678651"
"旧鞍手北中学校（体育館）","福岡県鞍手町大字中山3923-315","33.795521","130.678381"
"旧鞍手北中学校（グラウンド）","福岡県鞍手町大字中山3923-315","33.796136","130.678585"
"古月保育所","福岡県鞍手町大字木月111-1","33.807772","130.677323"
"古月小学校（校舎）","福岡県鞍手町大字木月1149","33.811993","130.674421"
"古月小学校（体育館）","福岡県鞍手町大字木月1149","33.811561","130.674075"
"古月小学校（グラウンド）","福岡県鞍手町大字木月1149","33.811642","130.673517"
"旧豊翔館（グラウンド）","福岡県鞍手町大字木月2406","33.811205","130.669132"
"旧豊翔館（校舎）","福岡県鞍手町大字木月2406","33.810605","130.669033"
"旧豊翔館（体育館）","福岡県鞍手町大字木月2406","33.810392","130.668853"
"浮洲公園野球場","福岡県鞍手町大字木月578","33.819179","130.674444"
"飛岳北公園","福岡県宇美町とびたけ2-1556-300","33.568648","130.533063"
"ひばりが丘北公園","福岡県宇美町ひばりが丘2-316-12","33.566875","130.491018"
"宇美南中学校（グラウンド）","福岡県宇美町ゆりが丘1-1-1","33.557086","130.526839"
"総合スポーツ公園","福岡県宇美町ゆりが丘1-2-1","33.557073","130.528898"
"宇美小学校（グラウンド）","福岡県宇美町宇美3-9-1","33.568361","130.506093"
"宇美中学校（グラウンド）","福岡県宇美町宇美5-4-1","33.566503","130.510743"
"宇美東小学校（グラウンド）","福岡県宇美町宇美東3-7-1","33.568428","130.530013"
"ちびっこ運動広場","福岡県宇美町貴船1-840-1","33.559628","130.514679"
"原田小学校（グラウンド）","福岡県宇美町原田3-1-1","33.556604","130.522413"
"寺浦運動広場","福岡県宇美町原田3-1017-8","33.555397","130.522805"
"原田公園","福岡県宇美町原田3-1057-44","33.555102","130.525187"
"深町公園","福岡県宇美町光正寺2-4485-2","33.575306","130.50158"
"桜原小学校（グラウンド）","福岡県宇美町桜原1-1-1","33.573711","130.519899"
"新成公園","福岡県宇美町若草1-3370-167","33.562559","130.524115"
"宇美東中学校（グラウンド）","福岡県宇美町若草2-1-1","33.568092","130.524116"
"原の前スポーツ公園","福岡県宇美町障子岳南2-20-1","33.56261","130.5399"
"井野小学校（グラウンド）","福岡県宇美町大字井野419-9","33.56709","130.496961"
"井野公園","福岡県宇美町大字井野字熊山５５５－４外","33.565172","130.500264"
"一本松公園","福岡県宇美町大字宇美1271-20","33.560386","130.550325"
"林崎運動公園多目的広場","福岡県宇美町平和1-4977-2","33.575079","130.515049"
"宇美公園","福岡県宇美町明神坂1-4684-1","33.572759","130.51033"
"おんがみらいテラス","福岡県遠賀町遠賀川1-1-2","33.847008","130.672943"
"遠賀川公民館","福岡県遠賀町遠賀川2-6-35","33.847487","130.670405"
"新町公民館","福岡県遠賀町遠賀川3-32-1","33.851499","130.671443"
"旧停公民館","福岡県遠賀町旧停2-1-8","33.848713","130.675901"
"広渡公民館","福岡県遠賀町広渡1-1748-1","33.852888","130.676004"
"中央区公民館","福岡県遠賀町広渡1-20-7","33.853584","130.673594"
"若葉台公民館","福岡県遠賀町若葉台2-7","33.824716","130.652644"
"松の本公民館","福岡県遠賀町松の本4-6-1","33.856776","130.668616"
"遠賀南学童保育所","福岡県遠賀町浅木2-2-1","33.83462","130.665979"
"東和苑公民館","福岡県遠賀町浅木2-22-7","33.83177","130.666328"
"ふれあい広場","福岡県遠賀町浅木2-2405-1","33.834127","130.665836"
"浅木小学校（体育館）","福岡県遠賀町浅木2-3-7","33.833963","130.667459"
"浅木小学校　校舎","福岡県遠賀町浅木2-3-7","33.834221","130.667526"
"浅木公民館","福岡県遠賀町浅木2-30-14","33.826884","130.666846"
"遠賀町ふれあいの里","福岡県遠賀町浅木2-31-1","33.832896","130.665556"
"障害者支援センターさくら","福岡県遠賀町浅木3-18-33","33.823886","130.668882"
"第３遠賀北学童保育所","福岡県遠賀町大字鬼津1028-2","33.86079","130.665041"
"遠賀北学童保育所","福岡県遠賀町大字鬼津1031-1","33.860692","130.66489"
"島門小学校（体育館）","福岡県遠賀町大字鬼津1058","33.859707","130.665283"
"島門小学校　校舎","福岡県遠賀町大字鬼津1058","33.859678","130.666054"
"鬼津公民館","福岡県遠賀町大字鬼津1845-8","33.867014","130.661574"
"遠賀体育センター","福岡県遠賀町大字広渡1412-2","33.846008","130.680649"
"遠賀郡消防署","福岡県遠賀町大字広渡1639","33.849885","130.679607"
"広渡学童保育所","福岡県遠賀町大字広渡1930","33.854816","130.673508"
"第２広渡学童保育所","福岡県遠賀町大字広渡1930","33.854816","130.673508"
"広渡小学校　校舎","福岡県遠賀町大字広渡1930","33.854816","130.673508"
"広渡小学校（体育館）","福岡県遠賀町大字広渡1930","33.854569","130.67425"
"広渡防災広場","福岡県遠賀町大字広渡1951","33.855087","130.674366"
"遠賀コミュニティーセンター","福岡県遠賀町大字広渡23-6","33.846125","130.680072"
"相撲場","福岡県遠賀町大字広渡24-6","33.846182","130.677727"
"道官集会所","福岡県遠賀町大字広渡2456","33.866457","130.676466"
"今古賀中央公園","福岡県遠賀町大字今古賀235-2","33.844862","130.663911"
"遠賀町役場　車庫棟","福岡県遠賀町大字今古賀513","33.848442","130.668365"
"遠賀町中央公民館","福岡県遠賀町大字今古賀513","33.8489","130.668266"
"遠賀町立図書館","福岡県遠賀町大字今古賀513","33.849388","130.669133"
"今古賀ポケットパーク","福岡県遠賀町大字今古賀513","33.848726","130.668676"
"今古賀イベント・交流広場","福岡県遠賀町大字今古賀528-1","33.849267","130.666741"
"今古賀公民館","福岡県遠賀町大字今古賀548","33.848116","130.664626"
"若松公民館","福岡県遠賀町大字若松2316-1","33.866974","130.669939"
"上別府公民館","福岡県遠賀町大字上別府1625","33.834044","130.660117"
"遠賀高校（体育館）","福岡県遠賀町大字上別府2110","33.837205","130.649709"
"遠賀南中学校（体育館）","福岡県遠賀町大字上別府652","33.833517","130.66145"
"遠賀南中学校（武道場）","福岡県遠賀町大字上別府652","33.832943","130.661728"
"遠賀南中学校　校舎","福岡県遠賀町大字上別府652","33.833641","130.662434"
"遠賀霊園管理事務所","福岡県遠賀町大字虫生津1714-1","33.819435","130.655246"
"虫生津公民館","福岡県遠賀町大字虫生津705-1","33.824824","130.66119"
"遠賀川漕艇場","福岡県遠賀町大字島津339-1","33.866848","130.676073"
"島津公民館","福岡県遠賀町大字島津634","33.875045","130.672253"
"尾崎公民館","福岡県遠賀町大字尾崎859","33.858644","130.650679"
"遠賀中学校第１体育館","福岡県遠賀町大字別府200","33.848459","130.656652"
"遠賀中学校　校舎","福岡県遠賀町大字別府200","33.847946","130.65657"
"千代丸公民館","福岡県遠賀町大字別府2470-2","33.842925","130.652359"
"別府公民館","福岡県遠賀町大字別府3207","33.846909","130.659683"
"別府運動広場","福岡県遠賀町大字別府4085","33.852266","130.655956"
"木守公民館","福岡県遠賀町大字木守1586-1","33.839966","130.666403"
"老良公民館","福岡県遠賀町大字老良326","33.834286","130.686146"
"老良記念碑広場","福岡県遠賀町大字老良350-6","33.835539","130.687081"
"緑ヶ丘公民館","福岡県遠賀町虫生津南15-11","33.82052","130.665196"
"遠賀町民体育館","福岡県遠賀町田園2-3-1","33.856511","130.655501"
"田園公民館","福岡県遠賀町田園2-3-1","33.856395","130.655614"
"緑光苑公民館","福岡県遠賀町島門11-2","33.858055","130.663147"
"芙蓉公民館","福岡県遠賀町芙蓉1-8-1","33.8213","130.660411"
"海老津小学校（グラウンド）","福岡県岡垣町海老津1-21-1","33.841419","130.61609"
"吉木小学校（グラウンド）","福岡県岡垣町吉木西1-17-5","33.857601","130.603999"
"内浦小学校（グラウンド）","福岡県岡垣町大字原865","33.876586","130.574316"
"戸切小学校（グラウンド）","福岡県岡垣町大字戸切1181-9","33.839406","130.634931"
"おかがき総合福祉保健センターいこいの里（屋外）","福岡県岡垣町大字高倉598-1","33.848481","130.603916"
"松ヶ台グラウンド","福岡県岡垣町大字野間796-5","33.859405","130.616866"
"町民総合グラウンド","福岡県岡垣町中央台6-204-2","33.845439","130.616508"
"山田小学校（グラウンド）","福岡県岡垣町東山田1-16-1","33.848615","130.628644"
"岡垣サンリーアイ（ふれあい広場）","福岡県岡垣町野間1-2-1","33.851001","130.61068"
"岡垣中学校（グラウンド）","福岡県岡垣町野間3-1-1","33.855467","130.61221"
"稲築才田日吉児童遊園","福岡県嘉麻市稲築才田239-1","33.58059","130.733793"
"うすい人権啓発センターあかつき","福岡県嘉麻市下臼井1012-2","33.574778","130.703385"
"碓井グラウンド","福岡県嘉麻市下臼井1041","33.573814","130.703479"
"碓井地区公民館","福岡県嘉麻市下臼井1050-19","33.574869","130.702834"
"碓井新道児童遊園　跨線橋横","福岡県嘉麻市下臼井1072-3","33.574693","130.701323"
"碓井下臼井西児童遊園　堤ヶ谷","福岡県嘉麻市下臼井1091-1","33.577432","130.704031"
"碓井南ヶ丘児童遊園　集会所前","福岡県嘉麻市下臼井1270-2","33.579088","130.702303"
"碓井下臼井東部児童遊園　東部公民館前","福岡県嘉麻市下臼井25-3","33.572283","130.716048"
"碓井下臼井東児童遊園","福岡県嘉麻市下臼井892-3","33.570281","130.706428"
"山田長野児童遊園","福岡県嘉麻市下山田190-4","33.570953","130.758099"
"山田中学校","福岡県嘉麻市下山田2","33.565587","130.760162"
"山田望が丘第一公園","福岡県嘉麻市下山田34-12","33.564163","130.758312"
"下山田小学校","福岡県嘉麻市下山田341","33.575828","130.753402"
"下山田小学校白馬ホール","福岡県嘉麻市下山田354-1","33.575078","130.75416"
"山田下山田（山下）公園","福岡県嘉麻市下山田457-1","33.572952","130.753959"
"山田日吉児童遊園","福岡県嘉麻市下山田844-1","33.571179","130.743367"
"はせ一里館","福岡県嘉麻市嘉穂才田1579-25","33.542395","130.692889"
"稲築鴨生駅跡公園","福岡県嘉麻市鴨生1081-5","33.606513","130.7322"
"稲築別田児童遊園","福岡県嘉麻市鴨生120-52","33.608345","130.732327"
"稲築なつきヶ丘団地児童遊園","福岡県嘉麻市鴨生122-41","33.608467","130.734493"
"稲築鴨生町団地内児童遊園","福岡県嘉麻市鴨生156-110","33.61303","130.734607"
"稲築大界ポケット広場","福岡県嘉麻市鴨生156-162","33.613434","130.736225"
"稲築鴨生児童遊園","福岡県嘉麻市鴨生179-1","33.610799","130.733593"
"ふるさと交流館「なつきの湯」","福岡県嘉麻市鴨生24-10","33.603247","130.735049"
"地域子育て支援センター（鴨生保育所内併設）","福岡県嘉麻市鴨生29-53","33.603445","130.735776"
"嘉穂特別支援学校","福岡県嘉麻市鴨生328-1","33.603487","130.728799"
"稲築枝坂児童遊園","福岡県嘉麻市鴨生367-74","33.60145","130.728702"
"稲築鴨生公園","福岡県嘉麻市鴨生418-6","33.605188","130.724249"
"稲築武道館","福岡県嘉麻市鴨生435-1","33.605744","130.723147"
"稲築下鴨生駅前広場","福岡県嘉麻市鴨生864-110","33.614712","130.727964"
"稲築白門第二児童遊園","福岡県嘉麻市鴨生880-16","33.614396","130.722505"
"稲築白門第一児童遊園","福岡県嘉麻市鴨生880-4","33.612421","130.723616"
"稲築保健センター","福岡県嘉麻市岩﨑1143-3","33.598415","130.717646"
"稲築地区公民館","福岡県嘉麻市岩崎1141","33.598169","130.717285"
"稲築志耕館高等学校","福岡県嘉麻市岩崎1318-1","33.597928","130.712075"
"稲築新屋敷児童遊園","福岡県嘉麻市岩崎263-1","33.593589","130.725346"
"稲築野球場","福岡県嘉麻市岩崎61","33.589804","130.729638"
"なつき文化ホール","福岡県嘉麻市岩崎63-8","33.588626","130.728697"
"宮野グラウンド","福岡県嘉麻市宮吉533-1","33.522062","130.77032"
"嘉穂地区公民館宮野分館","福岡県嘉麻市宮吉538-1","33.522679","130.76984"
"嘉穂牛隈交通公園","福岡県嘉麻市牛隈1961-10","33.566205","130.726976"
"下牛隈公民館","福岡県嘉麻市牛隈2058-1","33.56901","130.725838"
"牛隈小学校","福岡県嘉麻市牛隈2470-8","33.572085","130.724934"
"嘉穂第二児童館","福岡県嘉麻市牛隈2534-7","33.571879","130.722502"
"熊ヶ畑小学校","福岡県嘉麻市熊ヶ畑2128","33.541018","130.783099"
"山田活性化センター","福岡県嘉麻市熊ヶ畑2141-1","33.541637","130.785972"
"山田地区公民館熊ヶ畑分館","福岡県嘉麻市熊ヶ畑2173-1","33.540952","130.785961"
"碓井塚田児童遊園　塚田集会所横","福岡県嘉麻市光代219","33.567647","130.719997"
"稲築楠木児童遊園","福岡県嘉麻市口春467-10","33.607638","130.714749"
"稲築口春児童遊園","福岡県嘉麻市口春502-1","33.605971","130.712435"
"稲築西義務教育学校","福岡県嘉麻市口春629","33.602743","130.716719"
"稲築新山野児童遊園","福岡県嘉麻市口春709-68","33.603175","130.710403"
"稲築藤田児童遊園","福岡県嘉麻市山野1000-2","33.616607","130.703129"
"稲築樋渡児童遊園","福岡県嘉麻市山野1119-1","33.618893","130.702211"
"稲築福寿台児童遊園","福岡県嘉麻市山野135-88","33.615462","130.722855"
"稲築山野児童遊園","福岡県嘉麻市山野1353-1","33.613249","130.705298"
"稲築文化ふれあい伝承館","福岡県嘉麻市山野1619-4","33.611742","130.710378"
"稲築田中児童遊園","福岡県嘉麻市山野1709-7","33.611973","130.712528"
"稲築山野運動公園","福岡県嘉麻市山野2009-1","33.608895","130.709116"
"稲築次郎五郎児童遊園","福岡県嘉麻市山野2148-1","33.6128","130.701046"
"稲築次郎五郎広場","福岡県嘉麻市山野2163-12","33.611022","130.702125"
"稲築ひまわり団地児童遊園","福岡県嘉麻市山野2373-118","33.600416","130.707129"
"稲築山野ポケット公園","福岡県嘉麻市山野632-16","33.6155","130.708805"
"稲築漆生工場団地内公園","福岡県嘉麻市漆生1111-17","33.58386","130.729792"
"稲築漆生東児童遊園","福岡県嘉麻市漆生1270-18","33.588646","130.723962"
"稲築二川町児童遊園","福岡県嘉麻市漆生1362-1","33.591364","130.72222"
"稲築漆生駅跡公園","福岡県嘉麻市漆生1482-3","33.59049","130.72119"
"漆生児童公園","福岡県嘉麻市漆生1575-2","33.589377","130.719291"
"稲築東西浦児童遊園","福岡県嘉麻市漆生2305-38","33.591718","130.709548"
"稲築沖出児童遊園","福岡県嘉麻市漆生528-15","33.57878","130.72006"
"稲築嘉麻児童遊園","福岡県嘉麻市漆生598-1","33.583154","130.721694"
"稲築阿弥陀ヶ峯児童遊園","福岡県嘉麻市漆生898-3","33.584754","130.723369"
"碓井上臼井上児童遊園","福岡県嘉麻市上臼井1510-3","33.558251","130.705274"
"碓井笹原児童遊園　笹原集会所前","福岡県嘉麻市上臼井1942-1","33.551322","130.708183"
"碓井上臼井東児童遊園　上臼井東第２集会所","福岡県嘉麻市上臼井287-3","33.563627","130.715008"
"碓井上臼井東児童遊園　納骨堂横","福岡県嘉麻市上臼井395-1","33.561535","130.713919"
"碓井住民センター（大ホール）","福岡県嘉麻市上臼井446-1","33.563443","130.711386"
"碓井野球場","福岡県嘉麻市上臼井775","33.562097","130.708836"
"碓井義務教育学校","福岡県嘉麻市上臼井868","33.557793","130.706824"
"山田筑紫児童遊園","福岡県嘉麻市上山田","33.560202","130.787633"
"山田猪ノ鼻児童遊園","福岡県嘉麻市上山田1051","33.567364","130.767942"
"山田昭和児童遊園","福岡県嘉麻市上山田1188-2","33.565956","130.763184"
"山田中央児童遊園","福岡県嘉麻市上山田1218-1","33.564107","130.762699"
"山田望が丘第二公園","福岡県嘉麻市上山田1250-108","33.563684","130.761614"
"山田原町児童遊園","福岡県嘉麻市上山田1290-43","33.557856","130.75438"
"山田サワラテ緑道公園","福岡県嘉麻市上山田1324-3","33.559712","130.764256"
"山田生涯学習館","福岡県嘉麻市上山田1347-10","33.558529","130.765099"
"山田尾浦児童遊園","福岡県嘉麻市上山田150-1","33.553916","130.776627"
"山田百々谷公園","福岡県嘉麻市上山田1607-9","33.547676","130.768677"
"サルビアパーク","福岡県嘉麻市上山田352","33.558227","130.768988"
"山田市民公園","福岡県嘉麻市上山田381-45","33.561249","130.766227"
"山田市民センター","福岡県嘉麻市上山田451-3","33.562824","130.765781"
"山田友愛グラウンド","福岡県嘉麻市上山田490-3","33.561863","130.767919"
"上山田小学校","福岡県嘉麻市上山田502-36","33.560254","130.76963"
"山田鶴谷住宅団地内公園","福岡県嘉麻市上山田528-56","33.559791","130.773709"
"山田鶴谷住宅団地児童遊園","福岡県嘉麻市上山田528-59","33.559429","130.773553"
"山田小富士児童遊園","福岡県嘉麻市上山田812-108","33.563247","130.774415"
"嘉穂総合運動公園　嘉穂陸上競技場","福岡県嘉麻市上西郷1482-1","33.543136","130.727972"
"嘉穂総合体育館","福岡県嘉麻市上西郷1482-1","33.542477","130.727052"
"嘉穂中学校","福岡県嘉麻市上西郷376","33.543636","130.735578"
"碓井西郷児童遊園","福岡県嘉麻市西郷756-2","33.55937","130.720826"
"碓井光代橋公園","福岡県嘉麻市西郷881-1","33.562891","130.716412"
"碓井出川児童遊園　出川団地内","福岡県嘉麻市西郷986-2","33.559169","130.716115"
"千手グラウンド","福岡県嘉麻市千手1253-1","33.526486","130.713417"
"嘉穂地区公民館千手分館","福岡県嘉麻市千手1776-1","33.528123","130.713621"
"泉河内グラウンド","福岡県嘉麻市泉河内617-1","33.538123","130.679434"
"嘉穂福祉センター","福岡県嘉麻市大隈町1183-1","33.54451","130.742702"
"嘉穂小学校","福岡県嘉麻市大隈町1215","33.54255","130.741147"
"夢サイトかほ","福岡県嘉麻市大隈町1228-1","33.543598","130.742166"
"嘉穂野球場","福岡県嘉麻市大隈町659","33.550634","130.74475"
"嘉穂隣保館","福岡県嘉麻市大隈町722","33.550385","130.743144"
"旧大隈小学校グラウンド","福岡県嘉麻市大隈町724","33.549641","130.74294"
"大隈体育館","福岡県嘉麻市大隈町724","33.55016","130.74301"
"足白農泊施設","福岡県嘉麻市馬見587","33.522623","130.75094"
"碓井飯田児童遊園","福岡県嘉麻市飯田302-2","33.569318","130.701702"
"碓井熊本児童遊園　納骨堂前","福岡県嘉麻市飯田462","33.569249","130.698768"
"稲築宮地児童遊園","福岡県嘉麻市平1039","33.595443","130.735829"
