14．緑区,,"令和6年4月1日現在
名古屋市が設置した都市公園",,
1.都市公園,,,,
No.,名　　称,所　　在　　地,"面積
（ha）","開園
年度"
90,鳴丘公園,緑区鳴丘二丁目,0.17 ,S61
91,幕山公園,緑区有松町大字桶狭間幕山、字牛毛廻間,0.07 ,S61
92,旭高根公園,緑区万場山一丁目,0.31 ,S61
93,青山公園,緑区青山一丁目,0.27 ,S62
94,旭万場山公園,緑区万場山二丁目,0.33 ,S62
95,幕山北公園,緑区有松町大字桶狭間字幕山,0.03 ,S62
96,緑黒石第一公園,緑区桃山三丁目,0.70 ,S62
97,螺貝公園,緑区相川三丁目,2.50 ,S62
98,長坂公園,緑区青山四丁目,0.14 ,S63
99,東丘公園,緑区太子二丁目,0.31 ,H1
100,六田公園,緑区六田二丁目、鳴海町字七双子,1.02 ,H1
101,神沢公園,緑区神沢二丁目,0.24 ,H1
102,滝の水公園,緑区篠の風三丁目,4.11 ,H1
103,乗鞍北公園,緑区乗鞍一丁目,0.03 ,H1
104,篠の風中央公園,緑区篠ノ風二丁目,0.68 ,H1
105,大高台公園,緑区大高台二丁目,0.44 ,H1
106,大清水公園,緑区大清水五丁目,0.06 ,H1
107,上汐田公園,緑区鳴海町字上汐田,0.06 ,H1
108,武路公園,緑区桶狭間北二丁目,0.13 ,H1
109,桶狭間古戦場公園,緑区桶狭間北三丁目,0.32 ,H1
110,鶴が沢東公園,緑区鶴が沢二丁目,0.32 ,H1
111,鶴が沢西公園,緑区鶴が沢一丁目,0.21 ,H1
112,徳重公園,緑区徳重五丁目,0.68 ,H1
113,通曲南公園,緑区徳重四丁目,0.29 ,H1
114,扇川緑道,"緑区若田一丁目、若田二丁目、相原郷二丁目、
　　鳥澄二丁目、尾崎山一丁目、鶴が沢一丁目、
　　徳重一丁目、徳重五丁目、曽根一丁目、
　　曽根二丁目、鳴海町字相原町、鴻仏目二丁目、
　　亀が洞一丁目、兵庫一丁目、横吹町、
　　藤塚一丁目、藤塚二丁目、平手南一丁目、
　　平手南二丁目、篭山三丁目、砂田一丁目、
　　砂田二丁目、大清水一丁目、大清水二丁目、
　　水広一丁目",6.03 ,H1
115,野末公園,緑区野末町,0.27 ,H1
116,新海池公園,緑区鹿山一丁目、鳴海町字池上,7.11 ,H2
