"施設名","所在地","緯度","経度"
"県営上道団地３階廊下","鳥取県境港市上道町3353-5","35.537047","133.229578"
"市営上道団地２～４階（通路等の共用部分）","鳥取県境港市上道町3563","35.537543","133.226457"
"ダイソー境港店２階","鳥取県境港市上道町433-1","35.54028","133.237289"
"ホテルエリアワン境港　２階－８階","鳥取県境港市新屋町3268","35.512606","133.250608"
"市営第二夕顔団地　２～４階（通路等の共用部分）","鳥取県境港市誠道町162","35.515232","133.236075"
"旧誠道小学校　２階、３階","鳥取県境港市誠道町2062","35.518168","133.236059"
"旧誠道小学校　校庭","鳥取県境港市誠道町2062","35.517508","133.236156"
"旧誠道小学校　教室等","鳥取県境港市誠道町2062","35.518127","133.236088"
"誠道小学校　体育館","鳥取県境港市誠道町2062","35.517906","133.236628"
"さかい幸朋苑２～４階","鳥取県境港市誠道町2083","35.518705","133.235687"
"誠道公民館　２階","鳥取県境港市誠道町220-3","35.514113","133.23681"
"誠道公民館　集会室","鳥取県境港市誠道町220-3","35.514004","133.236757"
"合同宿舎誠道住宅２～５階（階段、踊り場）","鳥取県境港市誠道町224-2","35.513942","133.235145"
"県営誠道団地３階廊下","鳥取県境港市誠道町229","35.513277","133.236444"
"薮田公園","鳥取県境港市誠道町60","35.516188","133.23417"
"市営第二夕顔団地　２～４階（通路等の共用部分）","鳥取県境港市誠道町94-4","35.515859","133.235794"
"みなとさかい交流館２～４階、屋上","鳥取県境港市大正町215","35.545362","133.2228"
"境港海陸運送（株）　２階","鳥取県境港市大正町43","35.545618","133.224199"
"フジッコフーズ（株）３階大会議室","鳥取県境港市竹内団地271","35.518538","133.252736"
"（株）上組境港物流センター２～４階","鳥取県境港市竹内団地76","35.524312","133.249553"
"夢みなと緑地","鳥取県境港市竹内団地２外","35.518254","133.25513"
"余子駅前公園","鳥取県境港市竹内町1513-1","35.520496","133.237605"
"第二中学校　２階、３階","鳥取県境港市竹内町2438","35.521252","133.230788"
"第二中学校　校庭","鳥取県境港市竹内町2438","35.520252","133.231179"
"第二中学校　教室等","鳥取県境港市竹内町2438","35.520803","133.230616"
"第二中学校　体育館","鳥取県境港市竹内町2438","35.521161","133.231378"
"余子小学校　２階、３階","鳥取県境港市竹内町3117","35.525121","133.239577"
"余子小学校　校庭","鳥取県境港市竹内町3117","35.52513","133.238686"
"余子小学校　教室等","鳥取県境港市竹内町3117","35.525396","133.239724"
"余子小学校　体育館","鳥取県境港市竹内町3117","35.524994","133.239426"
"余子公民館　集会室等部屋","鳥取県境港市竹内町393-2","35.524881","133.241407"
"余子公民館　２階以上（廊下含む）","鳥取県境港市竹内町393-2","35.52503","133.24138"
"余子公民館","鳥取県境港市竹内町393-2","35.524977","133.241348"
"こども支援センター　園庭","鳥取県境港市竹内町550-2","35.519753","133.244332"
"境港総合技術高等学校校庭","鳥取県境港市竹内町925","35.525268","133.237106"
"境港総合技術高等学校体育館","鳥取県境港市竹内町925","35.525459","133.237736"
"境港総合技術高等学校２階、３階","鳥取県境港市竹内町925","35.526124","133.237841"
"中野地区緑地","鳥取県境港市中野町","35.52941","133.244439"
"あがりみち保育園　園庭","鳥取県境港市中野町168","35.535106","133.24005"
"境港市民体育館２階","鳥取県境港市中野町1900","35.531748","133.227529"
"境港市民体育館","鳥取県境港市中野町1900","35.531589","133.227216"
"文化ホール屋上","鳥取県境港市中野町2050","35.533372","133.226465"
"清掃センター管理棟２階","鳥取県境港市中野町2080","35.533194","133.225562"
"中野西公園","鳥取県境港市中野町5339","35.53254","133.231537"
"わたり保育園　園庭","鳥取県境港市渡町1342-1","35.517787","133.212491"
"渡公民館　２階","鳥取県境港市渡町1356-1","35.518392","133.21406"
"渡公民館　集会室","鳥取県境港市渡町1356-1","35.518222","133.214049"
"市営渡団地２～４階（通路等の共用部分）","鳥取県境港市渡町1363-3","35.517599","133.214776"
"ビレッジハウス境港第三（２階通路等の共用部分）","鳥取県境港市渡町1370-3","35.517304","133.21369"
"高尾山分屯基地渡宿舎２～４階（通路等の共用部分）","鳥取県境港市渡町1866-1","35.520494","133.217252"
"鳥取西部農協境港支所２階","鳥取県境港市渡町1897","35.519381","133.216207"
"山陰アシックス工業（株）　３階","鳥取県境港市渡町2900","35.523844","133.212389"
"渡小学校　教室等","鳥取県境港市渡町901","35.516702","133.218408"
"渡小学校　２階、３階","鳥取県境港市渡町901","35.516859","133.218896"
"渡小学校　校庭","鳥取県境港市渡町901","35.516392","133.218886"
"渡小学校　体育館","鳥取県境港市渡町901","35.517004","133.219433"
"日ノ出公園","鳥取県境港市日ノ出町58-1","35.545379","133.231472"
"市場医院２階、３階、屋上","鳥取県境港市馬場崎町177","35.539912","133.22868"
"下ノ川二号公園","鳥取県境港市馬場崎町190","35.54052","133.226417"
"いきいきケアホーム境港３階食堂","鳥取県境港市馬場崎町312","35.538673","133.228947"
"中浜小学校　教室等","鳥取県境港市麦垣町432","35.509008","133.249332"
"中浜小学校　体育館","鳥取県境港市麦垣町432","35.50858","133.250523"
"中浜小学校　校庭","鳥取県境港市麦垣町432","35.508371","133.249836"
"中浜小学校　２階、３階","鳥取県境港市麦垣町432","35.508746","133.250646"
"県営美保団地３階廊下","鳥取県境港市美保町274-31","35.517956","133.245892"
"合同宿舎美保住宅２～３階（階段、踊り場）","鳥取県境港市美保町309-8","35.517704","133.245125"
"県営住宅高松団地１・２　（３階以上の階段室）","鳥取県境港市美保町541-4","35.519058","133.244772"
"鳥取県済生会境港総合病院外来棟２階会議室、周辺廊下","鳥取県境港市米川町44","35.5397","133.221843"
"境公民館　集会室","鳥取県境港市湊町1","35.54347","133.232058"
"境公民館　２階、３階","鳥取県境港市湊町1","35.543513","133.232289"
"境小学校　教室等部屋","鳥取県境港市湊町27","35.543269","133.231507"
"境小学校　体育館","鳥取県境港市湊町27","35.542719","133.232237"
"境小学校　校庭","鳥取県境港市湊町27","35.542444","133.231593"
"境小学校　２階、３階","鳥取県境港市湊町27","35.542932","133.231448"
"認定こども園　美哉幼稚園　びさい保育園　２階、屋上","鳥取県境港市明治町175","35.543106","133.229043"
"共和水産株式会社　造機部弥生工場","鳥取県境港市弥生町110","35.541622","133.216792"
"弥生公園","鳥取県境港市弥生町124","35.542149","133.218405"
"堀田石油株式会社本社２階（廊下、会議室）、屋上","鳥取県境港市弥生町206","35.542587","133.218204"
"県営住宅弥生団地１・２・３　（３階の階段室）","鳥取県境港市弥生町213","35.543587","133.220515"
"弥生地区緑地","鳥取県境港市弥生町２１－１外","35.543744","133.21925"
"県営夕日ヶ丘団地ＡＥ棟３階廊下","鳥取県境港市夕日ケ丘1-187","35.503285","133.224712"
"市民スポーツ広場","鳥取県境港市夕日ケ丘1-4133-9","35.503326","133.221966"
"リサイクルセンター２階","鳥取県境港市夕日ケ丘2-119-6","35.505525","133.220382"
"親水公園高台","鳥取県境港市夕日ケ丘2-209","35.506806","133.220032"
"鳥取県済生会地域ケアセンター２階食堂談話室","鳥取県境港市蓮池町78-1","35.539414","133.223694"
"逢束子供広場","鳥取県琴浦町逢束","35.50437","133.701956"
"トライアル琴浦店駐車場","鳥取県琴浦町逢束1273","35.50282","133.696216"
"ＴＣＣ本局舎","鳥取県琴浦町逢束806","35.503289","133.70398"
"浦安地区公民館","鳥取県琴浦町浦安152-3","35.493442","133.692894"
"浦安団地集会所","鳥取県琴浦町下伊勢300-1","35.497449","133.699455"
"東伯文化センター","鳥取県琴浦町下伊勢355-5","35.497571","133.697237"
"コスモス琴浦店駐車場","鳥取県琴浦町丸尾116-1","35.503498","133.689463"
"宮木研修集会施設","鳥取県琴浦町宮木184-5","35.467355","133.632382"
"以西地区公民館","鳥取県琴浦町宮木207","35.46587","133.630943"
"古布庄地区公民館","鳥取県琴浦町古長186-1","35.428705","133.665261"
"緑団地集会所","鳥取県琴浦町光468","35.500644","133.623609"
"国実研修集会施設","鳥取県琴浦町高岡291","35.457747","133.630497"
"大熊研修集会施設","鳥取県琴浦町高岡440-1","35.459092","133.628453"
"成美地区公民館","鳥取県琴浦町佐崎12-1","35.497756","133.62675"
"三本杉ふるさと分校","鳥取県琴浦町三本杉1129-1","35.405781","133.642258"
"農村集落多目的施設","鳥取県琴浦町山川644-1","35.434702","133.613642"
"山川農業構造改善センター","鳥取県琴浦町山川983","35.453957","133.622879"
"桜ヶ丘地区会館","鳥取県琴浦町出上12-13","35.503738","133.635697"
"東桜ヶ丘地区会館","鳥取県琴浦町出上12-41","35.505254","133.636347"
"赤碕文化センター","鳥取県琴浦町出上230-1","35.502869","133.627518"
"東山団地集会所","鳥取県琴浦町出上39-1","35.501212","133.632856"
"若松組・みなとガーデン駐車場","鳥取県琴浦町松谷5","35.508499","133.655758"
"松ヶ丘集会所","鳥取県琴浦町松谷564-165","35.495515","133.644927"
"上伊勢団地集会所","鳥取県琴浦町上伊勢40-1","35.491303","133.699599"
"松ヶ谷墓地","鳥取県琴浦町赤碕","35.50949","133.652743"
"旧母子寮跡地","鳥取県琴浦町赤碕","35.515032","133.640918"
"琴浦町役場分庁舎","鳥取県琴浦町赤碕1140-1","35.515262","133.638194"
"赤碕地区公民館","鳥取県琴浦町赤碕1547-5","35.513463","133.649574"
"上野集会所","鳥取県琴浦町赤碕1865-44","35.508111","133.633761"
"赤碕ふれあい交流会館","鳥取県琴浦町赤碕1880-112","35.50594","133.633855"
"赤碕小学校校庭","鳥取県琴浦町赤碕264","35.512223","133.648934"
"倉坂多目的集会所","鳥取県琴浦町倉坂532","35.467648","133.672518"
"城山団地集会所","鳥取県琴浦町太一垣10-3","35.499243","133.623517"
"上郷地区公民館","鳥取県琴浦町大杉547","35.457233","133.677257"
"大父研修集会施設","鳥取県琴浦町大父243-8","35.440967","133.628888"
"平田ヶ平研修集会施設","鳥取県琴浦町大父741","35.430375","133.621917"
"大父木地研修集会施設","鳥取県琴浦町大父861-1","35.42388","133.621001"
"竹内研修集会施設","鳥取県琴浦町竹内330","35.477279","133.632405"
"二軒屋広場","鳥取県琴浦町槻下","35.5001","133.715275"
"白鳳館","鳥取県琴浦町槻下2268-1","35.48236","133.709894"
"東伯中学校（体育館）","鳥取県琴浦町徳万236","35.496378","133.694466"
"石見会館駐車場","鳥取県琴浦町徳万443","35.50419","133.692448"
"一里松団地集会所","鳥取県琴浦町八橋10-1","35.497816","133.684374"
"いない東伯店駐車場","鳥取県琴浦町八橋166-1","35.503459","133.683122"
"特別養護老人ホームみどり園","鳥取県琴浦町八橋1937","35.502341","133.664651"
"八橋地区公民館","鳥取県琴浦町八橋239-13","35.505432","133.681205"
"八橋小学校校庭","鳥取県琴浦町八橋705","35.501756","133.676122"
"ポート赤碕駐車場","鳥取県琴浦町別所255","35.506601","133.662882"
"船望台団地集会所","鳥取県琴浦町別所311","35.504526","133.658819"
"安田地区公民館","鳥取県琴浦町箆津437","35.512632","133.615939"
"下郷地区公民館","鳥取県琴浦町釛517","35.4702","133.695964"
"下安井スポーツ広場","鳥取県江府町大字下安井398-1","35.259232","133.460545"
"旧御机分校グランド","鳥取県江府町大字御机470","35.322885","133.556626"
"江府町役場","鳥取県江府町大字江尾1717-1","35.275799","133.479148"
"上の段広場","鳥取県江府町大字江尾1873-2","35.283489","133.486663"
"江府町防災情報センター","鳥取県江府町大字江尾1944-2","35.284189","133.488341"
"江尾駅前広場","鳥取県江府町大字江尾2076","35.28353","133.485164"
"江府町総合健康福祉センター","鳥取県江府町大字江尾2088-3","35.282296","133.484861"
"洲河崎山村広場","鳥取県江府町大字洲河崎318-2","35.26717","133.473026"
"奥大山学園ブナの森校舎グランド","鳥取県江府町大字小江尾62","35.289263","133.48489"
"旧米原分校グランド","鳥取県江府町大字大河原510","35.323007","133.523041"
"旧米沢小学校グランド","鳥取県江府町大字美用530","35.297952","133.52634"
"江府町防災基地","鳥取県江府町大字美用835-17","35.301484","133.532239"
"旧明倫小学校グランド","鳥取県江府町大字武庫960-1","35.264306","133.4795"
"尾之上原山村広場","鳥取県江府町大字俣野1679-1","35.267716","133.526247"
"日の詰運動公園","鳥取県江府町大字俣野1893-1","35.270033","133.531896"
"旧俣野小学校グランド","鳥取県江府町大字俣野690","35.267185","133.520956"
"みささこども園","鳥取県三朝町横手37-1","35.411836","133.883539"
"三朝町立福祉センター","鳥取県三朝町横手50-4","35.411672","133.882405"
"三朝町竹田公民館","鳥取県三朝町穴鴨168-1","35.327745","133.837104"
"竹田地区町民体育館","鳥取県三朝町穴鴨191-2","35.326963","133.838059"
"小鹿地区多目的研修会施設","鳥取県三朝町高橋167-3","35.387227","133.92189"
"三朝温泉観光商工センター","鳥取県三朝町三朝973-1","35.410253","133.892652"
"三朝町総合スポーツセンター","鳥取県三朝町山田214-1","35.413749","133.887161"
"みささ村公民館","鳥取県三朝町山田608","35.413811","133.886262"
"三朝町高勢公民館","鳥取県三朝町小河内978-2","35.370887","133.881312"
"三朝小学校体育館","鳥取県三朝町大瀬1170-1","35.406417","133.861121"
"三朝町総合文化ホール","鳥取県三朝町大瀬999-2","35.408504","133.862289"
"三徳地区多目的研修会施設","鳥取県三朝町片柴913","35.409748","133.912561"
"賀茂地区公民館","鳥取県三朝町本泉359-1","35.403859","133.860662"
"三朝中学校体育館","鳥取県三朝町本泉430","35.404366","133.860965"
"三朝町農林漁業者健康増進施設","鳥取県三朝町本泉430","35.404328","133.861426"
"賀茂保育園","鳥取県三朝町本泉916","35.405287","133.8597"
"旧若桜学園小学校つく米分校","鳥取県若桜町つく米120","35.356934","134.477674"
"寄来屋","鳥取県若桜町吉川101","35.271965","134.416427"
"地域福祉センター","鳥取県若桜町若桜1247-1","35.348258","134.393082"
"第２町民体育館","鳥取県若桜町若桜501","35.34408","134.395295"
"わかさこども園","鳥取県若桜町若桜732-2","35.342602","134.396364"
"若桜町公民館","鳥取県若桜町若桜757","35.341851","134.397174"
"ゆうゆうわかさ","鳥取県若桜町若桜772","35.34144","134.398386"
"若桜町ふれあい広場","鳥取県若桜町若桜773","35.341006","134.398303"
"第１町民体育館","鳥取県若桜町若桜788-3","35.34069","134.398988"
"若桜学園・校舎・体育館・校庭","鳥取県若桜町浅井289","35.335649","134.404849"
"旧池田小学校体育館・花の木広場","鳥取県若桜町中原326","35.292597","134.442154"
"倉吉スポーツセンター（合宿所）","鳥取県倉吉市葵町591-1","35.42847","133.827381"
"旧倉吉市社会福祉協議会跡地駐車場","鳥取県倉吉市葵町717-3","35.4293","133.826035"
"倉吉市西郷コミュニティセンター","鳥取県倉吉市下余戸118-1","35.435959","133.852736"
"あたごふれあい人権文化センター","鳥取県倉吉市鴨河内1818-2","35.390552","133.774904"
"倉吉市関金児童館","鳥取県倉吉市関金町関金宿200-1","35.367597","133.759174"
"倉吉市関金総合文化センター　（青年女性研修室）","鳥取県倉吉市関金町大鳥居193-1","35.369678","133.754001"
"倉吉市社コミュニティセンター","鳥取県倉吉市国分寺74-1","35.430036","133.790427"
"倉吉市成徳コミュニティセンター","鳥取県倉吉市住吉町77-1","35.431298","133.831371"
"倉吉市文化活動センター","鳥取県倉吉市住吉町77-1","35.431613","133.831339"
"倉吉市小鴨児童センター","鳥取県倉吉市小鴨568-2","35.410315","133.798309"
"倉吉市上小鴨コミュニティセンター","鳥取県倉吉市上古川216-3","35.398476","133.788958"
"倉吉市上灘コミュニティセンター（和室、会議室）","鳥取県倉吉市上灘町9-1","35.432186","133.84052"
"倉吉市高城児童センター","鳥取県倉吉市上福田1103","35.43069","133.74779"
"高城ふれあいセンター","鳥取県倉吉市上福田1105","35.430082","133.747486"
"倉吉市高城コミュニティセンター","鳥取県倉吉市上福田480","35.427601","133.749639"
"さわやか人権文化センター","鳥取県倉吉市上米積1074-1","35.424746","133.76046"
"倉吉市上米積児童センター","鳥取県倉吉市上米積788-3","35.417723","133.760675"
"倉吉市上北条コミュニティセンター","鳥取県倉吉市新田422-1","35.465469","133.83576"
"倉吉市農村環境改善センター","鳥取県倉吉市生田692-4","35.422554","133.804669"
"倉吉交流プラザ（２階）プレイルーム","鳥取県倉吉市駄経寺町187-1","35.432598","133.835911"
"倉吉市上井児童センター（プレイルーム）","鳥取県倉吉市大平町360-1","35.456079","133.848715"
"倉吉市上井コミュニティセンター（和室、会議室）","鳥取県倉吉市大平町360-1","35.4562","133.848717"
"倉吉市中央児童館　倉吉市人権文化センター","鳥取県倉吉市鍛冶町1-2971-2","35.429396","133.815538"
"倉吉市小鴨コミュニティセンター　やまびこ人権文化センター","鳥取県倉吉市中河原772-6","35.415073","133.803082"
"倉吉市灘手コミュニティセンター","鳥取県倉吉市尾原500","35.462126","133.77639"
"はばたき人権文化センター","鳥取県倉吉市福吉町2-1514-7","35.434187","133.813549"
"倉吉市明倫コミュニティセンター","鳥取県倉吉市福吉町2-1674","35.432661","133.811679"
"倉吉市北谷コミュニティセンター","鳥取県倉吉市福本226-1","35.410613","133.760905"
"中山活性化センター","鳥取県大山町羽田井1419-13","35.452674","133.593005"
"中山公民館","鳥取県大山町塩津368","35.520572","133.570553"
"庄内保育所　（敷地）","鳥取県大山町押平741-2","35.490744","133.479099"
"庄内保育所　（建物）","鳥取県大山町押平741-2","35.490925","133.479124"
"中山小学校　（体育館）","鳥取県大山町下甲1022","35.518751","133.573433"
"中山小学校　（グラウンド）","鳥取県大山町下甲1022","35.519013","133.574243"
"中山農業者トレーニングセンター","鳥取県大山町下甲1022-5","35.517729","133.573748"
"中山農村環境改善センター","鳥取県大山町下甲1120","35.524297","133.58423"
"中山中学校　（グラウンド）","鳥取県大山町下甲951-1","35.519755","133.578047"
"中山中学校　（体育館）","鳥取県大山町下甲951-1","35.520035","133.576931"
"夕陽の丘神田　（山香荘）","鳥取県大山町加茂2663","35.456588","133.53939"
"夕陽の丘神田　（多目的グラウンド）","鳥取県大山町加茂2663","35.457423","133.538677"
"教育研究所（旧庄内小学校校庭）","鳥取県大山町古御堂177","35.494284","133.477637"
"教育研究所（旧庄内小学校体育館）","鳥取県大山町古御堂177","35.49376","133.477788"
"御来屋漁村センター","鳥取県大山町御来屋1020","35.51152","133.494357"
"名和公民館","鳥取県大山町御来屋263-1","35.511137","133.496597"
"保健福祉センターなわ","鳥取県大山町御来屋467","35.506975","133.493596"
"大山農村運動広場","鳥取県大山町今在家611","35.439619","133.500829"
"大山農業者トレーニングセンター（体育館）","鳥取県大山町今在家611","35.440349","133.500164"
"大山農村環境改善センター","鳥取県大山町今在家611","35.440473","133.499744"
"大山小学校　（体育館）","鳥取県大山町佐摩340","35.445654","133.497179"
"大山グラウンド","鳥取県大山町佐摩869-1","35.446288","133.496333"
"こうれいコミュニティーセンター","鳥取県大山町妻木582-1","35.472595","133.443153"
"大山中学校　（体育館）","鳥取県大山町所子313","35.481001","133.464249"
"大山中学校　（グラウンド）","鳥取県大山町所子313","35.481529","133.463597"
"生活想像館","鳥取県大山町赤坂708","35.514586","133.579225"
"福祉センターなかやま","鳥取県大山町赤坂764","35.516047","133.580185"
"中山みどりの森保育園（建物）","鳥取県大山町赤坂767-2","35.516645","133.580217"
"中山みどりの森保育園（敷地）","鳥取県大山町赤坂767-2","35.516427","133.580298"
"赤松体育館","鳥取県大山町赤松928-2","35.415566","133.476844"
"大山総合体育館","鳥取県大山町大山145-13","35.400288","133.535711"
"博労座駐車場","鳥取県大山町大山36-1","35.395083","133.530721"
"人権交流センター","鳥取県大山町茶畑1077-3","35.480262","133.482616"
"中山ふれあいセンター","鳥取県大山町田中762-8","35.523794","133.590046"
"旧光徳小学校グラウンド","鳥取県大山町東坪515","35.518486","133.52133"
"光徳地区多目的研修施設","鳥取県大山町東坪532","35.517742","133.521842"
"中高ふれあい文化センター","鳥取県大山町平木297-1","35.47314","133.470548"
"大山公民館","鳥取県大山町末長269-1","35.48293","133.457012"
"大山きゃらぼく保育園（建物）","鳥取県大山町末長488-1","35.481118","133.460436"
"大山きゃらぼく保育園（敷地）","鳥取県大山町末長488-1","35.481013","133.460637"
"保健福祉センターだいせん","鳥取県大山町末長503","35.480954","133.459025"
"大山西小学校　（グラウンド）","鳥取県大山町末長81-1","35.481896","133.450705"
"大山西小学校　（体育館）","鳥取県大山町末長81-1","35.48135","133.451574"
"名和農業者トレーニングセンター","鳥取県大山町名和1247-1","35.495485","133.514042"
"名和小学校　（グラウンド）","鳥取県大山町名和610","35.50364","133.49884"
"名和小学校　（体育館）","鳥取県大山町名和610","35.502998","133.498872"
"名和さくらの丘保育園（敷地）","鳥取県大山町名和637","35.505007","133.497432"
"名和さくらの丘保育園（建物）","鳥取県大山町名和637","35.505033","133.497153"
"名和中学校　（グラウンド）","鳥取県大山町名和648","35.506852","133.496091"
"名和中学校　（体育館）","鳥取県大山町名和648","35.506406","133.496729"
"どんぐりの館","鳥取県智頭町芦津244","35.288612","134.305161"
"山形二地区公民館　（グラウンド）","鳥取県智頭町芦津45","35.293133","134.299572"
"宇波公民館","鳥取県智頭町宇波436-1","35.247443","134.16625"
"早野交流館","鳥取県智頭町奥本1208","35.203999","134.19883"
"栃本公民館","鳥取県智頭町奥本43-1","35.209816","134.203669"
"横田公民館","鳥取県智頭町横田70-1","35.235089","134.225005"
"河津原公民館","鳥取県智頭町河津原435","35.20953","134.176004"
"岩神公民館","鳥取県智頭町岩神290-1","35.268573","134.223832"
"郷原公民館","鳥取県智頭町郷原131-1","35.262163","134.273683"
"旧山形小学校　（グラウンド）","鳥取県智頭町郷原238","35.263963","134.276171"
"旧山形保育園　（園庭）","鳥取県智頭町郷原263-1","35.265202","134.27706"
"駒帰公民館","鳥取県智頭町駒帰1001","35.222418","134.317486"
