"施設名","所在地","緯度","経度"
"今町公民館","熊本県阿蘇市今町52-1","32.97024","131.072075"
"鷲の石公民館","熊本県阿蘇市山田1632-3","32.973881","131.100525"
"旧ＪＡ阿蘇尾ケ石支所","熊本県阿蘇市狩尾1456-1","32.946049","131.009005"
"狩尾１区公民館","熊本県阿蘇市狩尾503-4","32.956657","131.035472"
"尾ケ石東部体育館","熊本県阿蘇市狩尾675","32.952255","131.019001"
"狩尾２区公民館","熊本県阿蘇市狩尾682-5","32.951618","131.019441"
"山田体育館","熊本県阿蘇市小野田567-2","32.96996","131.089168"
"阿蘇草原保全活動センター","熊本県阿蘇市小里656-1","32.975825","131.052681"
"はな阿蘇美","熊本県阿蘇市小里781","32.976041","131.051049"
"旧深葉分校（校舎）","熊本県阿蘇市西湯浦1464-87","33.007824","130.975973"
"赤水公民館","熊本県阿蘇市赤水920-16","32.917735","130.995528"
"跡ケ瀬公民館","熊本県阿蘇市跡ケ瀬165-4","32.933975","131.005212"
"阿蘇西小学校体育館","熊本県阿蘇市的石1494","32.927342","131.001526"
"旧尾ケ石西部小学校跡","熊本県阿蘇市的石885-1","32.934096","130.993434"
"阿蘇内牧ファミリーパークあそ☆ビバ","熊本県阿蘇市内牧261-1","32.976064","131.04257"
"阿蘇体育館（武道場含む）","熊本県阿蘇市内牧267","32.976753","131.039857"
"阿蘇中学校体育館","熊本県阿蘇市内牧609","32.968051","131.037404"
"農村環境改善センター","熊本県阿蘇市内牧976-2","32.970303","131.0427"
"波野グラウンド","熊本県阿蘇市波野大字小園882","32.954729","131.219954"
"道の駅「波野」神楽苑","熊本県阿蘇市波野大字小地野1602","32.959886","131.19726"
"道の駅「波野」神楽苑（駐車場）","熊本県阿蘇市波野大字小地野1602","32.95974","131.197442"
"やすらぎ交流館","熊本県阿蘇市波野大字小地野663-1","32.956444","131.218939"
"郷土芸能伝承館","熊本県阿蘇市波野大字波野1502-4","32.916142","131.179846"
"波野保健福祉センター","熊本県阿蘇市波野大字波野2703","32.933314","131.231057"
"波野体育館","熊本県阿蘇市波野大字波野2709-1","32.932915","131.230583"
"波野小学校体育館","熊本県阿蘇市波野大字波野3742-1","32.940383","131.201136"
"波野中学校体育館","熊本県阿蘇市波野大字波野3748","32.940328","131.200703"
"農村婦人の家","熊本県阿蘇市波野大字波野872-5","32.908273","131.179444"
"阿蘇市コミュニティセンター","熊本県阿蘇市役犬原324-1","32.949991","131.095238"
"下井牟田地区ふれあいセンター","熊本県芦北町井牟田1234","32.395117","130.521914"
"上田浦地区社会教育センター","熊本県芦北町井牟田1800","32.391487","130.517623"
"上井牟田地区ふれあいセンター","熊本県芦北町井牟田601-1","32.399131","130.526693"
"海浦地区公民館","熊本県芦北町海浦1196-1","32.329791","130.484948"
"旧芦北幼稚園","熊本県芦北町海浦1315","32.327127","130.482062"
"小田浦福祉センター","熊本県芦北町小田浦1610-25","32.347271","130.502273"
"小田浦地区生涯学習センター（校舎）","熊本県芦北町小田浦3339","32.346903","130.500402"
"宮浦地区ふれあいセンター","熊本県芦北町小田浦781-2","32.350015","130.506166"
"女島活力推進センターゆめもやい","熊本県芦北町大字770-14","32.287126","130.475644"
"芦北町役場","熊本県芦北町大字芦北2015-1","32.29902","130.493116"
"県立芦北高等学校","熊本県芦北町大字乙千屋20-2","32.307254","130.50707"
"花岡高台","熊本県芦北町大字花岡1010-2","32.297599","130.510154"
"芦北町民総合センター","熊本県芦北町大字花岡1705-1","32.301695","130.500471"
"芦北町地域資源活用総合交流促進施設","熊本県芦北町大字花岡1705-1","32.301085","130.50037"
"佐敷中学校（校舎、体育館）","熊本県芦北町大字花岡496-2","32.299272","130.505829"
"丸米地区生涯学習センター（体育館）","熊本県芦北町大字丸山305-2","32.249376","130.529868"
"吉尾体育館","熊本県芦北町大字吉尾51","32.332314","130.595086"
"吉尾出張所","熊本県芦北町大字吉尾523-2","32.32892","130.58455"
"旧計石小学校（校舎、体育館）","熊本県芦北町大字計石2963","32.301672","130.478385"
"古石地区生涯学習センターみどりの里","熊本県芦北町大字古石391-2","32.216296","130.509641"
"佐敷城跡","熊本県芦北町大字佐敷49-2","32.303069","130.502639"
"大野小学校（校舎、体育館）","熊本県芦北町大字市野瀬1119","32.264091","130.56462"
"沖農村公園","熊本県芦北町大字女島3413","32.291534","130.467841"
"大岩公民館","熊本県芦北町大字大岩4495","32.346956","130.579943"
"内野小学校（校舎、体育館）","熊本県芦北町大字大川内602","32.245805","130.513912"
"大尼田地区生涯学習センター（校舎、体育館）","熊本県芦北町大字大尼田1645","32.321858","130.550939"
"大野地区構造改善センター","熊本県芦北町大字大野51-8","32.260413","130.563235"
"県立あしきた青少年の家","熊本県芦北町大字鶴木山","32.319648","130.469481"
"芦北海浜総合公園","熊本県芦北町大字鶴木山1400","32.320269","130.471999"
"町立公民館大野分館","熊本県芦北町大字天月1344-2","32.291067","130.582952"
"黒崎霊園","熊本県芦北町大字田浦町428-2","32.36202","130.501396"
"田浦支所（２階）","熊本県芦北町大字田浦町653","32.36389","130.5081"
"湯浦小学校（校舎、体育館）","熊本県芦北町大字湯浦1396","32.269579","130.498556"
"きずなの里","熊本県芦北町大字湯浦1439-1","32.271827","130.499615"
"芦北町多目的研修センター","熊本県芦北町大字湯浦208","32.272686","130.500458"
"芦北福祉センター","熊本県芦北町大字湯浦213","32.272692","130.500707"
"湯浦中学校（校舎、体育館）","熊本県芦北町大字湯浦369","32.267707","130.501752"
"佐敷小学校（校舎、体育館）","熊本県芦北町大字道川内31","32.307397","130.501704"
"大瀧神社","熊本県芦北町大字白岩276-1","32.302328","130.482466"
"内野福祉センター","熊本県芦北町大字豊岡55-1","32.262788","130.512484"
"田浦中学校（校舎、体育館）","熊本県芦北町田浦760","32.361948","130.513446"
"田浦小学校（校舎、体育館）","熊本県芦北町田浦840","32.361835","130.511988"
"御立岬管理棟（駐車場）","熊本県芦北町田浦町135-1","32.362896","130.490415"
"芦北町地域活性化センター","熊本県芦北町田浦町653","32.364217","130.508704"
"青海小学校体育館","熊本県宇城市三角町郡浦88","32.623574","130.529012"
"農村環境改善センター","熊本県宇城市三角町戸馳2861","32.601028","130.494036"
"戸馳地区生涯学習センター体育館","熊本県宇城市三角町戸馳5151","32.598855","130.492094"
"三角小学校体育館","熊本県宇城市三角町三角浦574-1","32.610957","130.468192"
"郡浦地区市民館","熊本県宇城市三角町中村1165","32.62558","130.52076"
"三角東地区生涯学習センター体育館","熊本県宇城市三角町波多1756","32.619181","130.488323"
"三角防災拠点センター","熊本県宇城市三角町波多619-1","32.613167","130.478616"
"イオンモール宇城","熊本県宇城市小川町河江1-1","32.59733","130.706656"
"小川防災拠点センター","熊本県宇城市小川町江頭100","32.592538","130.704186"
"ラポート","熊本県宇城市小川町江頭80","32.593071","130.704498"
"河江小学校体育館","熊本県宇城市小川町新田1675-1","32.599299","130.689715"
"小川小学校体育館","熊本県宇城市小川町西北小川1","32.581457","130.710802"
"海東地区農村コミュニティ施設（ふれあいセンター）","熊本県宇城市小川町南海東2047-1","32.58264","130.743717"
"海東小学校体育館","熊本県宇城市小川町南海東2050","32.583439","130.744784"
"小野部田小学校体育館","熊本県宇城市小川町南小野1402","32.607218","130.718763"
"河江地区コミュニティセンター","熊本県宇城市小川町南新田476","32.598717","130.693736"
"小川中学校体育館","熊本県宇城市小川町南部田287-2","32.590202","130.714836"
"小川工業高等学校","熊本県宇城市小川町北新田770","32.604858","130.697691"
"松橋高等学校","熊本県宇城市松橋町久具300","32.647648","130.685865"
"当尾小学校体育館","熊本県宇城市松橋町曲野1856","32.65776","130.702127"
"松橋小学校体育館","熊本県宇城市松橋町松橋1666","32.6569","130.68596"
"松橋西支援学校","熊本県宇城市松橋町松橋308-1","32.647345","130.67912"
"宇城市保健福祉センター","熊本県宇城市松橋町松橋396-1","32.649648","130.680611"
"松橋中学校体育館","熊本県宇城市松橋町松橋522-1","32.650474","130.681745"
"インダストリアル研修館","熊本県宇城市松橋町松橋564","32.651551","130.678418"
"松橋西防災拠点センター","熊本県宇城市松橋町松橋564-2","32.651984","130.678809"
"岡岳公園","熊本県宇城市松橋町松山3725","32.65904","130.679043"
"ウイング松橋","熊本県宇城市松橋町大野85","32.64684","130.684118"
"松橋支援学校","熊本県宇城市松橋町南豊崎252","32.623386","130.682144"
"豊川小学校体育館","熊本県宇城市松橋町南豊崎582","32.624862","130.679587"
"豊福小学校体育館","熊本県宇城市松橋町豊福1604","32.634482","130.700735"
"宇城市老人福祉センター","熊本県宇城市松橋町豊福1786","32.64279","130.701651"
"松橋東防災拠点センター","熊本県宇城市松橋町豊福1786","32.642917","130.702563"
"松橋勤労身体障害者教養文化体育施設","熊本県宇城市松橋町豊福1786","32.642829","130.702964"
"松橋東支援学校","熊本県宇城市松橋町豊福2910","32.644439","130.700077"
"御領五区児童公園","熊本県宇城市不知火町御領33","32.659518","130.674749"
"不知火小学校体育館","熊本県宇城市不知火町高良1952","32.644928","130.662448"
"不知火防災拠点センター","熊本県宇城市不知火町高良2273-1","32.646298","130.668108"
"不知火体育館","熊本県宇城市不知火町高良2273-1","32.645971","130.668526"
"不知火支所","熊本県宇城市不知火町高良2273-1","32.646752","130.667897"
"武道館","熊本県宇城市不知火町高良2273-1","32.645665","130.668637"
"龍燈公園","熊本県宇城市不知火町高良696","32.64727","130.659767"
"旧松合小学校体育館","熊本県宇城市不知火町松合1578","32.633744","130.604503"
"宇城市松合地区市民館","熊本県宇城市不知火町松合168-1","32.630608","130.608099"
"松合体育館","熊本県宇城市不知火町松合168-1","32.63063","130.607719"
"不知火中学校体育館","熊本県宇城市不知火町長崎45","32.646738","130.656776"
"農業者トレーニングセンター","熊本県宇城市豊野町糸石3029","32.634934","130.753663"
"豊野防災拠点センター","熊本県宇城市豊野町糸石3140-3","32.63583","130.750995"
"豊野小中学校体育館","熊本県宇城市豊野町糸石3536","32.636967","130.749568"
"豊野町コミュニティセンター","熊本県宇城市豊野町巣林309-1","32.644052","130.768713"
"宇土市運動公園グラウンド","熊本県宇土市旭町375","32.682495","130.665736"
"御輿来地区上へ通じる道路","熊本県宇土市下網田町","32.664366","130.537361"
"辺田目東避難路から高台へ","熊本県宇土市下網田町","32.666063","130.543664"
"網田中学校グラウンド","熊本県宇土市下網田町1120","32.67032","130.550101"
"網田小学校グラウンド","熊本県宇土市下網田町1842","32.666755","130.553095"
"網田地区グラウンド","熊本県宇土市下網田町710-1","32.672472","130.551637"
"立岡自然公園","熊本県宇土市花園町","32.677184","130.69366"
"立岡総合グラウンド","熊本県宇土市花園町523-2","32.676597","130.696616"
"飯塚防災広場","熊本県宇土市恵塚町988-4","32.683787","130.632784"
"城山公園","熊本県宇土市古城町139","32.67948","130.653057"
"宇土高校グラウンド","熊本県宇土市古城町63","32.681399","130.654307"
"花園小学校グラウンド","熊本県宇土市古保里町695","32.675195","130.682837"
"花園幼稚園園庭","熊本県宇土市古保里町990-1","32.677145","130.682884"
"島山","熊本県宇土市戸口町","32.671023","130.544806"
"戸口避難路から島山へ","熊本県宇土市戸口町","32.669941","130.545488"
"宇土小学校グラウンド","熊本県宇土市高柳町104-1","32.684278","130.652635"
"緑川地区グラウンド","熊本県宇土市笹原町1257","32.699299","130.612778"
"住吉中学校グラウンド","熊本県宇土市笹原町1700","32.699822","130.610245"
"小部田避難路から高台へ","熊本県宇土市住吉町","32.702782","130.587734"
"住吉神社","熊本県宇土市住吉町2067","32.708222","130.591111"
"五色山グラウンド","熊本県宇土市松山町","32.671277","130.678724"
"田平地区道路を上がる","熊本県宇土市上網田町","32.677401","130.556164"
"新地避難路から高台へ","熊本県宇土市上網田町","32.670692","130.564656"
"配水地","熊本県宇土市上網田町","32.687395","130.558076"
"城塚避難路から高台へ","熊本県宇土市城塚町","32.691679","130.617592"
"三角線を超えて山手方面","熊本県宇土市新開町","32.690837","130.621838"
"鶴城中学校グラウンド","熊本県宇土市新小路町151","32.682423","130.66157"
"宇土高校第３グラウンド","熊本県宇土市神馬町山下364-1","32.681203","130.647025"
"轟地区グラウンド","熊本県宇土市石橋町10-1","32.675963","130.644437"
"赤瀬駅","熊本県宇土市赤瀬町","32.653205","130.510146"
"平岩踏切から古屋敷地区へ通じる道路","熊本県宇土市赤瀬町","32.659121","130.520241"
"赤瀬踏切から高台へ","熊本県宇土市赤瀬町","32.655273","130.51428"
"平成走潟大橋から三角線を超えて山手方面","熊本県宇土市走潟町","32.684146","130.639026"
"次郎平橋から三角線を超えて山手方面","熊本県宇土市走潟町","32.691081","130.63129"
"走潟小学校屋上","熊本県宇土市走潟町743","32.704996","130.648098"
"走潟小学校グラウンド","熊本県宇土市走潟町743","32.705555","130.647169"
"宇土東小学校グラウンド","熊本県宇土市築籠町46","32.694592","130.661639"
"火の国屋横の道を山上へ","熊本県宇土市長浜町","32.691317","130.56249"
"長浜東避難路から山へ","熊本県宇土市長浜町","32.695196","130.566669"
"長浜西避難路から上がる","熊本県宇土市長浜町","32.691953","130.564178"
"小池納骨堂横","熊本県宇土市長浜町","32.69988","130.576128"
"小池納骨堂横又は地区内から山へ","熊本県宇土市長浜町","32.699531","130.576022"
"浦神社又は笠瓜方面へ","熊本県宇土市長浜町","32.685391","130.562306"
"つつじヶ丘農村公園","熊本県宇土市椿原町785","32.684336","130.638566"
"東中村避難路から高台へ","熊本県宇土市網津町","32.698848","130.593388"
"辺田避難路から高台へ","熊本県宇土市網津町","32.703427","130.612715"
"新川東・西避難路から高台へ","熊本県宇土市網津町","32.698087","130.597714"
"梅咲避難路から高台へ","熊本県宇土市網津町","32.701946","130.607887"
"直築避難路から高台へ","熊本県宇土市網津町","32.705232","130.608872"
"網津地区グラウンド","熊本県宇土市網津町1961","32.695936","130.600255"
"網津小学校グラウンド","熊本県宇土市網津町2082-3","32.696475","130.599465"
"緑川小学校グラウンド","熊本県宇土市野鶴町246","32.692854","130.630691"
"ましき野第２公園","熊本県益城町安永1177-193","32.795589","130.80657"
"ましき野第４公園","熊本県益城町安永1823-16","32.793192","130.8072"
"ましき野第５公園","熊本県益城町安永454-1","32.79165","130.80703"
"安永第２団地公園","熊本県益城町安永479-17","32.785655","130.810819"
"安永地区避難広場","熊本県益城町安永678-1","32.786636","130.81211"
"下陳地区避難広場","熊本県益城町下陳448-1","32.799115","130.854409"
"北向地区避難広場","熊本県益城町下陳696","32.796148","130.851375"
"辻団地地区避難広場","熊本県益城町宮園654-1","32.795273","130.813402"
"益城町復興まちづくりセンター","熊本県益城町宮園702","32.791383","130.817047"
"友愛団地公園","熊本県益城町古閑51-77","32.804332","130.782715"
"広安愛児園","熊本県益城町古閑73","32.801732","130.783707"
"西脇子ども公園","熊本県益城町広崎1060-1","32.786132","130.785331"
"広崎府内公園・熊野宮神社","熊本県益城町広崎1308-34","32.786156","130.787362"
"ウインズ広安山下公園","熊本県益城町広崎1689-79","32.800656","130.781653"
"広崎地区緑地公園","熊本県益城町広崎656-1","32.779797","130.789326"
"広崎西原公園","熊本県益城町広崎814-1","32.781557","130.788032"
"広崎地区避難広場","熊本県益城町広崎873","32.783187","130.788712"
"広崎公園","熊本県益城町広崎907-1","32.780757","130.790893"
"寺中地区緑地公園","熊本県益城町寺中783-1","32.80241","130.842554"
"秋津川河川公園","熊本県益城町寺迫","32.787702","130.822249"
"益城町立木山中学校","熊本県益城町寺迫1090","32.789279","130.831488"
"益城町立益城中央小学校","熊本県益城町寺迫1142","32.790865","130.830103"
"木山蛭子町地区避難広場","熊本県益城町寺迫81-3","32.787904","130.819562"
"寺迫地区避難広場","熊本県益城町寺迫936-1","32.789303","130.82338"
"小谷地区緑地公園","熊本県益城町小谷130-1","32.810599","130.858235"
"上小池地区避難広場","熊本県益城町小池2395-1","32.754335","130.808926"
"益城町立第３保育所","熊本県益城町上陳361","32.802514","130.852233"
"益城町公民館津森分館","熊本県益城町上陳363-1","32.802616","130.852341"
"益城町立津森小学校","熊本県益城町上陳369","32.802807","130.85359"
"堂園地区緑地公園","熊本県益城町上陳566-19","32.807307","130.858108"
"杉堂地区避難広場","熊本県益城町杉堂1399-1","32.812891","130.868421"
"惣領地区避難広場","熊本県益城町惣領1229","32.781823","130.79979"
"益城町立益城中学校","熊本県益城町惣領903","32.778774","130.80031"
"辻の城公園","熊本県益城町辻の城148","32.796842","130.820141"
"田原地区緑地公園","熊本県益城町田原363-17","32.803928","130.849326"
"益城町立第２保育所","熊本県益城町砥川125-1","32.759002","130.812094"
"益城町立飯野小学校","熊本県益城町砥川137","32.759284","130.811056"
"益城町公民館飯野分館","熊本県益城町砥川1735-1","32.761473","130.814908"
"東無田・下原地区避難広場","熊本県益城町島田979-2","32.757076","130.785538"
"櫛島地区緑地公園","熊本県益城町島田979-2","32.756865","130.785995"
"益城町浄化センター","熊本県益城町馬水1194-2","32.773268","130.812377"
"益城町立広安小学校","熊本県益城町馬水35","32.786824","130.802271"
"馬水公園","熊本県益城町馬水468-3","32.789333","130.807431"
"馬水オリーブタウン公園","熊本県益城町馬水57-74","32.789167","130.803277"
"馬水集会所","熊本県益城町馬水831-1","32.790159","130.807637"
"福原北部地区緑地公園","熊本県益城町福原1043","32.78471","130.834823"
"益城町公民館福田分館","熊本県益城町福原1974","32.78362","130.832209"
"内寺地区避難広場","熊本県益城町福原2164-2","32.777958","130.838063"
"天神免第一公園","熊本県益城町福原419-14","32.782939","130.831355"
"益城町立第５保育所","熊本県益城町福原529-2","32.784238","130.829927"
"益城町立広安西小学校","熊本県益城町福富1001","32.791173","130.794051"
"福富地区緑地公園","熊本県益城町福富617-3","32.780059","130.795427"
"益城町立第１保育所","熊本県益城町福富651","32.780648","130.797168"
"福富地区避難広場","熊本県益城町福富759-1","32.779499","130.796867"
"平田地区緑地公園","熊本県益城町平田1041","32.790978","130.840041"
"平田集会所","熊本県益城町平田1236","32.789975","130.83675"
"益城町交流情報センター","熊本県益城町木山236","32.786334","130.822891"
"益城町総合体育館","熊本県益城町木山236","32.786032","130.82178"
"益城町文化会館","熊本県益城町木山381-1","32.789376","130.820121"
"益城町立益城幼稚園","熊本県益城町木山589","32.800405","130.81641"
"益城町地域共生センター","熊本県益城町木山592","32.799507","130.817733"
"井寺公民館","熊本県嘉島町井寺2889-1","32.752807","130.777588"
"下六嘉コミュニティセンター","熊本県嘉島町下六嘉3287","32.753315","130.768215"
"嘉島西小学校","熊本県嘉島町上島1919-2","32.742832","130.741804"
"嘉島町保健センター","熊本県嘉島町上島545","32.739807","130.758309"
"嘉島町民会館","熊本県嘉島町上島545","32.740033","130.758518"
"嘉島町子育て支援センター","熊本県嘉島町上島551","32.740449","130.757882"
"嘉島中学校","熊本県嘉島町上島887","32.742617","130.757228"
"嘉島町民体育館","熊本県嘉島町上島926","32.741351","130.756217"
"嘉島町ふれあいセンター","熊本県嘉島町上六嘉2063","32.748366","130.767041"
"嘉島東小学校","熊本県嘉島町上六嘉2063","32.749028","130.767474"
"嘉島町文化センター","熊本県嘉島町上六嘉917","32.735488","130.764121"
"北甘木公民館","熊本県嘉島町北甘木1967-2","32.74845","130.774246"
"嘉島町公民館近隣公園分館","熊本県嘉島町鯰2820","32.743947","130.742983"
"旭志体育館","熊本県菊池市旭志小原189","32.945953","130.85837"
"旭志中学校体育館","熊本県菊池市旭志小原224","32.94591","130.85631"
"旭志支所","熊本県菊池市旭志小原240","32.945717","130.855032"
"旭志公民館","熊本県菊池市旭志小原240","32.945502","130.854875"
"旭志小学校体育館","熊本県菊池市旭志新明2790","32.943788","130.849411"
"道の駅　旭志","熊本県菊池市旭志川辺1886","32.93124","130.830265"
"菊池女子高校体育館・グラウンド・駐車場","熊本県菊池市隈府1081","32.980772","130.817167"
"菊池高校体育館・グラウンド","熊本県菊池市隈府1332-1","32.986163","130.811445"
"菊池北中学校体育館","熊本県菊池市隈府1515","32.992141","130.81918"
"菊池北小学校体育館","熊本県菊池市隈府1530-1","32.992494","130.816047"
"菊池老人福祉センター","熊本県菊池市隈府432-1","32.981553","130.805576"
"隈府小学校体育館","熊本県菊池市隈府792","32.979337","130.810631"
"菊池南中学校体育館","熊本県菊池市隈府833","32.978102","130.811064"
"菊池市生涯学習センター（中央公民館）","熊本県菊池市隈府872-1","32.978941","130.814527"
"菊池市役所庁舎","熊本県菊池市隈府888","32.979483","130.813333"
"菊池市福祉会館","熊本県菊池市隈府888","32.980475","130.812773"
"菊池南中学校武道場","熊本県菊池市隈府900-1","32.979799","130.811848"
"菊池市ふれあい交流センター","熊本県菊池市袈裟尾445-12","32.992183","130.797587"
"水源支館","熊本県菊池市原1596-1","33.00219","130.872165"
"きくちふるさと水源交流館","熊本県菊池市原1600","33.001985","130.872459"
"水迫里山の家","熊本県菊池市原2931-1","33.013621","130.897856"
"道の駅　七城","熊本県菊池市七城町岡田306","32.980422","130.770303"
"七城小学校体育館","熊本県菊池市七城町甲佐町33","32.969416","130.762879"
"七城中学校体育館","熊本県菊池市七城町甲佐町66","32.969794","130.763823"
"七城支所","熊本県菊池市七城町甲佐町74-1","32.96978","130.764589"
"七城公民館","熊本県菊池市七城町甲佐町74-1","32.969504","130.764231"
"七城老人福祉センター","熊本県菊池市七城町流川394-1","32.983358","130.767649"
"七城温泉ドーム","熊本県菊池市七城町林原962-1","32.961894","130.749905"
"重味緊急離着陸場","熊本県菊池市重味1362-1","33.012153","130.852266"
"迫龍ふれあいセンター","熊本県菊池市重味3296","33.013203","130.854324"
"花房小学校体育館","熊本県菊池市出田2516","32.954245","130.795055"
"花房支館","熊本県菊池市出田2532-1","32.954112","130.795505"
"西部市民センター","熊本県菊池市西寺1371","32.970526","130.785721"
"菊之池小学校体育館","熊本県菊池市西寺1928","32.968706","130.789618"
"戸崎支館","熊本県菊池市赤星1163","32.966273","130.809867"
"戸崎小学校体育館","熊本県菊池市赤星1164","32.966957","130.810357"
"菊池市浄水センター","熊本県菊池市赤星1818","32.958626","130.815439"
"迫間支館","熊本県菊池市大平645-1","32.997843","130.830176"
"やまびこ体育館","熊本県菊池市班蛇口1390","33.059392","130.868829"
"班蛇口湖ボート場艇庫兼研修センター","熊本県菊池市班蛇口525-5","33.046452","130.852075"
"菊池市龍門地域活性化支援センター（旧龍門小学校校舎）","熊本県菊池市龍門356","33.025461","130.841833"
"竜門ダム防災情報施設","熊本県菊池市龍門870","33.03732","130.846814"
"菊池市総合体育館","熊本県菊池市亘538-2","32.987042","130.822617"
"泗水第２体育館","熊本県菊池市泗水町永2618","32.914882","130.803955"
"さくら山公園","熊本県菊池市泗水町永2817","32.914696","130.800041"
"泗水Ｂ＆Ｇ海洋センター体育館","熊本県菊池市泗水町吉富100-3","32.939676","130.792592"
"菊池農業高校","熊本県菊池市泗水町吉富250","32.940852","130.789057"
"憩いの森公園","熊本県菊池市泗水町吉富317-4","32.93684","130.786277"
"泗水東小学校体育館","熊本県菊池市泗水町住吉2851","32.933472","130.808402"
"泗水西小学校体育館","熊本県菊池市泗水町田島333","32.931461","130.742276"
"泗水体育館","熊本県菊池市泗水町福本242-1","32.923346","130.776317"
"泗水支所","熊本県菊池市泗水町福本383","32.922518","130.775514"
"道の駅　泗水","熊本県菊池市泗水町豊水3393","32.925008","130.771691"
"泗水小学校体育館","熊本県菊池市泗水町豊水3481","32.92442","130.774953"
"泗水中学校体育館","熊本県菊池市泗水町豊水3490","32.92347","130.774506"
"泗水公民館","熊本県菊池市泗水町豊水3565","32.924613","130.771936"
"ふれあいの森公園","熊本県菊陽町原水4642-16","32.878269","130.830869"
"武蔵ヶ丘コミュニティセンター及び武蔵ヶ丘中学校武道場","熊本県菊陽町光の森1-3517-3","32.860264","130.775487"
"武蔵ヶ丘中学校","熊本県菊陽町光の森1-3518","32.860202","130.776303"
"光の森町民センター（体育館）","熊本県菊陽町光の森2-1-1","32.859448","130.778812"
"菊陽町光の森防災広場・多目的広場","熊本県菊陽町光の森3-2-2","32.860767","130.779002"
"東部町民センター","熊本県菊陽町大字久保田1309-2","32.856312","130.846866"
"菊陽中学校","熊本県菊陽町大字久保田2563","32.861358","130.827954"
"町民体育館","熊本県菊陽町大字久保田2598","32.861277","130.828626"
"町民グラウンド","熊本県菊陽町大字久保田2786","32.862903","130.82717"
"防災センター","熊本県菊陽町大字久保田2800","32.862732","130.828777"
"菊陽南小学校","熊本県菊陽町大字曲手397","32.850623","130.835496"
"鼻ぐり井手公園","熊本県菊陽町大字曲手436-1","32.851098","130.832836"
"南部町民センター","熊本県菊陽町大字曲手498-3","32.850228","130.834436"
"菊陽北小学校","熊本県菊陽町大字原水4652","32.877429","130.831176"
"ふれあいの森研修センター","熊本県菊陽町大字原水4652-24","32.878829","130.832249"
"菊陽杉並木公園","熊本県菊陽町大字原水5326","32.868802","130.806925"
"菊陽町総合体育館","熊本県菊陽町大字原水5352-3","32.8681","130.803301"
"菊陽西小学校","熊本県菊陽町大字原水5666-40","32.865959","130.792762"
"上津久礼公民館","熊本県菊陽町大字津久礼1157-2","32.857482","130.812845"
"下津久礼公民館","熊本県菊陽町大字津久礼1786-2","32.857955","130.80383"
"三里木町民センター","熊本県菊陽町大字津久礼2962-2","32.86258","130.794819"
"菊陽中部小学校","熊本県菊陽町大字津久礼411","32.859564","130.825147"
"武蔵ヶ丘小学校","熊本県菊陽町武蔵ヶ丘北1-2-1","32.857773","130.767908"
"西部町民センター","熊本県菊陽町武蔵ヶ丘北3-5-1","32.862014","130.766624"
"武蔵ヶ丘北小学校","熊本県菊陽町武蔵ヶ丘北3-5-2","32.862182","130.765555"
"球磨村高齢者生活福祉センター「せせらぎ」","熊本県球磨村大字一勝地乙1-5","32.244955","130.6467"
