"施設名","所在地","緯度","経度"
"友生小学校　校舎","三重県伊賀市ゆめが丘2-11","34.737081","136.164507"
"ゆめが丘保育園　園舎","三重県伊賀市ゆめが丘5-14-1","34.734885","136.161211"
"さくら保育園　園舎","三重県伊賀市阿保1152","34.666696","136.178867"
"青山ホール","三重県伊賀市阿保1411-1","34.669273","136.177502"
"青山小学校　体育館","三重県伊賀市阿保1789","34.66437","136.184456"
"青山小学校　校舎","三重県伊賀市阿保1789","34.66452","136.183957"
"青山小学校　運動場","三重県伊賀市阿保1789","34.665235","136.184574"
"青山中学校　体育館","三重県伊賀市阿保1870","34.664052","136.185647"
"青山中学校　運動場","三重県伊賀市阿保1870","34.662865","136.185411"
"青山中学校　校舎","三重県伊賀市阿保1870","34.663337","136.184708"
"城東中学校　校舎","三重県伊賀市印代450","34.786842","136.145624"
"城東中学校　体育館","三重県伊賀市印代450","34.787098","136.145056"
"城東中学校　運動場","三重県伊賀市印代450","34.785961","136.145377"
"大山田東体育館　体育館","三重県伊賀市猿野1316","34.765637","136.281449"
"ライトピアおおやまだ","三重県伊賀市奥馬野17","34.734033","136.247578"
"上野南小学校　体育館","三重県伊賀市沖265","34.720427","136.15286"
"上野南小学校　校舎","三重県伊賀市沖265","34.720458","136.152334"
"上野南小学校運動場","三重県伊賀市沖265","34.72003","136.152409"
"下郡市民館","三重県伊賀市下郡77-4","34.715066","136.149101"
"下柘植かがやきの郷","三重県伊賀市下柘植1572-4","34.823189","136.218962"
"西柘植地区市民センター（ふるさと会館いが）","三重県伊賀市下柘植6243","34.827261","136.215688"
"丸柱地区市民センター","三重県伊賀市丸柱831-1","34.841001","136.129313"
"希望ヶ丘コミュニティセンター","三重県伊賀市希望ケ丘西3-2-20","34.78575","136.225836"
"希望ヶ丘生きがいセンター","三重県伊賀市希望ケ丘西4-5-26","34.785756","136.23029"
"希望ヶ丘保育園　園舎","三重県伊賀市希望ケ丘西4-5-30","34.785428","136.230182"
"しろなみ保育所　園舎","三重県伊賀市久米町103-1","34.753291","136.12506"
"久米町市民館","三重県伊賀市久米町514-3","34.75624","136.12943"
"久米小学校　運動場","三重県伊賀市久米町544","34.755058","136.130116"
"久米小学校　校舎","三重県伊賀市久米町544","34.755419","136.129859"
"久米小学校　体育館","三重県伊賀市久米町544","34.755441","136.130352"
"たまたき保育所　園舎","三重県伊賀市玉滝9530-1","34.869062","136.161983"
"伊賀白鳳高等学校実習農場（管理棟）","三重県伊賀市荒木1856-55","34.761432","136.164061"
"岳の里会館","三重県伊賀市高尾2450","34.599497","136.203324"
"青山児童屋内運動場　体育館","三重県伊賀市腰山354","34.632369","136.219998"
"ウエストスポーツクラブ佐那具校","三重県伊賀市佐那具町23-1","34.805627","136.17793"
"旧丸山中学校　校舎","三重県伊賀市才良800","34.706477","136.157679"
"旧丸山中学校運動場","三重県伊賀市才良800","34.70608","136.157572"
"旧丸山中学校　体育館","三重県伊賀市才良800","34.706547","136.156971"
"三訪小学校　体育館","三重県伊賀市三田1652","34.792573","136.128358"
"三訪小学校運動場","三重県伊賀市三田1652","34.792203","136.128701"
"三訪小学校　校舎","三重県伊賀市三田1652","34.792493","136.12883"
"三田保育園　園舎","三重県伊賀市三田1668","34.792612","136.127839"
"いなこ保育園　園舎","三重県伊賀市市部11-1","34.720883","136.152819"
"寺田市民館","三重県伊賀市寺田225","34.777733","136.164707"
"博要地区市民センター","三重県伊賀市種生1329-1","34.63166","136.191313"
"青山ハーモニーフォレスト管理棟","三重県伊賀市種生3137-1","34.635233","136.187517"
"小杉区高齢者等活性化センター","三重県伊賀市小杉1686","34.853992","136.226544"
"ひかり保育園　園舎","三重県伊賀市小田町141-1","34.770952","136.125018"
"伊賀上野武道館","三重県伊賀市小田町524","34.779836","136.124536"
"旧神戸小学校運動場","三重県伊賀市上神戸40","34.687484","136.153484"
"旧神戸小学校　校舎","三重県伊賀市上神戸40","34.68785","136.153489"
"旧神戸小学校　体育館","三重県伊賀市上神戸40","34.687369","136.152931"
"きじが台地区市民センター","三重県伊賀市上神戸4560-95","34.672138","136.128493"
"神戸保育所　園舎","三重県伊賀市上神戸764-3","34.689007","136.148706"
"白鳳幼稚園　園舎","三重県伊賀市上野伊予町1067-1","34.765109","136.136327"
"上野高等学校運動場","三重県伊賀市上野丸之内107","34.767992","136.126721"
"上野高等学校　校舎","三重県伊賀市上野丸之内107","34.768578","136.126769"
"上野高等学校　体育館","三重県伊賀市上野丸之内107","34.767979","136.127316"
"上野高等学校　武道場","三重県伊賀市上野丸之内107","34.768025","136.12619"
"上野西小学校運動場","三重県伊賀市上野丸之内112","34.768235","136.128802"
"上野西小学校　校舎","三重県伊賀市上野丸之内112","34.768693","136.128245"
"上野西小学校　体育館","三重県伊賀市上野丸之内112","34.768834","136.12921"
"桃青の丘幼稚園　園舎","三重県伊賀市上野丸之内177-1","34.770675","136.131998"
"崇広中学校運動場","三重県伊賀市上野丸之内78","34.768751","136.124833"
"崇広中学校　校舎","三重県伊賀市上野丸之内78","34.768002","136.124619"
"崇広中学校　体育館","三重県伊賀市上野丸之内78","34.768249","136.125086"
"上野南部地区市民センター","三重県伊賀市上野桑町1412","34.756667","136.135524"
"睦保育園　園舎","三重県伊賀市上野桑町2173","34.758351","136.131462"
"みどり保育園　園舎","三重県伊賀市上野車坂町655-4","34.766514","136.144918"
"曙保育園　園舎","三重県伊賀市上野徳居町3272-2","34.763925","136.12531"
"友生保育園　園舎","三重県伊賀市上友生675","34.744232","136.184575"
"教育研究センター　校舎","三重県伊賀市上友生785","34.743101","136.184667"
"教育研究センター　体育館","三重県伊賀市上友生785","34.743316","136.184931"
"教育研究センター運動場","三重県伊賀市上友生785","34.74265","136.184484"
"西柘植保育園　園舎","三重県伊賀市新堂118-1","34.820553","136.210175"
"西柘植小学校運動場","三重県伊賀市新堂160","34.819883","136.210994"
"西柘植小学校　校舎","三重県伊賀市新堂160","34.820148","136.210779"
"西柘植小学校　体育館","三重県伊賀市新堂160","34.820183","136.210361"
"霊峰中学校　運動場","三重県伊賀市新堂160","34.820196","136.21175"
"霊峰中学校　校舎","三重県伊賀市新堂160","34.82065","136.21138"
"霊峰中学校　体育館","三重県伊賀市新堂160","34.82094","136.211182"
"上野南中学校　体育館","三重県伊賀市森寺1488","34.70729","136.141487"
"上野南中学校　校舎","三重県伊賀市森寺1488","34.708049","136.141702"
"上野南中学校　運動場","三重県伊賀市森寺1488","34.709116","136.141959"
"諏訪地区市民センター","三重県伊賀市諏訪2438-3","34.8195","136.115358"
"旧諏訪保育所　園舎","三重県伊賀市諏訪422","34.820938","136.113191"
"旧丸柱小学校運動場","三重県伊賀市諏訪839","34.827615","136.119941"
"旧丸柱小学校　校舎","三重県伊賀市諏訪839","34.827906","136.119753"
"旧丸柱小学校　体育館","三重県伊賀市諏訪839","34.827739","136.119281"
"上野北小学校運動場","三重県伊賀市西高倉3146","34.786631","136.106705"
"上野北小学校　校舎","三重県伊賀市西高倉3146","34.787019","136.106834"
"上野北小学校　体育館","三重県伊賀市西高倉3146","34.787089","136.106276"
"新居保育所　園舎","三重県伊賀市西高倉4642-1","34.78551","136.099438"
"中瀬小学校　運動場","三重県伊賀市西明寺105","34.773272","136.154931"
"中瀬小学校　校舎","三重県伊賀市西明寺105","34.773598","136.15506"
"中瀬小学校　体育館","三重県伊賀市西明寺105","34.77336","136.154427"
"中瀬城東保育園　園舎","三重県伊賀市西明寺118","34.772683","136.154208"
"伊賀市文化会館","三重県伊賀市西明寺3240-2","34.755386","136.156665"
"阿山中学校　運動場","三重県伊賀市千貝10","34.835299","136.169976"
"阿山中学校　校舎","三重県伊賀市千貝10","34.83647","136.169439"
"阿山中学校　体育館","三重県伊賀市千貝10","34.83684","136.17019"
"阿山Ｂ＆Ｇ海洋センター","三重県伊賀市川合3376-7","34.848176","136.171253"
"壬生野小学校　運動場","三重県伊賀市川東1786-3","34.796854","136.210002"
"壬生野小学校　校舎","三重県伊賀市川東1786-3","34.796876","136.210544"
"壬生野小学校　体育館","三重県伊賀市川東1786-3","34.79725","136.20967"
"壬生野保育園　園舎","三重県伊賀市川東2652","34.79658","136.208491"
"あけぼの学園高等学校　校舎","三重県伊賀市川東412","34.810326","136.2052"
"あけぼの学園高等学校　体育館","三重県伊賀市川東412","34.811568","136.205795"
"あけぼの学園高等学校　運動場","三重県伊賀市川東412","34.810551","136.204685"
"あけぼの学園高等学校　武道場","三重県伊賀市川東412","34.810003","136.204868"
"旧古山保育園　園舎","三重県伊賀市蔵縄手425","34.693466","136.116709"
"旧古山小学校　校舎","三重県伊賀市蔵縄手440-1","34.693268","136.117624"
"旧古山小学校運動場","三重県伊賀市蔵縄手440-1","34.692977","136.117796"
"旧古山小学校　体育館","三重県伊賀市蔵縄手440-1","34.693352","136.118381"
"前田教育会館","三重県伊賀市大谷670","34.793624","136.136208"
"成和西小学校　校舎","三重県伊賀市大内624","34.737205","136.102911"
"成和西小学校　体育館","三重県伊賀市大内624","34.737201","136.103345"
"成和西小学校運動場","三重県伊賀市大内624","34.736967","136.10305"
"花之木保育園　園舎","三重県伊賀市大内792-1","34.738396","136.106684"
"旧鞆田小学校　校舎","三重県伊賀市中友田1000","34.848296","136.199048"
"旧鞆田小学校　体育館","三重県伊賀市中友田1000","34.84823","136.198523"
"旧鞆田小学校運動場","三重県伊賀市中友田1000","34.847759","136.198952"
"ともだ保育所　園舎","三重県伊賀市中友田1311-1","34.846353","136.1971"
"成和東小学校　校舎","三重県伊賀市猪田1350","34.727302","136.130588"
"成和東小学校　体育館","三重県伊賀市猪田1350","34.727258","136.130047"
"成和東小学校　運動場","三重県伊賀市猪田1350","34.727047","136.130476"
"猪田保育所　園舎","三重県伊賀市猪田1470-1","34.726884","136.131385"
"旧長田小学校運動場","三重県伊賀市長田2312-1","34.763846","136.104936"
"長田地区市民センター","三重県伊賀市長田2316-2","34.764377","136.105116"
"柘植中学校　体育館","三重県伊賀市柘植町1881","34.839568","136.237677"
"柘植中学校　校舎","三重県伊賀市柘植町1881","34.839639","136.238493"
"柘植中学校　運動場","三重県伊賀市柘植町1881","34.840229","136.238396"
"柘植保育園　園舎","三重県伊賀市柘植町1888","34.838677","136.237755"
"柘植小学校　運動場","三重県伊賀市柘植町2343","34.841957","136.245711"
"柘植小学校　校舎","三重県伊賀市柘植町2343","34.842296","136.24555"
"柘植小学校　体育館","三重県伊賀市柘植町2343","34.842458","136.246022"
"旧柘植保育園　園舎","三重県伊賀市柘植町2357-1","34.84267","136.246581"
"柘植老人憩いの家","三重県伊賀市柘植町8687-1","34.834581","136.242375"
"いがまち人権センター","三重県伊賀市柘植町8898","34.832091","136.24201"
"島ヶ原保育所　園舎","三重県伊賀市島ケ原4736","34.774332","136.058271"
"島ヶ原会館","三重県伊賀市島ケ原4739","34.773085","136.059187"
"島ヶ原中学校　運動場","三重県伊賀市島ケ原514-2","34.777181","136.057365"
"島ヶ原中学校　体育館","三重県伊賀市島ケ原514-2","34.776855","136.056533"
"島ヶ原中学校　校舎","三重県伊賀市島ケ原514-2","34.777802","136.056764"
"島ヶ原小学校　運動場","三重県伊賀市島ケ原514-2","34.77711","136.057365"
"島ヶ原小学校　校舎","三重県伊賀市島ケ原514-2","34.777723","136.056764"
"島ヶ原小学校　体育館","三重県伊賀市島ケ原514-2","34.776767","136.056528"
"府中保育園　園舎","三重県伊賀市東条74","34.791308","136.152352"
"府中小学校　運動場","三重県伊賀市東条88","34.792217","136.154384"
"府中小学校　体育館","三重県伊賀市東条88","34.792658","136.153805"
"府中小学校　校舎","三重県伊賀市東条88","34.792552","136.154577"
"阿山小学校　体育館","三重県伊賀市馬場1045","34.8271","136.178156"
"阿山小学校　運動場","三重県伊賀市馬場1045","34.826598","136.177813"
"阿山小学校　校舎","三重県伊賀市馬場1045","34.826977","136.177491"
"あやま保育所　園舎","三重県伊賀市馬場1090-2","34.82966","136.176775"
"阿山保健福祉センター","三重県伊賀市馬場1128-1","34.828833","136.17582"
"八幡町市民館","三重県伊賀市八幡町3192-1","34.755403","136.125245"
"旧比自岐小学校運動場","三重県伊賀市比自岐512","34.708393","136.185781"
"旧比自岐小学校　校舎","三重県伊賀市比自岐512","34.708754","136.185649"
"旧比自岐小学校　体育館","三重県伊賀市比自岐512","34.708578","136.185284"
"旧比自岐保育所　園舎","三重県伊賀市比自岐706","34.70813","136.186438"
"大山田小学校　体育館","三重県伊賀市平田25","34.768354","136.210862"
"大山田小学校　運動場","三重県伊賀市平田25","34.76838","136.211859"
"大山田小学校　校舎","三重県伊賀市平田25","34.768803","136.211173"
"大山田Ｂ＆Ｇ海洋センター","三重県伊賀市平田3154","34.762404","136.219431"
"大山田保健センター","三重県伊賀市平田639","34.764448","136.21889"
"大山田農村環境改善センター","三重県伊賀市平田650","34.763926","136.219368"
"大山田中学校　校舎","三重県伊賀市平田655","34.763968","136.221066"
"大山田中学校　運動場","三重県伊賀市平田655","34.763536","136.221249"
"大山田中学校　体育館","三重県伊賀市平田655","34.763898","136.221844"
"大山田福祉センター","三重県伊賀市平田656-1","34.7638","136.218815"
"大山田保育園　園舎","三重県伊賀市平田7","34.768339","136.209708"
"青山上津体育館　体育館","三重県伊賀市北山1373","34.688964","136.215329"
"木興町市民館","三重県伊賀市木興町15-84","34.758998","136.124586"
"花垣スポーツレクリエーション広場体育館　運動場","三重県伊賀市予野9669","34.705426","136.093495"
"花垣スポーツレクリエーション広場体育館","三重県伊賀市予野9669","34.705673","136.093184"
"伊賀白鳳高等学校　運動場","三重県伊賀市緑ケ丘西町2270-1","34.756779","136.140767"
"伊賀白鳳高等学校　校舎","三重県伊賀市緑ケ丘西町2270-1","34.756506","136.141776"
"伊賀白鳳高等学校　体育館","三重県伊賀市緑ケ丘西町2270-1","34.757211","136.141358"
"伊賀白鳳高等学校　武道場","三重県伊賀市緑ケ丘西町2270-1","34.757025","136.141905"
"上野東小学校　運動場","三重県伊賀市緑ケ丘中町4352","34.760432","136.146698"
"上野東小学校　校舎","三重県伊賀市緑ケ丘中町4352","34.760141","136.14599"
"上野東小学校　体育館","三重県伊賀市緑ケ丘中町4352","34.759885","136.144692"
"伊賀市民体育館　体育館","三重県伊賀市緑ケ丘東町920","34.764553","136.147679"
"みどり第二保育園　園舎","三重県伊賀市緑ケ丘本町1681-2","34.762328","136.139955"
"緑ヶ丘中学校　運動場","三重県伊賀市緑ケ丘本町4153","34.759548","136.143557"
"緑ヶ丘中学校　校舎","三重県伊賀市緑ケ丘本町4153","34.758931","136.14257"
"緑ヶ丘中学校　体育館","三重県伊賀市緑ケ丘本町4153","34.75872","136.143278"
"青山文化センター","三重県伊賀市老川1790-1","34.642159","136.204602"
"伊勢市立城田中学校校舎３階以上","三重県伊勢市粟野町472","34.486373","136.671992"
"伊勢市立御薗中学校校舎２階以上","三重県伊勢市磯町2225","34.514463","136.710344"
"磯町津波避難施設","三重県伊勢市磯町924-1","34.519822","136.704102"
"伊勢市立しごうこども園","三重県伊勢市一宇田町891-1","34.477657","136.754071"
"伊勢市立厚生小学校校舎２階以上","三重県伊勢市一志町1-4","34.4923","136.705056"
"一色町津波避難施設","三重県伊勢市一色町1490-4","34.509668","136.742479"
"伊勢市立厚生中学校校舎２階以上","三重県伊勢市一之木5-5-3","34.501488","136.709327"
"伊勢市立進修小学校屋内運動場","三重県伊勢市宇治浦田2-16-43","34.469465","136.721682"
"伊勢市立進修小学校校舎","三重県伊勢市宇治浦田2-16-43","34.469045","136.721693"
"三重交通Ｇ　スポーツの杜　伊勢　（三重県営総合競技場陸上競技場）","三重県伊勢市宇治館町510","34.465016","136.730106"
"伊勢市立高麗広公民館（ふれあい工房）","三重県伊勢市宇治今在家町511","34.415084","136.743464"
"宇治山田高等学校武道場及び体育館","三重県伊勢市浦口3-13-1","34.488342","136.693721"
"宇治山田高等学校","三重県伊勢市浦口3-13-1","34.487861","136.693865"
"三郷山","三重県伊勢市浦口町802","34.476792","136.681834"
"伊勢市立明倫小学校校舎２階以上","三重県伊勢市岡本1-18-21","34.484545","136.710186"
"村田機械株式会社　伊勢事業所","三重県伊勢市下野町600-10","34.517537","136.738991"
"シンフォニアテクノロジー響ホール伊勢（伊勢市観光文化会館）２階以上","三重県伊勢市岩渕1-13-15","34.488331","136.712605"
"いせ市民活動センター２階以上","三重県伊勢市岩渕1-2-29","34.487861","136.70799"
"伊勢市立修道小学校屋内運動場","三重県伊勢市久世戸町5-1","34.482081","136.723541"
"伊勢市立修道小学校校舎","三重県伊勢市久世戸町5-1","34.481665","136.723525"
"三交イン伊勢市駅前２階以上","三重県伊勢市宮後1-1-1","34.491618","136.708286"
"クレド宮後２階以上","三重県伊勢市宮後2-14-10","34.494084","136.709669"
"ゆたかこども園２階以上","三重県伊勢市御薗町王中島23","34.50672","136.717691"
"伊勢市立王中島公民館２階","三重県伊勢市御薗町王中島594","34.512587","136.716122"
"伊勢市立高向公民館２階","三重県伊勢市御薗町高向2658-1","34.505972","136.699242"
"伊勢市立新高公民館２階","三重県伊勢市御薗町高向686-8","34.497602","136.700132"
"伊勢市立御薗第二保育園２階","三重県伊勢市御薗町高向731","34.50073","136.699092"
"小林ポンプ場３階以上","三重県伊勢市御薗町小林1612","34.524415","136.726544"
"伊勢市立小林公民館２階以上","三重県伊勢市御薗町小林343","34.521199","136.719155"
"マンションＫ＆Ｋ２階以上","三重県伊勢市御薗町上條1244","34.517124","136.713442"
"アルタイル２階以上","三重県伊勢市御薗町上條1469-1","34.517424","136.71439"
"マンション大山２階以上","三重県伊勢市御薗町上條1469-5","34.517678","136.71379"
"アビーロード２階以上","三重県伊勢市御薗町上條1469-8","34.517385","136.713687"
"マンションＭ＆Ｅ２階以上","三重県伊勢市御薗町上條1473","34.517004","136.713844"
"伊勢市立上條公民館２階","三重県伊勢市御薗町上條88","34.517505","136.713277"
"マエストロ御薗２階以上","三重県伊勢市御薗町新開712","34.510983","136.721817"
"伊勢市立新開公民館２階","三重県伊勢市御薗町新開941-5","34.510634","136.721749"
"伊勢市立中長屋公民館２階","三重県伊勢市御薗町長屋1074-1","34.509401","136.709598"
"伊勢市立御薗小学校校舎２階以上","三重県伊勢市御薗町長屋1074-9","34.508796","136.709245"
"伊勢市立下長屋公民館２階","三重県伊勢市御薗町長屋1599-2","34.511317","136.711404"
"伊勢市ハートプラザみその２階","三重県伊勢市御薗町長屋2767","34.509628","136.707873"
"伊勢市立上長屋公民館２階","三重県伊勢市御薗町長屋2863-2","34.50876","136.705162"
"宇治山田商業高等学校","三重県伊勢市黒瀬町1193","34.493136","136.740004"
"宇治山田商業高等学校武道場及び体育館","三重県伊勢市黒瀬町1193","34.492822","136.739387"
"伊勢市立浜郷小学校校舎２階以上","三重県伊勢市黒瀬町1648-1","34.499535","136.736374"
"黒瀬市民館２階以上","三重県伊勢市黒瀬町1882","34.501171","136.735679"
"伊勢市生涯学習センター","三重県伊勢市黒瀬町562-12","34.493274","136.732353"
"伊勢市立佐八小学校校舎２階以上","三重県伊勢市佐八町2278-12","34.464888","136.660187"
"小俣保健センター２階","三重県伊勢市小俣町元町536","34.507676","136.675241"
"伊勢市立小俣小学校校舎２階以上","三重県伊勢市小俣町元町663-1","34.506706","136.673672"
"三重電子スマイルアリーナ小俣（伊勢市小俣総合体育館）","三重県伊勢市小俣町新村401-1","34.515381","136.660834"
"大仏山公園","三重県伊勢市小俣町新村菊迫間605","34.519217","136.652145"
"伊勢市立小俣中学校校舎２階以上","三重県伊勢市小俣町相合750","34.50748","136.669498"
"伊勢市小俣農村環境改善センター２階","三重県伊勢市小俣町本町3","34.505912","136.67047"
"明野高等学校武道場及び体育館","三重県伊勢市小俣町明野1481","34.525388","136.6663"
"明野高等学校","三重県伊勢市小俣町明野1481","34.526302","136.665935"
"伊勢市立明野小学校屋内運動場","三重県伊勢市小俣町明野1939","34.515196","136.661785"
"伊勢市立明野小学校校舎","三重県伊勢市小俣町明野1939","34.515705","136.66209"
"アンジュール小木Ⅱ２階以上","三重県伊勢市小木町249-6","34.502309","136.724217"
"イオンタウン伊勢ララパーク屋上駐車場","三重県伊勢市小木町曽祢538","34.506486","136.722474"
"伊勢市立城田小学校屋内運動場","三重県伊勢市上地町1494","34.491086","136.664083"
"伊勢市立城田小学校校舎","三重県伊勢市上地町1494","34.490953","136.663724"
"伊勢市立上野小学校屋内運動場","三重県伊勢市上野町2841-2","34.434055","136.653544"
"伊勢市立上野小学校校舎","三重県伊勢市上野町2841-2","34.434334","136.654059"
"旧伊勢市立沼木中学校校舎","三重県伊勢市上野町823","34.441486","136.659703"
"旧伊勢市立沼木中学校屋内運動場","三重県伊勢市上野町823","34.441367","136.660283"
"伊勢市子育て支援センターきらら館２階テラスのみ","三重県伊勢市常磐2-4-40","34.493505","136.696563"
"伊勢市立早修小学校校舎","三重県伊勢市常磐3-10-19","34.488539","136.696381"
"伊勢市立早修小学校屋内運動場","三重県伊勢市常磐3-10-19","34.488234","136.696199"
"伊勢広域環境組合クリーンセンター２階","三重県伊勢市植山町245-1","34.534643","136.681785"
"伊勢市立桜浜中学校校舎２階以上","三重県伊勢市植山町461","34.534787","136.684507"
"伊勢市立桜浜中学校２階屋内運動場","三重県伊勢市植山町461","34.534964","136.68403"
"伊勢工業高等学校２階以上","三重県伊勢市神久2-7-18","34.493106","136.721524"
"シンフォニアテクノロジー　五十鈴寮２階以上","三重県伊勢市神社港107-5","34.51322","136.734202"
"旧伊勢市立神社小学校校舎２階以上","三重県伊勢市神社港294","34.512295","136.734914"
"伊勢まなび高等学校２階以上","三重県伊勢市神田久志本町1560","34.490219","136.729916"
"伊勢市立倉田山中学校屋内運動場","三重県伊勢市神田久志本町1645-2","34.490298","136.728385"
"伊勢市立倉田山中学校校舎","三重県伊勢市神田久志本町1645-2","34.489604","136.726995"
"伊勢高等学校武道場及び体育館","三重県伊勢市神田久志本町1703-1","34.487528","136.728369"
"伊勢高等学校校舎","三重県伊勢市神田久志本町1703-1","34.488165","136.727795"
"皇学館大学第一グラウンド","三重県伊勢市神田久志本町1704","34.486051","136.727534"
"伊勢市立豊浜西小学校校舎２階以上","三重県伊勢市西豊浜町1779","34.520412","136.694316"
"旧伊勢市立豊浜中学校校舎２階以上","三重県伊勢市西豊浜町2736","34.527227","136.697626"
"小川町民会館２階","三重県伊勢市西豊浜町3657-3","34.531159","136.702842"
"伊勢広域環境組合清掃工場２階","三重県伊勢市西豊浜町653","34.520941","136.675782"
"伊勢市立有緝小学校校舎２階以上","三重県伊勢市船江2-2-5","34.497378","136.715926"
"宮本地区コミュニティセンター","三重県伊勢市前山町355-4","34.467391","136.688862"
"海惠の宿２階以上","三重県伊勢市村松町1379-1","34.541408","136.666842"
"伊勢市立北浜小学校校舎２階以上","三重県伊勢市村松町3285-1","34.543933","136.690292"
"村松町津波避難施設","三重県伊勢市村松町4485-1","34.548432","136.682196"
"明神ポンプ場３階以上","三重県伊勢市大湊町106-2","34.526845","136.732956"
"旧伊勢市立大湊小学校校舎２階以上","三重県伊勢市大湊町1118-194","34.526634","136.744655"
"三重県下水道公社宮川浄化センター２階以上","三重県伊勢市大湊町1126","34.522948","136.735762"
"伊勢市立みなと小学校屋内運動場","三重県伊勢市大湊町1282","34.518349","136.734177"
"伊勢市立みなと小学校校舎２階以上","三重県伊勢市大湊町1282","34.518226","136.733726"
"大湊町津波避難施設","三重県伊勢市大湊町528-1","34.528824","136.73867"
"大湊地区コミュニティセンター２階以上","三重県伊勢市大湊町98-5","34.527021","136.734946"
"シンフォニアテクノロジー　総合ビル２階以上","三重県伊勢市竹ケ鼻町100","34.508554","136.72828"
"伊勢市立港中学校校舎２階以上","三重県伊勢市竹ケ鼻町78-10","34.510964","136.73273"
"竹ケ鼻第一団地（東棟）２階以上","三重県伊勢市竹ケ鼻町98-2","34.510641","136.731091"
"竹ケ鼻第一団地（西棟）２階以上","三重県伊勢市竹ケ鼻町99-5","34.510442","136.730463"
"シンフォニアエンジニアリング株式会社","三重県伊勢市竹ケ鼻町99-96","34.510279","136.730145"
"伊勢市立五十鈴中学校校舎","三重県伊勢市中村町444","34.473396","136.724646"
"伊勢市立五十鈴中学校屋内運動場","三重県伊勢市中村町444","34.47287","136.724276"
"旧伊勢市立北浜中学校校舎２階以上","三重県伊勢市東大淀町15","34.552953","136.677033"
"東大淀町民会館２階","三重県伊勢市東大淀町201-1","34.558065","136.662318"
"伊勢市立東大淀小学校校舎２階以上","三重県伊勢市東大淀町351","34.556764","136.663041"
"東豊浜町土路区町民会館２階","三重県伊勢市東豊浜町1089","34.534914","136.714243"
"伊勢市立豊浜東小学校校舎２階以上","三重県伊勢市東豊浜町299-1","34.529559","136.710372"
"東豊浜町津波避難施設","三重県伊勢市東豊浜町3321-2","34.532737","136.714089"
"倉田山公園","三重県伊勢市楠部町156-1","34.490401","136.732601"
"伊勢市立四郷小学校校舎２階以上","三重県伊勢市楠部町2484","34.475234","136.737374"
"イオン伊勢店屋上駐車場","三重県伊勢市楠部町乙160-2","34.478234","136.73115"
"光の街コミュニティセンター","三重県伊勢市二見町光の街1019-4","34.498467","136.764353"
"伊勢市立二見浦小学校・二見中学校校舎","三重県伊勢市二見町光の街907-7","34.498412","136.760002"
"伊勢市立二見浦小学校・二見中学校屋内運動場","三重県伊勢市二見町光の街907-7","34.498606","136.760066"
"太江寺境内","三重県伊勢市二見町江1659","34.504804","136.791461"
"溝口会館２階","三重県伊勢市二見町溝口516-1","34.501699","136.756092"
"今一色コミュニティセンター２階以上","三重県伊勢市二見町今一色120","34.517629","136.748695"
