"施設名","所在地","緯度","経度"
"なかし公園","沖縄県浦添市屋富祖3-1","26.252471","127.708207"
"宮城公園","沖縄県浦添市宮城2-1","26.248333","127.708723"
"ひまわり公園","沖縄県浦添市宮城2-22-1","26.247965","127.70468"
"せせらぎ公園","沖縄県浦添市宮城3-1","26.246754","127.707264"
"チョンダ公園","沖縄県浦添市宮城3-12-1","26.245965","127.704196"
"宮の浦公園","沖縄県浦添市宮城3-15-5","26.246913","127.702136"
"宮城小学校","沖縄県浦添市宮城3-7-3","26.246993","127.706481"
"大宮公園","沖縄県浦添市宮城4-2","26.244002","127.705891"
"宮仲公園","沖縄県浦添市宮城4-21-9","26.245638","127.701406"
"夕陽が丘公園","沖縄県浦添市経塚1-17","26.239984","127.722028"
"龍巻松の木公園","沖縄県浦添市経塚916","26.238748","127.724087"
"港川中学校","沖縄県浦添市港川1-1-1","26.26138","127.718253"
"牧港緑地（展望広場）","沖縄県浦添市港川1-34","26.263137","127.719058"
"経塚洗江良原公園","沖縄県浦添市字経塚253-9","26.237624","127.719899"
"港川サンハイツ公園","沖縄県浦添市字港川281-49","26.265044","127.712306"
"港川原公園","沖縄県浦添市字港川310-23","26.265075","127.71177"
"ＪＩＣＡ沖縄センター","沖縄県浦添市字前田1143-1","26.238087","127.731503"
"前田上原公園","沖縄県浦添市字前田1317-9","26.238267","127.735502"
"グリーンハイツ公園","沖縄県浦添市字前田824-1","26.240828","127.726431"
"前田ありあけハイツ公園","沖縄県浦添市字前田990-9","26.238636","127.728239"
"大平瓶ノ平原公園","沖縄県浦添市字大平479-1","26.24177","127.711341"
"沢岻緑地","沖縄県浦添市字沢岻391-1","26.236169","127.716233"
"沢岻長田原公園","沖縄県浦添市字沢岻974","26.236256","127.718245"
"城間南公園","沖縄県浦添市城間2-1-1","26.251548","127.713502"
"すみれ公園","沖縄県浦添市城間2-11-1","26.253494","127.713212"
"あさがお公園","沖縄県浦添市城間3-18-1","26.256616","127.71167"
"うしもー公園","沖縄県浦添市城間3-21-1","26.257262","127.710719"
"ぱんじー公園","沖縄県浦添市城間4-25-22","26.256736","127.716676"
"浦城公園","沖縄県浦添市城間4-33","26.260082","127.714665"
"港川小学校","沖縄県浦添市城間4-37-1","26.260981","127.716019"
"まつば公園","沖縄県浦添市城間4-38-7","26.261168","127.71677"
"泉小公園","沖縄県浦添市城間4-4","26.256085","127.713965"
"勢理客小公園","沖縄県浦添市勢理客1-22","26.241597","127.695382"
"神森小学校","沖縄県浦添市勢理客1-4-1","26.241929","127.699685"
"ゆうな公園","沖縄県浦添市勢理客2-6","26.243588","127.697171"
"むつき公園","沖縄県浦添市勢理客3-11","26.241375","127.692242"
"組踊公園","沖縄県浦添市勢理客4-14","26.245678","127.688218"
"うがんやま公園","沖縄県浦添市西原4-36","26.250719","127.749021"
"つなひき公園","沖縄県浦添市西原4-9","26.250988","127.744021"
"にしばる公園","沖縄県浦添市西原5-13","26.248282","127.740703"
"浦西さくら公園","沖縄県浦添市西原5-25","26.247524","127.744322"
"浦西あじさい公園","沖縄県浦添市西原5-27","26.245581","127.742928"
"浦西でいご公園","沖縄県浦添市西原5-29","26.245985","127.744252"
"浦西しらゆり公園","沖縄県浦添市西原5-42","26.248168","127.745841"
"浦西ひまわり公園","沖縄県浦添市西原6-28","26.24645","127.74718"
"浦西カトレア公園","沖縄県浦添市西原6-30","26.245273","127.745695"
"前田東上原公園","沖縄県浦添市前田1-46","26.238538","127.737232"
"前田山川原公園","沖縄県浦添市前田2-11","26.244818","127.73302"
"ドラゴン公園","沖縄県浦添市前田3-7","26.246472","127.738837"
"前田小学校","沖縄県浦添市前田333","26.238994","127.734395"
"でいご公園","沖縄県浦添市前田4-16","26.23692","127.736249"
"沢岻兼元原公園","沖縄県浦添市大平2-16","26.241894","127.708833"
"大平小公園","沖縄県浦添市大平2-5","26.246139","127.71044"
"めじろ公園","沖縄県浦添市沢岻1-47","26.236668","127.709957"
"沢岻前原公園","沖縄県浦添市沢岻1-7","26.234724","127.717633"
"沢岻端川原東公園","沖縄県浦添市沢岻2-13","26.234379","127.711298"
"クニンドーの森公園","沖縄県浦添市沢岻2-16","26.235253","127.709184"
"沢岻前原西公園","沖縄県浦添市沢岻2-5","26.233975","127.713959"
"沢岻小学校","沖縄県浦添市沢岻998","26.236713","127.716981"
"ＡＮＡ　ＳＰＯＲＴＳ　ＰＡＲＫ浦添（浦添運動公園）","沖縄県浦添市仲間1-13","26.251238","127.722981"
"浦添カルチャーパーク","沖縄県浦添市仲間1-9","26.250795","127.720389"
"浦添中学校","沖縄県浦添市仲間2-46-1","26.245966","127.727298"
"浦添小学校","沖縄県浦添市仲間2-47-1","26.246971","127.729754"
"浦添墓地公園","沖縄県浦添市仲間2-54","26.252439","127.72767"
"茶山第１公園","沖縄県浦添市仲間3-14","26.243381","127.727254"
"茶山第２公園","沖縄県浦添市仲間3-4","26.244573","127.727491"
"仲の浦公園","沖縄県浦添市仲西2-2-22","26.247047","127.700177"
"当山ハイツ公園","沖縄県浦添市当山1-9","26.253894","127.731468"
"当山勢理原公園","沖縄県浦添市当山2-23","26.251063","127.734148"
"当山小学校","沖縄県浦添市当山2-34-1","26.251946","127.733407"
"当山小公園","沖縄県浦添市当山2-37","26.252316","127.732477"
"浦西中学校","沖縄県浦添市当山3-1-1","26.248499","127.735764"
"内間東原公園","沖縄県浦添市内間1-13","26.238987","127.706936"
"神森中学校","沖縄県浦添市内間1-6-1","26.239335","127.707082"
"内間東公園","沖縄県浦添市内間2-19","26.235376","127.704053"
"内間西公園","沖縄県浦添市内間3-17","26.237358","127.698749"
"浦添高等学校","沖縄県浦添市内間3-26-1","26.237673","127.702934"
"内間後原公園","沖縄県浦添市内間4-18","26.240904","127.705097"
"内間小学校","沖縄県浦添市内間4-3-1","26.239071","127.70445"
"内間後原なかよし公園","沖縄県浦添市内間4-8","26.239883","127.702902"
"内間西原公園","沖縄県浦添市内間5-14","26.239286","127.697532"
"牧港緑地（ふれあい広場）","沖縄県浦添市牧港1-63-1","26.263592","127.719717"
"牧港小学校","沖縄県浦添市牧港2-14-1","26.259298","127.724518"
"まちなと公園","沖縄県浦添市牧港2-38","26.26304","127.724555"
"安川北公園","沖縄県浦添市牧港3-30-1","26.257397","127.730353"
"安川南公園","沖縄県浦添市牧港3-36-1","26.256299","127.729717"
"うえの公園","沖縄県浦添市牧港5-19","26.268643","127.723641"
"うえの北公園","沖縄県浦添市牧港5-20","26.26885","127.723499"
"安慶田小学校（運動場）","沖縄県沖縄市安慶田2-18-1","26.334965","127.813403"
"安慶田中学校（運動場）","沖縄県沖縄市安慶田3-8-1","26.3315","127.812429"
"越来中学校（運動場）","沖縄県沖縄市越来1-2-1","26.341709","127.811698"
"越来小学校（運動場）","沖縄県沖縄市越来1-2-2","26.342561","127.812369"
"美来工科高等学校（運動場）","沖縄県沖縄市越来3-17-1","26.348982","127.807948"
"諸見里公園","沖縄県沖縄市園田3-25","26.32672","127.796395"
"センター公園","沖縄県沖縄市嘉間良1-1","26.340342","127.802649"
"マンタ公園","沖縄県沖縄市海邦2-13","26.33182","127.834965"
"島袋小学校（運動場）","沖縄県沖縄市久保田2-21-1","26.324894","127.798209"
"宮里小学校（運動場）","沖縄県沖縄市宮里3-27-1","26.338868","127.821807"
"諸見小学校（運動場）","沖縄県沖縄市胡屋2-3-1","26.333372","127.800322"
"コザ中学校（運動場）","沖縄県沖縄市胡屋3-38-1","26.332054","127.80529"
"美東中学校（運動場）","沖縄県沖縄市高原5-12-1","26.322657","127.825159"
"高原小学校（運動場）","沖縄県沖縄市高原5-12-2","26.322157","127.825808"
"美東公園","沖縄県沖縄市高原5-20","26.321657","127.827254"
"山内中学校（運動場）","沖縄県沖縄市山内2-20-1","26.323523","127.784573"
"山内小学校（運動場）","沖縄県沖縄市山内2-32-2","26.3248","127.784247"
"室川小学校（運動場）","沖縄県沖縄市室川2-24-1","26.335357","127.808586"
"コザ運動公園（広域）","沖縄県沖縄市諸見里2-1","26.331987","127.787179"
"松本都市緑地","沖縄県沖縄市松本1-27","26.354378","127.816686"
"美里高等学校（運動場）","沖縄県沖縄市松本2-5-1","26.355261","127.819746"
"コザ高等学校（運動場）","沖縄県沖縄市照屋5-5-1","26.331383","127.819778"
"中の町小学校（運動場）","沖縄県沖縄市上地3-4-1","26.333113","127.793205"
"美里中学校（運動場）","沖縄県沖縄市知花1-24-1","26.359801","127.818279"
"馬場都市緑地","沖縄県沖縄市知花6-41","26.365923","127.817296"
"コザ小学校（運動場）","沖縄県沖縄市中央4-16-1","26.342548","127.800729"
"北美小学校（運動場）","沖縄県沖縄市登川1515","26.37669","127.821084"
"農民研修センター　ふれあい広場（小規模）","沖縄県沖縄市登川2380","26.36802","127.817194"
"宮里中学校（運動場）","沖縄県沖縄市東2-17-1","26.343707","127.825116"
"若夏公園","沖縄県沖縄市東2-23","26.345256","127.824246"
"美東小学校（運動場）","沖縄県沖縄市桃原3-4-1","26.33351","127.82798"
"沖縄東中学校（運動場）","沖縄県沖縄市桃原4-19-1","26.329942","127.829815"
"球陽高等学校・球陽中学校（運動場）","沖縄県沖縄市南桃原1-10-1","26.319306","127.785762"
"南桃原二丁目公園","沖縄県沖縄市南桃原2-5","26.31852","127.782204"
"北谷小学校グラウンド","沖縄県沖縄市南桃原4-13-1","26.326279","127.778249"
"八重島公園","沖縄県沖縄市八重島1-1","26.344857","127.801244"
"沖縄県総合運動公園（広域）","沖縄県沖縄市比屋根5-3-1","26.310434","127.822392"
"沖縄県総合運動公園","沖縄県沖縄市比屋根5-3-1","26.305222","127.826522"
"比屋根小学校（運動場）","沖縄県沖縄市比屋根6-2-1","26.314049","127.816723"
"美原小学校（運動場）","沖縄県沖縄市美原4-20-1","26.350052","127.82051"
"美里公園","沖縄県沖縄市美原4-4","26.348629","127.819561"
"美里小学校（運動場）","沖縄県沖縄市美里4-1-1","26.350422","127.812775"
"泡瀬小学校（運動場）","沖縄県沖縄市泡瀬2-33-10","26.316405","127.835385"
"黒潮公園","沖縄県沖縄市泡瀬2-34","26.317542","127.834841"
"美里工業高等学校（運動場）","沖縄県沖縄市泡瀬5-42-2","26.326397","127.82995"
"泡瀬市営住宅（津波避難ビル）","沖縄県沖縄市泡瀬6-27","26.329795","127.831659"
"明道公園","沖縄県沖縄市明道1-13","26.356334","127.822053"
"宇加地公民館","沖縄県恩納村字3056-1","26.423407","127.746269"
"安富祖公民館","沖縄県恩納村字安富祖120","26.499113","127.887914"
"安富祖小学校","沖縄県恩納村字安富祖1868-1","26.51255","127.898697"
"恩納村役場","沖縄県恩納村字恩納2451","26.497376","127.853681"
"恩納公民館","沖縄県恩納村字恩納2524","26.498881","127.851953"
"恩納小学校","沖縄県恩納村字恩納6069-1","26.489163","127.845304"
"恩納村総合保健福祉センター","沖縄県恩納村字恩納6302","26.487573","127.847586"
"うんな中学校","沖縄県恩納村字恩納7409-1","26.475684","127.840618"
"赤間総合運動公園","沖縄県恩納村字恩納7441","26.4716","127.842179"
"喜瀬武原公民館","沖縄県恩納村字喜瀬武原458-1","26.489564","127.908348"
"喜瀬武原小学校","沖縄県恩納村字喜瀬武原458-16","26.489943","127.910188"
"山田公民館","沖縄県恩納村字山田2698","26.433044","127.77805"
"山田小学校","沖縄県恩納村字山田997","26.433325","127.777012"
"塩屋公民館","沖縄県恩納村字真栄田1510","26.43608","127.763593"
"真栄田公民館","沖縄県恩納村字真栄田47","26.437794","127.77031"
"太田公民館","沖縄県恩納村字瀬良垣2517","26.500855","127.860225"
"瀬良垣公民館","沖縄県恩納村字瀬良垣299","26.50736","127.873929"
"前兼久公民館","沖縄県恩納村字前兼久116-1","26.449298","127.802614"
"谷茶公民館","沖縄県恩納村字谷茶1141-1","26.466318","127.826647"
"沖縄科学技術大学院大学","沖縄県恩納村字谷茶1919-4","26.461778","127.831018"
"仲泊小学校","沖縄県恩納村字仲泊433","26.440991","127.802785"
"冨着公民館","沖縄県恩納村字冨着879","26.455124","127.809738"
"名嘉真公民館","沖縄県恩納村字名嘉真1506","26.515202","127.920532"
"屋良小学校グラウンド・体育館","沖縄県嘉手納町屋良1-31-1","26.365283","127.764848"
"屋良ふれあいパーク","沖縄県嘉手納町屋良1-5","26.364999","127.761968"
"屋良城跡公園","沖縄県嘉手納町字屋良656","26.367681","127.762319"
"嘉手納高等学校グラウンド・体育館","沖縄県嘉手納町字屋良806","26.3684","127.765551"
"嘉手納運動公園陸上競技場・スポーツドーム等","沖縄県嘉手納町字屋良875","26.369964","127.772002"
"屋良第２児童公園","沖縄県嘉手納町字屋良936-2","26.36602","127.769337"
"あしびなぁ","沖縄県嘉手納町字嘉手納162-1","26.366696","127.760376"
"ちびっこ広場","沖縄県嘉手納町字嘉手納22-6","26.364114","127.757689"
"ロータリー広場","沖縄県嘉手納町字嘉手納290-10","26.363299","127.755901"
"嘉手納小学校グラウンド・体育館","沖縄県嘉手納町字嘉手納312","26.365432","127.752821"
"嘉手納中学校グラウンド・体育館","沖縄県嘉手納町字嘉手納312","26.364663","127.753336"
"野國總管公園","沖縄県嘉手納町字嘉手納322","26.366365","127.753193"
"嘉手納児童公園","沖縄県嘉手納町字嘉手納420","26.363687","127.750586"
"兼久海浜公園","沖縄県嘉手納町字兼久85-31","26.352997","127.741821"
"イユミーバンタ","沖縄県嘉手納町字水釜","26.361712","127.742181"
"西区コミュニティーセンター","沖縄県嘉手納町字水釜121","26.360169","127.749659"
"町営水釜高層住宅１０階建て","沖縄県嘉手納町字水釜379-3","26.360033","127.741224"
"嘉手納町マルチメディアセンター","沖縄県嘉手納町字水釜412","26.361657","127.740958"
"水釜児童公園","沖縄県嘉手納町字水釜6-5-1","26.356538","127.742345"
"漢那児童公園","沖縄県宜野座村字漢那1773-1","26.473958","127.958149"
"漢那小学校（グラウンド）","沖縄県宜野座村字漢那1987-5","26.47716","127.953032"
"城原近隣公園","沖縄県宜野座村字漢那2262-1","26.475411","127.941491"
"城原緑地公園","沖縄県宜野座村字漢那2276-1","26.473548","127.941459"
"漢那ヨリアゲの森緑地公園","沖縄県宜野座村字漢那976-1","26.476382","127.960568"
"漢那ダム（管理庁舎前・脇ダム下流・湖畔公園・湖畔公園駐車場）","沖縄県宜野座村字漢那中山原2015-2","26.483427","127.95132"
"宜野座小学校（グラウンド）","沖縄県宜野座村字宜野座1198","26.480305","127.974657"
"古島公園","沖縄県宜野座村字宜野座13","26.483566","127.979029"
"宜野座高校（グラウンド）","沖縄県宜野座村字宜野座157","26.483426","127.976009"
"宜野座ドーム","沖縄県宜野座村字宜野座181","26.484186","127.974281"
"宜野座村野球場","沖縄県宜野座村字宜野座188-1","26.483753","127.973098"
"村総合グラウント゛","沖縄県宜野座村字宜野座250","26.482126","127.974228"
"宜野座地区児童公園","沖縄県宜野座村字宜野座698-2","26.476702","127.990408"
"松田小学校（グラウンド）","沖縄県宜野座村字松田2261","26.488113","127.990324"
"高松公園","沖縄県宜野座村字松田2629-121","26.494393","127.984859"
"松田地区農村公園","沖縄県宜野座村字松田413-1","26.491105","127.993743"
"並松公園","沖縄県宜野座村字惣慶1484","26.478603","127.970624"
"惣慶児童公園（公民館隣接）","沖縄県宜野座村字惣慶1588","26.476783","127.974267"
"農村公園","沖縄県宜野座村字惣慶1857","26.482537","127.972103"
"福山児童公園（公民館隣接）","沖縄県宜野座村字惣慶2046-83","26.483542","127.966686"
"宜野座中学校（グラウンド）","沖縄県宜野座村惣慶1505-1","26.478184","127.968428"
"まつぼっくり公園","沖縄県宜野湾市愛知2-5","26.268626","127.769822"
"伊佐第二児童公園","沖縄県宜野湾市伊佐2-21-2","26.287012","127.753386"
"伊佐児童公園","沖縄県宜野湾市伊佐3-12-2","26.29366","127.755758"
"しちゃばる公園","沖縄県宜野湾市宇地泊1-13-7","26.270958","127.733293"
"ガジュマル児童公園","沖縄県宜野湾市宇地泊471","26.269256","127.728579"
"ゆうひ児童公園","沖縄県宜野湾市宇地泊598","26.270834","127.726385"
"かたばる公園","沖縄県宜野湾市宇地泊751-11","26.274168","127.730903"
"嘉数高台公園","沖縄県宜野湾市嘉数1-5","26.258598","127.735919"
"青空公園","沖縄県宜野湾市嘉数4-617-2","26.261946","127.730069"
"比屋良川公園","沖縄県宜野湾市嘉数4-824-1","26.258665","127.740266"
"ひゃーらばる公園","沖縄県宜野湾市我如古387","26.260233","127.747833"
"がねこ児童公園","沖縄県宜野湾市我如古4-15-40","26.254313","127.750868"
"ちゅんなー公園","沖縄県宜野湾市喜友名1-29-1","26.286795","127.763705"
"いこいの市民パーク","沖縄県宜野湾市宜野湾1-14-24","26.267215","127.763127"
"しまし公園","沖縄県宜野湾市志真志3-16-3","26.256239","127.761066"
"うえはら児童公園","沖縄県宜野湾市上原1-22-8","26.277493","127.774895"
"ながつき児童公園","沖縄県宜野湾市新城1-1-16","26.286856","127.774809"
"あらしろ児童公園","沖縄県宜野湾市新城2-5-1","26.285426","127.771916"
"まえはら児童公園","沖縄県宜野湾市真栄原1-15-18","26.257246","127.746395"
"ぐんばる公園","沖縄県宜野湾市真栄原3-11-1","26.26341","127.743106"
"おおぶき公園","沖縄県宜野湾市真栄原3-24-8","26.263645","127.745364"
"佐真下公園","沖縄県宜野湾市真栄原3-38","26.263968","127.747901"
"森川公園","沖縄県宜野湾市真志喜1-24-1","26.269734","127.741963"
"わかたけ児童公園","沖縄県宜野湾市真志喜2-10-1","26.27482","127.738093"
"いすのき児童公園","沖縄県宜野湾市真志喜2-4-1","26.272657","127.738611"
"ましき児童公園","沖縄県宜野湾市真志喜3-12-1","26.273828","127.736041"
"ゆうな児童公園","沖縄県宜野湾市真志喜3-23-1","26.276104","127.733351"
"市立グラウンド","沖縄県宜野湾市真志喜3-25-1","26.277197","127.733958"
"宜野湾海浜公園","沖縄県宜野湾市真志喜4-2-1","26.281341","127.73631"
"てぃーちがー公園","沖縄県宜野湾市真志喜5-4-1","26.270365","127.736264"
"あかみち公園","沖縄県宜野湾市赤道1-5-14","26.271876","127.770408"
"あだん児童公園","沖縄県宜野湾市大山6-26-1","26.277424","127.738535"
"シーサー児童公園","沖縄県宜野湾市大山6-44-8","26.278876","127.738478"
"上大謝名さくら公園","沖縄県宜野湾市大謝名2-26","26.26425","127.741425"
"ながた児童公園","沖縄県宜野湾市長田3-27","26.260985","127.766194"
"ふてんま公園","沖縄県宜野湾市普天間1-22-22","26.292737","127.779997"
"あすなろ児童公園","沖縄県宜野湾市野嵩1-12-1","26.280099","127.779317"
"きさらぎ児童公園","沖縄県宜野湾市野嵩1-43","26.284398","127.781768"
"まつのおか児童公園","沖縄県宜野湾市野嵩1-6-1","26.279054","127.781353"
"のだけ公園","沖縄県宜野湾市野嵩3-15-45","26.287926","127.783367"
"ひがし児童公園","沖縄県宜野湾市野嵩4-23-17","26.291437","127.784067"
"下阿嘉公民館","沖縄県久米島町阿嘉156-12","26.365189","126.798521"
"上阿嘉公民館","沖縄県久米島町阿嘉2245-55","26.368412","126.786423"
"宇江城公民館","沖縄県久米島町宇江城798","26.382369","126.773903"
"赤平頂上付近","沖縄県久米島町宇根1987-2","26.345115","126.814311"
"マチョー原付近","沖縄県久米島町宇根2000","26.347788","126.811994"
"涙石付近","沖縄県久米島町宇根891","26.346826","126.817981"
"博物館付近","沖縄県久米島町嘉手苅542","26.3417","126.763831"
"日の出御願一本松付近","沖縄県久米島町儀間1878-12","26.340988","126.777945"
"具志川公民館","沖縄県久米島町具志川647","26.373212","126.745598"
"バイパス喜久里宅付近","沖縄県久米島町兼城1010","26.344355","126.755524"
"山城集会場","沖縄県久米島町山城48","26.334488","126.786302"
"大岳小学校グランド","沖縄県久米島町山里177","26.358887","126.749367"
"山里公民館","沖縄県久米島町山里244","26.360929","126.747574"
"カラヤ原付近","沖縄県久米島町謝名堂1639-3","26.342826","126.810342"
"上江洲公民館","沖縄県久米島町上江洲229","26.356733","126.747361"
"久間地公民館","沖縄県久米島町上江洲457-40","26.357287","126.74408"
"カニク原付近","沖縄県久米島町真我里928","26.327937","126.794104"
"西アケタ原付近","沖縄県久米島町真謝1994-1","26.356121","126.805869"
"登武那覇公園","沖縄県久米島町真謝3371-1","26.349132","126.800977"
"久米島西中学校グランド","沖縄県久米島町西銘1324","26.350801","126.746888"
"銭田森林公園","沖縄県久米島町銭田1141-3","26.320151","126.805063"
"西銭田原付近","沖縄県久米島町銭田687-2","26.325192","126.794806"
"大原三叉路付近","沖縄県久米島町大原386-2","26.362735","126.724966"
"車検場付近","沖縄県久米島町大原492-1","26.359149","126.730435"
"大田タンク付近","沖縄県久米島町大田199","26.34583","126.755445"
"仲地公民館","沖縄県久米島町仲地15","26.364692","126.747126"
"中華海鮮海皇付近","沖縄県久米島町仲泊1123-5","26.347873","126.752009"
"具志川農村環境改善センター","沖縄県久米島町仲泊730","26.34982","126.747381"
"そらなみ保育園付近","沖縄県久米島町仲泊862-33","26.35021","126.749931"
"タカマス原付近","沖縄県久米島町島尻859","26.306121","126.798991"
"比屋定小学校グランド","沖縄県久米島町比屋定2220","26.380522","126.776839"
"比屋定公民館","沖縄県久米島町比屋定99","26.381157","126.779392"
"比嘉神屋付近","沖縄県久米島町比嘉1592","26.340913","126.791419"
"北原農村振興集落センター","沖縄県久米島町北原416","26.365747","126.723717"
"伊良部地区津波避難施設","沖縄県宮古島市伊良部字伊良部1471","24.81829","125.175167"
"旧伊良部中学校（グラウンド）","沖縄県宮古島市伊良部字国仲418","24.827584","125.171756"
"沖縄中央高等学校（グラウンド）","沖縄県宮古島市伊良部字前里添1079","24.833173","125.18898"
