"施設名","所在地","緯度","経度"
"梅の宮神社境内","宮城県塩竈市梅の宮15-35","38.32878","141.017884"
"稲荷神社境内","宮城県塩竈市尾島町3-12","38.316028","141.022903"
"ホテルグランドパレス塩釜（津波避難ビル（宴会場２～３階））","宮城県塩竈市尾島町3-5","38.316598","141.022326"
"市立第二中学校（校庭）","宮城県塩竈市楓町2-10-1","38.332357","141.030154"
"玉川公園","宮城県塩竈市母小沢町　１７番地内","38.310464","140.999992"
"中新田交流センター","宮城県加美町下新田字松木3","38.548817","140.878054"
"旧旭小学校","宮城県加美町宮崎字旭2-1-1","38.628204","140.710128"
"認定こども園みやざき園（園庭）","宮城県加美町宮崎字屋敷1-6-2","38.614473","140.760925"
"宮崎小学校","宮城県加美町宮崎字屋敷1-6-2","38.61458","140.759583"
"宮崎公民館（駐車場）","宮城県加美町宮崎字屋敷7-45-1","38.61208","140.755458"
"旭地区地域づくりセンター","宮城県加美町宮崎字小原44-1","38.62938","140.712494"
"陶芸の里スポーツ公園","宮城県加美町宮崎字新土手浦1","38.61378","140.748259"
"まちづくりセンター","宮城県加美町宮崎字町38-1","38.610627","140.754515"
"鳴瀬小学校","宮城県加美町四日市場字舟橋250","38.556551","140.878674"
"中新田中学校","宮城県加美町字一本杉12","38.569769","140.865534"
"中新田体育館（駐車場）","宮城県加美町字一本杉58","38.568919","140.866375"
"タカノフーズ（株）東北工場","宮城県加美町字雁原175-8","38.569154","140.876673"
"中新田保育所（所庭）","宮城県加美町字雁原27-5","38.56926","140.870106"
"鹿原小学校","宮城県加美町字鹿原水堀3-1","38.5669","140.744189"
"加美町防雪センター","宮城県加美町字鹿原南原3-4","38.56321","140.740979"
"鹿原地区公民館","宮城県加美町字鹿原南原3-4","38.563441","140.74121"
"小野田漆沢地区運動場","宮城県加美町字漆沢宿尻37","38.579087","140.648286"
"西小野田小学校","宮城県加美町字上野高畑5","38.588505","140.730454"
"小野田保健センター","宮城県加美町字上野目薬師堂20","38.589378","140.731002"
"西小野田地区公民館","宮城県加美町字上野目薬師堂20","38.589702","140.731537"
"中新田小学校","宮城県加美町字西田4-7-1","38.570378","140.854455"
"さわざくら公園","宮城県加美町字西田一番33","38.573535","140.852344"
"小野田中学校","宮城県加美町字中原23-41","38.582896","140.779631"
"小野田運動場","宮城県加美町字長壇133","38.578962","140.780756"
"東小野田小学校","宮城県加美町字南寺宿45","38.575654","140.78246"
"旧大崎西部家畜市場","宮城県加美町小泉字天神76-1","38.584497","140.790709"
"上多田川地区運動場","宮城県加美町上多田川字笹沢東1-1","38.636964","140.825609"
"広原小学校","宮城県加美町上狼塚字東北原12-1","38.594976","140.865086"
"賀美石地区公民館","宮城県加美町鳥屋ケ崎字山畑25","38.596067","140.805734"
"賀美石小学校","宮城県加美町鳥屋ケ崎字神明127","38.5911","140.803063"
"宮崎中学校","宮城県加美町柳沢字桧葉野屋敷49","38.602522","140.772564"
"旧横倉児童館","宮城県角田市横倉字今谷186-2","37.987613","140.76603"
"横倉自治センター","宮城県角田市横倉字杉の堂40","37.988009","140.772436"
"横倉小学校","宮城県角田市横倉字杉の堂7","37.987885","140.771405"
"北郷小学校","宮城県角田市岡字阿弥陀入11-2","38.020411","140.772864"
"旧北郷自治センター","宮城県角田市岡字阿弥陀入33-1","38.020025","140.773689"
"北郷自治センター","宮城県角田市岡字阿弥陀入65","38.019606","140.773231"
"台山公園","宮城県角田市角田","37.972852","140.775514"
"宮城県角田高等学校","宮城県角田市角田字牛舘1","37.968489","140.778683"
"角田中学校","宮城県角田市角田字牛舘1-2","37.969971","140.778788"
"角田市市民センター","宮城県角田市角田字牛舘10","37.970184","140.782917"
"角田児童センター","宮城県角田市角田字牛舘17-3","37.972204","140.782659"
"旧角田自治センター","宮城県角田市角田字牛舘19-5","37.970704","140.783"
"中央広場","宮城県角田市角田字牛舘24","37.971757","140.782522"
"旧角田保育所跡地","宮城県角田市角田字牛舘39","37.970716","140.78229"
"角田小学校","宮城県角田市角田字牛舘41","37.970699","140.780766"
"角田自治センター","宮城県角田市角田字泉町146","37.979151","140.772708"
"中島保育所","宮城県角田市角田字中島上57-4","37.970181","140.790033"
"角田市総合保健福祉センター","宮城県角田市角田字柳町35-1","37.982784","140.776944"
"ホーチキ宮城事業所","宮城県角田市江尻字前原141-1","38.008431","140.796236"
"北角田中学校","宮城県角田市江尻字前原50","38.013383","140.796879"
"西根自治センター武徳館","宮城県角田市高倉字呉服屋35-1","38.00066","140.726812"
"旧西根小学校","宮城県角田市高倉字打越32-3","38.003154","140.722784"
"西根自治センター","宮城県角田市高倉字本町15-1","37.999405","140.726801"
"旧西根幼稚園","宮城県角田市高倉字本町48-1","38.000018","140.726834"
"桜小学校","宮城県角田市佐倉字小山78-1","37.992213","140.792316"
"桜自治センター","宮城県角田市佐倉字町裏一番155","37.995433","140.796367"
"角田市スポーツ交流館","宮城県角田市枝野字青木155-20","37.971511","140.806191"
"角田市総合体育館","宮城県角田市枝野字青木155-31","37.969389","140.804915"
"角田市屋内温水プール","宮城県角田市枝野字青木155-75","37.967714","140.800966"
"アイリスオーヤマ角田工場","宮城県角田市小坂字上小坂1","38.03353","140.803605"
"旧小田小学校","宮城県角田市小田字福田56-1","37.960909","140.750454"
"小田自治センター体育館","宮城県角田市小田字福田56-1","37.960885","140.749818"
"小田自治センター","宮城県角田市小田字福田80","37.960453","140.749679"
"旧小田児童館","宮城県角田市小田字福田82","37.960425","140.749194"
"ウォルブロー宮城工場","宮城県角田市神次郎字久城寺1","38.033535","140.788411"
"神次郎運動広場","宮城県角田市神次郎字西中田2-2","38.043981","140.784893"
"枝野自治センター","宮城県角田市島田字光畑57-1","37.943249","140.804801"
"旧枝野小学校","宮城県角田市島田字三口71","37.94194","140.820741"
"旧枝野幼稚園","宮城県角田市島田字三口71","37.941644","140.821379"
"旧藤尾小学校","宮城県角田市藤田字梶内51-2","37.972848","140.823329"
"藤尾自治センター","宮城県角田市尾山字五反田198","37.955998","140.822022"
"旧金津児童センター","宮城県角田市尾山字五反田315","37.955665","140.82219"
"金津小学校","宮城県角田市尾山字荒町125-1","37.958217","140.824853"
"角田市老人福祉センター内町荘","宮城県角田市尾山字山入91-1","37.95572","140.836298"
"角田市婦人研修センター","宮城県角田市尾山字山入91-1","37.955627","140.836572"
"東根やすらぎの家跡地","宮城県角田市平貫字宇賀入31","38.029602","140.818641"
"旧東根小学校","宮城県角田市平貫字前河2-1","38.032778","140.818088"
"旧東根児童センター","宮城県角田市平貫字土浮102","38.029848","140.817592"
"東根自治センター","宮城県角田市平貫字土浮102","38.029539","140.818032"
"角田市農村婦人の家","宮城県角田市豊室字沼頭12-3","37.977502","140.750734"
"舘矢間小学校","宮城県丸森町舘矢間舘山字玉川29-1","37.924228","140.77238"
"舘矢間まちづくりセンター","宮城県丸森町舘矢間舘山字大門148-1","37.92485","140.767274"
"フロンテックＰＲＯ株式会社東北支社丸森工場","宮城県丸森町舘矢間山田字市子沢12-3","37.936623","140.755537"
"城南鋼鉄工業株式会社","宮城県丸森町舘矢間山田字洞場32-1","37.931743","140.764353"
"あぶくま斎苑","宮城県丸森町舘矢間松掛字上63-1","37.938519","140.754645"
"（旧）金山小学校","宮城県丸森町金山字下前川原1-1","37.901135","140.798278"
"金山まちづくりセンター","宮城県丸森町金山字下前川原17","37.901351","140.79858"
"（旧）丸森東中学校体育館","宮城県丸森町金山字長根63-1","37.904145","140.805093"
"（旧）丸森西中学校体育館","宮城県丸森町耕野字羽抜30","37.935358","140.665456"
"耕野まちづくりセンター","宮城県丸森町耕野字小屋舘7-4","37.91678","140.645767"
"（旧）耕野小学校","宮城県丸森町耕野字入大44-1","37.919736","140.64556"
"伊具高等学校","宮城県丸森町字雁歌51","37.90607","140.761452"
"ＪＡみやぎ仙南丸森農業倉庫","宮城県丸森町字宮ノ脇2-1","37.904446","140.778938"
"欠入コミュニティセンター","宮城県丸森町字欠入上20-2","37.884904","140.711901"
"不動尊クラインガルテン","宮城県丸森町字上滝西35-5","37.871589","140.785293"
"羽出庭農村集落多目的センター","宮城県丸森町字森67","37.901663","140.677778"
"丸森まちづくりセンター","宮城県丸森町字鳥屋120","37.911525","140.766124"
"丸森中学校","宮城県丸森町字田町南24-2","37.917333","140.764772"
"丸森小学校","宮城県丸森町字菱川内39-1","37.914881","140.760447"
"和田コミュニティセンター","宮城県丸森町字和田西8-93","37.889936","140.77034"
"（旧）小斎小学校","宮城県丸森町小斎字古舘95","37.918276","140.82315"
"小斎まちづくりセンター","宮城県丸森町小斎字山崎63-1","37.919442","140.821412"
"（旧）大張小学校","宮城県丸森町大張川張字宮田25","37.93664","140.676933"
"大張まちづくりセンター","宮城県丸森町大張大蔵字川前39-1","37.937056","140.676392"
"（旧）大内小学校体育館","宮城県丸森町大内字横手18","37.871762","140.82553"
"（旧）大内中学校体育館","宮城県丸森町大内字横手19","37.871659","140.827017"
"大内まちづくりセンター","宮城県丸森町大内字横手82-1","37.868602","140.826468"
"伊手コミュニティセンター","宮城県丸森町大内字下梅ヶ作27","37.896855","140.826338"
"大内山村広場","宮城県丸森町大内字岩城東上1","37.858102","140.820776"
"黒佐野山村活性化支援センター","宮城県丸森町大内字黒佐野103-248","37.837349","140.811068"
"青葉コミュニティセンター","宮城県丸森町大内字青葉南16-2","37.833744","140.834292"
"筆甫山村広場","宮城県丸森町筆甫字石神西4","37.824876","140.729515"
"川平スポーツ交流センター","宮城県丸森町筆甫字川平二15-3","37.795814","140.745163"
"（旧）筆甫小学校","宮城県丸森町筆甫字中島3-2","37.835913","140.732148"
"筆甫まちづくりセンター","宮城県丸森町筆甫字和田80-2","37.827341","140.72888"
"ヨークベニマル岩沼西店（駐車場）","宮城県岩沼市たけくま2-3-67","38.107675","140.855533"
"竹駒神社","宮城県岩沼市稲荷町1-1","38.105133","140.862293"
"矢野目地区中央集会所","宮城県岩沼市下野郷字舘外2-1","38.127166","140.903028"
"ニッコン㈱岩沼営業所","宮城県岩沼市空港西2-1","38.133174","140.9003"
"プロロジスパーク岩沼","宮城県岩沼市空港南三丁目2-35","38.118472","140.917925"
"岩沼南小学校","宮城県岩沼市桑原4-4-1","38.099591","140.865702"
"岩沼中学校","宮城県岩沼市桑原4-8-1","38.100252","140.861154"
"玉浦コミュニティセンター","宮城県岩沼市恵み野2-3","38.106713","140.904722"
"玉浦中学校","宮城県岩沼市恵み野2-4-1","38.106967","140.905768"
"勤労者活動センター","宮城県岩沼市三色吉字松150-1","38.121865","140.846913"
"岩沼西中学校","宮城県岩沼市三色吉字竹11","38.11827","140.843958"
"ｍｉｉｉｎａ（ミイナ）","宮城県岩沼市三色吉字雷神7-1","38.121649","140.845099"
"宮城県名取高等学校","宮城県岩沼市字朝日50","38.114695","140.854329"
"岩沼西小学校","宮城県岩沼市松ケ丘1-17","38.110324","140.851867"
"玉浦小学校","宮城県岩沼市早股字小林396-1","38.104625","140.910176"
"岩沼北中学校","宮城県岩沼市相の原2-3-1","38.116968","140.873284"
"岩沼小学校","宮城県岩沼市中央2-1-1","38.109654","140.865855"
"ダイシン岩沼店（屋上駐車場）","宮城県岩沼市藤浪2-1-5","38.102555","140.872613"
"ヨークベニマル岩沼店（駐車場）","宮城県岩沼市藤浪2-4-10","38.101591","140.872666"
"岩沼西コミュニティセンター","宮城県岩沼市北長谷字内田90-1","38.108716","140.850383"
"宮城県立支援学校岩沼高等学園","宮城県岩沼市北長谷字豊田1-1","38.108285","140.843329"
"総合体育館","宮城県岩沼市里の杜1-1-1","38.105825","140.876877"
"市民会館・中央公民館","宮城県岩沼市里の杜1-2-45","38.107595","140.87739"
"磯草高台","宮城県気仙沼市磯草","38.873143","141.60553"
"三坂高台","宮城県気仙沼市栄町","38.911188","141.575549"
"旧大島公民館","宮城県気仙沼市廻舘110","38.858421","141.616484"
"外浜高台","宮城県気仙沼市外浜","38.879024","141.623683"
"面瀬中学校","宮城県気仙沼市岩月寺沢44","38.863314","141.56963"
"岩月高台","宮城県気仙沼市岩月千岩田","38.8661","141.581486"
"気仙沼パークホテル（屋上）","宮城県気仙沼市魚市場前6-23","38.897657","141.581494"
"市民福祉センター「やすらぎ」","宮城県気仙沼市錦町1-2-1","38.915204","141.583053"
"市営鹿折南住宅（７号棟除く）","宮城県気仙沼市錦町1-2-1","38.914286","141.581916"
"大曲コミュニティセンター","宮城県気仙沼市九条1","38.884844","141.53641"
"九条小学校","宮城県気仙沼市九条327","38.893448","141.553533"
"駅前住宅交流センター（駅前プラザ）","宮城県気仙沼市古町3-3-8","38.909838","141.558632"
"市営幸町住宅","宮城県気仙沼市幸町3-2-1","38.898137","141.575699"
"大島公民館","宮城県気仙沼市高井40","38.855491","141.616023"
"大島小学校","宮城県気仙沼市高井40-2","38.85658","141.615456"
"最知高台","宮城県気仙沼市最知北最知","38.853294","141.574799"
"気仙沼小学校","宮城県気仙沼市笹が陣3-1","38.902542","141.570475"
"気仙沼中学校","宮城県気仙沼市笹が陣4-1","38.900567","141.571438"
"市民会館","宮城県気仙沼市笹が陣4-2","38.900904","141.572733"
"松岩公民館","宮城県気仙沼市松崎浦田143-1","38.879068","141.576312"
"面瀬小学校","宮城県気仙沼市松崎下赤田58","38.866791","141.572863"
"松岩小学校","宮城県気仙沼市松崎五駄鱈5","38.878673","141.571981"
"前浜高台","宮城県気仙沼市松崎前浜","38.880615","141.586542"
"八幡神社境内","宮城県気仙沼市松崎中瀬","38.872569","141.582558"
"片浜高台","宮城県気仙沼市松崎片浜","38.877295","141.585199"
"松岩中学校","宮城県気仙沼市松崎柳沢186","38.88104","141.561611"
"旧落合小学校","宮城県気仙沼市象ヶ鼻114","38.911252","141.499867"
"株式会社角星　白山製造場（旧白山小学校）","宮城県気仙沼市上東側根245","38.961877","141.565993"
"気仙沼高等学校","宮城県気仙沼市常楽130","38.894892","141.558573"
"陣山高台","宮城県気仙沼市陣山","38.909594","141.578847"
"鹿折小学校","宮城県気仙沼市西八幡町54-1","38.922277","141.582015"
"水梨コミュニティーセンター","宮城県気仙沼市赤岩迎前田127","38.865605","141.533008"
"気仙沼市総合体育館","宮城県気仙沼市赤岩牧沢44-180","38.881735","141.553569"
"新月公民館","宮城県気仙沼市切通100","38.911386","141.544346"
"新月中学校","宮城県気仙沼市切通100","38.911635","141.54258"
"大浦高台","宮城県気仙沼市大浦","38.900727","141.591403"
"鹿折中学校","宮城県気仙沼市大峠山1-263","38.918111","141.589545"
"鹿折公民館","宮城県気仙沼市中みなと町5-12","38.916977","141.583141"
"大島開発総合センター","宮城県気仙沼市中山115-4","38.847181","141.619839"
"気仙沼合同庁舎（屋上）","宮城県気仙沼市朝日町1-2","38.891095","141.588594"
"気仙沼漁業協同組合製氷工場（屋上）","宮城県気仙沼市朝日町22-1","38.890703","141.589793"
"階上公民館","宮城県気仙沼市長磯船原20","38.840134","141.580391"
"気仙沼カントリークラブ","宮城県気仙沼市長磯大窪152-38","38.841972","141.564685"
"階上中学校","宮城県気仙沼市長磯中原125","38.838668","141.573106"
"階上小学校","宮城県気仙沼市長磯鳥子沢23","38.842901","141.579391"
"気仙沼向洋高等学校","宮城県気仙沼市長磯牧通78","38.83477","141.575443"
"月立小学校","宮城県気仙沼市塚沢65","38.953016","141.520636"
"旧条南中学校","宮城県気仙沼市田中前4-8","38.890016","141.562158"
"小原木公民館","宮城県気仙沼市唐桑町舘68","38.947137","141.632487"
"唐桑保健福祉センター「燦さん館」","宮城県気仙沼市唐桑町石浜282-3","38.921097","141.63778"
"旧中井小学校","宮城県気仙沼市唐桑町中井134-3","38.880575","141.660232"
"中井公民館","宮城県気仙沼市唐桑町中井92-1","38.881851","141.656581"
"唐桑公民館","宮城県気仙沼市唐桑町馬場181-1","38.903502","141.647088"
"唐桑体育館","宮城県気仙沼市唐桑町馬場181-1","38.904001","141.646872"
"唐桑中学校","宮城県気仙沼市唐桑町北中130","38.895481","141.652502"
"唐桑小学校","宮城県気仙沼市唐桑町明戸208-6","38.90563","141.646557"
"市民健康管理センター「すこやか」","宮城県気仙沼市東新城2-2-1","38.908991","141.548513"
"市営内の脇住宅","宮城県気仙沼市内の脇1-10-1","38.894368","141.574466"
"南郷コミュニティセンター","宮城県気仙沼市南郷25-1","38.893578","141.572783"
"市営南郷住宅","宮城県気仙沼市南郷25-1","38.894043","141.572512"
"梶ヶ浦高台","宮城県気仙沼市二ノ浜","38.884928","141.60642"
"柏崎高台","宮城県気仙沼市柏崎","38.902698","141.576777"
"旧水梨小学校","宮城県気仙沼市物倉山6","38.863591","141.533103"
"大谷小学校","宮城県気仙沼市本吉町三島28","38.817756","141.562163"
"大谷公民館","宮城県気仙沼市本吉町三島34-1","38.816242","141.562427"
"大谷中学校","宮城県気仙沼市本吉町三島60-4","38.817111","141.564462"
"仙翁寺","宮城県気仙沼市本吉町寺沢35","38.829081","141.562253"
"旧馬籠小学校","宮城県気仙沼市本吉町小金山1-1","38.774569","141.447858"
"津谷中学校","宮城県気仙沼市本吉町津谷桜子2","38.792912","141.493328"
"津谷小学校","宮城県気仙沼市本吉町津谷松岡126","38.79038","141.506935"
"本吉公民館","宮城県気仙沼市本吉町津谷新明戸136","38.793857","141.502272"
"本吉保健福祉センター「いこい」","宮城県気仙沼市本吉町津谷新明戸136","38.793068","141.502667"
"本吉総合体育館","宮城県気仙沼市本吉町津谷新明戸136","38.794458","141.501463"
"小泉公民館","宮城県気仙沼市本吉町平貝29-1","38.766302","141.507273"
"旧小泉小学校","宮城県気仙沼市本吉町平貝63","38.766063","141.506374"
"新城小学校","宮城県気仙沼市茗荷沢239-13","38.902576","141.538922"
"加瀬沼公園","宮城県宮城県利府町加瀬字亀島地内外","38.311278","140.982723"
"狐崎センター","宮城県栗原市一迫狐崎稲荷前6","38.763705","140.982697"
"栗原市荒町下集落センター","宮城県栗原市一迫字一本杉870-2","38.74961","140.892336"
"栗原市高橋下農業後継者育成センター（高橋下集会所）","宮城県栗原市一迫字宮前45-3","38.740682","140.930595"
"栗原市荒町上生活センター","宮城県栗原市一迫字荒町65-4","38.747364","140.8575"
"栗原市一迫長崎地区コミュニティセンター","宮城県栗原市一迫字上中島39-1","38.746493","140.903946"
"栗原市新町集落センター","宮城県栗原市一迫字川口新町30","38.767035","140.8887"
"栗原市滝野集落センター","宮城県栗原市一迫字川口鍛冶屋36-1","38.770353","140.88473"
"栗原市一迫農村環境改善センター","宮城県栗原市一迫字川口中野30","38.765435","140.89464"
"栗原市一迫大川口下コミュニティセンター","宮城県栗原市一迫字大川口清水沢4-6","38.731817","140.927992"
"栗原市一迫大川口上老人憩いの家（大桜会館）","宮城県栗原市一迫字大川口大西17-2","38.736255","140.897924"
"栗原市一迫高齢者ふれあいプラザ","宮城県栗原市一迫字中島240","38.744468","140.913063"
"栗原市大崩林業センター","宮城県栗原市一迫字嶋躰館浦3-1","38.777831","140.9219"
"栗原市一迫高齢者交流センター","宮城県栗原市一迫字嶋躰原32","38.761561","140.911635"
"川北会館","宮城県栗原市一迫字嶋躰門出3","38.769911","140.897809"
"栗原市輝井生活センター","宮城県栗原市一迫真坂字一本杉1","38.754682","140.926825"
"保呂羽会館","宮城県栗原市一迫真坂字堰の上42","38.748872","140.940469"
"栗原市一迫老人福祉センター","宮城県栗原市一迫真坂字高橋20-1","38.738288","140.953822"
"栗原市一迫ふれあいホール","宮城県栗原市一迫真坂字高橋20-1","38.738765","140.953843"
"栗原市立一迫小学校","宮城県栗原市一迫真坂字新道満30","38.742176","140.951818"
"清水二センター","宮城県栗原市一迫真坂字清水小栗目47-9","38.728344","140.953297"
"栗原市清水高齢者能力活動促進センター","宮城県栗原市一迫真坂字清水反町2-2","38.734149","140.947732"
"清水目会館","宮城県栗原市一迫真坂字清水目下谷地114-3","38.7538","140.904552"
"本町会館","宮城県栗原市一迫真坂字前田5-4","38.741442","140.954407"
"栗原市立栗原西中学校","宮城県栗原市一迫真坂字鶴町123","38.744528","140.940788"
"栗原市八幡生活センター","宮城県栗原市一迫真坂字八幡下4","38.752639","140.918977"
"宮城県一迫商業高等学校","宮城県栗原市一迫真坂町東133","38.739278","140.958056"
"栗原市一迫真坂地区コミュニティセンター","宮城県栗原市一迫町真坂字町東41","38.735535","140.955787"
"栗原市片子沢集落センター","宮城県栗原市一迫片子沢大百刈16-4","38.78076","140.94595"
"一迫農村婦人の家","宮城県栗原市一迫北沢十文字62-5","38.764851","140.958873"
"一本松センター","宮城県栗原市一迫北沢大沢25-4","38.77135","140.939649"
"栗原市姫松生活センター","宮城県栗原市一迫北沢二本松4-3","38.765898","140.962595"
"畑会館","宮城県栗原市一迫北沢不動10","38.754206","140.972866"
"鹿島生活センター","宮城県栗原市一迫北沢平林北40-21","38.757102","140.957883"
"栗原市南沢生活センター","宮城県栗原市一迫柳目字井戸沢100","38.699292","140.971891"
"栗原市大館生活センター","宮城県栗原市一迫柳目字岡54-1","38.728012","140.970435"
"栗原市竹の内集落センター","宮城県栗原市一迫柳目字新竹の内117","38.731852","140.981211"
"曽根生活センター","宮城県栗原市一迫柳目字曽根高田416-2","38.739614","140.967979"
"栗原市一迫多目的広場","宮城県栗原市一迫柳目字曽根新土手根1-1","38.744798","140.954915"
"小豆畑集会所","宮城県栗原市花山字草木沢角間28-2","38.78963","140.820972"
"栗原市花山草木コミュニティセンター","宮城県栗原市花山字草木沢原井田40-1","38.768172","140.862333"
"栗原市花山公民館","宮城県栗原市花山字本沢北ノ前77","38.793193","140.846412"
"栗原市金成新町集会所","宮城県栗原市金成干谷沢16-2","38.815874","141.075942"
"栗原市金成畑集会所","宮城県栗原市金成宮前3-2","38.837783","141.074368"
"栗原市金成長根大久保集会所","宮城県栗原市金成金生587-1","38.806405","141.087101"
"栗原市金成翁沢集会所","宮城県栗原市金成熊ノ下69-4","38.821398","141.066682"
"栗原市金成反町集会所","宮城県栗原市金成山中堤下69-48","38.823215","141.083018"
"栗原市金成姉歯下集会所","宮城県栗原市金成姉歯道才沢1","38.782487","141.067158"
"栗原市金成姉歯上集会所","宮城県栗原市金成姉歯不動前108-1","38.777896","141.05823"
"栗原市金成小堤集会所","宮城県栗原市金成小堤涌戸76-3","38.804516","141.04118"
"栗原市立金成小中学校","宮城県栗原市金成小迫高見山35-3","38.806822","141.070534"
"栗原市金成小迫集会所","宮城県栗原市金成小迫三島44","38.813553","141.067176"
"栗原市金成上町集会所","宮城県栗原市金成上町西裏10-2","38.807671","141.072464"
"栗原市金成上町第四集会所","宮城県栗原市金成上町西裏72-4","38.810839","141.072721"
"栗原市金成赤児集会所","宮城県栗原市金成赤児寺沖121-2","38.856457","141.068545"
"栗原市金成上大原木集会所","宮城県栗原市金成大原木川畑94-4","38.813417","141.02876"
"栗原市金成下大原木集会所","宮城県栗原市金成大原木雷5-5","38.809831","141.044666"
"栗原市金成沢辺上集会所","宮城県栗原市金成沢辺神林140-1","38.798859","141.055466"
"金成宇南集会所","宮城県栗原市金成沢辺西大寺1-325","38.796251","141.052184"
"栗原市教育研究センター（旧沢辺小学校）","宮城県栗原市金成沢辺西大寺1-5","38.796595","141.05312"
"栗原市金成沢辺下一集会所","宮城県栗原市金成沢辺町124-5","38.797865","141.061624"
"栗原市金成沢辺下二集会所","宮城県栗原市金成沢辺町沖185-3","38.799699","141.065236"
"栗原市役所金成庁舎（金成総合支所）","宮城県栗原市金成沢辺町沖200","38.800084","141.065123"
"栗原市金成体育センター","宮城県栗原市金成沢辺町沖200","38.800878","141.06581"
"栗原市金成下沢辺集会所","宮城県栗原市金成沢辺内畑119","38.793877","141.07471"
"栗原市けやき会館","宮城県栗原市金成中町7","38.81081","141.074356"
"栗原市金成中町第三集会所","宮城県栗原市金成中町西裏30-1","38.812466","141.073642"
"栗原市金成岩崎集会所","宮城県栗原市金成津久毛岩崎沢1-1","38.821889","141.044439"
"栗原市金成平形集会所","宮城県栗原市金成津久毛平形蔵本沢10-1","38.825834","141.033053"
"藤渡戸自治センター","宮城県栗原市金成藤渡戸上中江101-2","38.853554","141.087932"
"栗原市金成普賢堂集会所","宮城県栗原市金成普賢堂要害30-3","38.870672","141.028725"
"栗原市金成下片馬合集会所","宮城県栗原市金成片馬合沖157-1","38.872818","141.104438"
"栗原市金成上片馬合集会所","宮城県栗原市金成片馬合下吉目木33-2","38.876874","141.072317"
"栗原市金成末野集会所","宮城県栗原市金成末野若宮30","38.842939","141.112765"
"栗原市金成藤野集会所","宮城県栗原市金成末野新鹿野下91-3","38.83837","141.103206"
"有壁生活センター","宮城県栗原市金成有壁館下69-1","38.869534","141.125833"
"栗原市萩野公民館","宮城県栗原市金成有壁舘下29","38.869588","141.123376"
