"施設名","所在地","緯度","経度"
"県立寒河江高等学校総合運動場","山形県寒河江市大字寒河江","38.377757","140.258654"
"寒河江公園","山形県寒河江市大字寒河江字長岡丙2707-1","38.385023","140.270189"
"旧幸生小学校","山形県寒河江市大字幸生550","38.452422","140.202201"
"南部小学校","山形県寒河江市大字高屋字北江11","38.358187","140.282051"
"柴橋小学校","山形県寒河江市大字柴橋1923","38.369377","140.241007"
"柴橋地区コミュニティセンター","山形県寒河江市大字柴橋1988-6","38.370112","140.242176"
"西部地区公民館","山形県寒河江市大字清助新田930","38.405402","140.235784"
"西根小学校","山形県寒河江市大字西根170","38.383367","140.289983"
"陵東中学校","山形県寒河江市大字西根430","38.392973","140.278415"
"西根公園","山形県寒河江市大字西根字石川302-1","38.388655","140.27675"
"中央公民館","山形県寒河江市大字西根字石川西333","38.389217","140.275909"
"勤労青少年ホーム","山形県寒河江市大字西根字石川西333","38.389049","140.275925"
"市民体育館","山形県寒河江市大字西根字石川西365","38.390501","140.275442"
"南部地区公民館","山形県寒河江市大字島225","38.355111","140.279007"
"南部公園","山形県寒河江市大字島字島東225-5","38.354769","140.279272"
"醍醐小学校","山形県寒河江市大字日和田6-1","38.406126","140.253365"
"しらいわ保育所","山形県寒河江市大字白岩1296-2","38.408242","140.228424"
"白岩小学校","山形県寒河江市大字白岩1848","38.410959","140.228927"
"さくらんぼ会館","山形県寒河江市大字八鍬字川原919-6","38.398812","140.272215"
"陵西中学校","山形県寒河江市大字八鍬字富沢836","38.404741","140.24006"
"たかまつ保育所","山形県寒河江市大字米沢643-2","38.400682","140.242901"
"高松小学校","山形県寒河江市大字米沢643-2","38.401392","140.242085"
"寒河江市立図書館","山形県寒河江市中央1-7-14","38.380778","140.2779"
"技術交流プラザ","山形県寒河江市中央工業団地153-1","38.385933","140.259975"
"中央工業団地第２号公園","山形県寒河江市中央工業団地156-1","38.386449","140.259077"
"仲谷地第２号公園","山形県寒河江市仲谷地2-16","38.36799","140.265033"
"陵南中学校","山形県寒河江市内の袋1-11-1","38.372546","140.261083"
"丸内公園","山形県寒河江市南町1-13-8","38.372577","140.280072"
"南町公園","山形県寒河江市南町1-533","38.372519","140.277415"
"なか保育所","山形県寒河江市八幡町1-10","38.37772","140.27216"
"本楯公園","山形県寒河江市本楯4-20-66","38.368633","140.292953"
"みこし公園","山形県寒河江市本町1-639","38.372738","140.275064"
"落衣前第２号公園","山形県寒河江市落衣前6-1","38.368327","140.261524"
"県立寒河江工業高等学校","山形県寒河江市緑町148","38.384986","140.258436"
"県立寒河江高等学校","山形県寒河江市六供町2-3-9","38.380695","140.269803"
"旧明安小学校体育館","山形県金山町大字下野明1696-1","38.862817","140.350493"
"旧明安小学校グラウンド","山形県金山町大字下野明1696-1","38.86229","140.350399"
"金山小学校体育館","山形県金山町大字金山108-2","38.883517","140.341968"
"金山小学校グラウンド","山形県金山町大字金山108-2","38.883024","140.341866"
"旧田茂沢分校グラウンド","山形県金山町大字金山1374-3","38.881009","140.375565"
"勤労者体育センター","山形県金山町大字金山556-4","38.87787","140.332029"
"地域福祉センターやくし苑","山形県金山町大字金山561","38.877953","140.332807"
"金山町中央公民館（農村環境改善センター）","山形県金山町大字金山571","38.877334","140.332514"
"金山中学校体育館","山形県金山町大字金山641","38.883307","140.333779"
"金山中学校グラウンド","山形県金山町大字金山641","38.883759","140.334592"
"町民グラウンド","山形県金山町大字金山666-4","38.884945","140.33598"
"旧中田小学校グラウンド","山形県金山町大字中田637-2","38.921584","140.337762"
"旧中田小学校体育館","山形県金山町大字中田637-2","38.922001","140.336029"
"旧朴山分校グラウンド","山形県金山町大字朴山890-2","38.882177","140.304844"
"旧有屋小学校体育館","山形県金山町大字有屋484-11","38.904403","140.377214"
"旧有屋小学校グラウンド","山形県金山町大字有屋484-11","38.904833","140.377007"
"与吾屋敷公民館","山形県戸沢村大字角川1040-1","38.655489","140.161566"
"片倉公民館","山形県戸沢村大字角川1092","38.647704","140.179423"
"平根公民館","山形県戸沢村大字角川1196-6","38.662619","140.168796"
"勝地公民館","山形県戸沢村大字角川1317-4","38.676228","140.164685"
"上野公民館","山形県戸沢村大字角川1394-8","38.681792","140.165148"
"沢内公民館","山形県戸沢村大字角川1481-4","38.688132","140.159631"
"やまなみセンター","山形県戸沢村大字角川2447-2","38.655029","140.16933"
"滝ノ下公民館","山形県戸沢村大字角川260-7","38.705107","140.142025"
"十二沢公民館","山形県戸沢村大字角川321-6","38.702668","140.145317"
"本郷農村公園","山形県戸沢村大字角川454-1","38.697444","140.150938"
"農村環境改善センター","山形県戸沢村大字角川481-1","38.697112","140.150829"
"南部地区地域振興センター","山形県戸沢村大字角川582","38.693575","140.15096"
"中沢公民館","山形県戸沢村大字角川62-1","38.718083","140.127772"
"畑ケ公民館","山形県戸沢村大字角川728-7","38.688132","140.146237"
"西沢防雪センター","山形県戸沢村大字角川890-3","38.673056","140.150373"
"岩清水公民館","山形県戸沢村大字岩清水836-1","38.744636","140.196266"
"猪ノ鼻公民館","山形県戸沢村大字古口1113-2","38.743018","140.125906"
"柏沢公民館","山形県戸沢村大字古口2511","38.773922","140.036614"
"保健センター","山形県戸沢村大字古口2664-1","38.737559","140.14229"
"古口公民館","山形県戸沢村大字古口2664-4","38.737347","140.142454"
"真柄公民館","山形県戸沢村大字古口2932-2","38.73296","140.15965"
"上台公民館","山形県戸沢村大字古口3104-153","38.738419","140.132022"
"上松坂公民館","山形県戸沢村大字松坂1052-2","38.768913","140.199774"
"ぽんぽ館","山形県戸沢村大字松坂155","38.783367","140.183708"
"野口公民館","山形県戸沢村大字松坂4697-1","38.777727","140.185314"
"下松坂公民館","山形県戸沢村大字松坂632-3","38.76564","140.194703"
"杉沢公民館","山形県戸沢村大字神田2032-2","38.778242","140.147904"
"濁沢公民館","山形県戸沢村大字神田2158","38.756324","140.176123"
"生涯学習センター","山形県戸沢村大字神田3633","38.767912","140.177744"
"神田公民館","山形県戸沢村大字神田947-1","38.764717","140.178437"
"蔵岡公民館","山形県戸沢村大字蔵岡149-1","38.7259","140.184291"
"生活改善センター","山形県戸沢村大字蔵岡1551-3","38.732659","140.181948"
"出舟公民館","山形県戸沢村大字蔵岡1661-1","38.727767","140.173553"
"戸沢学園","山形県戸沢村大字蔵岡2905-7","38.731203","140.173872"
"道の駅とざわ","山形県戸沢村大字蔵岡3008-1","38.728206","140.16151"
"若者センター","山形県戸沢村大字蔵岡3718-1","38.734551","140.17577"
"金打坊公民館","山形県戸沢村大字津谷1376-2","38.726121","140.197342"
"津谷公民館","山形県戸沢村大字津谷72-6","38.738659","140.185178"
"向名高公民館","山形県戸沢村大字名高1306-1","38.748432","140.184499"
"中央公民館","山形県戸沢村大字名高1593-86","38.747806","140.178259"
"名高公民館","山形県戸沢村大字名高980-1","38.753219","140.1918"
"県立考古資料館","山形県高畠町大字安久津2117","38.007937","140.214514"
"県立高畠高等学校","山形県高畠町大字一本柳2788","37.994815","140.157415"
"亀岡地区公民館","山形県高畠町大字亀岡2843-2","37.978338","140.1739"
"亀岡小学校","山形県高畠町大字亀岡2916","37.97794","140.173183"
"和田小学校","山形県高畠町大字元和田1306","37.957947","140.192122"
"和田地区公民館","山形県高畠町大字元和田1315-10","37.957632","140.190783"
"町営第二体育館","山形県高畠町大字元和田650","37.963196","140.184497"
"高畠町中央公園","山形県高畠町大字高畠1210","37.997658","140.205817"
"高畠小学校","山形県高畠町大字高畠3547","38.001351","140.201761"
"高畠町武道館","山形県高畠町大字高畠430-1","38.002038","140.190841"
"高畠町営体育館","山形県高畠町大字高畠435","38.002826","140.190897"
"高畠町総合交流プラザ","山形県高畠町大字高畠906","38.001623","140.197275"
"山形電子株式会社高畠工場","山形県高畠町大字根岸304-1","38.011253","140.191437"
"旧時沢小学校","山形県高畠町大字時沢1256-1","38.043696","140.217184"
"糠野目小学校","山形県高畠町大字上平柳2070","37.9923","140.142521"
"上和田交流館","山形県高畠町大字上和田72-2","37.950212","140.21209"
"屋代小学校","山形県高畠町大字深沼30","38.012578","140.173764"
"高畠中学校","山形県高畠町大字相森550","37.998429","140.179002"
"屋代地区公民館","山形県高畠町大字竹森58-2","38.013649","140.178254"
"二井宿小学校","山形県高畠町大字二井宿2750","38.01893","140.257343"
"二井宿地区公民館","山形県高畠町大字二井宿2796","38.019949","140.257729"
"高畠町屋内遊戯場","山形県高畠町大字福沢196","37.990144","140.148343"
"糠野目生涯学習センター","山形県高畠町福沢南9-2","37.990972","140.148991"
"旧月楯小学校体育館","山形県最上町大字月楯145-5","38.752641","140.496867"
"月楯集落センター","山形県最上町大字月楯145-5","38.75266","140.497177"
"萱場集会所","山形県最上町大字月楯465-51","38.732413","140.485899"
"最上駅公民館","山形県最上町大字向町114-17","38.756477","140.517275"
"豊田集会所","山形県最上町大字向町1284-5","38.758175","140.506878"
"前森集会所","山形県最上町大字向町1563-20","38.802711","140.542356"
"源佐原公民館","山形県最上町大字向町1654-5","38.771653","140.529714"
"赤沢公民館","山形県最上町大字向町2017-2","38.787308","140.533699"
"沢原公民館","山形県最上町大字向町453-1","38.765016","140.510512"
"最上町立中央公民館","山形県最上町大字向町674","38.759308","140.519517"
"あたごこども園","山形県最上町大字向町680-2","38.758946","140.517721"
"最上町立最上中学校　体育館","山形県最上町大字向町760","38.760107","140.521954"
"向町地区交流会館","山形県最上町大字向町831-85","38.758342","140.52356"
"最上町立向町小学校　体育館","山形県最上町大字向町869-1","38.761413","140.525747"
"黒沢集会所","山形県最上町大字黒沢25-4","38.768306","140.541993"
"堺田集会所","山形県最上町大字堺田57-4","38.737252","140.61607"
"上鵜杉集会所","山形県最上町大字志茂1046-4","38.774741","140.458326"
"最上町立大堀小学校　体育館","山形県最上町大字志茂127","38.76798","140.47681"
"鵜杉集会所","山形県最上町大字志茂1459-10","38.764015","140.451885"
"志茂公民館","山形県最上町大字志茂172","38.772092","140.475476"
"大堀保育所","山形県最上町大字志茂238","38.767759","140.477739"
"親清会館","山形県最上町大字志茂244-1","38.766859","140.477369"
"最上町基幹集落センター","山形県最上町大字志茂306-3","38.764728","140.476656"
"横川集会所","山形県最上町大字志茂804-9","38.781433","140.471219"
"若宮公民館","山形県最上町大字若宮119-3","38.765442","140.490814"
"下白川公民館","山形県最上町大字若宮819-8","38.757863","140.47859"
"大堀公民館","山形県最上町大字大堀286","38.761994","140.463287"
"旧瀬見小学校体育館","山形県最上町大字大堀742","38.754149","140.421044"
"瀬見公民館","山形県最上町大字大堀742","38.754316","140.421561"
"旧みつわ幼稚園","山形県最上町大字東法田397","38.79294","140.507894"
"旧東法田小学校体育館","山形県最上町大字東法田397","38.793226","140.508149"
"東法田公民館","山形県最上町大字東法田583-7","38.791214","140.50722"
"旧富沢小学校　体育館","山形県最上町大字富沢1168","38.730469","140.550826"
"旧富沢保育所","山形県最上町大字富沢1183","38.731205","140.551284"
"最上町生活改善センター","山形県最上町大字富沢1314","38.730426","140.553415"
"笹森集会所","山形県最上町大字富沢159-3","38.73513","140.576886"
"下小路公民館","山形県最上町大字富沢1773-2","38.742001","140.539466"
"立小路公民館","山形県最上町大字富沢1854-5","38.745114","140.545448"
"万騎の原公民館","山形県最上町大字富沢2859-1","38.723764","140.552931"
"松根公民館","山形県最上町大字富沢2970-1","38.745904","140.606806"
"明神公民館","山形県最上町大字富沢580-1","38.725011","140.559006"
"旧赤倉小学校　体育館","山形県最上町大字富沢981","38.713491","140.553425"
"赤倉公民館","山形県最上町大字富沢981","38.713142","140.552942"
"法田下自治公民館","山形県最上町大字法田2672-2","38.775947","140.483895"
"法田中公民館","山形県最上町大字法田452-4","38.779554","140.487353"
"野頭公民館","山形県最上町大字法田91-4","38.792021","140.495506"
"本城集会所","山形県最上町大字本城365-15","38.752436","140.526815"
"十日町公民館","山形県最上町大字本城68-1","38.754486","140.524174"
"みつざわ未来創造館らいず","山形県最上町大字満沢309-1","38.726351","140.50875"
"細の原公民館","山形県最上町大字満沢500-3","38.74303","140.511942"
"上満沢公民館","山形県最上町大字満沢62-3","38.713707","140.512355"
"一刎公民館","山形県最上町大字満沢792-8","38.705749","140.535561"
"府の宮公民館","山形県鮭川村大字京塚1029-6","38.818536","140.240467"
"山月立公民館","山形県鮭川村大字京塚3007-3","38.805545","140.232809"
"水野新田公民館","山形県鮭川村大字京塚4469-3","38.833329","140.279889"
"小反公民館","山形県鮭川村大字京塚520-4","38.829632","140.241829"
"新道公民館","山形県鮭川村大字京塚944","38.820961","140.241485"
"上野公民館","山形県鮭川村大字曲川4290-1","38.81485","140.194292"
"小杉公民館","山形県鮭川村大字曲川72-4","38.817428","140.188004"
"日下公民館","山形県鮭川村大字佐渡2007-16","38.794256","140.221446"
"佐渡公民館","山形県鮭川村大字佐渡905-1","38.802823","140.227283"
"小舟山公民館","山形県鮭川村大字石名坂550-6","38.833455","140.287839"
"上大渕公民館","山形県鮭川村大字川口2829-1","38.788244","140.218785"
"鶴田野公民館","山形県鮭川村大字川口3938-12","38.787135","140.233356"
"左道公民館","山形県鮭川村大字川口4251-3","38.771037","140.226513"
"中渡公民館","山形県鮭川村大字中渡1597-2","38.802841","140.192096"
"羽根沢地区多目的集会所","山形県鮭川村大字中渡3260-2","38.814902","140.152777"
"段の下公民館","山形県鮭川村大字中渡746","38.806606","140.199474"
"西村公民館","山形県鮭川村大字庭月1056","38.819468","140.228643"
"岩木公民館","山形県鮭川村大字庭月2026","38.83996","140.231059"
"岩下公民館","山形県鮭川村大字庭月2548-1","38.830359","140.226734"
"高土井公民館","山形県鮭川村大字庭月55-1","38.826737","140.23402"
"庭月公民館","山形県鮭川村大字庭月748-1","38.818671","140.231504"
"押切小学校グラウンド","山形県三川町押切新田字高前1","38.805492","139.855315"
"押切小学校","山形県三川町押切新田字高前1","38.806011","139.855417"
"テオトル","山形県三川町押切新田字桜木8-1","38.79673","139.849294"
"対馬児童公園","山形県三川町押切新田字対馬360-1","38.801361","139.851808"
"みかわ保育園・幼稚園屋外運動場","山形県三川町押切新田字豊秋100","38.808072","139.852336"
"みかわ保育園・幼稚園","山形県三川町押切新田字豊秋100","38.807428","139.853408"
"蛾眉公園","山形県三川町横山字横山8-1","38.772886","139.850374"
"三川町社会福祉センター","山形県三川町横山字西田85-2","38.793696","139.84834"
"袖東公園","山形県三川町横山字袖東6-1","38.796691","139.847973"
"横山小学校","山形県三川町横山字大正140","38.777104","139.852884"
"横山小学校グラウンド","山形県三川町横山字大正140","38.77613","139.853115"
"三川中学校","山形県三川町横山字堤105","38.786406","139.846821"
"三川中学校グラウンド","山形県三川町横山字堤105","38.787091","139.846644"
"三川町民グラウンド","山形県三川町横山字堤105-5","38.785083","139.846819"
"三川町民体育館","山形県三川町横山字堤105-5","38.78515","139.845891"
"なの花ホール","山形県三川町横山字堤172-1","38.782686","139.846459"
"アスレなの花","山形県三川町横山字堤215","38.78614","139.848146"
"横川農村公園","山形県三川町横川字家岸80-1","38.787158","139.882095"
"東郷小学校","山形県三川町神花字六瀬297-1","38.803626","139.842733"
"東郷小学校グラウンド","山形県三川町神花字六瀬297-1","38.802464","139.841945"
"成田新田農村公園","山形県三川町成田新田字内島野217-2","38.828831","139.828894"
"あかねヶ丘公園","山形県山形市あかねケ丘1-14-1","38.248473","140.311083"
"あかねヶ丘北公園","山形県山形市あかねケ丘1-4-1","38.251576","140.310701"
"商業高等学校（体育館）","山形県山形市あかねケ丘1-9-1","38.2506","140.310982"
"商業高等学校（グラウンド）","山形県山形市あかねケ丘1-9-1","38.249534","140.311936"
"ひまわり公園","山形県山形市あかねケ丘3-11-1","38.241902","140.309165"
"名取公園","山形県山形市あこや町1-14-1","38.239981","140.350312"
"姫公園","山形県山形市あこや町3-39-7","38.242599","140.355927"
"太郎公園","山形県山形市あこや町3-46-5","38.239888","140.354463"
"おおはぐろ公園","山形県山形市あさひ町100-1","38.243548","140.364447"
"つくし公園","山形県山形市あずま町23-2","38.239792","140.336589"
"蔵王みはらしの丘１号公園","山形県山形市みはらしの丘1-119","38.195424","140.289303"
"蔵王みはらしの丘２号公園","山形県山形市みはらしの丘1-84","38.193696","140.292787"
"蔵王みはらしの丘公園","山形県山形市みはらしの丘2-115","38.188474","140.289499"
"蔵王みはらしの丘３号公園","山形県山形市みはらしの丘2-47","38.191746","140.293321"
"みはらしの丘小学校（グラウンド）","山形県山形市みはらしの丘3-4","38.188825","140.287683"
"みはらしの丘小学校（体育館）","山形県山形市みはらしの丘3-4","38.188386","140.287307"
"蔵王みはらしの丘４号公園","山形県山形市みはらしの丘3-62","38.188282","140.285778"
"蔵王みはらしの丘６号公園","山形県山形市みはらしの丘4-45","38.180819","140.289096"
"第十小学校（体育館）","山形県山形市やよい2-6-1","38.256339","140.308978"
"第十小学校（グラウンド）","山形県山形市やよい2-6-1","38.255783","140.309327"
"神明公園","山形県山形市印役町2-873-6","38.265117","140.354376"
"円応寺町公園","山形県山形市円応寺町16","38.26729","140.343066"
"飯塚コミュニティセンター","山形県山形市横道7","38.255902","140.294229"
"つきやま公園","山形県山形市下条町2-40","38.262872","140.32112"
"西部南公園","山形県山形市下条町2-6-1","38.264637","140.323466"
"西部北公園","山形県山形市下条町3-17","38.267743","140.321374"
"流通西公園","山形県山形市下柳24","38.294703","140.353039"
"花楯公園","山形県山形市花楯1-219","38.26952","140.349302"
"第四中学校（体育館）","山形県山形市花楯2-10-48","38.273658","140.349525"
"第四中学校（グラウンド）","山形県山形市花楯2-10-48","38.274231","140.350024"
"霞城公園","山形県山形市霞城町3","38.255374","140.327874"
"穴田公園","山形県山形市吉原1-11-14","38.228505","140.314735"
"吉原公園","山形県山形市吉原1-25","38.229751","140.316941"
"柳原公園","山形県山形市吉原2-16-1","38.228833","140.310937"
"吉原西公園","山形県山形市吉原2-2-1","38.23093","140.310637"
"二ッ塚公園","山形県山形市吉原3-9-1","38.230081","140.306245"
"杜の公園","山形県山形市吉原南907-25","38.222335","140.310028"
"久保田公園","山形県山形市久保田2-3-1","38.250831","140.316332"
"久保田花園公園","山形県山形市久保田3-9-1","38.246264","140.315257"
"宮浦小学校（グラウンド）","山形県山形市宮浦17-3","38.260147","140.295836"
"宮浦小学校（体育館）","山形県山形市宮浦17-3","38.259537","140.296507"
"宮町南公園","山形県山形市宮町1-112-29","38.26246","140.334796"
"宮町公園","山形県山形市宮町1-3034","38.264869","140.335228"
"なかよし公園","山形県山形市宮町2-3038","38.268742","140.333497"
"両所宮公園","山形県山形市宮町3-8-2","38.270818","140.337607"
"宮町観音堂公園","山形県山形市宮町4-16-1","38.266916","140.340424"
"北部公民館","山形県山形市宮町4-17-13","38.267587","140.341196"
"第三小学校（グラウンド）","山形県山形市宮町5-7-58","38.262858","140.33786"
"第三小学校（体育館）","山形県山形市宮町5-7-58","38.2627","140.338665"
"椹沢コミュニティセンター","山形県山形市金石田8-2","38.267234","140.292166"
"ひようたん公園","山形県山形市元木1-6-1","38.226262","140.324552"
"元木２号公園","山形県山形市元木2-6-1","38.224884","140.321336"
"元木公民館","山形県山形市元木3-4-8","38.222636","140.318938"
"中ノ目公園","山形県山形市元木3-6","38.222471","140.317015"
"五日町公園","山形県山形市五日町18-18","38.244525","140.322841"
"かすみ公園","山形県山形市幸町4-1","38.247207","140.328694"
"江南体育館","山形県山形市江南1-1-27","38.268397","140.322745"
"江南公民館","山形県山形市江南1-1-27","38.268357","140.323464"
"清水町公園","山形県山形市江南1-433","38.269399","140.319867"
"南江俣公園","山形県山形市江南3-18-4","38.272557","140.315687"
"江俣東公園","山形県山形市江俣2-8","38.278327","140.323008"
"江俣中央公園","山形県山形市江俣3-7","38.27591","140.31958"
"江俣西公園","山形県山形市江俣4-11","38.277103","140.315719"
"荒楯西公園","山形県山形市荒楯町1-16-1","38.232696","140.331556"
"荒楯中央公園","山形県山形市荒楯町1-6-1","38.233182","140.335874"
"駅前公園","山形県山形市香澄町1-12-1","38.249027","140.33"
"第二小学校（体育館）","山形県山形市香澄町3-9-38","38.24525","140.330543"
"第二小学校（グラウンド）","山形県山形市香澄町3-9-38","38.244985","140.330146"
"高原中央公園","山形県山形市高原町字滝ノ沢239-241","38.275106","140.369365"
"高堂公園","山形県山形市高堂1-58","38.23982","140.309087"
"本面公園","山形県山形市桜田西2-2","38.21986","140.318801"
"坂巻公園","山形県山形市桜田西3-3","38.221073","140.313253"
"四ッ堀公園","山形県山形市桜田西4-6","38.217261","140.316987"
"桜田小学校（グラウンド）","山形県山形市桜田東1-1-30","38.222136","140.321336"
"桜田小学校（体育館）","山形県山形市桜田東1-1-30","38.221735","140.320553"
"広面公園","山形県山形市桜田東1-5","38.220916","140.321742"
"樋口公園","山形県山形市桜田東4-4","38.219138","140.326567"
"いわざき公園","山形県山形市桜田南5-1","38.213952","140.312982"
"鈴川コミュニティセンター","山形県山形市山家町2-4-4","38.265206","140.360874"
"第十中学校（体育館）","山形県山形市若宮1-10-12","38.227355","140.309304"
"第十中学校（グラウンド）","山形県山形市若宮1-10-12","38.227836","140.309905"
"若宮公園","山形県山形市若宮2-18-1","38.225438","140.309041"
"三つ江公園","山形県山形市若宮2-4-1","38.225428","140.314516"
"寿町公園","山形県山形市寿町108-5","38.236443","140.337456"
