"施設名","所在地","緯度","経度"
"ひばりヶ丘集会所（ひばりヶ丘ふれあいセンター）","愛知県みよし市ひばりケ丘2-6-12","35.116792","137.115188"
"三好下老人憩いの家","愛知県みよし市園原2-1-1","35.08339","137.068059"
"三好下公民館","愛知県みよし市園原2-1-2","35.083743","137.068529"
"黒笹小学校","愛知県みよし市黒笹町丸根1241-5","35.129923","137.096538"
"黒笹老人憩いの家","愛知県みよし市黒笹町寺山967-2","35.126791","137.092998"
"黒笹公民館","愛知県みよし市黒笹町縄手上522-1","35.126368","137.091264"
"北部小学校","愛知県みよし市根浦町3-9-47","35.109365","137.096339"
"三好丘中学校","愛知県みよし市三好丘2-14-10","35.126677","137.117472"
"三好丘小学校","愛知県みよし市三好丘7-1","35.119886","137.112151"
"三好丘集会所","愛知県みよし市三好丘7-11-1","35.120005","137.114509"
"三好丘旭集会所","愛知県みよし市三好丘旭2-14-2","35.123955","137.121276"
"北中学校","愛知県みよし市三好丘桜1-1-1","35.11278","137.108045"
"三好丘桜集会所","愛知県みよし市三好丘桜3-4-5","35.113764","137.110809"
"みどり保育園","愛知県みよし市三好丘桜4-11-1","35.114531","137.116805"
"緑丘小学校","愛知県みよし市三好丘緑1-1-1","35.110993","137.116595"
"三好丘緑集会所","愛知県みよし市三好丘緑3-8-22","35.10961","137.114981"
"高嶺公民館","愛知県みよし市三好丘緑4-11-5","35.108631","137.11681"
"なかよし保育園","愛知県みよし市三好町ニの沢8-2","35.080865","137.054003"
"中部小学校","愛知県みよし市三好町宮ノ越31","35.085911","137.073528"
"中部老人憩いの家","愛知県みよし市三好町宮ノ越31-1","35.085642","137.072588"
"三好中学校","愛知県みよし市三好町宮ノ越42","35.086484","137.071098"
"三好上児童館","愛知県みよし市三好町上103","35.088341","137.070525"
"上ヶ池集会所（上ヶ池会館サンフレンド）","愛知県みよし市三好町上ケ池26-19","35.079989","137.082309"
"福祉センター","愛知県みよし市三好町陣取山39-5","35.087622","137.075096"
"カネヨシプレイス","愛知県みよし市三好町大慈山1-1","35.081667","137.080412"
"三好上公民館","愛知県みよし市三好町大坪12","35.091596","137.071442"
"わかば保育園","愛知県みよし市三好町大坪54","35.09244","137.072091"
"三好公園総合体育館","愛知県みよし市三好町池の原1","35.091336","137.088818"
"新屋老人憩いの家","愛知県みよし市三好町池ノ原1-21","35.09274","137.085679"
"新屋児童館","愛知県みよし市三好町池ノ原1-21","35.092357","137.085731"
"中島住宅集会所","愛知県みよし市三好町中島26","35.091256","137.074948"
"天王小学校","愛知県みよし市三好町天王51","35.089944","137.085719"
"天王保育園","愛知県みよし市三好町天王51-20","35.089993","137.084919"
"県立三好高校","愛知県みよし市三好町東山110-1","35.083295","137.087215"
"東山住宅集会所","愛知県みよし市三好町東山4-43","35.089015","137.080114"
"東山老人憩いの家","愛知県みよし市三好町東山45-1","35.091896","137.099935"
"すみれ保育園","愛知県みよし市三好町八和田108","35.08691","137.068781"
"三好下児童館","愛知県みよし市三好町八和田50-2","35.085173","137.067562"
"三吉小学校","愛知県みよし市三好町半野木1-27","35.081495","137.0632"
"平池集会所（平池会館サンピース）","愛知県みよし市三好町平池7-49","35.096718","137.072938"
"蜂ヶ池児童館","愛知県みよし市三好町蜂ケ池29-12","35.084493","137.078998"
"東山児童館","愛知県みよし市三好町弥栄31-3","35.0844","137.082646"
"西一色老人憩いの家","愛知県みよし市西一色町〆林14","35.086874","137.058847"
"西一色集会所（西一色ふれあい会館）","愛知県みよし市西一色町池の内17","35.087584","137.058742"
"西一色児童館","愛知県みよし市西一色町池ノ内17","35.087114","137.058635"
"子育て総合支援センター","愛知県みよし市西陣取山130","35.087468","137.07649"
"南部地区コミュニティ広場","愛知県みよし市打越町九蔵釜1","35.0708","137.091332"
"みなよし交流センター","愛知県みよし市打越町九蔵釜74","35.069652","137.090549"
"打越保育園","愛知県みよし市打越町畦違311","35.078853","137.093266"
"南中学校","愛知県みよし市打越町三百目3","35.076591","137.08969"
"山伏住宅集会所","愛知県みよし市打越町山伏33-1","35.075476","137.093965"
"高嶺児童館","愛知県みよし市打越町新池浦63-1","35.094198","137.109891"
"打越老人憩いの家","愛知県みよし市打越町前田18","35.07393","137.097411"
"打越児童館","愛知県みよし市打越町前田27-1","35.073584","137.097542"
"打越公民館","愛知県みよし市打越町前田30","35.073915","137.097584"
"福谷住宅集会所","愛知県みよし市福谷町阿弥陀堂7","35.11397","137.106522"
"三好丘あおばふれあいセンター","愛知県みよし市福谷町広久伝179-1","35.128899","137.107172"
"城山保育園","愛知県みよし市福谷町市場62","35.113687","137.100215"
"福谷区民会館","愛知県みよし市福谷町寺ノ前22","35.113695","137.103568"
"黒笹保育園","愛知県みよし市福谷町西大山1-31","35.126459","137.098056"
"福谷老人憩いの家","愛知県みよし市福谷町蔵屋敷1","35.114405","137.101944"
"福谷児童館","愛知県みよし市福谷町仲田21-3","35.114315","137.105525"
"福田児童館","愛知県みよし市福田町東屋敷84","35.072023","137.050865"
"福田老人憩いの家","愛知県みよし市福田町東屋敷91-1","35.072286","137.051037"
"明知下老人憩いの家","愛知県みよし市明知町下屋敷16-3","35.060708","137.079541"
"明知下児童館","愛知県みよし市明知町下屋敷17","35.060744","137.079193"
"明知下公民館","愛知県みよし市明知町下屋敷6-1","35.06106","137.078469"
"明知保育園","愛知県みよし市明知町細口浦1-4","35.064695","137.084219"
"南部小学校","愛知県みよし市明知町上細口27","35.07018","137.089149"
"明知上児童館","愛知県みよし市明知町東谷10","35.070961","137.081715"
"明知上老人憩いの家","愛知県みよし市明知町東谷30","35.071229","137.082812"
"明知上公民館","愛知県みよし市明知町東谷61","35.071312","137.081527"
"東山集会所（サンヴィッツ宝栄）","愛知県みよし市明知町宝栄108-4","35.080375","137.088111"
"莇生公民館","愛知県みよし市莇生町小金下2-1","35.101994","137.100545"
"莇生児童館","愛知県みよし市莇生町小金下2-1","35.101379","137.099863"
"莇生老人憩いの家","愛知県みよし市莇生町小金下3-1","35.101895","137.100377"
"莇生保育園","愛知県みよし市莇生町仲田48-1","35.101814","137.098254"
"いたちだ公園","愛知県阿久比町宮津1-44","34.929472","136.926778"
"さるこ公園","愛知県阿久比町宮津4-90","34.932982","136.925588"
"阿久比駅前公園","愛知県阿久比町大字阿久比字駅前1-25","34.930434","136.918373"
"南風公園","愛知県阿久比町大字卯坂字猿田55-13","34.938149","136.924482"
"坂部駅西公園","愛知県阿久比町大字卯坂字坂部46","34.941247","136.916452"
"卯之山公園","愛知県阿久比町大字卯坂字秋葉山15","34.936522","136.911181"
"焼山公園","愛知県阿久比町大字卯坂字焼山47-82","34.945018","136.912546"
"阿久比スポーツ村","愛知県阿久比町大字卯坂字浅間裏3-2","34.941042","136.907919"
"芝生広場","愛知県阿久比町大字卯坂字殿越50","34.932618","136.915487"
"富士塚公園","愛知県阿久比町大字卯坂字富士塚96","34.934286","136.923151"
"英比小学校グランド","愛知県阿久比町大字卯坂字北大平7","34.943028","136.919115"
"宮津公園","愛知県阿久比町大字宮津字宮上ノ山18-3","34.927663","136.929186"
"東部小学校グランド","愛知県阿久比町大字宮津字宮平柴15","34.923533","136.92759"
"山田中央公園","愛知県阿久比町大字宮津字山田1-27","34.934941","136.929354"
"山田東公園","愛知県阿久比町大字宮津字山田81-2","34.935498","136.93176"
"宮津団地中央公園","愛知県阿久比町大字宮津字新海山1‐14","34.935262","136.924252"
"植公園","愛知県阿久比町大字植大字森後1","34.914583","136.914159"
"南部小学校グランド","愛知県阿久比町大字植大字北後24","34.9183","136.918059"
"福池公園","愛知県阿久比町大字草木字栄57","34.947629","136.897119"
"中島公園","愛知県阿久比町大字草木字中郷76","34.949599","136.894308"
"草木小学校グランド","愛知県阿久比町大字草木字中郷77","34.948706","136.894666"
"東原公園","愛知県阿久比町大字草木字峰東64","34.946297","136.903701"
"柏原公園","愛知県阿久比町大字草木字末広21","34.946186","136.900609"
"草木グランド","愛知県阿久比町大字草木字蓮池130","34.955213","136.898497"
"白沢グランド","愛知県阿久比町大字白沢字大池1-3","34.955243","136.919769"
"白沢台中央公園","愛知県阿久比町大字白沢字表山5-36","34.9508","136.920065"
"福住園高台東公園","愛知県阿久比町大字板山字西ノ海道山22-52","34.943237","136.926386"
"板山グランド","愛知県阿久比町大字板山字川向108-1","34.948296","136.931069"
"高根台西公園","愛知県阿久比町大字福住字高根台145-1","34.954179","136.924564"
"高根台中央公園","愛知県阿久比町大字福住字高根台68","34.955837","136.924108"
"丸山公園","愛知県阿久比町大字椋岡字丸山1-1","34.92607","136.917122"
"矢口公園","愛知県阿久比町大字矢高字仲組53-1","34.925971","136.913192"
"陽なたの丘中央公園","愛知県阿久比町陽なたの丘2-9","34.936864","136.932071"
"陽なたの丘南公園","愛知県阿久比町陽なたの丘3-4","34.936079","136.928991"
"陽なたの丘東公園","愛知県阿久比町陽なたの丘7-10","34.936425","136.936712"
"文化会館（２階以上）","愛知県愛西市稲葉町米野303","35.152281","136.728553"
"永和地区防災コミュニティセンター（２階以上）","愛知県愛西市鰯江町郷裏147","35.12847","136.762401"
"開治小学校（運動場）","愛知県愛西市鵜多須町中道248","35.221995","136.708111"
"開治小学校（体育館）","愛知県愛西市鵜多須町中道248","35.222914","136.707967"
"開治小学校（校舎）","愛知県愛西市鵜多須町中道248","35.222581","136.707969"
"木曽川高畑地区河川防災ステー　ション（屋外）","愛知県愛西市給父町北部13","35.227431","136.685253"
"佐屋総合運動場","愛知県愛西市金棒町東20-1","35.152634","136.748538"
"八開総合福祉センター（洪水は２階以上）","愛知県愛西市江西町宮西38","35.219301","136.692888"
"八開中学校（体育館、卓球室）","愛知県愛西市江西町川原11","35.219966","136.700349"
"八開中学校（運動場）","愛知県愛西市江西町川原11","35.218739","136.699287"
"八開中学校（校舎）","愛知県愛西市江西町川原11","35.219969","136.699377"
"あいち海部農業協同組合　八開支店（２階）","愛知県愛西市江西町川原8","35.220874","136.699334"
"八開地区コミュニティセンター","愛知県愛西市江西町大縄場155-1","35.219159","136.697167"
"立田南部小学校（運動場）","愛知県愛西市山路町小割7","35.152054","136.696594"
"立田南部小学校（校舎）（２階以上）","愛知県愛西市山路町小割7","35.152444","136.696382"
"愛西ガーデン（津波は２階以上）","愛知県愛西市山路町野方149-130","35.153685","136.708168"
"藤浪地域防災コミュニティセンター（洪水は２階以上）","愛知県愛西市持中町郷前29","35.185284","136.741247"
"学校法人平山学園　清林館高校（校舎）","愛知県愛西市持中町八町88","35.182815","136.739805"
"学校法人平山学園　清林館高校（運動場）","愛知県愛西市持中町八町88","35.182252","136.739744"
"学校法人平山学園　清林館高校（体育館）","愛知県愛西市持中町八町88","35.183129","136.740241"
"勝幡地域防災コミュニティセンター（洪水は２階以上）","愛知県愛西市勝幡町駅東26-1","35.198505","136.753221"
"勝幡小学校（体育館）","愛知県愛西市勝幡町五俵入2227","35.196447","136.751056"
"勝幡小学校（運動場）","愛知県愛西市勝幡町五俵入2227","35.196004","136.750324"
"勝幡小学校（校舎）（洪水は２階以上）","愛知県愛西市勝幡町五俵入2227","35.196381","136.750214"
"佐織総合福祉センター（洪水は２階以上）","愛知県愛西市小津町観音堂27","35.192846","136.743174"
"立田体育館（２階以上）","愛知県愛西市小茂井町松下5","35.169195","136.693482"
"立田北部小学校（校舎）（２階以上）","愛知県愛西市新右エ門新田町郷前83","35.181658","136.695473"
"立田北部小学校（運動場）","愛知県愛西市新右エ門新田町郷前83","35.181361","136.696052"
"立田南部地区防災コミュニティセンター（津波は２階以上）","愛知県愛西市森川町村仲46-1","35.144438","136.699392"
"佐織公民館（洪水は２階以上）","愛知県愛西市諏訪町郷西456-1","35.19257","136.738566"
"あいち海部農業協同組合　佐織支店（２階）","愛知県愛西市諏訪町郷西495-1","35.193031","136.737665"
"佐織中学校（運動場）","愛知県愛西市諏訪町郷東167","35.191436","136.741194"
"佐織中学校（校舎）（洪水は２階以上）","愛知県愛西市諏訪町郷東167","35.19197","136.74198"
"佐織中学校（体育館）","愛知県愛西市諏訪町郷東167","35.192396","136.743101"
"佐織体育館（洪水は２階以上）","愛知県愛西市諏訪町郷東75","35.192636","136.742382"
"ヨシヅヤ佐屋店（屋上駐車場）","愛知県愛西市須依町前田面95-1","35.150949","136.717929"
"佐屋小学校（校舎）（２階以上）","愛知県愛西市須依町東田面17","35.154804","136.727155"
"佐屋小学校（運動場）","愛知県愛西市須依町東田面17","35.15408","136.727214"
"佐屋中学校（武道場）（２階以上）","愛知県愛西市須依町東田面2","35.154563","136.726586"
"佐屋中学校（運動場）","愛知県愛西市須依町東田面2","35.154006","136.725841"
"佐屋中学校（校舎）（２階以上）","愛知県愛西市須依町東田面2","35.154435","136.725935"
"中央図書館（２階以上）","愛知県愛西市須依町東田面6","35.153225","136.726316"
"株式会社名古屋光商事","愛知県愛西市雀ケ森町開田27","35.163442","136.711314"
"西川端小学校（校舎）（洪水は２階以上）","愛知県愛西市西川端町寺東15","35.214735","136.719899"
"西川端小学校（運動場）","愛知県愛西市西川端町寺東15","35.214243","136.719913"
"西川端小学校（体育館）","愛知県愛西市西川端町寺東15","35.214363","136.719191"
"鴻池運輸株式会社　愛西配送センター（事務所２階休息室等）","愛知県愛西市西保町寄之内6-1","35.137089","136.715135"
"メドライン・ロジスティクス・ジャパン　合同会社　愛西物流センター（２階）","愛知県愛西市西保町鳥居先34-1","35.138626","136.714216"
"西保地区防災コミュニティセンター","愛知県愛西市西保町北川原23-13","35.139144","136.707492"
"あいち海部農業協同組合　立田支店（２階）","愛知県愛西市石田町宮前2-1","35.169836","136.694657"
"立田中学校（体育館、武道場）（２階以上）","愛知県愛西市石田町宮東1","35.172706","136.693885"
"立田中学校（運動場）","愛知県愛西市石田町宮東1","35.171565","136.694432"
"立田中学校（校舎）（２階以上）","愛知県愛西市石田町宮東1","35.172334","136.694445"
"布目電機株式会社　佐織第３工場　（屋上）","愛知県愛西市千引町郷浦104","35.190616","136.758128"
"株式会社テクノ豊栄（３階）","愛知県愛西市千引町郷前73","35.188511","136.756807"
"永和中学校（校舎）（２階以上）","愛知県愛西市善太新田町七草平111-1","35.13282","136.757945"
"永和中学校（運動場）","愛知県愛西市善太新田町七草平111-1","35.132099","136.75733"
"ひまわり会館（２階以上）","愛知県愛西市善太新田町十割下1-4","35.119868","136.758107"
"立田総合運動場（屋外）","愛知県愛西市早尾町草場68","35.192751","136.693667"
"立田北部地区防災コミュニティセンター","愛知県愛西市早尾町野薮11-1","35.188986","136.700121"
"佐織西中学校（運動場）","愛知県愛西市草平町阿原86","35.205363","136.718931"
"佐織西中学校（体育館）","愛知県愛西市草平町阿原86","35.205835","136.719898"
"佐織西中学校（校舎）（洪水は２階以上）","愛知県愛西市草平町阿原86","35.206002","136.718959"
"草平地域防災コミュニティセンター","愛知県愛西市草平町草場77","35.198054","136.717197"
"草平小学校（運動場）","愛知県愛西市草平町北田名57","35.199945","136.717708"
"草平小学校（体育館）","愛知県愛西市草平町北田名57","35.20024","136.717157"
"草平小学校（校舎）（洪水は２階以上）","愛知県愛西市草平町北田名57","35.199661","136.717388"
"佐屋老人福祉センター（２階以上）","愛知県愛西市大井町浦田面297","35.14545","136.749782"
"あいち海部農業協同組合　永和支店（２階）","愛知県愛西市大井町七川北72-1","35.136549","136.754017"
"永和地区公民館（２階以上）","愛知県愛西市大井町前田面215","35.137448","136.75516"
"永和小学校（運動場）","愛知県愛西市大井町弥八115","35.132376","136.75976"
"永和小学校（校舎）（２階以上）","愛知県愛西市大井町弥八115","35.133402","136.759897"
"永和保育園（２階以上）","愛知県愛西市大野町未28","35.127712","136.763562"
"株式会社フジテックス（作業所２階、３階）","愛知県愛西市大野町未39","35.128833","136.764021"
"佐織総合運動場（屋外）","愛知県愛西市鷹場町孫田1-1","35.203478","136.707802"
"町方地域防災コミュニティセンター","愛知県愛西市町方町南堤外72-3","35.191595","136.730524"
"日本通運株式会社　愛西ロジスティクス事業所（事務棟４階会議室）","愛知県愛西市東保町昭和20","35.137528","136.717919"
"佐屋高校（校舎）（２階以上）","愛知県愛西市東條町高田39","35.137228","136.731623"
"佐屋高校（運動場）","愛知県愛西市東條町高田39","35.136776","136.73157"
"市江地区コミュニティセンター（２階以上）","愛知県愛西市東條町西田面11-1","35.139597","136.727722"
"市江小学校（運動場）","愛知県愛西市東條町西田面77","35.136649","136.726152"
"市江小学校（校舎）（２階以上）","愛知県愛西市東條町西田面77","35.137151","136.726062"
"佐屋西小学校（体育館）","愛知県愛西市内佐屋町河原136","35.155863","136.715697"
"佐屋西小学校（運動場）","愛知県愛西市内佐屋町河原136","35.15519","136.716174"
"佐屋西小学校（校舎）（津波は２階以上）","愛知県愛西市内佐屋町河原136","35.155609","136.716422"
"旧佐屋北保育園（２階以上）","愛知県愛西市日置町上川田131","35.16124","136.729567"
"佐屋中央保育園（２階以上）","愛知県愛西市北一色町昭和113","35.150533","136.726122"
"垣見鉄工株式会社（倉庫２階食堂等）","愛知県愛西市北一色町東田面90","35.146766","136.731065"
"北河田小学校（校舎）","愛知県愛西市北河田町郷前406","35.187915","136.743171"
"北河田小学校（体育館）","愛知県愛西市北河田町郷前406","35.187898","136.742619"
"北河田小学校（運動場）","愛知県愛西市北河田町郷前406","35.187495","136.743119"
"佐川急便株式会社　佐屋営業所（２階以上）","愛知県愛西市本部田町鴨田58-1","35.132583","136.740565"
"あいち海部農業協同組合　市江支店（２階）","愛知県愛西市本部田町宮ノ切252-1","35.132102","136.735107"
"あいち海部農業協同組合　佐屋支店（２階）","愛知県愛西市柚木町東田面822","35.162531","136.727887"
"親水公園総合体育館","愛知県愛西市落合町上通21","35.147702","136.739246"
"八輪小学校（校舎）（洪水は２階以上）","愛知県愛西市立石町宮西39","35.215673","136.690849"
"八輪小学校（体育館）","愛知県愛西市立石町宮西39","35.215979","136.690393"
"八輪小学校（運動場）","愛知県愛西市立石町宮西39","35.215273","136.690784"
"船頭平閘門管理所及び周辺施設（屋外等）","愛知県愛西市立田町十六石山","35.132356","136.681106"
"旧農村環境改善センター（駐車場）","愛知県愛西市立田町福原3","35.144308","136.674648"
"愛西工科高校（運動場）","愛知県愛西市渕高町蔭島1","35.216925","136.723727"
"愛西工科高校（校舎）（洪水は２階以上）","愛知県愛西市渕高町蔭島1","35.21845","136.723893"
"愛西工科高校（体育館、武道場）（洪水は２階以上）","愛知県愛西市渕高町蔭島1","35.218301","136.724719"
"川渕地域防災コミュニティセンター（洪水は２階以上）","愛知県愛西市渕高町権左38-2","35.214645","136.725276"
"昭林公園","愛知県安城市安城町広美1-1","34.946319","137.075569"
"昭林公民館","愛知県安城市安城町広美10-1","34.945508","137.076409"
"祥南小学校","愛知県安城市安城町庚申11","34.938804","137.085328"
"南部保育園","愛知県安城市安城町小圦22-1","34.943554","137.094687"
"安祥公民館","愛知県安城市安城町城堀30","34.94628","137.098297"
"安城南部小学校","愛知県安城市安城町城堀48","34.94523","137.095507"
"安祥福祉センター","愛知県安城市安城町多門96","34.943285","137.092779"
"安祥中学校","愛知県安城市安城町天草23","34.942623","137.088849"
"明専公園","愛知県安城市井杭山町高見1-1","34.973707","137.059621"
"榎前農村公園","愛知県安城市榎前町北榎10-1","34.93292","137.037887"
"えのきこども園","愛知県安城市榎前町北榎5-1","34.934089","137.03818"
"横山公園","愛知県安城市横山町浜畔上110","34.955626","137.076898"
"花ノ木公園","愛知県安城市花ノ木町66-18","34.95811","137.082508"
"志貴小学校","愛知県安城市柿碕町御用地45","34.979912","137.116021"
"錦公園","愛知県安城市錦町123","34.952633","137.084455"
"錦町小学校","愛知県安城市錦町9-39","34.952673","137.0833"
"三ツ塚公園","愛知県安城市古井町三ツ塚12-1","34.93507","137.092596"
"ゆたか保育園","愛知県安城市古井町豊日25","34.935632","137.094559"
"御幸公園","愛知県安城市御幸本町504-3","34.95865","137.083366"
"高棚こども園","愛知県安城市高棚町郷181","34.94206","137.023699"
"高棚宮西公園","愛知県安城市高棚町中敷173-2","34.943","137.020006"
"高棚小学校","愛知県安城市高棚町蛭田44","34.944443","137.027535"
"前之池公園","愛知県安城市今池町1-8","34.98494","137.086225"
"今池小学校","愛知県安城市今池町2-1-52","34.982284","137.086264"
"仲畔公園","愛知県安城市今本町4-3-14","34.993266","137.080239"
"代官公園","愛知県安城市今本町4-9-15","34.994222","137.078192"
"塔ノ下公園","愛知県安城市今本町8-2-8","34.994047","137.085037"
"あけぼの保育園","愛知県安城市今本町8-9-8","34.993646","137.087681"
"安城北部小学校","愛知県安城市今本町8-9-9","34.993024","137.087031"
"桜井保育園","愛知県安城市桜井町宮下14","34.926123","137.097307"
"とうみづか公園","愛知県安城市桜井町桜西1-11-4","34.91585","137.087149"
"桜井福祉センター","愛知県安城市桜井町桜西1-2-6","34.918847","137.086728"
"さくら保育園","愛知県安城市桜井町桜西1-2-6","34.918288","137.086894"
"桜井駅前公園","愛知県安城市桜井町桜西1-3-1","34.918782","137.087926"
"桜西公園","愛知県安城市桜井町桜西2-10-1","34.916283","137.083398"
"城山公園","愛知県安城市桜井町城阿原59","34.920902","137.092819"
"城向のびのび公園","愛知県安城市桜井町城向1-10-7","34.919023","137.091123"
"ふれあい城西公園","愛知県安城市桜井町城向2-8-1","34.921529","137.087666"
"桜井駅西公園","愛知県安城市桜井町城向3-9-1","34.920007","137.085044"
"桜井公民館","愛知県安城市桜井町大役田1-1","34.915775","137.089458"
"桜林小学校","愛知県安城市桜井町中狭間35-1","34.922913","137.096763"
"安城南高等学校","愛知県安城市桜井町門原1","34.920063","137.074976"
"桜町小学校","愛知県安城市桜町15-5","34.960219","137.080083"
"文化センター","愛知県安城市桜町17-11","34.959388","137.081093"
"安城公園・安城市役所","愛知県安城市桜町289-1","34.958854","137.079284"
"正福田公園","愛知県安城市三河安城町1-13-1","34.968658","137.064535"
"神楽山公園","愛知県安城市三河安城町2-5-1","34.971695","137.062327"
"すりばち公園","愛知県安城市三河安城東町1-14-1","34.963318","137.067431"
"箕畔公園","愛知県安城市三河安城東町1-2-1","34.965394","137.06442"
"管池公園","愛知県安城市三河安城東町1-21-1","34.964305","137.070303"
