"施設名","所在地","緯度","経度"
"五日市中学校校庭","東京都あきる野市五日市400","35.729835","139.221444"
"五日市中学校体育館","東京都あきる野市五日市400","35.730878","139.22156"
"五日市地域交流センター","東京都あきる野市五日市411","35.729394","139.219967"
"五日市会館","東京都あきる野市五日市412","35.729786","139.220145"
"都立五日市高等学校校庭","東京都あきる野市五日市894","35.729412","139.218884"
"山田グラウンド","東京都あきる野市山田1-1","35.722068","139.257744"
"あきる野ルピア３・４Ｆ","東京都あきる野市秋川1-8","35.729933","139.287102"
"玉見会館","東京都あきる野市小川東2-9-8","35.719248","139.321021"
"小峰運動公園","東京都あきる野市小峰台11","35.720748","139.235137"
"小和田グラウンド","東京都あきる野市小和田8","35.722903","139.227173"
"西中学校校庭","東京都あきる野市上代継190","35.729488","139.277994"
"西中学校体育館","東京都あきる野市上代継190","35.730074","139.277177"
"西秋留小学校体育館","東京都あきる野市上代継292","35.723118","139.277323"
"西秋留小学校校庭","東京都あきる野市上代継292","35.723205","139.276413"
"若葉児童館","東京都あきる野市上代継303-5","35.723156","139.277704"
"千代里会館","東京都あきる野市上代継424","35.720836","139.277747"
"代継会館","東京都あきる野市上代継693-1","35.718859","139.280216"
"菅生交流会館","東京都あきる野市菅生582","35.743905","139.289465"
"草花台会館","東京都あきる野市草花1327-1","35.736306","139.313939"
"多西児童館","東京都あきる野市草花2572","35.743097","139.299295"
"多西小学校体育館","東京都あきる野市草花2885","35.742231","139.299333"
"多西小学校校庭","東京都あきる野市草花2885","35.741669","139.300249"
"草花児童センター","東京都あきる野市草花3130","35.736053","139.305061"
"草花小学校校庭","東京都あきる野市草花3130","35.736633","139.305328"
"草花小学校体育館","東京都あきる野市草花3130","35.736864","139.306203"
"御堂中学校校庭","東京都あきる野市草花3322","35.740223","139.296601"
"御堂中学校体育館","東京都あきる野市草花3322","35.740936","139.296346"
"御堂会館","東京都あきる野市草花3482-16","35.738916","139.300371"
"二宮地区会館","東京都あきる野市二宮1151","35.727386","139.313458"
"秋多中学校体育館","東京都あきる野市二宮334","35.730905","139.293467"
"秋多中学校校庭","東京都あきる野市二宮334","35.730697","139.294232"
"都立秋留台公園","東京都あきる野市二宮673-1","35.730926","139.300289"
"秋川体育館","東京都あきる野市二宮683","35.730178","139.3023"
"中央公民館","東京都あきる野市二宮683","35.730201","139.302659"
"総合グラウンド","東京都あきる野市二宮東1-11-2","35.72588","139.325277"
"屋城小学校体育館","東京都あきる野市二宮東1-12-1","35.724414","139.323318"
"屋城児童館","東京都あきる野市二宮東1-13-1","35.724053","139.322248"
"都立秋留台高等学校校庭","東京都あきる野市平沢153-4","35.73309","139.300698"
"東中学校校庭","東京都あきる野市平沢200","35.73198","139.302846"
"東中学校体育館","東京都あきる野市平沢200","35.732745","139.302522"
"農業会館","東京都あきる野市平沢300-2","35.731856","139.309162"
"東秋留小学校校庭","東京都あきる野市野辺1123","35.724079","139.305726"
"若竹児童館","東京都あきる野市野辺1123","35.724137","139.30663"
"東秋留小学校体育館","東京都あきる野市野辺1123","35.724374","139.306392"
"前田児童館及び野辺地区会館","東京都あきる野市野辺126-4","35.723141","139.313682"
"前田小学校体育館","東京都あきる野市野辺92","35.723734","139.313836"
"前田小学校校庭","東京都あきる野市野辺92","35.724059","139.314705"
"油平クラブハウス","東京都あきる野市油平92-7","35.726651","139.287553"
"養沢センター","東京都あきる野市養沢290-1","35.746555","139.18553"
"都立小峰公園","東京都あきる野市留原284-1","35.719118","139.231861"
"ドキわくランド聖蹟桜ヶ丘店立体駐車場２階から屋上","東京都一ノ宮1-25-1","35.651449","139.440917"
"稲城第四小学校","東京都稲城市押立1250","35.644521","139.516457"
"稲城第四中学校","東京都稲城市押立1768","35.645675","139.518336"
"稲城第五中学校","東京都稲城市向陽台3-1-1","35.638072","139.49009"
"向陽台小学校","東京都稲城市向陽台3-2","35.636699","139.487781"
"稲城中央公園野球場","東京都稲城市向陽台4-1-1","35.636017","139.486056"
"城山公園","東京都稲城市向陽台4-6","35.642132","139.488798"
"城山小学校","東京都稲城市向陽台6-17","35.643412","139.493781"
"都立若葉総合高等学校グラウンド","東京都稲城市坂浜1434-3","35.618266","139.477923"
"稲城第二中学校","東京都稲城市坂浜5-1-1","35.615996","139.481155"
"稲城第二小学校","東京都稲城市坂浜590","35.625234","139.485563"
"若葉台公園","東京都稲城市若葉台1-19-1","35.625529","139.47323"
"稲城第六中学校","東京都稲城市若葉台3-11","35.624371","139.467661"
"若葉台小学校","東京都稲城市若葉台4-5","35.626246","139.468172"
"稲城第三小学校","東京都稲城市大丸100","35.643118","139.49996"
"大丸公園","東京都稲城市大丸1097","35.647291","139.487086"
"稲城第六小学校","東京都稲城市大丸2110","35.649989","139.498949"
"大丸第二公園","東京都稲城市大丸3111-1","35.650509","139.496734"
"稲城中央公園総合グラウンド","東京都稲城市長峰1-1","35.633105","139.487408"
"長峰小学校","東京都稲城市長峰2-8","35.629222","139.482357"
"吉方公園","東京都稲城市東長沼1728","35.639097","139.510529"
"北緑地公園","東京都稲城市東長沼2996","35.649699","139.503237"
"稲城第一小学校","東京都稲城市東長沼956","35.640488","139.511544"
"稲城第一中学校","東京都稲城市百村23","35.640042","139.499279"
"複合施設ふれんど平尾","東京都稲城市平尾1-9-1","35.614183","139.491885"
"平尾小学校","東京都稲城市平尾3-1-3","35.610909","139.489076"
"平尾近隣公園","東京都稲城市平尾3-7-20","35.609952","139.490568"
"稲城第七小学校","東京都稲城市矢野口1901-2","35.635252","139.520585"
"稲城第三中学校","東京都稲城市矢野口3043","35.636148","139.507622"
"南山小学校","東京都稲城市矢野口3635","35.628527","139.508767"
"公益社団法人九段盡性園","東京都稲城市矢野口3750-11","35.644536","139.520403"
"松林小学校","東京都羽村市羽4122-2","35.768029","139.330168"
"羽村西小学校","東京都羽村市羽加美4-2-9","35.765173","139.300075"
"羽村第一中学校","東京都羽村市羽中3-6-33","35.761745","139.307157"
"羽村東小学校","東京都羽村市羽東2-18-1","35.754493","139.31315"
"栄小学校","東京都羽村市栄町2-17","35.771862","139.312329"
"武蔵野公園","東京都羽村市栄町2-5","35.773621","139.310357"
"富士見小学校","東京都羽村市五ノ神4-9-5","35.762249","139.317502"
"小作台小学校","東京都羽村市小作台4-13-1","35.773513","139.298715"
"あさひ公園","東京都羽村市神明台3-31","35.75959","139.32746"
"武蔵野小学校","東京都羽村市川崎693-1","35.760981","139.332494"
"羽村第三中学校","東京都羽村市川崎697-1","35.761431","139.334213"
"羽村第二中学校","東京都羽村市富士見平1-16","35.764878","139.324887"
"富士見公園","東京都羽村市緑ケ丘4-11","35.767917","139.315898"
"ベルブ永山１階駐車場（４０台）","東京都永山1-5","35.628251","139.448417"
"御蔵島村社会福祉協議会","東京都御蔵島村字かんぶり","33.896223","139.59177"
"御蔵島村観光資料館","東京都御蔵島村字家の下","33.896758","139.592161"
"御蔵島村開発総合センター","東京都御蔵島村字宮の下","33.895026","139.593257"
"御蔵島小中学校","東京都御蔵島村字入かねが沢","33.8969","139.595331"
"松江五中","東京都江戸川区一之江6-18-1","35.688864","139.877441"
"都立葛西工科高校","東京都江戸川区一之江7-68-1","35.683604","139.878877"
"葛西二中","東京都江戸川区宇喜田町1085","35.678974","139.862068"
"篠崎二中","東京都江戸川区下篠崎町14-1","35.699533","139.913018"
"江戸川小","東京都江戸川区江戸川1-1-16","35.686319","139.906864"
"下鎌田東小","東京都江戸川区江戸川2-16-31","35.686712","139.901339"
"瑞江中","東京都江戸川区江戸川4-16","35.679449","139.884393"
"一之江小","東京都江戸川区江戸川5-18-3","35.674606","139.87936"
"二之江小","東京都江戸川区江戸川6-44","35.67572","139.879288"
"鹿骨中","東京都江戸川区鹿骨2-12-1","35.707874","139.893403"
"鹿骨東小","東京都江戸川区鹿骨3-7-1","35.711468","139.892394"
"小岩五中","東京都江戸川区鹿骨5-27-1","35.717402","139.886209"
"鹿骨松本小","東京都江戸川区鹿骨6-3-5","35.712675","139.884223"
"篠崎小","東京都江戸川区篠崎町3-2-18","35.70474","139.908938"
"篠崎中","東京都江戸川区篠崎町5-12-19","35.703057","139.908782"
"篠崎四小","東京都江戸川区篠崎町8-12-8","35.704761","139.898852"
"春江中","東京都江戸川区春江町2-47-1","35.701051","139.891256"
"一之江二小","東京都江戸川区春江町4-16","35.682348","139.878424"
"二之江二小","東京都江戸川区春江町5-13","35.679847","139.876727"
"二之江中","東京都江戸川区春江町5-3-1","35.681942","139.877105"
"小松川二中","東京都江戸川区小松川2-10-2","35.697795","139.852796"
"小松川二小","東京都江戸川区小松川3-6-4","35.697322","139.849396"
"松江小","東京都江戸川区松江1-16-5","35.697747","139.870102"
"松江一中","東京都江戸川区松江5-5-1","35.688655","139.867625"
"松江六中","東京都江戸川区松江7-16-18","35.691118","139.873823"
"西一之江小","東京都江戸川区松江7-17-1","35.68997","139.873488"
"私立関東第一高校","東京都江戸川区松島2-10-11","35.70796","139.860354"
"旧二松江小","東京都江戸川区松島2-16-20","35.704719","139.861362"
"松江二中","東京都江戸川区松島2-3-1","35.706189","139.859956"
"都立江戸川高校","東京都江戸川区松島2-38-1","35.708695","139.865907"
"西小松川小","東京都江戸川区松島3-30-6","35.711626","139.862608"
"鹿本中","東京都江戸川区松本1-36-1","35.718317","139.876768"
"鹿本小","東京都江戸川区松本2-35-7","35.718588","139.878798"
"上一色中","東京都江戸川区上一色1-8-11","35.72344","139.872657"
"篠崎二小","東京都江戸川区上篠崎1-3-1","35.714458","139.900528"
"新堀小","東京都江戸川区新堀1-32-1","35.704364","139.88825"
"春江小","東京都江戸川区瑞江1-3-30","35.699042","139.893709"
"下鎌田小","東京都江戸川区瑞江4-19-10","35.692231","139.893251"
"瑞江二中","東京都江戸川区瑞江4-54-1","35.694641","139.89467"
"清新ふたば小","東京都江戸川区清新町1-1-38","35.657586","139.853008"
"清新一小","東京都江戸川区清新町1-4-19","35.661895","139.85268"
"清新一中","東京都江戸川区清新町1-5-14","35.663197","139.851836"
"清新二中","東京都江戸川区清新町2-1-2","35.65668","139.852544"
"旧清新二小","東京都江戸川区清新町2-10-1","35.655","139.857297"
"松江四中","東京都江戸川区西一之江1-16-1","35.699112","139.876974"
"大杉東小","東京都江戸川区西一之江2-8-5","35.700818","139.878777"
"西葛西小","東京都江戸川区西葛西3-9-44","35.66812","139.857397"
"六葛西小","東京都江戸川区西葛西4-5-1","35.668053","139.864951"
"西葛西中","東京都江戸川区西葛西5-10-18","35.66587","139.862837"
"七葛西小","東京都江戸川区西葛西7-8-1","35.659961","139.859846"
"新田小","東京都江戸川区西葛西8-16-1","35.654552","139.862799"
"旧上一色小","東京都江戸川区西小岩2-4-1","35.732935","139.87337"
"西小岩小","東京都江戸川区西小岩3-19-12","35.735939","139.877286"
"小岩四中","東京都江戸川区西小岩3-9-18","35.736812","139.875325"
"瑞江小","東京都江戸川区西瑞江3-39","35.685619","139.887135"
"船堀小","東京都江戸川区船堀2-22-22","35.682688","139.862189"
"船堀二小","東京都江戸川区船堀4-14-4","35.683428","139.868159"
"大杉二小","東京都江戸川区大杉3-11-1","35.70707","139.881137"
"松江三中","東京都江戸川区中央1-20-1","35.708736","139.870371"
"大杉小","東京都江戸川区中央2-16-15","35.706098","139.873216"
"都立城東職業能力開発センター江戸川校","東京都江戸川区中央2-31-27","35.706223","139.874863"
"三松江小","東京都江戸川区中央4-13-1","35.710259","139.867644"
"葛西小・中","東京都江戸川区中葛西2-4-3","35.671474","139.873395"
"葛西三中","東京都江戸川区中葛西6-6-13","35.6597","139.865429"
"四葛西小","東京都江戸川区中葛西8-8-1","35.658932","139.870923"
"二葛西小","東京都江戸川区東葛西6-33-1","35.662388","139.878848"
"東葛西中","東京都江戸川区東葛西6-40-1","35.660893","139.879378"
"東葛西小","東京都江戸川区東葛西8-23-1","35.654141","139.879642"
"篠崎三小","東京都江戸川区東篠崎1-1-16","35.697047","139.913971"
"都立篠崎高校","東京都江戸川区東篠崎1-10-1","35.700446","139.916254"
"小岩二中","東京都江戸川区東小岩1-6-10","35.721252","139.890539"
"小岩一中","東京都江戸川区東小岩3-10-8","35.730564","139.89201"
"小岩小","東京都江戸川区東小岩3-20-10","35.732943","139.892246"
"東小岩小","東京都江戸川区東小岩4-12-1","35.729341","139.889144"
"東小松川小","東京都江戸川区東小松川3-27-1","35.693045","139.865908"
"瑞江三中","東京都江戸川区東瑞江1-38-33","35.691564","139.899539"
"旧下鎌田小","東京都江戸川区東瑞江3-11-1","35.691019","139.893673"
"都立葛西南高校","東京都江戸川区南葛西1-11-1","35.653648","139.870776"
"南葛西小","東京都江戸川区南葛西5-10-1","35.646708","139.87429"
"南葛西中","東京都江戸川区南葛西5-12-1","35.645445","139.87524"
"南葛西三小","東京都江戸川区南葛西5-2-1","35.643642","139.870743"
"南葛西二中","東京都江戸川区南葛西5-3-1","35.644833","139.871235"
"南葛西二小","東京都江戸川区南葛西7-5-9","35.649995","139.880253"
"鎌田小","東京都江戸川区南篠崎町2-45-18","35.691468","139.904183"
"南篠崎小","東京都江戸川区南篠崎町4-27-5","35.698183","139.904002"
"南小岩二小","東京都江戸川区南小岩2-16-1","35.721961","139.8892"
"南小岩小","東京都江戸川区南小岩4-16-1","35.723127","139.88472"
"下小岩小","東京都江戸川区南小岩5-5-1","35.725597","139.87945"
"旧下小岩小","東京都江戸川区南小岩7-8-1","35.72796","139.882697"
"都立小松川高校","東京都江戸川区平井1-27-10","35.702615","139.852184"
"小松川中","東京都江戸川区平井3-20-1","35.702431","139.84317"
"小松川小","東京都江戸川区平井4-1-23","35.703556","139.847451"
"平井東小","東京都江戸川区平井4-28-9","35.708473","139.848112"
"旧小松川一中","東京都江戸川区平井4-7-21","35.705611","139.846385"
"平井南小","東京都江戸川区平井5-3-11","35.704759","139.838795"
"旧平井二小","東京都江戸川区平井6-1-17","35.706494","139.836188"
"平井小","東京都江戸川区平井6-35-1","35.710538","139.842332"
"平井西小","東京都江戸川区平井7-22-24","35.71457","139.839215"
"五葛西小","東京都江戸川区北葛西2-13-33","35.67489","139.855713"
"三葛西小","東京都江戸川区北葛西4-2-19","35.670785","139.861215"
"宇喜田小","東京都江戸川区北葛西5-13-1","35.674544","139.865381"
"篠崎五小","東京都江戸川区北篠崎2-5-1","35.718415","139.8931"
"北小岩小","東京都江戸川区北小岩2-15-1","35.740476","139.885691"
"中小岩小","東京都江戸川区北小岩3-12-22","35.737632","139.891749"
"上小岩小","東京都江戸川区北小岩7-2-1","35.743426","139.889266"
"小岩三中","東京都江戸川区北小岩8-19-1","35.747056","139.886549"
"上小岩二小","東京都江戸川区北小岩8-28-11","35.747639","139.88696"
"本一色小","東京都江戸川区本一色2-10-1","35.718577","139.872374"
"都立小岩高校","東京都江戸川区本一色3-10-1","35.721275","139.869092"
"上一色南小","東京都江戸川区本一色3-28-24","35.722062","139.870921"
"都立紅葉川高校","東京都江戸川区臨海町2-1-1","35.65276","139.858795"
"臨海小","東京都江戸川区臨海町2-2-11","35.651588","139.860339"
"南山小学校","東京都港区元麻布3-8-15","35.657226","139.731113"
"虎ノ門いきいきプラザ","東京都港区虎ノ門1-21-10","35.667846","139.748776"
"港南図書館","東京都港区港南3-3-17","35.633009","139.749549"
"港南の郷","東京都港区港南3-3-23","35.633302","139.749189"
"みなとリサイクル清掃事務所","東京都港区港南3-9-59","35.634319","139.751406"
"港南いきいきプラザ","東京都港区港南4-2-1","35.629514","139.747112"
"港南小学校","東京都港区港南4-3-28","35.629474","139.749232"
"港南中学校","東京都港区港南4-3-3","35.631003","139.749144"
"港南子ども中高生プラザ","東京都港区港南4-3-7","35.631028","139.749688"
"高松中学校","東京都港区高輪1-16-25","35.640814","139.734212"
"高輪区民センター","東京都港区高輪1-16-25","35.641971","139.73399"
"高輪子ども中高生プラザ","東京都港区高輪1-4-35","35.642382","139.734824"
"高輪台小学校","東京都港区高輪2-8-24","35.636174","139.73437"
"高輪いきいきプラザ","東京都港区高輪3-18-15","35.633153","139.735756"
"赤羽小学校","東京都港区三田1-4-52","35.653027","139.742324"
"御田小学校","東京都港区三田4-11-38","35.643176","139.738062"
"三田中学校","東京都港区三田4-13-13","35.645328","139.741022"
"豊岡いきいきプラザ","東京都港区三田5-7-7","35.646547","139.739558"
"芝小学校","東京都港区芝2-21-3","35.650966","139.750092"
"三田いきいきプラザ","東京都港区芝4-1-17","35.648793","139.749751"
"札の辻スクエア（産業振興センター）","東京都港区芝5-36-4","35.645067","139.744695"
"みなとパーク芝浦（港区スポーツセンター・男女平等参画センター）","東京都港区芝浦1-16-1","35.646746","139.751886"
"芝浜小学校","東京都港区芝浦1-16-31","35.646084","139.750911"
"芝浦港南区民センター","東京都港区芝浦4-13-1","35.640548","139.748568"
"芝浦小学校","東京都港区芝浦4-8-18","35.638412","139.746409"
"みなと図書館","東京都港区芝公園3-2-25","35.659933","139.750146"
"御成門小学校","東京都港区芝公園3-2-4","35.661336","139.749778"
"生涯学習センター","東京都港区新橋3-16-3","35.66561","139.757058"
"福祉プラザさくら川","東京都港区新橋6-19-2","35.661199","139.753813"
"御成門中学校","東京都港区西新橋3-25-30","35.66163","139.750419"
"西麻布いきいきプラザ","東京都港区西麻布2-13-3","35.660909","139.722781"
"笄小学校","東京都港区西麻布3-11-16","35.656452","139.724888"
"高陵中学校","東京都港区西麻布4-14-8","35.656892","139.720523"
"赤坂区民センター","東京都港区赤坂4-18-13","35.674757","139.731694"
"赤坂いきいきプラザ","東京都港区赤坂6-4-8","35.670358","139.734936"
"サン・サン赤坂（赤坂子ども中高生プラザ）","東京都港区赤坂6-6-14","35.669633","139.737538"
"赤坂小学校","東京都港区赤坂8-13-29","35.669195","139.73124"
"お台場学園港陽小・中学校","東京都港区台場1-1-5","35.633986","139.777247"
"台場区民センター","東京都港区台場1-5-1","35.629996","139.777122"
"旧飯倉小学校","東京都港区東麻布2-1-1","35.658175","139.742695"
"飯倉いきいきプラザ","東京都港区東麻布2-16-11","35.656942","139.740899"
"青山いきいきプラザ","東京都港区南青山2-16-5","35.669159","139.721259"
"青山小学校","東京都港区南青山2-21-2","35.669966","139.719079"
"青南いきいきプラザ","東京都港区南青山4-10-1","35.666481","139.717319"
"青南小学校","東京都港区南青山4-21-15","35.663463","139.716128"
"南麻布いきいきプラザ","東京都港区南麻布1-5-26","35.651408","139.735148"
"東町小学校","東京都港区南麻布1-8-11","35.650701","139.735665"
"本村小学校","東京都港区南麻布3-9-33","35.649779","139.729964"
"麻布子ども中高生プラザ・ありすいきいきプラザ","東京都港区南麻布4-6-7","35.651053","139.72745"
"白金いきいきプラザ","東京都港区白金3-10-12","35.644881","139.730975"
"旧三光小学校","東京都港区白金3-18-2","35.644283","139.729296"
"白金の丘学園白金の丘小・中学校","東京都港区白金4-1-12","35.643672","139.726904"
"旧神応小学校","東京都港区白金6-9-5","35.643503","139.724573"
"白金小学校","東京都港区白金台1-4-26","35.636767","139.728694"
"白金台いきいきプラザ","東京都港区白金台4-8-5","35.6377","139.725011"
"エコプラザ","東京都港区浜松町1-13-1","35.658827","139.756887"
"神明子ども中高生プラザ・神明いきいきプラザ","東京都港区浜松町1-6-7","35.658824","139.757538"
"青山中学校","東京都港区北青山1-1-9","35.674238","139.722164"
"麻布小学校","東京都港区麻布台1-5-15","35.661842","139.738504"
"麻布区民センター","東京都港区六本木5-16-45","35.660657","139.735062"
"六本木中学校","東京都港区六本木6-8-16","35.660894","139.732209"
"第一中学校","東京都荒川区荒川1-30-1","35.734498","139.787752"
"第三峡田小学校","東京都荒川区荒川1-43-1","35.73356","139.786082"
"第二峡田小学校","東京都荒川区荒川2-30-1","35.738546","139.782497"
"ゆいの森あらかわ","東京都荒川区荒川2-50-1","35.739521","139.784164"
"峡田ふれあい館","東京都荒川区荒川3-3-10","35.733795","139.784091"
"生涯学習・教育センター","東京都荒川区荒川3-49-1","35.734861","139.780123"
"峡田小学校","東京都荒川区荒川3-77-1","35.736346","139.77731"
"第四中学校","東京都荒川区荒川6-57-1","35.741247","139.77556"
"第九峡田小学校","東京都荒川区荒川6-8-1","35.742441","139.779499"
"荒川山吹ふれあい館","東京都荒川区荒川7-6-8","35.742507","139.783956"
"ひぐらし小学校","東京都荒川区西日暮里2-32-5","35.731341","139.772516"
"諏訪台中学校","東京都荒川区西日暮里2-36-8","35.732574","139.77174"
"諏訪台ひろば館","東京都荒川区西日暮里3-3-12","35.729621","139.767582"
"学校法人開成学園","東京都荒川区西日暮里4-2-4","35.732401","139.764947"
"西日暮里ふれあい館","東京都荒川区西日暮里6-24-4","35.736279","139.770781"
"第六日暮里小学校","東京都荒川区西日暮里6-35-16","35.735576","139.769691"
"尾久宮前小学校","東京都荒川区西尾久1-4-17","35.746006","139.764603"
"尾久ふれあい館","東京都荒川区西尾久2-25-13","35.750208","139.7634"
"尾久八幡中学校","東京都荒川区西尾久3-14-1","35.753167","139.763888"
"第七中学校","東京都荒川区西尾久4-30-28","35.746484","139.758105"
"尾久西小学校","東京都荒川区西尾久5-27-12","35.750244","139.758432"
"尾久第六小学校","東京都荒川区西尾久8-26-9","35.752091","139.75418"
"西尾久ふれあい館","東京都荒川区西尾久8-33-31","35.751598","139.753454"
"町屋ふれあい館","東京都荒川区町屋1-35-8","35.744088","139.785824"
"第五中学校","東京都荒川区町屋1-37-16","35.744473","139.787328"
"第四峡田小学校","東京都荒川区町屋2-11-6","35.744951","139.780005"
"第五峡田小学校","東京都荒川区町屋3-17-24","35.748273","139.781599"
"大門小学校","東京都荒川区町屋4-27-8","35.74902","139.77711"
"原中学校","東京都荒川区町屋5-12-6","35.751075","139.779438"
"荒木田ふれあい館","東京都荒川区町屋6-13-2","35.750406","139.783399"
"第七峡田小学校","東京都荒川区町屋8-19-12","35.748338","139.787807"
"東日暮里ふれあい館","東京都荒川区東日暮里1-17-13","35.72979","139.789948"
"第三日暮里小学校","東京都荒川区東日暮里3-10-17","35.728858","139.781392"
"夕やけこやけふれあい館","東京都荒川区東日暮里3-11-19","35.729964","139.781378"
"竹台高等学校","東京都荒川区東日暮里5-14-1","35.72612","139.777845"
"第二日暮里小学校","東京都荒川区東日暮里5-2-1","35.728401","139.77824"
"日暮里サニーホール","東京都荒川区東日暮里5-50-5","35.727886","139.772955"
"ひぐらしふれあい館","東京都荒川区東日暮里6-28-15","35.733032","139.776008"
"第九中学校","東京都荒川区東尾久2-23-5","35.743212","139.772874"
"東尾久本町通りふれあい館","東京都荒川区東尾久2-37-14","35.744703","139.77141"
"赤土小学校","東京都荒川区東尾久2-43-9","35.743209","139.769642"
"尾久小学校","東京都荒川区東尾久5-6-7","35.747275","139.768811"
"男女平等推進センター","東京都荒川区東尾久5-9-3","35.748244","139.768871"
"第六瑞光小学校","東京都荒川区南千住1-4-11","35.733175","139.789219"
"瑞光小学校","東京都荒川区南千住1-51-1","35.734917","139.791035"
"石浜ふれあい館","東京都荒川区南千住3-28-2","35.731301","139.806454"
"第二瑞光小学校","東京都荒川区南千住5-8-1","35.733556","139.794525"
"南千住ふれあい館","東京都荒川区南千住6-36-13","35.738172","139.79104"
"荒川工科高等学校","東京都荒川区南千住6-42-1","35.737424","139.792265"
"南千住駅前ふれあい館","東京都荒川区南千住7-1-1","35.733205","139.798309"
"南千住第二中学校","東京都荒川区南千住7-25-1","35.736128","139.799676"
"第三瑞光小学校","東京都荒川区南千住7-9-1","35.735615","139.7987"
"第三中学校","東京都荒川区南千住8-10-1","35.737841","139.811259"
"汐入ふれあい館","東京都荒川区南千住8-2-2","35.734517","139.807037"
"汐入小学校","東京都荒川区南千住8-2-3","35.735143","139.807227"
"汐入東小学校","東京都荒川区南千住8-9-3","35.73895","139.811625"
"市立第十小学校","東京都国分寺市戸倉3-5","35.70832","139.45423"
"ひかりプラザ","東京都国分寺市光町1-46-8","35.702509","139.444667"
"市立第二小学校","東京都国分寺市光町3-1","35.708015","139.444549"
"市立第三中学校","東京都国分寺市高木町2-11","35.711174","139.438345"
"都立国分寺高校","東京都国分寺市新町3-2-5","35.712192","139.447953"
"市立第四小学校","東京都国分寺市西元町1-8-1","35.6959","139.470079"
"市立第四中学校","東京都国分寺市西元町3-10-7","35.690468","139.470405"
"市立第八小学校","東京都国分寺市西町5-18","35.716443","139.432948"
"市立第九小学校","東京都国分寺市西恋ケ窪4-12-6","35.707418","139.464501"
"恋ヶ窪公民館","東京都国分寺市西恋ケ窪4-12-8","35.707673","139.464269"
"いずみプラザ","東京都国分寺市泉町2-3-8","35.696244","139.468794"
"いずみホール","東京都国分寺市泉町3-36-12","35.698848","139.464933"
"泉町多喜窪公園","東京都国分寺市泉町3-5-16","35.696821","139.464649"
"市立第一小学校","東京都国分寺市東元町2-1-20","35.692635","139.484701"
"市立第一中学校","東京都国分寺市東戸倉2-6","35.71229","139.465392"
"市立第三小学校","東京都国分寺市東恋ケ窪2-13","35.707962","139.477551"
"内藤地域センター","東京都国分寺市内藤2-22-34","35.698088","139.456215"
"東京経済大学","東京都国分寺市南町1-7-34","35.699374","139.490012"
"本町・南町地域センター","東京都国分寺市南町3-21-1","35.699814","139.478372"
"市立第五小学校","東京都国分寺市日吉町1-30","35.703952","139.459404"
"市立第六小学校","東京都国分寺市並木町2-1","35.714733","139.454935"
"市立第五中学校","東京都国分寺市並木町2-15","35.714082","139.453036"
"市立第七小学校","東京都国分寺市本多1-2-1","35.703588","139.483727"
"市立第二中学校","東京都国分寺市本多1-2-17","35.704111","139.482763"
"本多公民館","東京都国分寺市本多1-7-1","35.705328","139.482344"
"ｃｏｃｏｂｕｎｊｉプラザ","東京都国分寺市本町3-1-1","35.700643","139.480468"
"多摩川河川敷公園","東京都国立市谷保9543","35.680116","139.421336"
