11．港区,,"令和6年4月1日現在
名古屋市が設置した都市公園",,
1.都市公園,,,,
No.,名　　称,所　　在　　地,"面積
（ha）","開園
年度"
88,西福田上中緑地,港区西福田五丁目,0.10 ,H19
89,戸田川緑道,港区大西二丁目、大西三丁目,0.90 ,H25
90,南陽中央公園,港区東茶屋三丁目,3.25 ,H26
91,港明公園,港区港明二丁目,0.25 ,H29
92,津金公園,港区津金一丁目,0.45 ,H29
93,大西第二公園,港区大西二丁目,0.17 ,R2
94,大西公園,港区大西三丁目,0.76 ,R2
95,秋葉第二公園,港区秋葉二丁目,0.25 ,R2
,,,,
計,#REF!,,180.91 ,
