"施設名","所在地","緯度","経度"
"すぱーく広瀬","島根県安来市広瀬町下山佐334-1","35.34841","133.158196"
"川中島公園","島根県安来市広瀬町広瀬1952-4","35.371145","133.178276"
"三日月公園","島根県安来市広瀬町広瀬2207-1","35.367953","133.177879"
"広瀬中央公園","島根県安来市広瀬町広瀬307","35.360506","133.168207"
"広瀬中央公園総合体育館","島根県安来市広瀬町広瀬307","35.361006","133.168354"
"広瀬小学校（グラウンド）","島根県安来市広瀬町広瀬751","35.365647","133.171847"
"広瀬小学校（校舎）","島根県安来市広瀬町広瀬751","35.366374","133.171825"
"広瀬小学校（体育館）","島根県安来市広瀬町広瀬751","35.366274","133.172571"
"広瀬体育館","島根県安来市広瀬町広瀬753-13","35.365291","133.171063"
"大阪健康福祉短期大学安来キャンパス","島根県安来市広瀬町広瀬753-15","35.364967","133.171549"
"広瀬社会福祉センター","島根県安来市広瀬町広瀬754","35.365553","133.170937"
"広瀬町民会館","島根県安来市広瀬町広瀬772-2","35.365514","133.17321"
"広瀬中央交流センター","島根県安来市広瀬町広瀬811","35.366459","133.17346"
"山佐小学校（校舎）","島根県安来市広瀬町上山佐608-1","35.325626","133.110894"
"山佐小学校（体育館）","島根県安来市広瀬町上山佐608-1","35.325451","133.111328"
"山佐小学校（グラウンド）","島根県安来市広瀬町上山佐608-1","35.325054","133.111867"
"山佐交流センター","島根県安来市広瀬町上山佐654-5","35.32416","133.1084"
"西谷交流センター","島根県安来市広瀬町西谷376-6","35.276675","133.124032"
"旧西谷小学校体育館","島根県安来市広瀬町西谷376-6","35.276798","133.124311"
"西谷生活改善センター","島根県安来市広瀬町西谷403","35.275727","133.124486"
"広瀬勤労者体育センター","島根県安来市広瀬町西比田1441-2","35.238998","133.131743"
"旧比田小学校体育館","島根県安来市広瀬町西比田1636-3","35.241329","133.133084"
"旧比田小学校","島根県安来市広瀬町西比田1636-3","35.240988","133.132741"
"比田小学校（校舎）","島根県安来市広瀬町西比田1659-1","35.241425","133.134066"
"比田小学校（体育館）","島根県安来市広瀬町西比田1659-1","35.241267","133.133733"
"比田小学校（グラウンド）","島根県安来市広瀬町西比田1659-1","35.24188","133.13458"
"比田交流センター","島根県安来市広瀬町西比田1708-4","35.242371","133.135487"
"広瀬絣センター","島根県安来市広瀬町町帳775-1","35.368225","133.180623"
"湯田山荘","島根県安来市広瀬町東比田1373","35.250472","133.162882"
"東比田運動広場","島根県安来市広瀬町東比田2197-3","35.251103","133.177875"
"東比田交流センター","島根県安来市広瀬町東比田950-11","35.252342","133.177276"
"旧東比田小学校体育館","島根県安来市広瀬町東比田950-11","35.25204","133.177018"
"広瀬中学校（グラウンド）","島根県安来市広瀬町富田1470","35.357438","133.173088"
"布部小学校（校舎）","島根県安来市広瀬町布部1152","35.30182","133.147104"
"布部小学校（体育館）","島根県安来市広瀬町布部1152","35.301457","133.146863"
"布部小学校（グラウンド）","島根県安来市広瀬町布部1152","35.301579","133.147508"
"旧布部中学校体育館","島根県安来市広瀬町布部288","35.304482","133.148848"
"布部交流センター","島根県安来市広瀬町布部345-40","35.306348","133.150823"
"古代出雲王陵の丘　造山公園","島根県安来市荒島町","35.429704","133.199134"
"荒島小学校（体育館）","島根県安来市荒島町2728","35.427818","133.2053"
"荒島小学校（校舎）","島根県安来市荒島町2728","35.428122","133.205678"
"荒島小学校（グラウンド）","島根県安来市荒島町2728","35.427545","133.206039"
"荒島交流センター","島根県安来市荒島町3353-5","35.434103","133.208447"
"安来市学習訓練センター","島根県安来市今津町532-2","35.430788","133.232985"
"安来高等学校（グラウンド）","島根県安来市佐久保町115","35.414057","133.252407"
"安来高等学校（体育館）","島根県安来市佐久保町115","35.414524","133.25178"
"安来高等学校（校舎）","島根県安来市佐久保町115","35.415284","133.251657"
"汐彩公園","島根県安来市汐手が丘238","35.429802","133.271675"
"汐彩公衆トイレ横空地","島根県安来市汐手が丘343-2","35.432751","133.272697"
"吉田交流センター","島根県安来市上吉田町618-1","35.363442","133.23463"
"安来西部球場","島根県安来市上坂田町280-2","35.423015","133.219379"
"赤江交流センター","島根県安来市上坂田町574","35.429449","133.226417"
"飯梨小学校（グラウンド）","島根県安来市植田町398","35.391313","133.202864"
"飯梨小学校（校舎）","島根県安来市植田町398","35.391732","133.202867"
"飯梨小学校（体育館）","島根県安来市植田町398","35.392055","133.20247"
"東十神公園","島根県安来市新十神町3","35.433462","133.265333"
"新十神公園","島根県安来市新十神町70","35.434528","133.266648"
"宇賀荘小学校（グラウンド）","島根県安来市清井町300","35.39458","133.265241"
"宇賀荘小学校（体育館）","島根県安来市清井町300","35.394002","133.265209"
"宇賀荘小学校（校舎）","島根県安来市清井町300","35.393717","133.264758"
"南小学校（校舎）","島根県安来市清瀬町230","35.385459","133.257488"
"南小学校（グラウンド）","島根県安来市清瀬町230","35.384928","133.258024"
"南小学校（体育館）","島根県安来市清瀬町230","35.385459","133.256925"
"うさぎ山児童公園","島根県安来市西荒島町121-2","35.432851","133.194328"
"古代出雲王陵の丘　宮山公園","島根県安来市西赤江町","35.424379","133.216669"
"古代出雲王陵の丘　仲仙寺公園","島根県安来市西赤江町","35.420851","133.213756"
"第三中学校（体育館）","島根県安来市西赤江町395","35.424065","133.217458"
"第三中学校（グラウンド）","島根県安来市西赤江町395","35.423434","133.217236"
"第三中学校（校舎）","島根県安来市西赤江町395","35.423873","133.216948"
"赤江小学校（体育館）","島根県安来市赤江町1843","35.430019","133.226151"
"赤江小学校（校舎）","島根県安来市赤江町1843","35.430236","133.225384"
"赤江小学校（グラウンド）","島根県安来市赤江町1843","35.429827","133.225534"
"市営内代団地広場","島根県安来市切川町1304","35.41131","133.23365"
"大塚多目的スポーツ広場","島根県安来市大塚町400-1","35.379389","133.263192"
"大塚交流センター","島根県安来市大塚町400-1","35.379333","133.263309"
"安来南体育館","島根県安来市沢町461-5","35.397716","133.247627"
"道の駅　あらエッサ","島根県安来市中海町118-1","35.409505","133.312268"
"福井工業団地緑地","島根県安来市東赤江町1505-3","35.444446","133.237456"
"情報科学高等学校（体育館）","島根県安来市能義町310","35.402998","133.222989"
"情報科学高等学校（校舎）","島根県安来市能義町310","35.403388","133.221953"
"情報科学高等学校（グラウンド）","島根県安来市能義町310","35.402366","133.222184"
"安田小学校（校舎）","島根県安来市伯太町安田1213-1","35.371829","133.283258"
"安田小学校（グラウンド）","島根県安来市伯太町安田1213-1","35.37262","133.283496"
"安田交流センター","島根県安来市伯太町安田中158","35.37117","133.283673"
"安田老人福祉センター","島根県安来市伯太町安田中159","35.370994","133.283749"
"井尻交流センター","島根県安来市伯太町井尻77","35.333978","133.273011"
"井尻小学校（グラウンド）","島根県安来市伯太町井尻859-2","35.327799","133.262183"
"井尻小学校（校舎）","島根県安来市伯太町井尻859-2","35.328202","133.262307"
"井尻小学校（体育館）","島根県安来市伯太町井尻859-2","35.328412","133.262886"
"母里小学校（体育館）","島根県安来市伯太町西母里1040-1","35.352218","133.272999"
"母里小学校（グラウンド）","島根県安来市伯太町西母里1040-1","35.351792","133.272993"
"母里小学校（校舎）","島根県安来市伯太町西母里1040-1","35.352027","133.272662"
"伯太体育館","島根県安来市伯太町西母里231-5","35.350561","133.272662"
"伯太中学校（グラウンド）","島根県安来市伯太町西母里940-6","35.351341","133.272274"
"伯太中学校（体育館）","島根県安来市伯太町西母里940-6","35.350325","133.272333"
"伯太中学校（校舎）","島根県安来市伯太町西母里940-6","35.350285","133.271614"
"赤屋老人福祉センター","島根県安来市伯太町赤屋116-6","35.295803","133.259807"
"赤屋交流センター","島根県安来市伯太町赤屋118-2","35.296044","133.260059"
"赤屋小学校（校舎）","島根県安来市伯太町赤屋123","35.296039","133.261304"
"赤屋小学校（グラウンド）","島根県安来市伯太町赤屋123","35.296601","133.261051"
"赤屋小学校（体育館）","島根県安来市伯太町赤屋123","35.295987","133.260789"
"伯太中央交流センター","島根県安来市伯太町東母里572-1","35.354668","133.277628"
"伯太運動広場","島根県安来市伯太町日次537","35.324482","133.26217"
"はくた文化学習館","島根県安来市伯太町母里28","35.352751","133.273343"
"能義小学校（校舎）","島根県安来市飯生町265","35.394676","133.227696"
"能義小学校（体育館）","島根県安来市飯生町265","35.394606","133.227052"
"能義小学校（グラウンド）","島根県安来市飯生町265","35.394199","133.227379"
"能義交流センター","島根県安来市飯生町566-3","35.392607","133.227263"
"能義こども園","島根県安来市飯生町566-8","35.392968","133.227621"
"桂が丘公園緑地","島根県安来市飯島町1754","35.43161","133.246659"
"飯島工業団地緑地","島根県安来市飯島町692-1","35.433904","133.244388"
"安来市総合文化ホール（アルテピア）","島根県安来市飯島町70","35.423002","133.236864"
"安来球場","島根県安来市飯島町744","35.431247","133.244286"
"第一中学校（校舎）","島根県安来市飯島町792","35.429901","133.243056"
"第一中学校（グラウンド）","島根県安来市飯島町792","35.429478","133.24294"
"第一中学校（体育館）","島根県安来市飯島町792","35.42994","133.243826"
"飯梨交流センター","島根県安来市飯梨町445-1","35.391722","133.20376"
"東飯梨公園","島根県安来市飯梨町761-2","35.391022","133.207206"
"中海ふれあい公園","島根県安来市穂日島町143","35.413057","133.310001"
"島田小学校（グラウンド）","島根県安来市穂日島町485","35.418558","133.295089"
"島田小学校（体育館）","島根県安来市穂日島町485","35.419431","133.294889"
"島田交流センター","島根県安来市穂日島町485","35.419851","133.295629"
"島田小学校（校舎）","島根県安来市穂日島町485","35.419038","133.29475"
"国民保養センター隠岐の島運動場","島根県隠岐の島町卯敷999","36.277884","133.36524"
"隠岐島町運動公園","島根県隠岐の島町栄町1435","36.210584","133.326267"
"西郷中学校グラウンド","島根県隠岐の島町栄町489","36.212907","133.332301"
"西郷南中学校グラウンド","島根県隠岐の島町下西154-2","36.213362","133.305862"
"磯小学校グラウンド","島根県隠岐の島町下西1714-1","36.20092","133.308077"
"旧加茂小学校グラウンド","島根県隠岐の島町加茂411","36.18798","133.27651"
"五箇中学校グラウンド","島根県隠岐の島町郡162","36.284706","133.240066"
"五箇小学校グラウンド","島根県隠岐の島町郡67","36.284395","133.237923"
"五箇町民運動場","島根県隠岐の島町郡75-2","36.28606","133.238693"
"中条小学校グラウンド","島根県隠岐の島町原田1445","36.232938","133.296614"
"港町地区津波避難場所","島根県隠岐の島町港町大津ノ二2-1","36.204904","133.327566"
"水祖神社津波避難場所","島根県隠岐の島町港町天神原69-1","36.202804","133.330844"
"隠岐の島町教育委員会グラウンド","島根県隠岐の島町今津346-2","36.182065","133.306319"
"県立隠岐養護学校グラウンド","島根県隠岐の島町城北町363","36.216836","133.317566"
"西郷小学校グラウンド","島根県隠岐の島町西町大城の四4","36.207567","133.328871"
"旧大久小学校グラウンド","島根県隠岐の島町大久宮原18","36.249929","133.367446"
"旧中村小学校グラウンド","島根県隠岐の島町中村1494-1","36.318614","133.3066"
"北小学校グラウンド","島根県隠岐の島町中村1513-1","36.318655","133.305537"
"都万町民運動場","島根県隠岐の島町都万2153","36.198957","133.23128"
"都万小学校グラウンド","島根県隠岐の島町都万2362-1","36.19765","133.232097"
"都万中学校グラウンド","島根県隠岐の島町都万2533-1","36.196708","133.231831"
"県立隠岐水産高等学校グラウンド","島根県隠岐の島町東郷吉津2","36.22281","133.339437"
"旧那久小学校グラウンド","島根県隠岐の島町那久698-1","36.216664","133.203118"
"旧飯田小学校グラウンド","島根県隠岐の島町飯田白崎1-1","36.220523","133.344896"
"旧布施小中学校グラウンド（公民館）","島根県隠岐の島町布施578","36.293229","133.352658"
"有木小学校グラウンド","島根県隠岐の島町有木クラミ口21-2","36.219524","133.317935"
"県立隠岐高等学校グラウンド","島根県隠岐の島町有木尼寺原1","36.221108","133.315246"
"加茂Ｂ＆Ｇ海洋センター","島根県雲南市加茂町宇治228-1","35.344956","132.90044"
"加茂こども園","島根県雲南市加茂町宇治238","35.344719","132.901606"
"加茂文化ホールラメール","島根県雲南市加茂町宇治303","35.342848","132.905994"
"かもてらす","島根県雲南市加茂町宇治328","35.341889","132.905879"
"加茂小学校","島根県雲南市加茂町加茂中1031","35.347889","132.909178"
"加茂総合センター","島根県雲南市加茂町加茂中972-5","35.347107","132.907339"
"加茂交流センター","島根県雲南市加茂町加茂中972-5","35.346858","132.907285"
"雲南エネルギーセンター","島根県雲南市加茂町三代1331-1","35.325876","132.902081"
"加茂中央公園　スポーツの丘","島根県雲南市加茂町神原1251-1","35.343245","132.900455"
"加茂中学校","島根県雲南市加茂町神原1262","35.344388","132.898176"
"加茂中央公園　ふれあいの丘","島根県雲南市加茂町神原1891","35.33918","132.89706"
"道の駅交流の館","島根県雲南市掛合町掛合1788-4","35.210784","132.81691"
"掛合中学校","島根県雲南市掛合町掛合2136-1","35.197975","132.813784"
"掛合交流センター","島根県雲南市掛合町掛合2151-1","35.196753","132.815559"
"掛合小学校","島根県雲南市掛合町掛合2237-1","35.198574","132.817197"
"掛合まめなかセンター","島根県雲南市掛合町掛合821-1","35.190824","132.820501"
"穴見集会所","島根県雲南市掛合町穴見299-1","35.170663","132.76773"
"松笠交流センター","島根県雲南市掛合町松笠748-18","35.216895","132.789883"
"いこいの館","島根県雲南市掛合町松笠748-4","35.217338","132.790424"
"島根イーグル株式会社","島根県雲南市掛合町多根212-3","35.238868","132.819875"
"多根交流センター","島根県雲南市掛合町多根418-1","35.237167","132.818576"
"入間交流センター","島根県雲南市掛合町入間498-5","35.149384","132.783231"
"波多交流センター","島根県雲南市掛合町波多459-1","35.140326","132.737301"
"吉田小学校","島根県雲南市吉田町吉田1060-1","35.167961","132.858122"
"吉田交流センター","島根県雲南市吉田町吉田1061-1","35.168287","132.856458"
"吉田勤労者体育センター","島根県雲南市吉田町吉田1061-2","35.168185","132.857316"
"吉田健康福祉センター","島根県雲南市吉田町吉田1066","35.167878","132.855397"
"吉田総合センター","島根県雲南市吉田町吉田1066","35.168045","132.855955"
"吉田中学校","島根県雲南市吉田町吉田1080-4","35.16626","132.853981"
"田井交流センター","島根県雲南市吉田町深野61-4","35.202309","132.916257"
"田井小学校","島根県雲南市吉田町深野90-1","35.204933","132.918014"
"国民宿舎清嵐荘","島根県雲南市吉田町川手161-4","35.21748","132.906711"
"民谷集落センター","島根県雲南市吉田町民谷918","35.129093","132.816594"
"鍋山交流センター","島根県雲南市三刀屋町乙加宮1208-1","35.264064","132.829407"
"鍋山小学校","島根県雲南市三刀屋町乙加宮1231","35.263828","132.829968"
"三刀屋小学校","島根県雲南市三刀屋町給下1007-1","35.303815","132.877252"
"一宮交流センター","島根県雲南市三刀屋町給下764","35.297449","132.877879"
"三刀屋文化体育館アスパル","島根県雲南市三刀屋町古城1-1","35.294262","132.87729"
"三刀屋交流センター","島根県雲南市三刀屋町三刀屋144-1","35.289724","132.871123"
"三刀屋中学校","島根県雲南市三刀屋町三刀屋394","35.285607","132.867954"
"三刀屋高等学校","島根県雲南市三刀屋町三刀屋912-2","35.288355","132.873969"
"飯石交流センター","島根県雲南市三刀屋町多久和516-2","35.255812","132.871425"
"旧飯石小学校","島根県雲南市三刀屋町多久和528","35.254895","132.871224"
"中野交流センター","島根県雲南市三刀屋町中野375-2","35.230656","132.857213"
"旧中野小学校","島根県雲南市三刀屋町中野380","35.230913","132.857555"
"塩田交流センター","島根県雲南市大東町塩田84","35.295343","133.022034"
"旧塩田小学校","島根県雲南市大東町塩田96-1","35.294888","133.021027"
"久野交流センター","島根県雲南市大東町上久野30-4","35.266952","133.024599"
"佐世交流センター","島根県雲南市大東町上佐世1385-3","35.309898","132.945557"
"佐世小学校","島根県雲南市大東町上佐世1394-1","35.309176","132.94517"
"西小学校","島根県雲南市大東町仁和寺2435-11","35.336604","132.950321"
"幡屋交流センター","島根県雲南市大東町仁和寺833-10","35.347061","132.942565"
"大東公園体育館","島根県雲南市大東町大東1094","35.320776","132.966254"
"大東保育園","島根県雲南市大東町大東1663","35.323323","132.972176"
"大東地域交流センター","島根県雲南市大東町大東2419-1","35.321698","132.964158"
"大東高等学校","島根県雲南市大東町大東637","35.328491","132.968467"
"春殖交流センター","島根県雲南市大東町大東下分235-1","35.32971","132.953038"
"大東小学校","島根県雲南市大東町田中43-4","35.324622","132.977075"
"阿用小学校","島根県雲南市大東町東阿用109","35.303727","132.968947"
"阿用交流センター","島根県雲南市大東町東阿用33-1","35.30706","132.968025"
"海潮交流センター","島根県雲南市大東町南村234-1","35.335353","133.022479"
"海潮小学校","島根県雲南市大東町南村268","35.33646","133.020609"
"大東中学校","島根県雲南市大東町養賀967","35.323782","132.953294"
"下熊谷交流センター","島根県雲南市木次町下熊谷1096-1","35.296508","132.897815"
"道の駅さくらの里きすき","島根県雲南市木次町山方1134-31","35.318792","132.912151"
"日登交流センター","島根県雲南市木次町寺領526-3","35.279434","132.929203"
"寺領小学校","島根県雲南市木次町寺領612","35.279237","132.930081"
"高齢者コミュニティセンター","島根県雲南市木次町新市3","35.290309","132.897282"
"木次総合センター","島根県雲南市木次町新市379","35.288203","132.897898"
"木次中学校","島根県雲南市木次町新市421","35.285564","132.900032"
"西日登小学校","島根県雲南市木次町西日登985","35.268509","132.908294"
"西日登交流センター","島根県雲南市木次町西日登990-1","35.269015","132.907224"
"木次町郷土文化保存伝習施設","島根県雲南市木次町湯村344-2","35.231868","132.933169"
"旧温泉小学校","島根県雲南市木次町平田506","35.212964","132.939031"
"温泉交流センター","島根県雲南市木次町平田799-3","35.213565","132.936555"
"木次小学校","島根県雲南市木次町木次1001-1","35.286137","132.90448"
"勤労青少年ホーム","島根県雲南市木次町木次1012-1","35.287585","132.90088"
"八日市交流センター","島根県雲南市木次町木次299-1","35.288723","132.902842"
"三新塔交流センター","島根県雲南市木次町木次446-2","35.291975","132.900232"
"斐伊小学校","島根県雲南市木次町里方1064","35.309926","132.902325"
"雲南消防本部","島根県雲南市木次町里方1100-6","35.313473","132.909057"
"チェリヴァホール","島根県雲南市木次町里方55","35.295151","132.901663"
"斐伊交流センター","島根県雲南市木次町里方912","35.306618","132.905639"
"斐伊体育館","島根県雲南市木次町里方917","35.306626","132.906397"
"益田中学校　（グラウンド）","島根県益田市栄町14-6","34.67454","131.834324"
"市役所前広場","島根県益田市駅前町231-5","34.675256","131.843069"
"安田小学校　（グラウンド）","島根県益田市遠田町758-1","34.713547","131.859473"
"西益田小学校　（グラウンド）　【浸水注意】","島根県益田市横田町147","34.624991","131.810292"
"横田中学校　（グラウンド）　【浸水注意】","島根県益田市横田町8-6","34.627533","131.805314"
"益田運動公園","島根県益田市下本郷町291","34.686624","131.852068"
"桂平小学校　（グラウンド）","島根県益田市桂平町427","34.60063","131.725561"
"小野中学校　（グラウンド）","島根県益田市戸田町イ1332-1","34.672175","131.741541"
"戸田小学校　（グラウンド）","島根県益田市戸田町イ952-1","34.672246","131.746713"
"高津小学校　（グラウンド）　【浸水注意】","島根県益田市高津1-34-1","34.681528","131.823188"
"高津中学校　（グラウンド）","島根県益田市高津3-14-1","34.686373","131.818585"
"旧西南中学校　（グラウンド）","島根県益田市上黒谷町514","34.603188","131.729259"
"吉田南小学校　（グラウンド）","島根県益田市水分町11-3","34.669246","131.844238"
"旧鎌手中学校　（グラウンド）","島根県益田市西平原町580-1","34.753066","131.882089"
"鎌手小学校　（グラウンド）　【土砂災害注意】","島根県益田市西平原町584","34.75326","131.880072"
"豊川小学校　（グラウンド）　【土砂災害注意】","島根県益田市大谷町347-2","34.672125","131.876596"
"吉田小学校　（グラウンド）　【浸水注意】","島根県益田市中吉田町272","34.684051","131.837135"
"羽原スポーツ広場","島根県益田市虫追町ロ320-24","34.640927","131.781318"
"東陽中学校　（グラウンド）　【土砂災害注意】","島根県益田市津田町740","34.716811","131.873012"
"益田東中学校　（グラウンド）","島根県益田市東町14-48","34.682498","131.856769"
"旧真砂小学校（グラウンド）","島根県益田市波田町イ226-1","34.631026","131.936162"
"真砂小学校（グラウンド）【土砂災害注意】","島根県益田市波田町イ481","34.63187","131.938215"
"中西中学校　（グラウンド）","島根県益田市白上町イ1022","34.650007","131.780862"
"中西小学校　（グラウンド）","島根県益田市白上町イ802","34.648461","131.776507"
"旧二川小学校　（グラウンド）","島根県益田市美都町宇津川ロ386-3","34.690949","132.027579"
"東仙道小学校　（グラウンド）　【土砂災害注意】","島根県益田市美都町仙道125","34.68097","131.929993"
"ひだまりパークみと　（さくらドーム）","島根県益田市美都町朝倉167-1","34.675272","131.920659"
"都茂小学校　（グラウンド）","島根県益田市美都町都茂1887-1","34.666186","131.9838"
"美都中学校　（グラウンド）　【土砂災害注意】","島根県益田市美都町都茂1947","34.665698","131.98251"
"旧美濃小学校　（グラウンド）","島根県益田市美濃地町イ146","34.627526","131.725834"
"旧澄川小学校　（グラウンド）","島根県益田市匹見町澄川イ327","34.606242","131.953147"
"旧道川小学校　（グラウンド）","島根県益田市匹見町道川イ39","34.641826","132.090803"
"匹見中央公園","島根県益田市匹見町匹見イ1101","34.56676","132.018638"
"旧匹見中学校　（グラウンド）","島根県益田市匹見町匹見イ12","34.573664","132.016892"
"匹見小中学校　（グラウンド）","島根県益田市匹見町匹見イ1324","34.571666","132.012932"
"益田小学校　（グラウンド）　【浸水注意】","島根県益田市本町7-17","34.677557","131.861576"
"横田中学校屋内運動場","島根県奥出雲町稲原2050-3","35.17297","133.09261"
"横田高校屋内運動場","島根県奥出雲町稲原2178-1","35.175296","133.104168"
"横田小学校屋内運動場","島根県奥出雲町横田1025-1","35.178818","133.091663"
"横田コミュニティセンター","島根県奥出雲町横田1037","35.179467","133.093108"
"横田定住促進センター","島根県奥出雲町横田1091","35.17938","133.094115"
"あいコミュニティセンター","島根県奥出雲町下阿井355-1","35.159423","132.966735"
"八川コミュニティセンター","島根県奥出雲町下横田456-1","35.1579","133.085577"
"八川小学校屋内運動場","島根県奥出雲町下横田500-2","35.156458","133.084922"
"亀嵩小学校屋内運動場","島根県奥出雲町亀嵩2206","35.221397","133.076757"
"亀嵩基幹集落センター","島根県奥出雲町亀嵩2215-1","35.220636","133.076291"
"旧高田小学校","島根県奥出雲町高田25-2","35.228806","133.042918"
"高尾小学校屋内運動場","島根県奥出雲町高尾823","35.155729","133.010376"
"奥出雲スポーツセンター","島根県奥出雲町三成1625-1","35.196636","132.996209"
"仁多中学校屋内運動場","島根県奥出雲町三成1634-7","35.195457","132.993"
"三成小学校屋内運動場","島根県奥出雲町三成348","35.198835","133.00304"
"カルチャープラザプラザ仁多","島根県奥出雲町三成436","35.197403","133.006366"
"三成中央公民館","島根県奥出雲町三成445","35.197215","133.006801"
"町民体育館","島根県奥出雲町三成445-3","35.196998","133.007039"
"三沢小学校屋内運動場","島根県奥出雲町三沢1099-7","35.203202","132.974088"
"三沢公民館","島根県奥出雲町三沢383","35.204419","132.973332"
"阿井小学校屋内運動場","島根県奥出雲町上阿井110","35.146973","132.953106"
"上阿井交流センター","島根県奥出雲町上阿井1108-2","35.136529","132.945139"
"真地コミュニティセンター","島根県奥出雲町上阿井1552-2","35.110339","132.937682"
"馬木小学校屋内運動場","島根県奥出雲町大馬木1857-1","35.125062","133.044857"
"馬木コミュニティセンター","島根県奥出雲町大馬木1968-2","35.126373","133.043479"
"鳥上小学校屋内運動場","島根県奥出雲町大呂1151-2","35.182919","133.131913"
"鳥上コミュニティセンター","島根県奥出雲町大呂1182-2","35.183183","133.131128"
"ヴィラ船通山","島根県奥出雲町竹崎488-1","35.186701","133.17734"
"布勢コミュニティセンター","島根県奥出雲町馬馳13-4","35.229445","133.000941"
"布勢小学校屋内運動場","島根県奥出雲町八代220","35.228839","132.995141"
"海士小学校グラウンド","島根県海士町大字海士3428-1","36.105642","133.105664"
"海士中学校グラウンド","島根県海士町大字海士944","36.090719","133.088293"
"隠岐島前高等学校グラウンド","島根県海士町大字福井1403","36.103158","133.073519"
"福井小学校グラウンド","島根県海士町大字福井394-2","36.097587","133.085734"
"下高尻地区集会所","島根県吉賀町下高尻394-3","34.42656","131.931653"
"高尻川リバーサイドログハウス村","島根県吉賀町下高尻876-1","34.42771","131.931234"
"法師渕集会所","島根県吉賀町下須33-1","34.456708","131.863496"
"原手集会所","島根県吉賀町下須518-1","34.468355","131.871145"
"下須自治会館","島根県吉賀町下須939","34.470606","131.871152"
"柳原コミュニティセンター","島根県吉賀町柿木236-1","34.434828","131.863223"
"吉賀町ふれあい会館","島根県吉賀町柿木500-1","34.442215","131.868066"
"道の駅　かきのきむら","島根県吉賀町柿木500-1","34.442537","131.867453"
"柿木中学校（グラウンド含む）","島根県吉賀町柿木682-1","34.43972","131.86321"
"吉賀町民柿木体育館","島根県吉賀町柿木682-1","34.440039","131.863167"
"柿木基幹集落センター","島根県吉賀町柿木79-1","34.436848","131.868719"
"坂本・中原地区集会所","島根県吉賀町柿木856-2","34.438754","131.857324"
"椛谷集会所","島根県吉賀町椛谷211","34.394928","131.807734"
"黒渕集会所","島根県吉賀町椛谷451","34.347492","131.814183"
"椛谷自治会館","島根県吉賀町椛谷747","34.376169","131.807266"
"畑詰地区集会所","島根県吉賀町九郎原163","34.359901","131.955814"
"九郎原地区集会所","島根県吉賀町九郎原422","34.360497","131.961665"
"幸地地区集会所","島根県吉賀町幸地1433","34.336139","131.945498"
"亀原地区集会所","島根県吉賀町幸地86","34.342378","131.940358"
"広石地区集会所","島根県吉賀町広石354","34.364799","131.92072"
"伊勢原地区集会所","島根県吉賀町七日市148-7","34.409677","131.910247"
"七日市奥地区集会所","島根県吉賀町七日市740-2","34.403165","131.902224"
"横立・皆富地区集会所","島根県吉賀町七日市746","34.395051","131.896335"
