"施設名","所在地","緯度","経度"
"白川公民館","大阪府茨木市鮎川1-8-17","34.81649","135.593453"
"東小学校","大阪府茨木市鮎川2-5-23","34.820494","135.590472"
"安威小学校","大阪府茨木市安威2-21-23","34.849467","135.564115"
"市民総合センター（クリエイトセンター）","大阪府茨木市駅前4-6-16","34.818781","135.568374"
"養精中学校","大阪府茨木市駅前4-7-60","34.817849","135.568015"
"穂積小学校","大阪府茨木市下穂積2-6-62","34.810313","135.554944"
"太田小学校","大阪府茨木市花園1-21-26","34.846507","135.574136"
"太田中学校","大阪府茨木市花園1-6-10","34.843691","135.571895"
"東市民体育館","大阪府茨木市学園町4-18","34.818299","135.591181"
"東雲中学校","大阪府茨木市学園南町21-7","34.813274","135.590892"
"玉島小学校","大阪府茨木市玉島2-11-23","34.800335","135.588462"
"北摂つばさ高等学校","大阪府茨木市玉島台2-15","34.800495","135.584309"
"高齢者活動支援センターシニアプラザいばらき","大阪府茨木市桑田町24-21","34.810534","135.586215"
"郡小学校","大阪府茨木市郡5-26-23","34.83445","135.552132"
"西中学校","大阪府茨木市見付山2-5-4","34.82055","135.553553"
"男女共生センターローズＷＡＭ","大阪府茨木市元町4-7","34.817111","135.570685"
"彩都西中学校","大阪府茨木市彩都あさぎ4-6-7","34.849076","135.52854"
"彩都西小学校","大阪府茨木市彩都あさぎ5-8-1","34.851867","135.528124"
"三島小学校","大阪府茨木市三島町3-13","34.831183","135.577831"
"北陵中学校","大阪府茨木市山手台1-23-10","34.854795","135.560241"
"山手台小学校","大阪府茨木市山手台4-9-4","34.86382","135.553571"
"茨木西高等学校","大阪府茨木市紫明園10-68","34.812016","135.55035"
"耳原小学校","大阪府茨木市耳原2-20-55","34.838781","135.562081"
"南中学校","大阪府茨木市若園町6-41","34.801358","135.579435"
"大池コミュニティセンター","大阪府茨木市舟木町11-35","34.813841","135.578477"
"豊川小学校","大阪府茨木市宿久庄5-14-5","34.840011","135.527259"
"春日丘高等学校","大阪府茨木市春日2-1-2","34.81768","135.560585"
"茨木工科高等学校","大阪府茨木市春日5-6-41","34.825202","135.564258"
"市民体育館","大阪府茨木市小川町2-1","34.810602","135.569793"
"庄栄小学校","大阪府茨木市庄2-26-5","34.826569","135.581397"
"春日コミュニティセンター","大阪府茨木市上穂積2-13-30","34.825308","135.559846"
"春日小学校","大阪府茨木市上穂東町5-18","34.823424","135.561224"
"郡山小学校","大阪府茨木市新郡山2-30-18","34.830785","135.542982"
"茨木高等学校","大阪府茨木市新庄町12-1","34.813349","135.570993"
"中条小学校","大阪府茨木市新中条町7-12","34.810098","135.565624"
"葦原小学校","大阪府茨木市新和町13-50","34.795576","135.576382"
"玉櫛小学校","大阪府茨木市水尾3-1-51","34.804375","135.573016"
"水尾小学校","大阪府茨木市水尾4-7-16","34.805707","135.57882"
"三島中学校","大阪府茨木市西河原1-17-10","34.829607","135.576452"
"西河原多世代交流センター","大阪府茨木市西河原2-17-4","34.832637","135.576158"
"三島コミュニティセンター","大阪府茨木市西河原2-7-12","34.830695","135.575082"
"西河原小学校","大阪府茨木市西河原北町7-33","34.834599","135.571597"
"福井市民体育館","大阪府茨木市西福井3-30-45","34.845656","135.549317"
"総持寺いのち・愛・ゆめセンター","大阪府茨木市総持寺2-5-36","34.830101","135.585263"
"蔵垣内会館","大阪府茨木市蔵垣内3-11-23","34.792545","135.556087"
"太田公民館","大阪府茨木市太田3-6-18","34.842786","135.578472"
"見山公民館","大阪府茨木市大字下音羽163","34.901672","135.540203"
"清溪小学校","大阪府茨木市大字泉原857","34.884141","135.521618"
"忍頂寺小学校","大阪府茨木市大字忍頂寺31-2","34.895331","135.541485"
"大池小学校","大阪府茨木市大池1-5-8","34.812474","135.580031"
"天王中学校","大阪府茨木市沢良宜西3-8-5","34.795502","135.56227"
"玉櫛コミュニティセンター","大阪府茨木市沢良宜東町5-39","34.79889","135.573208"
"沢良宜いのち・愛・ゆめセンター","大阪府茨木市沢良宜浜3-12-19","34.794364","135.572696"
"中津小学校","大阪府茨木市中津町10-15","34.816428","135.583702"
"春日丘小学校","大阪府茨木市中穂積3-3-43","34.815628","135.553995"
"天王小学校","大阪府茨木市天王2-13-57","34.799946","135.562186"
"南市民体育館","大阪府茨木市島3-8-19","34.790429","135.573857"
"茨木公民館","大阪府茨木市東宮町1-19","34.822565","135.574587"
"東奈良小学校","大阪府茨木市東奈良2-5-36","34.805134","135.569013"
"福井多世代交流センター","大阪府茨木市東福井2-23-22","34.849001","135.55553"
"福井小学校","大阪府茨木市東福井2-4-20","34.845541","135.55295"
"豊川中学校","大阪府茨木市藤の里1-16-8","34.840108","135.545083"
"豊川コミュニティセンター","大阪府茨木市藤の里2-16-8","34.836738","135.537137"
"北中学校","大阪府茨木市南安威3-10-3","34.842869","135.559075"
"西陵中学校","大阪府茨木市南春日丘1-19-6","34.812417","135.543795"
"沢池小学校","大阪府茨木市南春日丘3-11-6","34.816139","135.538834"
"白川小学校","大阪府茨木市白川1-4-1","34.81643","135.598053"
"生涯学習センターきらめき","大阪府茨木市畑田町1-43","34.827908","135.565544"
"畑田小学校","大阪府茨木市畑田町3-31","34.827928","135.564242"
"平田中学校","大阪府茨木市平田1-8-20","34.805495","135.587391"
"玉島公民館","大阪府茨木市平田2-25-9","34.804457","135.590056"
"茨木小学校","大阪府茨木市片桐町8-40","34.820704","135.571398"
"豊川いのち・愛・ゆめセンター","大阪府茨木市豊川4-4-28","34.832024","135.533042"
"西小学校","大阪府茨木市北春日丘3-12-23","34.820806","135.535598"
"東中学校","大阪府茨木市末広町7-4","34.819661","135.579363"
"上印公園","大阪府羽曳野市はびきの4-298-2","34.55285","135.592238"
"埴生南小学校","大阪府羽曳野市はびきの6-6-1","34.552058","135.585104"
"中央スポーツ公園","大阪府羽曳野市伊賀5-6-37","34.561097","135.582134"
"はびきの埴生学園","大阪府羽曳野市伊賀5-8-1","34.55954","135.58339"
"伊賀公園","大阪府羽曳野市伊賀6-150","34.562252","135.582734"
"羽曳が丘北公園","大阪府羽曳野市羽曳が丘1-201-1","34.546146","135.593911"
"羽曳が丘１０丁目公園","大阪府羽曳野市羽曳が丘10-400-195","34.534847","135.589227"
"羽曳が丘東公園","大阪府羽曳野市羽曳が丘3-201-1","34.543632","135.59629"
"羽曳が丘中公園","大阪府羽曳野市羽曳が丘3-202","34.542132","135.594588"
"羽曳が丘小学校","大阪府羽曳野市羽曳が丘6-8-1","34.540455","135.592778"
"羽曳が丘南公園","大阪府羽曳野市羽曳が丘7-201","34.537718","135.595233"
"健康ふれあいの郷グラウンド・ゴルフ場","大阪府羽曳野市羽曳が丘9-35-1","34.533535","135.590792"
"羽曳が丘西南公園","大阪府羽曳野市羽曳が丘西1-2-4","34.537468","135.590838"
"羽曳が丘西北公園","大阪府羽曳野市羽曳が丘西2-6-1","34.543033","135.58893"
"羽曳が丘西中公園","大阪府羽曳野市羽曳が丘西3-4-5","34.540076","135.58826"
"羽曳が丘西西公園","大阪府羽曳野市羽曳が丘西4-3-14","34.54058","135.58514"
"羽曳が丘ネオポリス公園","大阪府羽曳野市羽曳が丘西5-5-28","34.543943","135.5827"
"学園前１丁目公園","大阪府羽曳野市学園前1-320-80","34.547389","135.588399"
"樫山緑地","大阪府羽曳野市樫山357","34.557933","135.576817"
"駒ヶ谷テニスコート","大阪府羽曳野市駒ケ谷1408-1","34.54894","135.627001"
"駒ケ谷古墳公園","大阪府羽曳野市駒ケ谷2-10","34.5535","135.625094"
"駒ケ谷小学校","大阪府羽曳野市駒ケ谷344-1","34.541984","135.626789"
"グレープヒルスポーツ公園","大阪府羽曳野市駒ケ谷850","34.546171","135.63292"
"府営石川河川公園駒ヶ谷地区","大阪府羽曳野市駒ヶ谷140","34.546127","135.619389"
"丹比小学校","大阪府羽曳野市郡戸206","34.551194","135.57485"
"郡戸公園","大阪府羽曳野市郡戸300-123","34.553748","135.578403"
"しなづせせらぎの道","大阪府羽曳野市恵我之荘1-269-1","34.572327","135.578944"
"高鷲小学校第２グラウンド（地域グラウンド）","大阪府羽曳野市恵我之荘2-70-1","34.575632","135.578071"
"羽曳野市立生活文化情報センター　ＬＩＣはびきの","大阪府羽曳野市軽里1-1-1","34.553768","135.597738"
"峰塚公園","大阪府羽曳野市軽里2-85-1","34.551879","135.596264"
"古市小学校","大阪府羽曳野市古市1-2-5","34.554095","135.610417"
"石川スポーツ公園","大阪府羽曳野市古市1956","34.551289","135.615235"
"古市南小学校","大阪府羽曳野市古市5-14-38","34.547678","135.611007"
"青少年児童センター","大阪府羽曳野市向野3-1-33","34.560733","135.579866"
"向野公園","大阪府羽曳野市向野3-265-1","34.560807","135.575429"
"西浦東小学校","大阪府羽曳野市広瀬75-3","34.531452","135.612853"
"高鷲南小学校","大阪府羽曳野市高鷲2-12-1","34.566469","135.585399"
"高鷲南中学校","大阪府羽曳野市高鷲2-2-1","34.568365","135.584219"
"府立環境農林水産総合研究所","大阪府羽曳野市尺度442","34.534991","135.598754"
"道の駅「しらとりの郷・羽曳野」","大阪府羽曳野市埴生野975-3","34.533041","135.587687"
"翠鳥園遺跡公園","大阪府羽曳野市翠鳥園362","34.554455","135.602571"
"西浦小学校","大阪府羽曳野市西浦1050","34.537129","135.603479"
"府立西浦支援学校","大阪府羽曳野市西浦2-1797","34.544517","135.605619"
"峰塚中学校","大阪府羽曳野市西浦6-48","34.549868","135.596953"
"府立懐風館高校","大阪府羽曳野市大黒776","34.539447","135.622426"
"高鷲小学校","大阪府羽曳野市島泉2-1-19","34.574128","135.577949"
"高鷲北小学校","大阪府羽曳野市島泉4-3-33","34.578613","135.578317"
"羽曳野市立陵南の森総合センター","大阪府羽曳野市島泉8-8-1","34.57551","135.58469"
"高鷲中学校","大阪府羽曳野市島泉9-15-4","34.573262","135.582596"
"桃山台１号公園","大阪府羽曳野市桃山台1-324-112","34.550626","135.586617"
"桃山台２号公園","大阪府羽曳野市桃山台3-130-48","34.550646","135.582933"
"河原城中学校","大阪府羽曳野市桃山台4-123","34.549652","135.580165"
"社会福祉法人大阪福祉事業財団児童養護施設高鷲学園","大阪府羽曳野市南恵我之荘2-6-20","34.570421","135.574754"
"東除公園","大阪府羽曳野市南恵我之荘3-14-1","34.5682","135.576498"
"羽曳野市立総合スポーツセンター　はびきのコロセアム","大阪府羽曳野市南恵我之荘4-237-4","34.563178","135.573354"
"新池さくら公園","大阪府羽曳野市南恵我之荘5-859","34.566206","135.571332"
"恵我之荘小学校","大阪府羽曳野市南恵我之荘7-8-35","34.572276","135.570606"
"白鳥小学校","大阪府羽曳野市白鳥3-8-17","34.555866","135.603626"
"野々上２丁目緑地","大阪府羽曳野市野々上2-646","34.560076","135.593288"
"埴生野公園","大阪府羽曳野市野々上5-462-9","34.562581","135.590659"
"羽曳野市民会館","大阪府羽曳野市誉田1-4-4","34.555349","135.610417"
"誉田八幡宮","大阪府羽曳野市誉田3-2-8","34.558835","135.610558"
"誉田中学校","大阪府羽曳野市誉田6-5-37","34.561555","135.61241"
"誉田中学校茶山グラウンド","大阪府羽曳野市誉田6-612","34.563618","135.612115"
"西中学校","大阪府河内長野市下里町257-3","34.436414","135.540618"
"天野小学校","大阪府河内長野市下里町365","34.437685","135.53875"
"加賀田小学校","大阪府河内長野市加賀田568-1","34.424547","135.563829"
"加賀田公民館","大阪府河内長野市加賀田617-4","34.423132","135.564154"
"天見公民館","大阪府河内長野市岩瀬1244","34.41243","135.59198"
"奥河内くろまろの郷","大阪府河内長野市高向1218-1","34.436281","135.551286"
"高向公民館","大阪府河内長野市高向515-3","34.438441","135.551051"
"高向小学校","大阪府河内長野市高向86","34.434047","135.545795"
"三日市市民ホール","大阪府河内長野市三日市町32-1","34.436817","135.570165"
"千代田中学校","大阪府河内長野市市町1367-1","34.467841","135.570813"
"川上公民館","大阪府河内長野市寺元501","34.435468","135.598469"
"汐の宮こども園","大阪府河内長野市汐の宮町8-39","34.469016","135.579782"
"汐の宮公園","大阪府河内長野市汐の宮町内","34.46733","135.581448"
"あやたホール","大阪府河内長野市小山田町1824-4","34.446174","135.547344"
"小山田小学校","大阪府河内長野市小山田町590-1","34.457012","135.556669"
"寺ケ池公園","大阪府河内長野市小山田町674-5","34.458513","135.558311"
"キックス","大阪府河内長野市昭栄町7-1","34.454473","135.560455"
"野作第１公園","大阪府河内長野市昭栄町地内","34.453194","135.559084"
"松ケ丘公園","大阪府河内長野市松ケ丘西町内","34.473173","135.558708"
"ゆうゆうスペース","大阪府河内長野市上田町200-1","34.44067","135.568493"
"三日市小学校","大阪府河内長野市上田町380","34.438665","135.565525"
"川上小学校","大阪府河内長野市清見台4-18-1","34.436511","135.586197"
"くすのかホール","大阪府河内長野市清見台4-18-2","34.436856","135.586507"
"清見台第５公園","大阪府河内長野市清見台5","34.434915","135.578159"
"清見台第１公園","大阪府河内長野市清見台２地内","34.436543","135.581099"
"ラブリーホール","大阪府河内長野市西代町12-46","34.453051","135.566594"
"長野小学校","大阪府河内長野市西代町14-1","34.453999","135.564721"
"加賀田中学校","大阪府河内長野市石仏570","34.420565","135.573934"
"石仏小学校","大阪府河内長野市石仏662","34.422129","135.573716"
"市民総合体育館","大阪府河内長野市大師町25-1","34.445222","135.571729"
"福祉センター　錦渓苑","大阪府河内長野市大師町26-1","34.446123","135.571943"
"滝畑ふるさと文化財の森センター","大阪府河内長野市滝畑483-3","34.387728","135.525946"
"ノバティホール","大阪府河内長野市長野町5-1-303","34.450512","135.571954"
"天見小学校","大阪府河内長野市天見2370-1","34.398813","135.594351"
"天野公民館","大阪府河内長野市天野町1520-5","34.437982","135.535411"
"南花台小学校跡地","大阪府河内長野市南花台2-11-1","34.430326","135.560238"
"錦秀会看護専門学校","大阪府河内長野市南花台4-24-1","34.423759","135.553888"
"南花台小学校・南花台中学校","大阪府河内長野市南花台6-6-1","34.434069","135.555336"
"南花台公民館","大阪府河内長野市南花台8-4-1","34.434481","135.562218"
"楠小学校","大阪府河内長野市楠町東1011","34.469993","135.562196"
"東中学校","大阪府河内長野市日東町26-1","34.438468","135.578336"
"みのでホール","大阪府河内長野市日野980","34.420675","135.540234"
"美加の台小学校","大阪府河内長野市美加の台3-25-1","34.425977","135.587588"
"美加の台中学校","大阪府河内長野市美加の台7-2-1","34.424273","135.587046"
"美加の台第１公園","大阪府河内長野市美加の台２地内","34.430309","135.581437"
"美加の台第２公園","大阪府河内長野市美加の台７地内","34.422724","135.584811"
"長野中学校","大阪府河内長野市本多町3-1","34.455083","135.567366"
"千代田公民館","大阪府河内長野市木戸西町1-2-9","34.466936","135.566995"
"千代田小学校","大阪府河内長野市木戸町649","34.469136","135.571507"
"保健センター","大阪府河内長野市木戸東町2-1","34.472166","135.572746"
"かなん桜小学校運動場","大阪府河南町さくら坂1-1-1","34.475314","135.649161"
"さくら坂南公園","大阪府河南町さくら坂2-3-1","34.475747","135.645741"
"さくら坂北公園","大阪府河南町さくら坂3-1-1","34.480149","135.646102"
"さくら坂中央公園","大阪府河南町さくら坂4-14-2","34.47749","135.64656"
"総合運動場","大阪府河南町さくら坂5-1","34.481153","135.646862"
"白木山公園","大阪府河南町さくら坂5-5-3","34.482478","135.642634"
"さくら坂南中央公園","大阪府河南町さくら坂南6-5","34.473858","135.644004"
"石川公園","大阪府河南町一須賀19-1","34.506081","135.62524"
"石川こども園園庭","大阪府河南町一須賀76-1","34.508099","135.623932"
"中村こども園園庭","大阪府河南町神山19","34.478838","135.626713"
"大ヶ塚公園","大阪府河南町大ヶ塚71-1","34.505087","135.625633"
"大宝西公園","大阪府河南町大宝1-18-1","34.502529","135.631651"
"大宝中央公園","大阪府河南町大宝1-29-2","34.502314","135.634929"
"ネオポリス公園","大阪府河南町大宝2-8-1","34.505364","135.634465"
"大宝北公園","大阪府河南町大宝3-11-1","34.504622","135.638429"
"近つ飛鳥小学校運動場","大阪府河南町大宝3-4-1","34.503403","135.639021"
"大宝３丁目東公園","大阪府河南町大宝3-41-53","34.502897","135.640123"
"大宝東公園","大阪府河南町大宝4-23-1","34.501018","135.638644"
"大宝南公園","大阪府河南町大宝4-7-9","34.501067","135.634381"
"スーパーセンターオークワ河南店駐車場","大阪府河南町中415","34.473176","135.630568"
"なかむら公園","大阪府河南町中73-1","34.48114","135.627523"
"大阪芸術大学グラウンド","大阪府河南町東山469","34.509393","135.631415"
"中学校運動場","大阪府河南町白木1285","34.490733","135.629517"
"鈴美台公園","大阪府河南町鈴美台1-2-1","34.484243","135.647575"
"鈴美台南公園","大阪府河南町鈴美台1-8-3","34.482456","135.648104"
"鈴美台西公園","大阪府河南町鈴美台3-1-6","34.483822","135.64167"
"ヴァンテージ二色","大阪府貝塚市浦田76-1","34.43283","135.344369"
"第一中学校体育館","大阪府貝塚市加神1-5-1","34.441607","135.357125"
"第一中学校（屋外運動場）","大阪府貝塚市加神1-5-1","34.440862","135.35732"
